,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,Service,Land_Use,FARE_per_UPT_cleaned_2018_log_FAC,Income_and_Household_Characteristics,GAS_PRICE_2018_log_FAC,New_Competing_Modes,Service_cumsum,Land_Use_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,Income_and_Household_Characteristics_cumsum,GAS_PRICE_2018_log_FAC_cumsum,New_Competing_Modes_cumsum,UPT_ADJ_Service_cumsum,UPT_ADJ_Land_Use_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_Income_and_Household_Characteristics_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_New_Competing_Modes_cumsum
1874,"Lebanon, PA Metro Area-Bus",2007,0,32,0.268717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268717,0.268717,0.268717,0.268717,0.268717,0.268717
1875,"Lebanon, PA Metro Area-Bus",2008,0,32,0.32843499999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32843499999999987,0.32843499999999987,0.32843499999999987,0.32843499999999987,0.32843499999999987,0.32843499999999987
1876,"Lebanon, PA Metro Area-Bus",2009,0,32,0.2868299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868299999999999,0.2868299999999999,0.2868299999999999,0.2868299999999999,0.2868299999999999,0.2868299999999999
1877,"Lebanon, PA Metro Area-Bus",2010,0,32,0.2971930000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2971930000000001,0.2971930000000001,0.2971930000000001,0.2971930000000001,0.2971930000000001,0.2971930000000001
1878,"Lebanon, PA Metro Area-Bus",2011,0,32,0.3080439999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080439999999997,0.3080439999999997,0.3080439999999997,0.3080439999999997,0.3080439999999997,0.3080439999999997
1879,"Lebanon, PA Metro Area-Bus",2012,0,32,0.29031700000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29031700000000016,0.29031700000000016,0.29031700000000016,0.29031700000000016,0.29031700000000016,0.29031700000000016
1880,"Lebanon, PA Metro Area-Bus",2013,0,32,0.3022489999999998,2888.634264708661,115.57905157348654,7409.621363920728,665.5900878462892,-1382.2372528055168,0.0,0.002888634264708661,0.00011557905157348654,0.007409621363920728,0.0006655900878462891,-0.0013822372528055169,0.0,0.2993603657352912,0.3021334209484263,0.2948393786360791,0.30158340991215354,0.30363123725280533,0.3022489999999998
1881,"Lebanon, PA Metro Area-Bus",2014,0,32,0.32158100000000023,-2559.272674653252,-4706.658918495421,3880.281202944005,-2843.6338339367708,-1690.256837559605,0.0,0.0003293615900554087,-0.004591079866921935,0.011289902566864733,-0.0021780437460904812,-0.003072494090365122,0.0,0.3212516384099448,0.32617207986692215,0.3102910974331355,0.3237590437460907,0.32465349409036537,0.32158100000000023
1882,"Lebanon, PA Metro Area-Bus",2015,0,32,0.33279600000000026,-321.3214985640732,837.576166406909,-3852.081297464572,1919.7438245052301,-11298.76083073338,0.0,8.040091491335488e-06,-0.003753503700515026,0.007437821269400162,-0.00025829992158525123,-0.014371254921098501,0.0,0.3327879599085089,0.3365495037005153,0.3253581787306001,0.33305429992158553,0.34716725492109873,0.33279600000000026
1883,"Lebanon, PA Metro Area-Bus",2016,0,32,0.32690900000000017,144.6531211931276,2253.291613343055,-1444.2766226169535,2646.3407549554895,-3695.491184735796,0.0,0.00015269321268446308,-0.0015002120871719707,0.005993544646783208,0.002388040833370238,-0.018066746105834294,0.0,0.3267563067873157,0.32840921208717216,0.32091545535321697,0.32452095916662993,0.3449757461058345,0.32690900000000017
1884,"Lebanon, PA Metro Area-Bus",2017,0,32,0.3025119999999998,-297.84895062634064,89.38144850745635,-414.7802875378176,-5495.006638611025,3540.1938748570437,-10874.217722798696,-0.00014515573794187756,-0.0014108306386645146,0.00557876435924539,-0.0031069658052407865,-0.014526552230977253,-0.010874217722798696,0.30265715573794166,0.3039228306386643,0.2969332356407544,0.30561896580524056,0.31703855223097704,0.31338621772279845
1885,"Lebanon, PA Metro Area-Bus",2018,0,32,0.3128400000000001,3504.153166440092,83.24476605547744,7159.2372435072,-3203.3235379820057,2600.3250227800663,-10062.682127929407,0.003358997428498214,-0.0013275858726090372,0.012738001602752591,-0.006310289343222792,-0.011926227208197186,-0.020936899850728104,0.3094810025715019,0.3141675858726092,0.30010199839724755,0.3191502893432229,0.3247662272081973,0.3337768998507282
