CLUSTER_APTA_HML,RAIL_FLAG,Year,CLUSTER_APTA,CLUSTER_GT,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT,POP_EMP,GasPrice,PCT_HH_NO_VEH,TSD_POP_PCT,VRM_ADJ_log_FAC,FARE_per_UPT_log_FAC,POP_EMP_log_FAC,GasPrice_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,Total_FAC,VRM_ADJ_log_FAC_scaled,FARE_per_UPT_log_FAC_scaled,POP_EMP_log_FAC_scaled,GasPrice_log_FAC_scaled,PCT_HH_NO_VEH_FAC_scaled,TSD_POP_PCT_FAC_scaled,Total_FAC_scaled
1,0,2012,200,81,3240729678.3099995,3279373863.959999,38644185.64999981,3433594211.809711,27607415.03496105,132368876.48949786,1.1836332559058165,15251371.594160225,3.7584911859835377,18.074223783349115,0.5079080175521273,-15476940.6991542,-33775826.063300334,42784272.870099254,32497650.75536235,524489.5386090564,-158396.30207307654,26395250.099542823,-16180633.632485595,-35716115.62293413,44774998.06654562,34278485.33102684,608121.5272182163,-157440.63440966554,27449754.766491447
1,0,2013,200,81,3279373863.959999,3279485686.849999,111822.88999920338,3375888715.01032,-57705496.79939142,134164917.16466755,1.2381497789170053,15626200.881092422,3.6402891572748155,17.30987900020862,0.4996181898463675,16164484.721661717,-75070173.29704323,72844838.63022077,-28855694.649387404,-28106075.049138952,-9116099.387034949,-52138719.03071351,17454263.973330583,-82726908.46341749,80772134.561526,-31185342.738225296,-31576535.64992253,-10443108.482692393,-69667153.03900626
1,0,2014,200,81,3279485686.849999,3254366310.8299994,-25119376.019998398,3360820700.2810674,-15068014.72925181,135456708.80371937,1.2697875164103043,15802657.00217739,3.519451135152801,17.4045579648913,0.500448678636591,5737465.1912682075,-40082848.69780528,47614953.56109042,-30531520.204732426,2734706.593371082,780082.8109658151,-13747160.74584654,6492349.023027438,-41339931.0520726,47108955.288917296,-30690889.47870718,2615942.332050155,745559.1575378379,-14287940.314977715
1,0,2015,200,81,3254366310.8299994,3189224189.3499985,-65142121.48000167,3118560558.942373,-242260141.33869484,134632532.60771292,1.2923635197868393,15887108.164993413,2.5935771804675642,17.325215420698623,0.499508156838707,9115732.78493487,-29308672.153848156,42863908.194313094,-254382149.21863812,-2220575.7203658703,1138274.6608579862,-232793481.4527528,12135374.840469893,-24614438.955965344,48710695.5495016,-276692468.226773,-2952805.9254276203,1153501.379506546,-241114597.38456848
1,0,2016,200,81,3189224189.3499985,3106789334.5399995,-82434854.80999961,3020766165.2797656,-97794393.66260707,134073313.93943232,1.3262683920966394,15901050.131218126,2.3311225150896435,17.108006456296064,0.5001812072858511,7152758.811524273,-45908439.995801724,26967558.465848614,-83735705.00667495,-6816260.75349303,1963245.436759711,-100376843.04183021,7402147.003457038,-44640269.266460784,26568485.653387375,-82277313.39916204,-6799068.790932713,1951625.1370971124,-95853035.99939449
1,0,2017,200,81,3106789334.5399995,2975740799.5499997,-131048534.98999858,3127759456.255185,106993290.97541933,135206948.29141274,1.35951536076862,16244229.92313872,2.63425343386112,17.26576820737587,0.5038613296583507,1522377.0842656626,-27528730.49997183,37944760.58000653,96350549.83669595,-1989174.9750017032,789507.4668870677,107089289.49287781,-51328.22778749431,-30185955.930991173,40423962.20367987,99574648.04672466,-3469494.8987805694,701459.7825771905,107596462.41739933
1,0,2018,200,81,2975740799.5499997,2939752453.439999,-35988346.110001326,3274454965.4055767,146695509.15039182,134201519.5554691,1.3449216511051207,16257304.229973149,2.9543840996800776,17.08754758120096,0.5027834455747436,3821458.0115070012,16512239.520899495,28809122.608202443,88821387.15632963,-3086645.862348697,1011814.3973900697,135889375.83198336,4114690.808401015,19901649.346379537,30979077.979269806,94033106.27964169,-3382936.3777587833,1049921.114455288,147785075.81736344
1,1,2002,170,72,0.0,3274782041.0350003,0.0,3588891999.056314,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2003,170,72,3274782041.0350003,3241804044.5609994,-32977996.47400108,3657822752.052817,68930752.99650288,332668388.1213632,1.3362243302541865,19147591.427256882,1.632504620854234,23.659842639338063,0.6520779293160899,68480554.50738017,-125311596.69816473,56851168.30935559,106746861.65021476,-9500331.537656419,-21817237.156442147,75449419.07469475,114177301.79256614,-257274426.6223833,89298860.17137061,179468586.5983128,-18654744.425009616,-38084824.518371135,-3117056.449800659
1,1,2004,190,77,3241804044.5609994,3427174986.93,174736248.36900046,3849205371.549049,176505797.9929455,342880013.1149575,1.3624493924365362,19486399.279663138,1.9236339819249233,23.36616524226347,0.6335915034527366,19184855.49267147,-25912670.997440666,76468375.2191696,122116952.8247992,-9609471.018288208,-20913641.22068477,161334400.30022553,21483440.724486113,-33601979.98246771,85725065.06007306,137916545.44105083,-11183661.05391667,-23833612.19627882,149111872.5697029
1,1,2005,190,77,3427174986.93,3858155206.7989945,430980219.8689945,4291429623.913004,442224252.3639555,346554412.19380504,1.2652447250863994,19847684.60837411,2.342847131518674,23.13144762639654,0.6130703895461117,38214889.9385407,132970550.06047434,80375326.7429675,165796827.32359615,-9262889.608160997,-19881761.964567054,388212942.4928521,29137048.002546802,168802888.18045986,90121427.62986395,188045907.7057302,-11061505.839355405,-22821513.315291643,415693963.43787074
1,1,2006,190,77,3858155206.7989945,4008219715.6459985,150064508.84700456,4464083046.297167,172653422.38416362,370350450.76300794,1.307980353918457,20925660.56093932,2.6656911390767712,23.410244333406173,0.6048422090270829,37847745.2263575,-68389407.85410027,104705959.75676483,127183466.37371284,-15591097.183827892,-26730274.26368393,159026392.05521998,39329194.1355944,-70379711.32142498,112431292.28416511,136699490.51236326,-16797070.74799166,-28629772.478538953,141226176.25920153
1,1,2007,190,77,4008219715.6459985,4184136683.8990035,175916968.25300443,4590877507.796452,126794461.49928439,373532209.983122,1.312521658404888,20981016.310702235,2.8598175401715618,23.486649960835546,0.5996892272503396,32189916.6807939,-4671229.221626415,19667850.19671634,73649408.66286467,4213419.716671411,-6474480.843817157,118574885.1915991,34703049.31659636,-7028785.3812295925,20938050.26499018,80446227.78530936,4642557.014998052,-6906637.501375633,119209339.74533091
1,1,2008,190,77,4184136683.8990035,4320724932.600999,136588248.70199502,4722189238.794875,131311730.99842322,387660862.6796563,1.3829891752141537,21289960.701135844,3.343209712087706,23.678052668577955,0.5937466397709407,40642106.48301298,-120996102.73410857,38518033.84756211,177536773.5632471,3066852.8977226447,-14370190.745251829,124397473.31217904,66088764.04860204,-295643228.1641542,49214454.292797275,299534265.6827633,29779668.56069603,-17662193.42227078,69584064.61667687
1,1,2009,200,81,4320724932.600999,4199697654.5729985,-132375619.02799961,4201891697.2885346,-537601437.3496809,387491537.85900205,1.4670532542168417,21030296.87362471,2.4269339506472343,23.749538518078275,0.5844810554386441,9931196.239973795,-140339618.17278752,-26986483.257460907,-346266291.2981549,8832788.411944114,-11037471.99707846,-505865880.07355636,11132720.24687849,-148498031.64355364,-29404383.539756395,-368578004.0711909,9399496.920476884,-11653235.262543244,-549927876.367385
1,1,2010,200,81,4199697654.5729985,4296648676.262001,96951021.6890026,4321826423.538266,119934726.2497316,378518045.9174673,1.498278523495122,20817411.29958487,2.8610048028205237,23.94464146645521,0.5825317202108186,-1064952.1553433184,-48077788.31000704,-14015689.823813602,180053601.2592213,15070667.713368163,-1786206.5828125593,130179632.10062325,-5168510.998532645,-51682844.732254885,-14869857.647435809,178099609.13207042,15119244.36708083,-1562913.871206453,118547729.95264733
1,1,2011,200,81,4296648676.262001,4421606270.129997,124957593.86799504,4450384419.594201,128557996.05593495,375874246.59207237,1.601683595882882,21078484.605837937,3.6237857358101455,24.434455388231946,0.5777572402598072,-16895446.988020994,-167437944.29595914,32339927.505318966,281821877.7542318,17385798.14367234,-11202300.94191311,136011911.17732087,-24623823.310334302,-143651444.90467036,31275519.28854157,261330743.29578722,14099536.384547055,-9872534.697926804,24311465.137812957
1,1,2012,200,81,4421606270.129997,4491012246.610004,69405976.48000713,4511713847.606626,61329428.01242441,373168864.80734247,1.6289490431576978,21173968.28954509,3.758182481096792,24.451010545794905,0.5760319871410365,7015034.43958175,-42559427.82198714,48551922.16406527,44629887.9048451,5088560.194273607,171179.35182822033,62897156.232594475,6235152.139014943,-43388454.705000535,48365308.0548822,44816922.562706366,5133107.154955793,167392.80587813305,61487694.26879339
1,1,2013,200,81,4491012246.610004,4594546677.600005,103534430.99000189,4396578682.635421,-115135164.97120458,382220759.46158975,1.7271868978075229,21830925.634128843,3.641894062662091,23.344857529167946,0.5623701058990717,34586010.84459783,-149490352.6248188,126704759.25342421,-39052112.631932065,-59910342.78697891,-21875254.319635406,-109037292.26531857,35997214.91300536,-157234044.96099547,133973235.89191006,-41001291.713885464,-63578990.75561945,-23291288.34564577,-139937087.8955395
1,1,2014,200,81,4594546677.600005,4752122794.11,157576116.50999457,4428261399.18801,31682716.552589647,390641745.1972558,1.7394398169398682,22187597.130857065,3.5254355757826246,23.637450762175614,0.5658453332247569,33837761.63370216,-25787095.441885605,57500739.83088009,-41167520.77972853,9061580.265880913,1795880.470964409,35241345.97980561,32912079.16794693,-26151654.436484993,53607800.18967435,-38415477.3446941,8097727.002426393,1632241.973728254,33167489.703182787
1,1,2015,200,81,4752122794.11,4652112451.719998,-100010342.39000206,3950907157.2688875,-477354241.9191227,392113785.3750506,1.8708779038723937,22405861.03966118,2.557113695649932,23.632767633623924,0.5687883782135079,13697411.990704486,-204068245.2910995,54073659.96500011,-387561692.9550114,-868917.6557898652,2677663.6290368517,-522050120.3171702,7872010.446826497,-187134827.0033611,44575271.720020406,-344637893.2451411,-598715.2153350054,2569911.377878564,-476308026.9353393
1,1,2016,200,81,4652112451.719998,4645686534.674997,-6425917.045001663,3822563561.9902754,-128343595.27861273,389594949.9854731,1.9106175203689792,22380441.59756955,2.3094074692622737,23.30561411946795,0.5707509967539668,10756745.02201933,-60667560.67967921,23569147.266132206,-116491042.55178985,-12089959.973340705,4054523.548591381,-150868147.36805516,6890862.741376438,-51644440.05445483,18757371.01078649,-96228336.42847088,-9548341.752113279,3429289.2042535488,-125501301.54479645
1,1,2017,200,81,4645686534.674997,4633761465.0619955,-11925069.613000516,3946010939.219783,123447377.22950843,395008375.9245858,1.955758474113437,22667725.640938114,2.6231715626121943,23.431872629244133,0.5728560460074988,20754559.793073606,-72932812.8369764,47156350.33382461,150016206.88944215,1151900.4713133492,1653952.870351644,147800157.52102014,16547345.785076488,-55911221.91619512,39304203.94915869,121780460.35741885,429029.407901227,1297559.6461553613,124466152.24819618
1,1,2018,200,81,4633761465.0619955,4543540950.167998,-90220514.89399746,3992172562.0112247,46161622.79143938,395153858.7315562,2.034404818975502,22910980.74776718,2.9192374133124064,23.496193473017332,0.576005715284096,-3450477.617414294,-114772788.08959913,34397070.485532634,129561249.4175169,-2320015.549261097,2228982.8534801137,45644021.50026614,-3307587.482193675,-113877700.97873753,34686395.125207014,128847609.96612163,-2431847.2424325147,2244753.4034625157,48431488.360620454
2,0,2002,1485,125,0.0,852987908.0777001,0.0,737613533.9589182,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2003,1485,125,852987908.0777001,846181096.8777997,-6806811.199900111,780049617.011279,42436083.0523611,13127488.18929451,0.7615518550011023,2352035.0576773654,1.6008594718684812,8.025221477846246,0.3276657008962995,19352907.72410491,-5642712.807041883,20739815.157322515,26701173.448328134,-891668.7481275361,-4051956.223043837,56207558.551543795,11011570.039825834,-5633994.2376961885,18143539.222608984,22903965.078021806,-520260.1496698429,-3468736.9007307785,39230375.53958987
2,0,2004,1552,130,846181096.8777997,881510559.5529999,15208932.675199803,834821586.5989902,38524293.79226467,12732016.391369889,0.7037455776756815,2411912.9297179733,1.892886223365337,7.911932187217105,0.3175426166952715,-9459058.954010176,-2493020.52701875,21912777.66466298,31753526.651236005,-976631.8982043397,-3526264.755591272,37211328.181074664,-8931291.2023221,2487595.19323762,21395406.5220299,27642342.25050184,-758193.1601893877,-3311565.8109932793,35305071.11962401
2,0,2005,1552,130,881510559.5529999,897257503.005,15746943.452000396,907485676.4079922,72664089.80900206,12265910.403182885,0.692124786875713,2404181.594247438,2.309731280477775,7.721440247160173,0.30665473811344945,14704942.551851263,13063495.49990002,23582512.48397385,42281237.999263294,-1083586.5346987583,-3236343.284059443,89312258.71622881,9025689.256909223,631967.5332225928,25914172.02508393,41147059.00848238,-522683.74303609726,-3532114.2716587503,68971087.57397643
2,0,2006,1552,130,897257503.005,924797340.0210001,27539837.01600021,948603650.9912183,41117974.58322568,12114048.971786993,0.7352560024964687,2436597.0678782957,2.61830741432118,7.564028057395528,0.2932014783223773,-7059493.850918486,-10369534.4617176,27973816.37294812,28235010.75861224,-1036475.284989846,-3417530.6296246583,34325792.90431024,-407263.68043690716,15016192.666412486,19668352.99945247,12273964.310701637,-3629001.511904358,-1804270.2009985491,16733878.580499187
2,0,2007,1552,130,924797340.0210001,935875688.8739997,11078348.852999633,955035736.5372331,6432085.546014753,12408417.6036457,0.7745312338981811,2488208.476241503,2.8609773729598427,7.4425857041129335,0.28351426759680676,5065751.32933101,-26879494.31973393,13354355.028456276,21046389.85990279,-807778.3451800551,-2061756.6935388742,9717466.859237896,18714042.18332003,-62469433.280182056,19969747.619921528,33383900.36453927,-88296.72882126141,-3077874.6127633457,-13411660.012055792
2,0,2008,1552,130,935875688.8739997,1003155797.7470002,67280108.8730002,1001773262.1275668,46737525.59033379,12368478.257319193,0.7888321262073604,2471024.6638632566,3.3145245263298335,7.585152709175479,0.2792053774006248,5564388.947695022,-4283083.087692218,6176948.8197005335,37351380.60058489,1872296.4613518745,-1607863.1223950363,45074068.619244955,5650674.948612177,-4458403.528132178,6425233.769456178,38782104.50340984,2000925.960206746,-1663010.063218863,44993040.392062485
2,0,2009,1552,130,1003155797.7470002,927159489.5429999,-75996308.20400044,869671296.8529172,-132101965.27464986,12020041.133747282,0.88226192982843,2449019.994263215,2.413778515998536,7.645322999597025,0.2733207352815408,-4244686.669544565,-47856403.02256521,-5454270.296220994,-79680078.60172692,984126.816621125,-1808511.4758129744,-138059823.24925032,-3950110.44683771,-45106368.10747747,-5116409.610569525,-77141317.2909392,975067.7924146028,-1762827.6112398463,-133847879.0996735
2,0,2010,1552,130,927159489.5429999,918669879.5419999,-11478349.215999674,912613992.5477222,39358709.512766436,11602951.440779349,0.887604884128259,2445591.095802767,2.854548767260754,7.890512299694804,0.267207217042989,-4981334.348764126,-5497987.996104794,10262918.180795906,40517194.77505697,2885260.3391584996,-1710264.3876960855,41475786.56244625,-3465108.882641147,-6064603.994431065,9562605.728673957,38145183.64228011,2810238.871336206,-1629605.852451455,37703324.77330258
2,0,2011,1552,130,918669879.5419999,961171473.1999998,42501593.65799992,968098224.6661764,55484232.1184543,11261577.014047405,0.903795916866522,2435432.0738251293,3.5894502520455105,8.129597730414059,0.2607600459325713,-4815795.229445893,-6775590.309682263,8132069.385365026,58589517.92761641,2799851.341911423,-1308397.6534012738,56621655.46236386,-4002472.265672933,-7493474.819630504,8239227.148479841,57300284.79251496,2761595.8943529744,-1320928.6315904679,54148429.76240399
2,0,2012,1552,130,961171473.1999998,978144860.7420002,16973387.5419998,964837565.748951,-3260658.917225333,11007402.891903466,0.9413157599760327,2457540.235589235,3.7039754787810546,8.164658026301215,0.2580546575950069,-5225910.397420969,-17887314.41611093,11147852.848889472,8379735.9553583,431694.3046476237,-349777.99140461104,-3503719.6960411565,-4138592.2234883304,-17212503.51040484,11084473.985755455,7806739.696767466,-467708.8800999197,-333067.98575543443,-3624184.294209759
2,0,2013,1552,130,978144860.7420002,959314171.047,-18830689.694999833,954987841.9646585,-9849723.784292957,11059019.527171742,0.9818636980594856,2499005.207540993,3.589645874486679,8.015501257719524,0.25647266316888434,2338246.92213508,-20060779.446798425,20523082.155141298,-8292232.353932945,-1917761.1656237275,-695065.6124464263,-8104509.50152399,4247275.46342686,-19075901.55655434,14660337.2686585,-7053621.057901166,-1993943.7142173974,-633870.1877070955,-10370562.150045829
2,0,2014,1552,130,959314171.047,955011644.8820001,-4302526.164999745,960049010.7997681,5061168.835110236,11183981.343815785,0.9901006884717566,2525100.8948321943,3.454899095231472,8.002620961318675,0.2535608777225529,5162019.599721384,-3811084.378978689,14205532.25981173,-10189411.496687084,88607.3066889726,-284332.15681137575,5171331.133744045,5345920.525798978,-4932332.670294179,15198879.343660982,-10563436.74015829,300353.1004518594,-288214.7243483289,4766787.322192504
2,0,2015,1552,130,955011644.8820001,930810403.428,-24201241.45400009,902118499.7289125,-57930511.070855685,11514108.348733433,1.0000939476882293,2544567.6265739086,2.5457080778029613,7.808588449569958,0.25378831799153734,9876542.755455835,-3037462.965782472,13847949.564372076,-74576757.22954454,-2111666.8419784866,-225205.4675187084,-56226600.18499643,9546304.041974284,-2255437.0885234517,15206791.86818746,-77823933.03276813,-2353713.8895134255,-250522.9702124148,-58211268.75215818
2,0,2016,1552,130,930810403.428,891006257.014,-39804146.41400009,890331745.9432104,-11786753.7857025,11912450.749159563,1.0271827665260325,2575347.0542009803,2.2805925058730327,7.687503703879702,0.2551690438584754,10307874.05022745,-8610975.442003317,12854185.874052115,-25045657.858659662,-1379086.5684080296,-289370.2266883485,-12163030.17147932,9720076.077541387,-8296860.844125,12478251.745773844,-23974518.20691621,-1437998.4847431323,-275704.0732337721,-12056835.128259106
2,0,2017,1552,130,891006257.014,854470400.3649999,-36535856.64900014,924832495.783914,34500749.84070403,12064453.353238111,1.0442130130080651,2605614.1393914185,2.55602343520889,7.419850788898468,0.2543029428927053,3408293.7269202126,-4250491.884475904,13099426.250439592,25760728.896280017,-3059405.4774502753,-382960.94445382827,34575590.567259684,3472174.8955794517,-3152842.8842856972,12631065.619583752,25031078.481892265,-3078078.7579526477,-402647.5141129838,34076998.19249571
2,0,2018,1552,130,854470400.3649999,802413435.6609999,-52056964.703999795,931401360.1923243,6568864.408410381,11596122.88634344,2.227348935154959,2618122.4635661645,2.8866959464780826,7.151772310473416,0.2531918532615001,-15304225.662276966,-28093667.184979297,11531974.934242569,26852553.745098565,-2476564.9917282327,-334362.93734456884,-7824292.096988554,-11274774.095570391,-21061737.34326811,12888556.640565386,28937757.73117268,-2547168.667135048,-373769.8573534225,6146006.195266143
2,1,2002,201,17,0.0,47575301.62639998,0.0,45183831.60501376,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2003,201,17,47575301.62639998,47859440.107599966,284138.4811999796,51146648.1661274,5962816.561113645,3067870.3328849627,0.7234404524703779,2814612.562383802,1.6240657074527232,7.716586142928376,0.3585009533579516,373163.38012209197,4783425.812878725,981868.8920760825,1523422.7317811972,24494.884866746102,-212903.1869519868,7473472.514772935,190148.15521237694,3536739.990885724,950086.6215880427,1475055.2170164373,20501.461173498123,-209714.88476249418,5751490.050809369
2,1,2004,201,17,47859440.107599966,53311258.55789999,5451818.450300024,56455101.94373097,5308453.777603563,2951149.8865131126,0.6777878097684741,2837423.8082929906,1.9076260620711702,7.660143784992439,0.3517045510286998,409447.19472640305,1115028.451291885,1065303.148628057,1737651.4171033981,25969.024654441557,-208416.71561870203,4144982.520785404,722716.4174576866,1675251.9484553335,1231328.6692742936,1906922.3386426724,9981.944425256057,-237747.5406515909,5022678.598634474
2,1,2005,201,17,53311258.55789999,60584375.92299997,7273117.365099977,62690154.92719207,6235052.983461101,3094448.3468033536,0.6534968611307485,2923565.953641951,2.3248804656230804,7.5493495210181845,0.34880735208515884,1307910.2902094664,476448.63151085516,1348336.2196424513,2542971.150100945,13979.163195342839,-213579.01123838333,5476066.443420686,1593098.156645374,684767.5553855143,1456516.7352121314,2717947.8512732955,15900.751601212514,-233178.06665644847,5979949.560854047
2,1,2006,247,21,60584375.92299997,67624686.17399997,6343863.892999992,68045398.67033166,4651336.677848616,3300971.135761157,0.7448577016011685,3038232.799695784,2.6244797979661443,7.675020879532811,0.33512674218250066,1415967.7359296808,-246553.8342496663,1754001.039767964,1889857.536654064,78680.4995585116,-258460.2708476349,4633492.706812894,1755050.1748751209,-1309033.4588978693,2122006.136878272,2287121.3725060043,121151.7068620886,-324959.2543749631,4223300.703946866
2,1,2007,315,27,67624686.17399997,73782658.91190007,4339996.248900119,74476629.52986518,2651396.9273063354,3709595.3158425954,0.7773309607257496,3056264.8188463193,2.8790002299079647,7.380476908263306,0.32874602106704615,1901853.9547241332,-1460691.2605729497,544609.5567041198,1656156.162003102,-205632.15403502982,-114324.73042379804,2321971.528399584,2107538.553410019,-1450391.5826597917,646154.8290521024,1716504.0711777878,-235876.6727190641,-132532.27095472885,2494592.923836695
2,1,2008,315,27,73782658.91190007,87176871.44920002,13394212.537299933,82120627.02898777,7643997.49912258,4249261.694611817,0.8747332261360736,3137541.4314744,3.305917226438198,7.603741055868068,0.30897376087061923,3893931.990876312,-1826971.2172386334,132115.81536585448,2796511.8201418086,138474.35429177186,-106892.46288072508,5027170.300556383,6260566.498293182,-1823944.981274083,389962.7476842194,2786042.8586491575,173761.12674228076,-142390.7509721731,7408237.52378641
2,1,2009,337,29,87176871.44920002,78474456.00700001,-10053502.442199994,71228861.84228343,-11813139.542774675,3817021.721856608,1.0570029607006741,2919779.2453288636,2.4005612207086204,7.878155107862138,0.30447335497630496,117320.80493671693,-6468934.340676854,-605202.1559598827,-6972084.842570121,342109.4682556534,-149200.94647036254,-13735992.01248492,428514.37412348023,-6630461.928583403,-144699.56073766123,-5526411.22744512,238885.42874873956,-178966.62888065964,-11932937.67696881
2,1,2010,337,29,78474456.00700001,74495052.89839998,-3979403.108600043,73392177.60849343,2163315.766209998,3585989.1424929034,1.074067015137231,2856702.564543588,2.853964887823526,7.763219935129176,0.30981789154875283,75269.15784528007,-1185821.0286260291,246970.11198377187,3505331.0790823414,41812.63385859326,-74049.2440079082,2609512.7101361146,-158693.11980501912,-2117154.4383824943,419294.12889959465,4039262.939201246,55236.335290058785,-74630.07899340021,2073821.6638213198
2,1,2011,359,31,74495052.89839998,79252400.59859999,4118316.700200017,81089889.90975429,5956210.859512464,3715784.6020647753,1.1341829194866564,2800684.2102806023,3.5667179890380436,8.283998473373504,0.30634163155737587,1800090.927669731,-1297130.932870754,538432.4007589656,4653896.771356927,411834.24529887835,-117172.64678953472,5989950.765424238,-3033252.4970359127,11642082.509333402,854594.2771552979,-3212061.6705462276,-68734.60835682631,-226417.15103719343,7368089.92224193
