CLUSTER_APTA,RAIL_FLAG,Year,CBSA,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_TOTAL_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT,CLUSTER_APTA_HML,BUS_FLAG,POP_EMP,HH_EMP,TSD_POP_PCT,YEARS_SINCE_2002,YEARS_2002_2010,YEARS_AFTER_2010,YEARS_2002_2014,YEARS_AFTER_2014,YEARS_SINCE_2002_BUS,YEARS_SINCE_2002_RAIL,YEARS_2002_2010_BUS,YEARS_AFTER_2010_BUS,YEARS_2002_2010_RAIL,YEARS_AFTER_2010_RAIL,YEARS_2002_2014_BUS,YEARS_AFTER_2014_BUS,YEARS_2002_2014_RAIL,YEARS_AFTER_2014_RAIL
21,0,2006,353280,269214187.82199997,106529921.30200002,269214187.82199997,106529921.30200002,8345610.082800001,216069007.0,11.034281437,9230153642,11784192.0,7112263.0,3232343.0,168194.0,312959.0,303358.0,360286.0,11527447.0,142.6,89.0,968.3000000000001,289.9,767.5000000000001,142.60000000000002,4471588.0,402705.0,1559510.0,1719583.0,562727.0,227063.0,102.11000000000001,642021.0,858202.0,396.40000000000003,562.2,241.39999999999998,266889.24,5911869.08,6178758.34,51.17999999999999,1148.82,31.62,438284.80000000005,4766336.0,152.55999999999997,15.0,24171,0,0,270086258.75,391198.75,379197.5,450357.5,802526.25,1072752.5,39.525000000000006,13.792851794,0,0,0,22176.0,0.0,0.0,0,0,0,269214187.82199997,-7968830.832000002,-1.789504549,-38.711924773999996,41761224,106529921.30200002,-6723684.873,-1.702884954,-61.73978244700001,-25980474.0,8345610.082800001,-85058.86459999997,-1.0067629030000003,44.278117731,-730083.0,216069007.0,20387449.0,0.73772523,82.440096115,-57654600,13.792851794,1.428442356,2.1492457720000004,704.561692751,-243.84031679999995,152.55999999999997,-7.99,-0.696464568,-54.386857089,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,17696061.08,10383457.08,4.566883127415276,48,48,0,48,0,48,0,48,0,0,0,48,0,0,0
21,0,2007,353280,268176634.556,110384480.068,268176634.556,110384480.068,8405414.618,230879959.0,11.522535817000001,9230153642,11909333.0,7119459.0,3299049.0,163888.0,328556.0,315352.0,380736.0,11644602.0,136.4,91.9,971.7,287.1,769.6,143.3,4523624.0,399631.0,1578865.0,1732212.0,573806.0,239110.0,97.44999999999999,669364.0,913894.0,374.3,558.6999999999999,267.0,282240.17,5998313.25,6280553.41,53.19,1146.81,34.54,438284.80000000005,4732790.0,158.64,14.520000000000003,24171,0,0,279364750.39,397552.76,381575.9199999999,460690.56,809930.4400000001,1105811.74,41.7934,13.942268337,0,0,0,22176.0,0.0,0.0,0,0,0,268176634.556,-1037553.2660000012,1.26162449,281.83372492,41761224,110384480.068,3854558.7660000003,1.452429972,294.32332746599997,-25980474.0,8405414.618,59804.535199999984,0.9123968229999999,271.610622478,-730083.0,230879959.0,14810952.0,1.891804292,334.0988793749999,-57654600,13.942268337,0.14941654300000004,0.2399015,27.560546844,-243.84031679999995,158.64,6.08,0.5398162180000001,73.675719462,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,17907646.25,10521937.25,4.46249960302201,60,60,0,60,0,60,0,60,0,0,0,60,0,0,0
21,0,2008,353280,277934083.199,110461373.037,277934083.199,110461373.037,8407092.3065,244312177.0,11.394747814,9230153642,12067194.0,7224819.0,3334793.0,177809.0,339683.0,326593.0,392604.0,11817777.0,147.2,89.6,963.1,285.40000000000003,769.8,144.8,4560900.0,405844.0,1599478.0,1738738.0,584602.0,232238.0,102.49000000000001,694494.0,936147.0,369.29999999999995,544.4,286.3,349150.92000000004,6008632.4,6357783.34,66.46000000000001,1133.54,39.88,438284.80000000005,4699244.0,157.95000000000002,14.04,24171,0,0,285845247.09,397429.11,382113.81,459346.68,812557.98,1095291.99,46.6596,13.331854942,0,0,0,22176.0,0.0,0.0,0,0,0,277934083.199,9757448.643,0.5328248899999999,55.084192453000014,41761224,110461373.037,76892.9689999999,0.14480191299999998,16.285541056999996,-25980474.0,8407092.3065,1677.688499999992,0.18199811899999999,19.215097760000003,-730083.0,244312177.0,13432218.0,0.535412032,60.997369415,-57654600,13.331854942,-0.6104133949999998,-0.40081218099999993,-35.015011755,-243.84031679999995,157.95000000000002,-0.6899999999999997,-0.03759777300000001,-2.779422297999998,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18075826.4,10569532.4,4.354655475093426,72,72,0,72,0,72,0,72,0,0,0,72,0,0,0
21,0,2009,353280,249721870.23100004,108194844.91499999,249721870.23100004,108194844.91499999,8281755.9166,254463887.0,12.771666584000002,9230153642,12216066.0,7339211.0,3349583.0,183687.0,318115.0,309614.0,360379.0,11959613.0,161.7,99.0,939.1999999999999,282.3,770.8,146.89999999999998,4636829.0,431035.0,1642836.0,1745653.0,580506.0,236799.0,105.34,652503.0,890060.0,399.59999999999997,531.2,269.2,546061.42,5770895.76,6316957.17,103.63000000000001,1096.37,29.089999999999996,438284.80000000005,4665698.0,156.66,14.04,24171,0,0,297722747.78999996,372194.55000000005,362248.38,421643.42999999993,763428.5099999999,1041370.2000000001,34.0353,14.942849904000001,0,0,0,22176.0,0.0,0.0,0,0,0,249721870.23100004,-28212212.968000002,-0.816237089,-75.43185092200001,41761224,108194844.91499999,-2266528.1219999995,-0.12100521500000003,-8.81461695,-25980474.0,8281755.9166,-125336.38990000001,-0.023399840000000005,-0.33896000900000023,-730083.0,254463887.0,10151710.0,0.5207534049999999,54.900700646999994,-57654600,14.942849904000001,1.610994962,1.336990492,147.062421298,-243.84031679999995,156.66,-1.2899999999999996,-0.098322888,-9.339134107,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,17986961.759999998,10407724.76,4.258184952172168,84,84,0,84,0,84,0,84,0,0,0,84,0,0,0
21,0,2010,353280,245984698.94300005,102901930.62900001,245984698.94300005,102901930.62900001,7898966.929599999,261641200.0,12.862476317999999,9230153642,12300348.0,7388274.0,3333252.0,194726.0,316496.0,304771.0,367447.0,12032312.0,0.0,0.0,0.0,280.3,771.0,148.7,4681949.0,444819.0,1681364.0,1768725.0,565524.0,221517.0,108.39,644511.0,875441.0,405.3,531.3999999999999,263.3,599812.5,5750374.33,6350186.84,114.17999999999999,1085.8200000000002,34.45,438284.80000000005,4632152.0,155.75,13.800000000000002,24171,0,0,300887380.0,363970.4,350486.64999999997,422564.05,741187.6499999999,1006757.15,39.61749999999999,14.791847766999998,0,0,0,22176.0,0.0,0.0,0,0,0,245984698.94300005,-3737171.288,0.09134029400000002,10.748653723,41761224,102901930.62900001,-5292914.286,-0.201627767,-15.390380733,-25980474.0,7898966.929599999,-382788.98699999996,-0.14251845400000004,-10.093601373999997,-730083.0,261641200.0,7177313.0,0.243448006,28.370027540000006,-57654600,14.791847766999998,-0.15100213699999998,-0.05479396200000006,-2.4796461219999983,-243.84031679999995,155.75,-0.9099999999999999,-0.057959624999999994,-5.622382650999999,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18050722.33,10432323.33,4.170146910114094,96,96,0,96,0,96,0,96,0,0,0,96,0,0,0
21,0,2011,353280,256464748.53800002,99462433.847,256464748.53800002,99462433.847,7781805.152500001,272230330.0,12.900428292,9230153642,12361101.0,7398763.0,3353218.0,202648.0,322254.0,312444.0,372160.0,12110188.0,0.0,0.0,0.0,277.1,770.9,152.0,4701660.0,469170.0,1717004.0,1749630.0,551377.0,214479.0,113.43,644722.0,884561.0,410.8,519.5999999999999,269.6,562023.9199999999,5778326.09,6340349.99,108.09999999999998,1091.8999999999999,43.32,438284.80000000005,4598606.0,152.92999999999998,13.440000000000005,24171,0,0,304897969.6,360924.48,349937.27999999997,416819.20000000007,722088.6399999999,990708.3200000001,48.51839999999999,14.448479687999999,0,0,0,22176.0,0.0,1.0,0,0,0,256464748.53800002,10480049.595,0.540083552,56.052223088999995,41761224,99462433.847,-3439496.7820000006,-0.267426636,-24.855117776000004,-25980474.0,7781805.152500001,-117161.77710000002,-0.06924481600000001,-6.338020477999999,-730083.0,272230330.0,10589130.0,0.5111508300000001,53.398915224999996,-57654600,14.448479687999999,-0.3433680789999999,-0.346131808,-32.48619100199999,-243.84031679999995,152.92999999999998,-2.82,-0.19915632300000002,-18.767855342,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18139427.090000004,10479986.09,4.108933789776308,108,96,12,108,0,108,0,96,12,0,0,108,0,0,0
21,0,2012,353280,267509742.85000002,98844518.907,267509742.85000002,98844518.907,7765506.416099999,281180725.0,12.819182409999998,9230153642,12447551.0,7389038.0,3415721.0,212395.0,331599.0,317122.0,391720.0,12195979.0,0.0,0.0,0.0,274.6,768.4000000000001,157.0,4746773.0,468879.0,1711818.0,1765208.0,573563.0,227305.0,112.76999999999998,666319.0,914432.0,397.5,519.6,282.9,506758.75000000006,5837923.49,6344682.25,98.25,1101.75,44.81,438284.80000000005,4620709.0,151.59,13.08,24171,0,0,306486990.25000006,361442.91000000003,345662.98,426974.80000000005,726287.71,996730.88,48.8429,13.972908828999998,0,0,0,22176.0,0.0,1.0,0,0,0,267509742.85000002,11044994.311999999,0.6231338180000001,77.08925019800002,41761224,98844518.907,-617914.94,-0.07136535700000002,-6.646800067999999,-25980474.0,7765506.416099999,-16298.736400000002,0.059005424,6.845733799,-730083.0,281180725.0,8950395.0,0.516681864,53.779597018000004,-57654600,13.972908828999998,-0.47557085900000007,-0.43226382299999994,-34.986856645,-243.84031679999995,151.59,-1.3399999999999999,-0.12945908399999997,-12.247108471000002,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18285474.49,10584696.49,4.099878236072848,120,96,24,120,0,120,0,96,24,0,0,120,0,0,0
21,0,2013,353280,260616298.57999998,99657174.481,260616298.57999998,99657174.481,7936522.778700001,286035036.0,13.309239872,9230153642,12550004.0,7501411.0,3404272.0,202454.0,330744.0,320522.0,380835.0,12293612.0,180.40000000000003,104.49999999999999,915.1,272.3,765.6999999999999,162.00000000000003,4755120.0,460183.0,1719550.0,1773703.0,574962.0,226722.0,111.46,680186.0,939600.0,387.8,517.8,294.4,469202.74000000005,5905235.57,6374438.33,90.22,1109.78,43.449999999999996,438284.80000000005,4634141.0,150.22000000000003,12.96,24171,0,0,308917838.88,357203.52,346163.76,411301.8,734600.88,1014768.0,46.92600000000001,14.373979063,0,0,0,22176.0,0.0,2.0,0,0,0,260616298.57999998,-6893444.27,-0.171104906,-14.596303925000004,41761224,99657174.481,812655.574,0.191136011,19.878821973,-25980474.0,7936522.778700001,171016.3626,0.281611031,29.012160422,-730083.0,286035036.0,4854311.0,0.26904728499999997,28.174759111000004,-57654600,14.373979063,0.40107023399999997,0.32955232900000003,37.477738326,-243.84031679999995,150.22000000000003,-1.37,-0.09150044500000001,-8.868888268999997,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18455239.57,10660355.57,4.087149344965948,132,96,36,132,0,132,0,96,36,0,0,132,0,0,0
21,0,2014,353280,263992057.85,100702668.09599999,263992057.85,100702668.09599999,8279826.896400002,288104633.0,13.421886482,9230153642,12642546.0,7534751.0,3424559.0,213470.0,341218.0,330856.0,387898.0,12386676.0,179.90000000000003,102.7,917.5,269.0,764.4000000000001,166.60000000000002,4811393.0,469232.0,1750997.0,1762902.0,589739.0,238523.0,110.33,687145.0,961855.0,382.9,518.0999999999999,299.0,399821.73000000004,6017807.01,6417628.75,75.79,1124.21,41.83,438284.80000000005,4657826.0,146.9,12.720000000000004,24171,9,0,305390910.98,361691.08,350707.36000000004,411171.88000000006,728373.7000000001,1019566.3,44.3398,14.227199672,0,0,0,22176.0,0.0,3.0,0,0,0,263992057.85,3375759.2699999996,0.09887569599999997,11.117559322999998,41761224,100702668.09599999,1045493.615,0.138678671,14.077607905000002,-25980474.0,8279826.896400002,343304.1177,0.37067409600000006,39.064345062,-730083.0,288104633.0,2069597.0,0.160096029,17.614247301,-57654600,14.227199672,-0.14677939100000004,-0.16308526500000003,-13.764661859,-243.84031679999995,146.9,-3.32,-0.230932106,-21.534769545000003,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18660353.009999998,10829200.01,4.071315210111918,144,96,48,144,0,144,0,96,48,0,0,144,0,0,0
21,0,2015,353280,262760699.75,102483206.69299999,262760699.75,102483206.69299999,8439886.1274,282734353.0,13.426726738000001,9230153642,12733606.0,7569409.0,3437287.0,219873.0,353807.0,342212.0,401277.0,12474309.0,169.89999999999998,98.8,931.1999999999999,267.0,762.0999999999999,170.9,4826381.0,456864.0,1735350.0,1792701.0,592467.0,248999.0,106.31,710453.0,978210.0,365.3,521.8,312.9,348188.91,6112557.149999999,6460746.09,65.53,1134.47,30.96,438284.80000000005,4695009.0,146.29,12.720000000000004,24171,12,9,299698414.17999995,375035.42000000004,362744.72,425353.61999999994,753080.18,1036902.6000000001,32.8176,14.232330342,74,0,0,22176.0,0.0,3.0,0,0,0,262760699.75,-1231358.0999999999,-0.19154267700000002,-18.115954502,41761224,102483206.69299999,1780538.597,0.126727537,13.205417922,-25980474.0,8439886.1274,160059.23100000003,0.183481007,19.084091321000002,-730083.0,282734353.0,-5370280.0,-0.168711433,-15.369676143,-57654600,14.232330342,0.005130669999999976,0.02283124300000001,3.6918471950000016,-243.84031679999995,146.29,-0.6099999999999999,-0.056786629000000005,-5.521167013,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18846163.15,10938938.15,4.076248780168687,156,96,60,144,12,156,0,96,60,0,0,144,12,0,0
21,0,2016,353280,252049194.273,105446619.671,252049194.273,105446619.671,8572449.854400001,277973767.0,14.005202183999998,9230153642,12793545.0,7600266.0,3436904.0,221069.0,368555.0,351222.0,423929.0,12531080.0,156.89999999999998,96.10000000000001,946.7,265.3,759.1,175.6,4866063.0,463669.0,1719775.0,1805149.0,623148.0,254322.0,109.75999999999999,746060.0,1037900.0,351.2,509.50000000000006,339.29999999999995,322059.49,6193432.09,6515491.59,59.78,1140.22,27.62,438284.80000000005,4714619.0,147.15000000000003,12.600000000000003,24171,12,21,291872455.35,386982.75000000006,368783.1,445125.45,783363.0000000001,1089795.0,29.000999999999998,14.705462292,224,0,0,22176.0,0.0,6.0,0,0,0,252049194.273,-10711505.477,-0.626243376,-60.59829579200001,41761224,105446619.671,2963412.978,0.20911270299999996,22.013783125,-25980474.0,8572449.854400001,132563.727,0.132895543,13.804370963,-730083.0,277973767.0,-4760586.0,-0.10832455999999996,-7.984550174999995,-57654600,14.705462292,0.4731319500000001,0.404173892,44.19643555099999,-243.84031679999995,147.15000000000003,0.8600000000000001,0.07411047299999998,7.576190314999999,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,18986977.090000004,11059495.09,4.071111109025613,168,96,72,144,24,168,0,96,72,0,0,144,24,0,0
21,0,2017,353280,237999247.502,106136230.46599999,237999247.502,106136230.46599999,8681597.5591,270902121.0,14.454090467999997,9230153642,12901573.0,7602600.0,3492454.0,227595.0,378623.0,363713.0,427008.0,12637287.0,156.3,90.30000000000001,953.3,262.3,755.5,182.2,4931812.0,445311.0,1724927.0,1843331.0,639399.0,278844.0,104.01000000000002,768038.0,1069585.0,338.0,504.09999999999997,357.90000000000003,300078.6699999999,6271566.59,6571645.26,53.81,1146.1899999999998,30.990000000000002,438284.80000000005,4737175.0,145.93,12.239999999999997,24171,12,33,276320163.4200001,386195.46,370987.26000000007,435548.16000000003,783398.7599999999,1090976.7,31.609800000000003,14.743172278,318,1,0,22176.0,0.0,7.0,0,0,0,237999247.502,-14049946.770999998,-0.663359254,-63.345420090999994,41761224,106136230.46599999,689610.795,-0.06911926300000001,-5.737653346999998,-25980474.0,8681597.5591,109147.7047,0.012476619999999994,2.4154532489999987,-730083.0,270902121.0,-7071646.0,-0.244008153,-23.423881878,-57654600,14.743172278,0.037709986000000015,0.071500662,8.615253903,-243.84031679999995,145.93,-1.22,-0.079594738,-7.652484549,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,19173139.590000004,11203378.59,4.05720920908337,180,96,84,144,36,180,0,96,84,0,0,144,36,0,0
21,0,2018,353280,197765233.29700002,90354588.34899999,197765233.29700002,90354588.34899999,7414524.129,264408240.0,43.122592926,9230153642,12997578.75,7612064.75,3534020.75,232788.5,389861.0,375333.75,434980.25,12731135.0,152.63,85.29,962.1600000000001,259.65000000000003,752.0699999999999,188.33999999999997,4991044.25,433243.75,1724897.25,1875079.5,659257.5,298566.25,100.64999999999999,793423.25,1108271.25,324.60999999999996,497.0,378.46999999999997,276301.92,6356409.659999999,6632711.57,48.870000000000005,1151.13,35.17,0.0,4758994.5,150.18999999999997,12.0,24171,12,45,264408240.0,389861.0,375333.75,434980.25,793423.25,1108271.25,35.17,43.122592926,401,1,1,22176.0,0.0,10.0,1111,608,995,197765233.29700002,-40234014.20800001,-3.7478457300000003,-126.180561024,41761224,90354588.34899999,-15781642.12,-2.417813539,-88.46794709900001,-25980474.0,7414524.129,-1267073.4298,-2.6859963909999998,-85.707599963,-730083.0,264408240.0,-6493881.0,-0.23863957200000005,-22.815006251000003,-57654600,43.122592926,28.379420646000003,3.2715746309999996,2876.340598216,-243.84031679999995,150.18999999999997,4.259999999999999,0.2677722099999999,32.534016994000005,-264,0.0,0.0,0.0,0.0,-2386463040,0.0,0.0,0.0,0.0,3265148808,0.0,0.0,0.0,0.0,251614622.39999995,0.0,0.0,0.0,0.0,-58614508200,0.0,0.0,0.0,0.0,-284.27635919999994,0.0,0.0,0.0,0.0,-744,18,24,12,19353988.41,11347453.910000002,4.045947597781312,192,96,96,144,48,192,0,96,96,0,0,144,48,0,0
21,1,2002,74460,22920458.548,5555586.345,22920458.548,5555586.345,298981.1376,16068993.0,2.091625443,3473744251,3957253.0939,2916545.0624,780426.5469,26166.84375,72362.39063000001,73041.07813000001,70127.12501,4120387.7699999996,34.839999999999996,24.17,241.17000000000002,79.58,187.32999999999998,33.089999999999996,1694407.2799999998,186164.82,560459.0499999999,629315.6,229685.96000000002,88781.87999999999,31.19,114515.32813000001,151017.31251000002,135.3,135.67000000000002,29.05,118672.83,2092913.4100000001,2211586.25,16.5,283.5,4.16,0.0,1454568.0,54.209999999999994,4.199999999999999,6042,0,0,22496590.2,101307.34688000001,102257.50938,98177.97501,160321.45938000001,211424.23751,5.824,2.928275619,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,22920458.548,0.0,0.0,0.0,-596615760,5555586.345,0.0,0.0,0.0,816287202,298981.1376,0.0,0.0,0.0,62903655.599999994,16068993.0,0.0,0.0,0.0,-14653627050,2.928275619,0.0,0.0,0.0,-71.0690898,54.209999999999994,0.0,0.0,0.0,-186,4,6,0,6050166.503900001,3787320.69,1.2326357463137005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,2003,74460,22478287.235,5399386.006999999,22478287.235,5399386.006999999,286261.6673,15236182.0,2.086129091,3473744251,4043106.6255,2973282.7505,788077.8125,31851.625,72464.4375,72975.6875,71899.5,4146662.94,35.23,23.95,240.94,78.75999999999999,186.97,34.27,1683825.88,180451.76,565463.8200000001,626813.63,223642.19,87454.51000000001,30.479999999999997,121526.6875,159586.75,128.74,137.56,33.72,125193.75,2089214.0,2214407.74,17.12,282.88,4.8,0.0,1456350.0,54.52,4.11,6042,0,0,20873569.340000004,99276.27937999999,99976.69188,98502.31500999999,166491.56188,218633.84751000002,6.5760000000000005,2.857996854,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,22478287.235,-442171.313,-0.083160394,-7.701776237000001,-596615760,5399386.006999999,-156200.338,-0.08482208699999999,-8.347095634999999,816287202,286261.6673,-12719.4703,-0.16608542499999998,-15.526385354,62903655.599999994,15236182.0,-832811.0,-0.137783005,-13.12922633,-14653627050,2.857996854,-0.070278765,-0.119607104,-10.407799236,-71.0690898,54.52,0.31000000000000005,0.081341002,8.971349057000001,-186,4,6,0,6132320.6255,3773039.88,1.1921396865346026,3,3,0,3,0,0,3,0,0,3,0,0,0,3,0
21,1,2004,74460,24243903.193,5613266.409,24243903.193,5613266.409,295847.7745,16113409.0,2.113625641,3473744251,4130614.5,3031175.0,795821.75,37650.5,72504.25,72835.25,73680.0,4173636.25,35.68,23.73,240.66000000000003,77.96000000000001,186.61,35.46,1672710.5,174601.0,570421.75,624307.5,217409.25,85971.0,29.759999999999998,128518.25,168075.0,122.17999999999999,139.48000000000002,38.35,118621.91,2092353.42,2210975.33,16.13,283.87,5.64,0.0,1458132.0,54.480000000000004,3.99,6042,0,0,21430833.97,96430.6525,96870.88249999999,97994.40000000001,170929.27250000002,223539.74999999997,7.5012,2.811122103,0,0,0,6045.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,10440306,0.0,0.0,0.0,0.0,-6495118.5,0.0,0.0,0.0,0.0,-182520.75,0.0,0.0,0.0,0.0,-14413650,0.0,0.0,0.0,0.0,-60.960079199999996,0.0,0.0,0.0,0.0,-66,24243903.193,1765615.958,0.178356795,18.945510017,-596615760,5613266.409,213880.40200000003,0.08244656,8.998096878,816287202,295847.7745,9586.1072,0.09508182200000001,9.923680889,62903655.599999994,16113409.0,877227.0,0.23815809300000002,26.290980084,-14653627050,2.811122103,-0.04687475099999999,-0.029094093,0.4342205500000009,-71.0690898,54.480000000000004,-0.040000000000000036,-0.012988372999999998,-1.1917336929999993,-186,4,6,0,6222967.92,3765063.92,1.1547870768041435,6,6,0,6,0,0,6,0,0,6,0,0,0,6,0
