CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,WEIGHTED_POP_DENSITY,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,WEIGHTED_POP_DENSITY_log_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
2.0,0,2015,1460,775175948.335,898301472.8610001,874386371.7710003,-23915101.090000026,848258703.2922257,-53611467.18403615,11438945.188183004,0.9927047528736843,2674970.8782925513,2.6712297369424536,29920.84054258167,7.662197479355309,3573.868364358915,4.471602536399921,1.0051284668732805,0.0,0.45977936203197806,0.0,21323631.538345274,-3209640.909500991,1550577.4719162784,-48539249.565797165,-12196415.020322533,-1304088.948540577,6641547.084311238,-49595.37373562684,-17083207.054958258,0.0,1088203.847080445,0.0,-51778236.9312019,-52176764.85630676,28261663.766306736,0.0,-23915101.090000026
2.0,0,2016,1460,775175948.335,874386371.7710003,831101604.7650001,-43284767.00600018,827130702.4434566,-21128000.848769058,11826026.435773836,1.0152434784279054,2709702.8414624482,2.366249599123015,30761.736169879758,7.452193678192266,3593.386497917079,4.995083273923698,1.935052365730467,0.0,0.6133781120909058,0.0,21943392.387066044,-5618968.401967037,1448867.8911666898,-17607936.896242682,-7911370.954589895,-937855.4877415765,5519103.38642741,-159543.14448815348,-19007285.392874047,0.0,702608.4385185947,0.0,-21628988.17472468,-21851368.450958103,-21433398.5550421,0.0,-43284767.00600018
2.0,0,2017,1460,775175948.335,831101604.7650001,796946299.074,-34155305.690999955,837092852.0176158,9962149.574159302,11978443.46095979,1.0010605889681312,2748222.9127671346,2.576443694820354,30890.803533521605,7.195606772672121,3611.8388221305872,5.173873081059596,2.8716101520825443,0.0,0.7145378936726631,0.0,7439242.754781533,4857020.209741197,1463514.7887785574,12098932.028367342,-1529014.3448019729,-1708345.492152845,5161222.007377334,-59620.29528096056,-18174574.165065836,0.0,507068.44524560584,0.0,10055445.936989952,9697945.044189839,-43853250.735189795,0.0,-34155305.690999955
2.0,0,2018,1460,775175948.335,796946299.074,779101994.5979999,-17844304.475999866,836104022.7434213,-988829.2741945065,12322329.423096787,0.9853391626985053,2781939.6529495628,2.8552461162336047,31293.679821101265,6.955952790573819,3643.772131009733,5.43883562079246,3.853661821527547,0.0,0.8155793919328117,0.44189802835441444,12544403.955372939,5718250.959030371,1280551.1492520054,14126289.942456128,-3647845.571617349,-1418699.657460102,7864439.772696027,-78965.22405370802,-18630678.816868242,0.0,485043.65612598875,-19590448.518356424,-1347658.3534223696,-2095049.536059719,-15749254.939940155,0.0,-17844304.475999866
2.0,1,2002,201,47549753.65639998,0.0,47549753.65639998,0.0,40108651.841069035,0.0,2962620.500087268,1.2225813885152361,2768260.2377233375,1.9579725613818946,35534.37869641477,7.673255781850791,3833.398906135667,3.545075284782501,0.0,0.0,0.31426638102022403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47549753.65639998,47549753.65639998
2.0,1,2003,201,47549753.65639998,47549753.65639998,47844293.070099965,294539.41369997925,44428022.66427132,4319370.823202281,3069353.140649307,0.9557803670348208,2812675.2337543448,2.225024537957592,34842.31732651696,7.716691766543552,3833.4299394039303,3.545075284782501,0.0,0.0,0.31426638102022403,0.0,1005557.9352764126,3927853.035766028,112344.20734174996,980834.308800687,331452.92522801814,15321.926847018329,440.5337106103327,0.0,0.0,0.0,0.0,0.0,6373804.872970524,6736454.910503493,-6441915.496803513,0.0,294539.41369997925
2.0,1,2004,201,47549753.65639998,47844293.070099965,53311258.55789999,5466965.4878000235,47894842.54152141,3466819.8772501,2965571.8303362145,0.886580362503479,2858440.030140535,2.5315490838163157,33861.27356754455,7.763855150630868,3833.503138391115,3.545075284782501,0.0,0.0,0.31426638102022403,0.0,1253018.9291844817,1125616.9757997417,121753.94738946206,1044602.9649324998,477365.49339249707,16249.885410683733,888.1539734123372,0.0,0.0,0.0,0.0,0.0,4039496.350082779,4151593.8171813297,1315371.6706186943,0.0,5466965.4878000235
2.0,1,2005,201,47549753.65639998,53311258.55789999,60584375.92299997,7273117.365099977,53935707.77886463,6040865.2373432135,3115605.899751638,0.8430277804746522,2911574.7844292494,2.9875062627911007,32998.760173915885,7.786114961541614,3833.1659704719946,3.545075284782501,0.0,0.0,0.31426638102022403,0.0,3279246.3892649924,715552.5725425484,153821.66219331036,1552271.9651046006,466532.7713206332,8734.632608827878,-4786.066643483865,0.0,0.0,0.0,0.0,0.0,6171373.926391429,6380144.793768921,892972.5713310544,0.0,7273117.365099977
2.0,1,2006,223,48222862.65639998,60584375.92299997,67601348.81599995,6343863.892999992,59596733.05198872,5342383.222733226,3332052.559270405,0.9329552839113114,2950352.495489417,3.276444635288689,31639.586665481038,7.864203537673248,3848.735064545398,3.592566592456484,0.0,0.0,0.30987975779195603,0.0,3412491.5650442145,472362.2331743798,199991.34424435714,1001634.6338127421,888022.4937767081,49318.849531346284,12818.437475613186,-1485.671119875568,0.0,0.0,0.0,0.0,6035153.885939485,6198866.674977174,144997.21802281874,673108.9999999994,7016972.892999991
2.0,1,2007,291,50040839.14539998,67601348.81599995,73316847.37140007,3897522.06640012,64880158.43603306,2987454.9100098307,3688771.5562192425,1.0440432220022693,2910074.403018272,3.474539778209914,31981.679489931626,7.649168084740646,3844.9030630470006,3.9449465481141273,0.0,0.0,0.2986218707600081,0.0,4696163.581261257,-1391175.1367907603,62033.21672487905,762451.1309755517,-369071.84000906936,-129545.09399777699,-16297.599521065167,-8202.848640912907,0.0,0.0,0.0,0.0,3606355.4100021035,3645401.5714923763,252120.4949077436,1817976.4890000005,5715498.55540012
2.0,1,2008,315,54527477.73839998,73316847.37140007,87176871.44920002,9373385.484799935,78914432.9802719,10430552.639413433,3844795.964356122,0.9984873882784927,2878055.1955216597,3.8662530575266914,31978.221566709675,7.629975244320223,3659.058544402208,3.9786946315963214,0.0,0.0,0.27405061851002227,0.0,9354420.549713649,-554935.3968843278,13076.900705481603,1466423.4953980618,259703.68010804694,86568.11658216573,-6784.488248243644,350.4260111819452,0.0,0.0,0.0,0.0,10618823.283386014,10525372.813782152,-1151987.3289822182,4486638.5929999985,13860024.077799933
2.0,1,2009,337,55878564.73839998,87176871.44920002,78474456.00700001,-10053502.442199994,72966011.06430031,-6667356.447169127,3737945.6825557007,1.2345932732828953,2816597.3206021353,2.800347443126009,30658.125813502847,7.891399292064894,3660.877198611562,4.061314568680134,0.0,0.0,0.2674243526110272,0.0,462053.64470881294,-4901541.58787546,-70798.24312318905,-4949965.128813926,1241759.0794888989,214736.4860672761,127885.19888198972,-2255.7500139349445,0.0,0.0,0.0,0.0,-7878126.300679534,-7647400.104146334,-2406102.3380536595,1351087.0,-8702415.442199994
2.0,1,2010,337,55878564.73839998,78474456.00700001,74495052.89839998,-3979403.108600043,74958701.81623603,1992690.7519357172,3599620.5089564314,1.235674596373878,2828939.492030946,3.268655940849018,29918.112165179133,7.905276842074176,3655.3401107994605,4.015218325516432,0.0,0.0,0.2674243526110272,0.0,675565.1253941224,-471888.03371494013,27954.133337589676,2193205.228494678,707701.5870639187,26189.324979902212,-78682.48822632327,2145.882692552447,0.0,0.0,0.0,0.0,3082190.7600215,3371852.057261123,-7351255.165861166,0.0,-3979403.108600043
2.0,1,2011,360,56347892.73839998,74495052.89839998,79082697.5986,4118316.700200029,83399465.78771974,7782750.65429543,3824630.4857204217,1.257362723213648,2841861.0807875316,3.9951573831001355,29378.86967531039,8.337755687527677,3665.222383725969,4.072701021168237,0.0,0.0,0.26519694479748357,0.0,4552008.578553407,-757364.2772636347,61948.18102761429,2819693.2495889855,571372.5868963525,258512.24093710727,178137.73577586006,-2572.656259396139,0.0,0.0,0.0,0.0,7681735.639256296,7826806.979652238,-3708490.279452208,469328.00000000006,4587644.700200029
2.0,1,2012,382,57999202.73839998,79082697.5986,86028458.23140004,5294450.632800041,92209695.09562328,6962746.719684358,4088068.0343569787,1.2171979060267388,2851080.6311976872,4.006915914938787,29030.290235902932,8.343374577133567,3660.9014958767116,4.403890325447018,0.0,0.0,0.33500335652262103,0.0,5488883.254425088,482316.2476317953,99094.14240068862,46902.73117700467,390686.2158856214,2853.3209918615685,216693.79513183824,-7862.933693941636,0.0,0.0,23337.911590589625,0.0,6742904.685540545,6626202.210841238,-1331751.5780411973,1651310.0000000002,6945760.632800041
2.0,1,2013,382,57999202.73839998,86028458.23140004,90347608.02039999,4319149.788999945,99283640.88320403,7073945.787580724,4798329.239344784,1.3089969873020253,2894332.609567271,3.8571358582175552,29658.135093688477,8.175030864979716,3670.4986451720456,4.3651136396911125,0.0,0.0,0.5038421627587728,0.0,9125938.463348962,-1916453.6382245335,146764.53693312197,-618656.1996289728,-643343.9776496431,-104298.085609021,367677.0172139263,-527.4999639653433,0.0,0.0,106282.8383342789,0.0,6463383.454754156,6228770.648252857,-1909620.859252911,0.0,4319149.788999945
2.0,1,2014,382,57999202.73839998,90347608.02039999,89102602.08079997,-1245005.9396000213,100783196.99787468,1499556.114670654,4839542.573348493,1.3211285305728553,2921395.119711562,3.6478412418504966,29624.502444110945,8.183271199136819,3687.1824865303224,4.417692874361539,0.0,0.23810481129004854,0.5051361115797333,0.0,1950531.1033980197,130207.2799574369,125847.19123918077,-923950.2271823799,-70966.00731771068,-5638.593247316016,540974.4075661319,-2136.334546563157,0.0,-212850.39155082736,1603.4014200140796,0.0,1533621.8297359862,1509349.176091656,-2754355.1156916767,0.0,-1245005.9396000213
2.0,1,2015,429,59954803.892599985,89102602.08079997,89928537.18659997,-1129666.0483999974,95398524.0600533,-7163391.752711972,4765521.446663856,1.3499546323814964,2936998.142771817,2.6821814435822895,30998.55018290603,7.930966825816324,3684.0064717743235,4.575939954142721,0.0,1.222012032797974,0.6614412952136212,0.0,971146.3181033015,-715312.0204250447,138823.14345878345,-4872960.700786368,-1627092.1006863925,-143071.15475402196,570307.108115268,-5568.900972244402,0.0,-856399.420965369,55537.56590603921,0.0,-6484590.16300605,-6385517.663170544,5255851.6147705475,1955601.1541999993,825935.1058000019
2.0,1,2016,429,59954803.892599985,89928537.18659997,88374005.03900002,-1554532.147599942,95952865.03426471,554340.9742114185,4835019.098190398,1.303839422571065,2960109.6406231234,2.3778430296347723,31757.83323343993,7.450648007125026,3695.2449783375737,5.250103388099826,0.0,2.2220120327979735,0.7611591200056044,0.0,2362855.800666884,1333660.1008381618,121683.41864172739,-1813772.9506504945,-645278.5228236249,-206824.1564407558,438325.7659095707,-21139.22123833446,0.0,-943266.7972840336,41187.927248176355,0.0,667431.364867277,670819.5099698256,-2225351.657569768,0.0,-1554532.147599942
2.0,1,2017,453,62012126.892599985,88374005.03900002,87984651.0852,-2446676.9538000217,99075725.10360199,1038143.1871823992,4670677.424958636,1.2843094815982945,2992316.83995862,2.58893744114846,31621.21727782736,7.295272980155293,3664.834387937012,5.470317263476096,0.0,3.2146465305286664,0.8104013187813588,0.0,563958.5816456969,-170356.35869592946,126485.94129605763,1323732.9883440952,127174.95065045604,-162129.2478947088,387567.9282055399,-9971.419943819152,0.0,-926961.1994614084,54955.31207903995,0.0,1314457.476225019,1361321.7025727562,-3807998.656372777,2057323.000000001,-389353.95380002056
2.0,1,2018,475,62079679.87739998,87984651.0852,86796528.46819998,-1255675.6018000199,101618162.08876874,2474884.0003667315,4711448.764938389,1.2658660751748978,3015744.4941639886,2.8728320563110707,31758.584871932067,7.09497160591043,3689.085317165464,5.799033503385353,0.0,4.21441295951408,0.8425758795905489,0.5424426389199085,2957003.6268733046,610333.8459123053,112933.45801220843,1648541.9176848915,-187150.26607005083,-172075.40790978243,730118.4337046593,-12525.003131951207,0.0,-922877.2382573168,11737.579287591496,-3068144.992469231,1707895.9536366276,1953968.4703634833,-3209644.0721635045,67552.98479999996,-1188122.61700002
3.0,0,2002,2044,102852225.8883,0.0,102852225.8883,0.0,97366447.26661143,0.0,2333532.5857476885,0.8871490487872395,603153.588038163,1.927699504660683,33560.36332132189,6.317720415111302,2431.663750453178,3.3377334784743966,0.0,0.0,0.027570001285918393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102852225.8883,102852225.8883
3.0,0,2003,2467,123716227.4886,102852225.8883,128187371.34870002,4471143.860100018,124498065.66678143,7648618.742432736,2111545.3714053975,0.8226354020861075,569244.0111207888,2.1677232809794935,32748.33445040794,6.322794314858508,2401.3957594854223,3.244436146175703,0.0,0.0,0.022920485514006588,0.0,1779968.8946966645,2037004.579029738,408170.72095105523,1995089.1086908472,1163456.9775004175,123657.71070774914,1457.0170316334952,0.0,0.0,0.0,0.0,0.0,7508805.008608106,8008659.36081568,-3537515.5007156623,20864001.600299995,25335145.460400004
3.0,0,2004,2890,160122136.79580003,128187371.34870002,167462529.73980004,2869249.083899984,168094894.91709915,9636816.16610882,2202443.94879978,0.8454330167043097,588390.195539669,2.49486191956559,30486.57469505441,6.779492659221536,2443.347961809565,3.13873051678319,0.0,0.0,0.017709206589069066,0.0,2168915.618810785,-780088.6163158489,606986.2658967862,2977142.2254713154,2026595.7886481003,147439.88144410602,2872.149736248325,0.0,0.0,0.0,0.0,0.0,7149863.313691492,7563439.682020978,-4694190.598120996,36405909.30720001,39275158.39109997
3.0,0,2005,3377,182830167.35000002,167462529.73980004,193159928.45570004,2989368.1617000084,199677491.1665113,8394554.704846606,2043216.7223834344,0.810558496191538,607534.114252182,2.9644755358270864,29204.1425587299,6.937663654076122,2349.6687492231313,3.1447816781961166,0.0,0.0,0.015509672397617042,0.0,-808148.8680844995,374967.5605573531,834018.6656896926,5141670.380289662,2519336.4586832537,241390.9210057607,-23938.76259569378,0.0,0.0,0.0,0.0,0.0,8279296.35554553,8894010.136766538,-5904641.975066531,22708030.554199994,25697398.715900004
3.0,0,2006,4129,212198754.35990003,193159928.45570004,237101146.00530002,15036240.539700016,247294673.8788843,17525278.12685925,1940857.1112156387,0.834419666011234,607128.9711335525,3.249377120065441,27652.31867202105,6.943235772127932,2317.4543701284106,3.58241031644399,0.0,0.0,0.013363113315880333,0.0,7004373.180841578,-193594.90322865982,1022423.5543504871,3187336.653282605,4175795.3112508673,227420.6360492037,57718.39151501652,-23797.954105162447,0.0,0.0,0.0,0.0,15457674.869955933,16110060.276928093,-1073819.737228081,29368587.00989999,44404827.5496
3.0,0,2007,4421,224382304.1132,237101146.00530002,259434200.52420002,9678740.765599985,269914418.45555025,9329599.331271412,1960097.3785710759,0.8452449023260414,606495.9866956507,3.4350938224481156,27961.720738617198,7.096967154935745,2316.015798550162,3.6679166818942717,0.0,0.0,0.012637520642311582,0.0,6880323.17347114,171230.60061891744,425261.69886345865,2342541.9347635363,-931376.3485358737,135238.42660465732,-98115.02604909652,-8876.843373489983,0.0,0.0,0.0,0.0,8916227.616363252,8961929.609237865,716811.1563621195,12183549.7533,21862290.518899977
3.0,0,2008,4421,224382304.1132,259434200.52420002,279267294.39189994,19833093.867700003,280589835.12449884,10675416.668948816,1981005.5694479037,0.8311812313940854,609090.0258612277,3.8560763733517884,28146.457964559653,7.083847595611781,2315.9173239525967,3.7050316355946253,0.0,0.0,0.012637520642311582,0.0,2969225.483743026,1591744.7196039252,159743.76278310313,5652582.765282783,-563042.8624210977,8671.607609529387,-14160.437834433982,-277.3155072932449,0.0,0.0,0.0,0.0,9804487.72325954,10101917.911122086,9731175.95657793,0.0,19833093.867700003
3.0,0,2009,4488,235672221.97320002,279267294.39189994,283924143.32739997,-6107751.92450002,279476626.42362094,-10696301.237165552,1968125.9513628904,0.8670860507270974,591260.083943591,2.7839258525520862,26476.987853431812,7.144627010773257,2282.8178631475,3.6980478670736923,0.0,0.0,0.012032118067450734,0.0,4977078.996949457,-4903064.491071625,-130506.8894014295,-15965521.499585591,5405007.7370596705,156876.3347905346,761106.7258598687,4278.341695104569,0.0,0.0,0.0,0.0,-9694744.743704004,-9737895.537637712,3630143.6131376917,11289917.860000001,5182165.935499983
3.0,0,2010,4519,236443202.97320002,283924143.32739997,287477942.9192,3149786.5918000005,288216482.92168534,8650772.741619682,1932981.2884092806,0.8551384791426357,595881.8172999353,3.235901047433978,26468.458416179157,7.341023501541203,2267.720380256412,4.070621633741414,0.0,0.0,0.02851030994011732,0.0,1324465.5240037323,1555808.8948428559,336277.6933200485,7787394.569883328,-366067.93740972225,483199.5508615011,-2158265.4832851985,-29881.300666547373,0.0,0.0,22760.281265850226,0.0,8955691.792815845,8974843.50274728,-5825056.910947281,770981.0000000007,3920767.5918000014
3.0,0,2011,4618,237276984.88130003,287477942.9192,306766044.1356,17465211.30830001,311375718.5389628,21232175.20932659,1909923.382423407,0.8144849023981336,598648.9891082252,3.9916963864609105,26287.97724574485,7.481722072948803,2300.8896013236804,3.9032654303687213,0.0,0.0,0.02841012584247175,0.0,-157157.04871223803,4499243.565460558,225218.0007745567,11257629.720033186,811755.6158956299,334163.34790043446,4469964.890440964,7257.142800649854,0.0,0.0,0.0,0.0,21448075.234593738,22000048.482020788,-4534837.173720782,833781.9080999994,18298993.216400012
3.0,0,2012,4652,237702386.88130003,306766044.1356,316137858.0867999,8946411.951199923,308521650.7651972,-3276712.816527666,1916327.8809747738,0.84402678227623,603171.1772781248,4.000416384312793,25842.772528506797,7.329057311330956,2287.5025379152576,3.797125285283524,0.0,0.0,0.039812650281571486,0.0,893782.3259989492,-3043621.8606302463,310050.39981652534,114056.34072862049,1779456.406678152,-331503.4801467612,-1517596.6796334984,11179.785052238392,0.0,0.0,14776.90598742971,0.0,-1769419.856148589,-1604279.039062774,10550690.9902627,425401.9999999998,9371813.951199926
3.0,0,2013,4718,239160627.06530005,316137858.0867999,311980827.6151,-3282601.7769999104,300382580.02734935,-7438622.594120342,1916547.6196574904,0.9025390611604112,610874.2454246251,3.8283298568874953,25787.915505409812,7.287017404794524,2274.912255051172,3.731620750989858,0.0,0.0,0.039569899594786094,0.0,1665073.508867063,-7152046.970441024,490279.9927176537,-2263592.0749855833,-12257.068834221272,108720.51607078241,-140321.42595512662,9053.197556168663,0.0,0.0,0.0,0.0,-7295090.325004287,-7293640.288348544,4011038.5113486303,1458240.1839999994,-1824361.5929999119
3.0,0,2014,4718,239160627.06530005,311980827.6151,312845374.9923,-342804.6228000298,304869825.452387,3167569.463882392,1949381.290284019,0.8991981054606777,616124.1188592428,3.631818258500365,26220.050410555577,7.426745184109024,2292.328532803068,3.877792356769997,0.0,0.0,0.05523244006377907,0.0,5924380.794393682,365808.2063879009,314212.1554953474,-3323958.700255142,-1553964.7977065516,63586.61674278549,1743624.5319491376,-17745.249895591347,0.0,0.0,34111.583043996194,0.0,3550055.1401555627,3712513.5368629172,-4055318.159662948,0.0,-342804.6228000298
3.0,0,2015,4718,239160627.06530005,312845374.9923,300692598.5868,-12393546.609199982,284178583.6603651,-20786519.880862635,2002994.146279538,0.921832807145823,621471.855619057,2.635865482361472,27083.248592067128,7.239661260801577,2295.560824246497,3.9384176367781514,0.5655118773215627,0.0,0.11733913276342829,0.0,5115991.786786871,-2242651.0480130226,365414.0752812655,-17605419.960933924,-3527886.4568781946,-378791.8374058661,942447.7794775245,-1543.358482563806,-4052321.041866637,0.0,85138.35172826343,0.0,-21299621.710306298,-21222918.96196811,8829372.352768134,0.0,-12393546.609199982
3.0,0,2016,4718,239160627.06530005,300692598.5868,281586223.76699996,-18823400.978199974,271564416.59725106,-12359043.375339143,2048037.9517926401,0.9835097307489237,625889.1873426825,2.347258920277229,27453.8381079022,7.058734577847204,2299.612842287301,4.443415961281933,1.3434361666424026,0.0,0.19872578018046091,0.0,3863144.8181412225,-5272398.469255386,332565.12823376135,-5753194.686178923,-1350287.187534004,-262441.6787794502,1256307.736940594,-58129.53993408725,-5440382.5735944165,0.0,134865.68117031717,0.0,-12549950.770790368,-12288900.168624554,-6534500.809575425,0.0,-18823400.978199974
3.0,0,2017,4718,239160627.06530005,281586223.76699996,272852981.1119999,-8559887.945199985,272482226.8406835,1039415.1892222364,2071173.6047788502,0.974934731584196,630508.5422415505,2.560844372730261,27691.21091366403,7.054592923091693,2298.717022781441,4.731987520823741,2.2239333920991813,0.0,0.40715299819318873,0.0,2841455.3844686276,694865.5715290622,284195.6702175817,4147862.802952006,-1128608.446195221,-91078.93981779208,251804.8512753649,-29048.9521642278,-5910351.552642691,0.0,316616.83462032326,0.0,1377713.224243032,1257027.8348052625,-9816915.78000525,0.0,-8559887.945199985
3.0,0,2018,4718,239160627.06530005,272852981.1119999,269214239.45120007,-3274810.9888000414,272947412.5298974,910326.2862133835,2086274.6403776433,0.9706378286327035,635574.1094850588,2.8135945087261933,28019.195689784203,7.002042096250929,2303.5570128553936,5.071003576085825,3.206070242634226,0.0,0.5551442925065967,0.055370600899889315,2284219.0530083193,886391.0943087086,296470.10345884855,4555597.650619405,-1324220.248658798,-113407.92887237012,1364738.53677221,-35124.192321176364,-6375394.5796446195,0.0,219133.8562776719,-1213113.7442379352,545289.6007102593,536171.3256843027,-3810982.314484342,0.0,-3274810.9888000414
3.0,1,2002,66,506671.001,0.0,506671.001,0.0,418902.1184035157,0.0,13624.400948208173,4.124143605851655,582204.3851084058,1.8787828355978875,33117.00264425366,7.211009195215417,1154.2541700068086,2.0850153253590293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506671.001,506671.001
3.0,1,2003,66,506671.001,506671.001,449077.9919999998,-57593.0090000002,415516.6494303606,-3385.4689731551334,13684.262240704402,4.3582081568023145,600939.2415189152,2.1186819046839425,31686.88329383106,7.181375864591864,1154.2351753738362,2.0850153253590293,0.0,0.0,0.0,0.0,-11024.64031365616,-17424.07696321973,2111.41425786102,9725.848529893534,8125.955869805741,-109.28774514160409,-9.482767589804174,0.0,0.0,0.0,0.0,0.0,-8604.269132047006,-8190.535064572356,-49402.47393542784,0.0,-57593.0090000002
3.0,1,2004,66,506671.001,449077.9919999998,503256.14500000014,54178.15300000032,496228.31095523754,80711.66152487695,16594.30720360341,4.455232141732853,618990.9705861717,2.4764436938179935,30048.27367289216,7.150733338752891,1154.2660378902049,2.0850153253590293,0.0,0.0,0.0,0.0,63245.895349090046,-3119.5080021320896,1749.7023578760281,11772.480613694961,8681.728052916216,-131.93329745266868,12.261266419603977,0.0,0.0,0.0,0.0,0.0,82210.6263404121,84096.33338861213,-29918.18038861181,0.0,54178.15300000032
3.0,1,2005,100,666133.0009999999,503256.14500000014,677557.5559999999,14839.410999999818,602233.4640697116,23468.20939741347,20756.04789726478,3.6476116277033563,711732.4476043637,2.9527350033383195,28991.948688136454,6.980125744378185,1213.097241249453,2.1604178142196564,0.0,0.0,0.0,0.0,11107.809214087702,-8693.72653113382,2081.215832380994,16367.903899975801,9644.84402901342,72.39859286064774,-0.9299596217819612,0.0,0.0,0.0,0.0,0.0,30579.515077562963,31720.790932490967,-16881.37993249115,159461.99999999988,174301.4109999997
3.0,1,2006,100,666133.0009999999,677557.5559999999,606866.4100000001,-70691.14599999963,573323.5047272083,-28909.95934250331,18167.845810797524,3.8721048754930396,742045.9594385943,3.2293761157616023,27431.941071965815,6.718066502563202,1213.0019191256254,2.73399516292693,0.0,0.0,0.0,0.0,-37496.459756568,-18471.153984859448,3745.2787692764387,10997.085545013253,13828.916826515484,-1233.3309118081052,-58.00286461461535,-136.90907632948256,0.0,0.0,0.0,0.0,-28824.57545337449,-30262.459766613076,-40428.68623338656,0.0,-70691.14599999963
3.0,1,2007,100,666133.0009999999,606866.4100000001,600250.9220000003,-6615.487999999968,618328.8145096987,45005.30978249028,19705.3262800144,3.8717883134665305,761612.1428629792,3.3652778671756565,26682.202869713623,7.12560691982591,1213.2758612622922,3.0339011864989405,0.0,0.0,0.0,0.0,88439.14463869567,-4218.699917456435,1770.7981233087942,4530.208123928151,5959.004187079105,2117.7541660001025,134.21669325154963,-65.16369755204767,0.0,0.0,0.0,0.0,98667.26231725488,95408.14172670599,-102023.62972670596,0.0,-6615.487999999968
3.0,1,2008,100,666133.0009999999,600250.9220000003,588532.0769999996,-11718.845000000569,642098.2242975913,23769.409787892742,21919.351213021353,4.581169733547641,761007.4164634314,3.836858779226733,27123.69050405694,7.1306310661825325,1212.866023332685,2.7222704785346608,0.0,0.0,0.0,0.0,62997.76053919789,-38060.41236259746,-107.01618341908313,14790.101007286936,-3862.2976096099833,-75.04699775863969,-221.43614147085918,51.11731449474726,0.0,0.0,0.0,0.0,35512.76956612354,26526.55547005113,-38245.400470051696,0.0,-11718.845000000569
3.0,1,2009,100,666133.0009999999,588532.0769999996,573519.966,-15012.110999999626,486579.9383137956,-155518.2859837957,18035.541422484257,4.817187796695828,754305.7368566402,2.7453274117897966,26653.020082180425,7.271049840991139,1213.4132183403879,2.885499591845022,0.0,0.0,0.0,0.0,-100893.75071297327,-14533.966272361064,-787.6275136300367,-34656.206366370476,3961.9713526400046,563.577245181973,362.11876341728214,-24.085973895118826,0.0,0.0,0.0,0.0,-146007.9694779907,-137739.88218116996,122727.77118117032,0.0,-15012.110999999628
3.0,1,2010,100,666133.0009999999,573519.966,541144.7850000001,-32375.180999999822,536766.7796197119,50186.84130591627,22180.53209812895,4.863957308842806,763701.6567619464,3.1928987380839877,26325.394659116493,7.281665166923624,1215.7799756945467,3.2759675608685237,0.0,0.0,0.0,0.0,54655.587370498506,-6502.813515055221,621.6548762580005,15573.473263611024,2177.6079246098197,-27.52827102800063,1025.2609271226574,-83.23020618607268,0.0,0.0,0.0,0.0,67440.01236983071,68245.90399616375,-100621.08499616358,0.0,-32375.180999999822
3.0,1,2011,100,666133.0009999999,541144.7850000001,535075.8600000002,-6068.925000000047,568934.5390449157,32167.759425203898,19965.890512696078,4.6937424226325195,768024.4640547327,3.936873096707004,25333.263027430035,7.606555510736511,1212.0633962560794,3.0119222431377484,0.0,0.0,0.0,0.0,-10384.601705274188,13247.548045579479,338.95212335174244,21434.482894272252,7878.813111264907,1227.1606157219067,-1707.3512061906317,53.04549082656218,0.0,0.0,0.0,0.0,32088.049369552034,32451.468849320507,-38520.39384932055,0.0,-6068.925000000047
3.0,1,2012,100,666133.0009999999,535075.8600000002,562428.3440000002,27352.483999999997,653955.4349264194,85020.89588150365,23893.99347685779,4.233400432377543,776885.7128565366,3.9305142316606223,25251.256844427237,7.3568172461703325,1220.5726059876044,3.2896517646030876,0.0,0.0,0.6466396340571033,0.0,52328.10826395647,22056.114112531697,650.6257701215645,-102.3839485394596,1005.766385098477,-1010.8281391400621,4144.220113519043,-51.63283619357559,0.0,0.0,1922.8929185472648,0.0,80942.8826399014,83732.72674027851,-56380.2427402785,0.0,27352.483999999997
