,CLUSTER_APTA,Mode,Year,Unnamed: 0,CLUSTER_GT_NEW_11,CLUSTER_GT_ORIGINAL,CBSA,PROBLEM_FLAG,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_ADJ,FARE_per_UPT,FARE_ADJ_ORIGINAL,AREALANDPT,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,PCT_HH_NO_VEH,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,TOT_UNEMP_MSA,TOT_EMP_MSA,TOT_LABOR_MSA,UNEMP_RATE_PCT,EMP_RATE_PCT,GasPrice,Area_acre,POP_CENSUSTRACT,AVG_SPEED,2018_Dollar_Multiplier,TNC_ARRIVAL,TNC_FLAG,YEARS_SINCE_TNC,FARE_ADJ_2018,TOTAL_MED_INC_INDIV_2018,NATIVE_INSTATE_MED_INC_2018,NATIVE_OUTSTATE_MED_INC_2018,HH_MED_INC_2018,HH_MEAN_INC_2018,GAS_PRICE_2018,FARE_per_UPT_2018,dockCt,docklessCt,scooterCt,PBS_Start,PBS_End,PBS_Flag,walkscore,transit,bike,Bus_UPT_ADJ,Bus_UPT_ADJ_diff,Bus_UPT_ADJ_log,PCT_Bus_UPT_ADJ_rel_diff,Bus_UPT_ADJ_scale,Bus_VRM_ADJ,Bus_VRM_ADJ_diff,Bus_VRM_ADJ_log,PCT_Bus_VRM_ADJ_rel_diff,Bus_VRM_ADJ_scale,Bus_VRH_ADJ,Bus_VRH_ADJ_diff,Bus_VRH_ADJ_log,PCT_Bus_VRH_ADJ_rel_diff,Bus_VRH_ADJ_scale,Bus_FARE_TOTAL,Bus_FARE_TOTAL_diff,Bus_FARE_TOTAL_log,PCT_Bus_FARE_TOTAL_rel_diff,Bus_FARE_TOTAL_scale,Bus_FARE_per_UPT_2018,Bus_FARE_per_UPT_2018_diff,Bus_FARE_per_UPT_2018_log,PCT_Bus_FARE_per_UPT_2018_rel_diff,Bus_FARE_per_UPT_2018_scale,Bus_AVG_SPEED,Bus_AVG_SPEED_diff,Bus_AVG_SPEED_log,PCT_Bus_AVG_SPEED_rel_diff,Bus_AVG_SPEED_scale,Rail_UPT_ADJ,Rail_UPT_ADJ_diff,Rail_UPT_ADJ_log,PCT_Rail_UPT_ADJ_rel_diff,Rail_UPT_ADJ_scale,Rail_VRM_ADJ,Rail_VRM_ADJ_diff,Rail_VRM_ADJ_log,PCT_Rail_VRM_ADJ_rel_diff,Rail_VRM_ADJ_scale,Rail_VRH_ADJ,Rail_VRH_ADJ_diff,Rail_VRH_ADJ_log,PCT_Rail_VRH_ADJ_rel_diff,Rail_VRH_ADJ_scale,Rail_FARE_TOTAL,Rail_FARE_TOTAL_diff,Rail_FARE_TOTAL_log,PCT_Rail_FARE_TOTAL_rel_diff,Rail_FARE_TOTAL_scale,Rail_FARE_per_UPT_2018,Rail_FARE_per_UPT_2018_diff,Rail_FARE_per_UPT_2018_log,PCT_Rail_FARE_per_UPT_2018_rel_diff,Rail_FARE_per_UPT_2018_scale,Rail_AVG_SPEED,Rail_AVG_SPEED_diff,Rail_AVG_SPEED_log,PCT_Rail_AVG_SPEED_rel_diff,Rail_AVG_SPEED_scale,CLUSTER_GT_NEW_11.1,CLUSTER_GT_ORIGINAL.1,CLUSTER_APTA.1,min_year,VRM_ADJ_LAGGED_1,VRM_ADJ_LAGGED_2,VRM_ADJ_LAGGED_3,FARE_per_UPT_LAGGED_1,FARE_per_UPT_LAGGED_2,FARE_per_UPT_LAGGED_3,AVG_SPEED_LAGGED_1,AVG_SPEED_LAGGED_2,AVG_SPEED_LAGGED_3,TNC_FLAG_LAGGED_1,TNC_FLAG_LAGGED_2,TNC_FLAG_LAGGED_3,FARE_per_UPT_2018_LAGGED_1,FARE_per_UPT_2018_LAGGED_2,FARE_per_UPT_2018_LAGGED_3,dockCt_LAGGED_1,dockCt_LAGGED_2,dockCt_LAGGED_3,docklessCt_LAGGED_1,docklessCt_LAGGED_2,docklessCt_LAGGED_3,scooterCt_LAGGED_1,scooterCt_LAGGED_2,scooterCt_LAGGED_3,TNC_FLAG_LAGGED_4,TNC_FLAG_LAGGED_5
77,22,Bus,2011,29047,60,26,377120,0,196110361.8,108140626.2,196110361.8,108140626.2,7791391.071,721464916.2,47.1113,721464916.2,11804918369,19482914,12169476,4001189,265808,291358,291449,364611,19082292,0,0,0,307.9,747.4,144.7,6749958,510954,2265560,2550532,981831,441081,89.72,627301,833110,414.3,526.1,259.6,1040649.68,8149276.67,9189926.35,135.41,1064.59,43.93,640236.8,6525027,165.25,13.44,24170,0,0,808040706.1,326320.96,326422.88,408364.32,702577.12,933083.2,49.2016,52.764656,0,0,0,12101,0,0,0,0,0,196110361.8,3540184.212,0.302482737,32.88667863,41761224,108140626.2,-2716002.896,-0.220047246,-20.43512743,-25980474,7791391.071,-151254.7206,-0.101373618,-8.795838817,-730083,174910896,12657837,1.120567425,125.8750465,-57654600,12.37092807,0.676434831,0.500885606,59.33684306,-243.8403168,165.25,-1.6,-0.118854604,-11.63143056,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,110856629.1,113347600.2,112035357.5,43.7147,48.4739,42.2565,166.85,169.62,169.31,0,0,0,50.271905,56.714463,49.440105,0,0,0,0,0,0,0,0,0,0,0
78,22,Bus,2012,29059,60,26,377120,0,193435964.7,102740108.9,193435964.7,102740108.9,7429458.714,729386859,48.8083,729386859,11804918369,19604192,12258553,4004512,250986,295692,296337,358791,19211121,0,0,0,304.4,745.1,150.5,6784453,520597,2259825,2567544,987257,449230,88.12,633869,841203,409,529.6,261.4,938438.09,8274423.48,9212861.58,122.9,1077.1,45.71,640236.8,6549267,165.69,13.08,24170,0,0,795031676.4,322304.28,323007.33,391082.19,690917.21,916911.27,49.8239,53.201047,0,0,0,12101,0,0,0,0,0,193435964.7,-2674397.049,-0.315381418,-28.92656867,41761224,102740108.9,-5400517.342,-0.395586248,-36.95471817,-25980474,7429458.714,-361932.3576,-0.431608449,-40.16806428,-730083,177736547,2825651,0.276040874,29.06787154,-57654600,12.62875788,0.257829807,0.265610419,28.48738823,-243.8403168,165.69,0.44,0.037387755,5.204569393,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,108140626.2,110856629.1,113347600.2,47.1113,43.7147,48.4739,165.25,166.85,169.62,0,0,0,52.764656,50.271905,56.714463,0,0,0,0,0,0,0,0,0,0,0
79,22,Bus,2013,29071,60,26,377120,0,186868019.7,102004054.7,186868019.7,102004054.7,7440054.154,708351531.4,47.6168,708351531.4,11804918369,19691750,12336720,3977367,276728,301531,297051,380297,19291906,211.9,126.2,861.8,300.2,744.1,155.7,6803501,516833,2265545,2538049,1012527,470547,87.46,647863,866728,400.7,525.8,273.5,846411.76,8406186.33,9252598.09,109.85,1090.15,44.11,640236.8,6570138,163.97,12.96,24170,2,0,765019654,325653.48,320815.08,410720.76,699692.04,936066.24,47.6388,51.426144,0,0,0,12101,0,0,0,0,0,186868019.7,-6567945.015,-0.220182246,-19.1147677,41761224,102004054.7,-736054.19,-0.087416512,-7.546876647,-25980474,7440054.154,10595.4404,0.041371825,5.10282392,-730083,175732306,-2004241,-0.201066548,-17.68798107,-57654600,12.44864688,-0.180111002,-0.091484162,-4.450022751,-243.8403168,163.97,-1.72,-0.129358337,-12.59544644,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,102740108.9,108140626.2,110856629.1,48.8083,47.1113,43.7147,165.69,165.25,166.85,0,0,0,53.201047,52.764656,50.271905,0,0,0,0,0,0,0,0,0,0,0
80,22,Bus,2014,29083,60,26,377120,0,182024413.6,103632306.6,182024413.6,103632306.6,7554459.012,700042008.6,47.7718,700042008.6,11804918369,19840237,12444407,3940408,287112,307876,305909,370912,19436288,208.1,129.6,862.1,296.6,743.2,160.2,6857734,512149,2276628,2576688,1019283,472986,85.64,658199,887127,394,524.6,281.4,715288.26,8559084.83,9274373.08,93.6,1106.4,42.56,640236.8,6601565,163.84,12.72,24170,10,2,742044529.2,326348.56,324263.54,393166.72,697690.94,940354.62,45.1136,50.638108,0,0,0,12101,0,0,0,0,0,182024413.6,-4843606.08,-0.109086501,-9.915561449,41761224,103632306.6,1628251.91,0.183572263,18.89844319,-25980474,7554459.012,114404.8585,0.193402472,20.04412179,-730083,174852222,-880084,0.070201208,8.719307109,-57654600,12.36698136,-0.081665518,-0.04501789,-3.060008048,-243.8403168,163.84,-0.13,-0.011315705,-0.93834571,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,102004054.7,102740108.9,108140626.2,47.6168,48.8083,47.1113,163.97,165.69,165.25,2,0,0,51.426144,53.201047,52.764656,0,0,0,0,0,0,0,0,0,0,0
81,22,Bus,2015,29095,60,26,377120,0,175802969.3,107387304.4,175802969.3,107387304.4,7824405.33,692833240.2,48.9447,692833240.2,11804918369,19963773,12519284,3939513,295388,321441,319375,391741,19544896,190.6,119.7,889.4,293.8,741.4,164.8,6935435,510724,2264601,2617798,1039622,502690,84.46,686007,911516,375.5,527.8,296.7,582964.42,8721495.08,9304459.5,78.87,1121.13,32.54,640236.8,6620439,164.04,12.72,24170,11,12,734403234.7,340727.46,338537.5,415245.46,727167.42,966206.96,34.4924,51.881382,23,0,0,12101,0,2,0,0,0,175802969.3,-6221444.348,-0.312163192,-29.97477644,41761224,107387304.4,3754997.74,0.361657166,37.42704735,-25980474,7824405.33,269946.3177,0.34316816,35.4389979,-730083,171359169,-3493053,-0.115822,-9.707808656,-57654600,12.60914994,0.242168574,0.196341195,21.5835109,-243.8403168,164.04,0.2,0.019799249,2.150531127,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,103632306.6,102004054.7,102740108.9,47.7718,47.6168,48.8083,163.84,163.97,165.69,10,2,0,50.638108,51.426144,53.201047,0,0,0,0,0,0,0,0,0,0,0
82,22,Bus,2016,29107,60,26,377120,0,167569245,111962039.5,167569245,111962039.5,8101457.464,687204042.7,52.0105,687204042.7,11804918369,20052843,12573804,3949850,314207,332725,329594,405878,19649342,182.6,119.4,898,292.3,738.6,169.1,6971122,492576,2257166,2610827,1074464,536089,82.3,710519,955594,361.4,520,318.6,539981.17,8894320.74,9434301.91,73.13,1126.87,28.89,640236.8,6633038,165.12,12.6,24170,11,23,721564244.9,349361.25,346073.7,426171.9,746044.95,1003373.7,30.3345,54.611025,30,0,0,12101,0,3,0,0,0,167569245,-8233724.277,-0.673842563,-63.99886761,41761224,111962039.5,4574735.174,0.314587657,32.55859565,-25980474,8101457.464,277052.1338,0.238394895,24.8056551,-730083,168784466,-2574703,-0.214729564,-18.1570086,-57654600,13.1179582,0.508808263,0.345368072,36.60504039,-243.8403168,165.12,1.08,0.075230707,7.616382481,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,107387304.4,103632306.6,102004054.7,48.9447,47.7718,47.6168,164.04,163.84,163.97,11,10,2,51.881382,50.638108,51.426144,23,0,0,0,0,0,0,0,0,0,0
83,22,Bus,2017,29119,60,26,377120,0,158147004,113107090,158147004,113107090,8216504.534,671314559.5,54.0112,671314559.5,11804918369,20187215,12748760,3909114,308780,343777,341649,420169,19764905,170.9,114.5,914.4,289.5,737.8,172.7,7019897,472099,2202258,2657271,1116845,571424,76.03,744149,995719,345.2,517.1,337.7,476893,9070177.16,9547070.17,65.19,1134.81,32.34,640236.8,6659169,164.74,12.24,24170,12,34,684740850.7,350652.54,348481.98,428572.38,759031.98,1015633.38,32.9868,55.091424,84,1,0,12101,0,3,0,0,0,158147004,-9422241.018,-0.661655493,-63.43461453,41761224,113107090,1145050.439,-0.006377035,0.08662699,-25980474,8216504.534,115047.0697,0.019941611,2.871856215,-730083,165344425,-3440041,-0.41955268,-38.42583155,-57654600,13.22716099,0.109202787,-0.105747633,-8.311597353,-243.8403168,164.74,-0.38,-0.026387427,-2.482455685,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,111962039.5,107387304.4,103632306.6,52.0105,48.9447,47.7718,165.12,164.04,163.84,11,11,10,54.611025,51.881382,50.638108,30,23,0,0,0,0,0,0,0,2,0
84,22,Bus,2018,29131,60,26,377120,1,157164026.7,116958414.8,156682093.9,116690664.9,8399407.62,661638478.5,54.4952,660555219.3,11804918369,20310261.5,12893607,3881146.25,309414.5,354887,353245,434421.5,19877688.75,160.16,110.79,928.88,287.05,736.53,176.51,7065400,452204.25,2159218.25,2690361.25,1157341.25,606275,70.83,775499.5,1036832.25,329.56,513,357.53,418650.82,9200480.46,9619131.28,56.42,1143.58,36.76,0,6681917,165.17,12,24170,12,46,661638478.5,354887,353245,434421.5,775499.5,1036832.25,36.76,54.4952,74,3,4,12101,0,5,1059,529,840,156682093.9,-1464910.076,-0.097766525,-9.091636473,41761224,116690664.9,3583574.958,0.194778139,21.20869568,-25980474,8399407.62,182903.0863,0.161367023,17.63409812,-730083,162120718.5,-3223706.5,-0.443057908,-41.24780666,-57654600,12.93299849,-0.294162498,-0.582922911,-54.33989133,-243.8403168,165.17,0.43,0.033017332,3.390205995,-264,0,0,0,0,-2386463040,0,0,0,0,3265148808,0,0,0,0,251614622.4,0,0,0,0,-58614508200,0,0,0,0,-284.2763592,0,0,0,0,-744,60,26,264,24024,113107090,111962039.5,107387304.4,54.0112,52.0105,48.9447,164.74,165.12,164.04,12,11,11,55.091424,54.611025,51.881382,84,30,23,1,0,0,0,0,0,10,2
85,22,Rail,2002,4674,19,6,60720,1,9206308.6,2482924.183,9206308.6,2482924.183,136867.7225,61764896.93,12.0701,61764896.93,4656401403,6176692.703,4209481.079,1185308.359,43707.42188,54096.78126,59549.64063,60111.29688,6315589.66,25.71,11.58,162.83,57.54,122.04,20.41,2499064.36,173051.15,869775.38,984742.46,322725.36,148770.03,13.1,92478.26563,116036.2344,72.66,97.01,30.33,191899.66,2980113.09,3172012.75,11.79,188.21,2.86,0,2032451,31.41,2.8,4026,0,0,86470855.7,75735.49376,83369.49688,84155.81563,129469.5719,162450.7281,4.004,16.89814,0,0,0,2016,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,9206308.6,0,0,0,-397743840,2482924.183,0,0,0,544191468,136867.7225,0,0,0,41935770.4,15825720,0,0,0,-9769084700,6.019996459,0,0,0,-47.3793932,31.41,0,0,0,-124,19,6,44,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
86,22,Rail,2003,4676,19,6,60720,0,9842049.795,2569480.913,9842049.795,2569480.913,134295.7325,28033162.27,8.0433,28033162.27,4656401403,6263101.188,4295921.688,1181905.563,46414.3125,54194.875,58539.4375,59683.8125,6347379.38,25.36,12.57,162.15,55.84,123,21.15,2485887.56,174354.44,857903.5,979195.19,327021.56,147412.87,13.32,96554.9375,122254.0625,70.47,95.96,33.57,217024.17,2980579.58,3197603.75,12.99,187.01,3.37,0,2039942,31.94,2.74,4026,0,0,38405432.3,74246.97876,80199.02938,81766.82313,132280.2644,167488.0656,4.6169,11.019321,0,0,0,2016,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,9842049.795,635741.195,-0.470832524,-33.91213741,-397743840,2569480.913,86556.73,-0.291023441,-22.17515083,544191468,134295.7325,-2571.99,-0.331873387,-25.26414637,41935770.4,7221644,-8604076,-1.374581391,-98.81149749,-9769084700,4.449794755,-1.570201704,-0.947071861,-63.91754519,-47.3793932,31.94,0.53,0.040850062,4.142167735,-124,19,6,44,4004,2482924.183,36427036.79,33915407.03,12.0701,8.7653,8.6033,31.41,27.91,27.54,0,2,2,16.89814,8.7653,8.775366,0,58,53,0,1,1,0,1,0,2,2
87,22,Rail,2004,4678,19,6,60720,0,13203670.38,3360697.585,13203670.38,3360697.585,203636.59,32145724.94,3.3353,32145724.94,4656401403,6350760.25,4383916.25,1178396.75,49139.75,54246.5,57468.25,59157.75,6379361.5,24.98,13.61,161.48,54.13,123.98,21.91,2472414.75,175782.25,845167,973914.25,331417.75,146133.5,13.55,100647.25,128522.75,68.3,94.88,36.83,214439.75,2993937.92,3208377.66,12.7,187.3,3.93,0,2047433,28.13,2.66,4026,0,0,42753814.17,72147.845,76432.7725,78679.8075,133860.8425,170935.2575,5.2269,4.435949,0,0,0,2016,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,13203670.38,3361620.588,1.941513238,476.6235409,-397743840,3360697.585,791216.6725,0.382475653,43.22403748,544191468,203636.59,69340.8575,0.599467368,73.56354753,41935770.4,8220396,998752,-0.03287028,-0.63960918,-9769084700,1.367031409,-3.082763346,-2.033647113,-96.55458363,-47.3793932,28.13,-3.81,-0.21681208,-20.10431937,-124,19,6,44,4004,2569480.913,2482924.183,36427036.79,8.0433,12.0701,8.7653,31.94,31.41,27.91,0,0,2,11.019321,16.89814,8.7653,0,0,58,0,0,1,0,0,1,2,2
88,22,Rail,2005,4680,19,6,60720,0,15269304.69,4179514.333,15269304.69,4179514.333,248804.215,35509483.66,3.0633,35509483.66,4656401403,6433417,4465695,1175312,51791,54484,56641,59026,6410574,24.7,14.5,160.8,52.5,124.9,22.6,2460126,176712,835889,967568,335414,144543,13.71,104677,134588,66.1,93.9,40,203362.92,3017648.5,3221011.41,11.85,188.15,4.73,216256,2054924,29.66,2.58,4026,0,0,45807233.92,70284.36,73066.89,76143.54,135033.33,173618.52,6.1017,3.951657,0,0,0,2016,0,0,0,0,0,0,0,0,0,6960204,0,0,0,0,-4330079,0,0,0,0,-121680.5,0,0,0,0,-9609100,0,0,0,0,-40.6400528,0,0,0,0,-44,15269304.69,2065634.308,0.729764748,98.59976702,-397743840,4179514.333,818816.7475,0.868079199,120.4153907,544191468,248804.215,45167.625,0.754935544,101.5962586,41935770.4,9099760,879364,0.287002957,31.1079437,-9769084700,1.14832947,-0.218701939,-0.503835239,-40.64289665,-47.3793932,29.66,1.53,0.112719408,11.61975594,-124,19,6,44,4004,3360697.585,2569480.913,2482924.183,3.3353,8.0433,12.0701,28.13,31.94,31.41,0,0,0,4.435949,11.019321,16.89814,0,0,0,0,0,0,0,0,0,2,2
89,22,Rail,2006,8774,21,8,105420,1,16804686.1,4690457.63,16804686.1,4690457.63,266319.5425,54053848.93,14.3374,54053848.93,4896034018,7209253,4982250,1269024,60086,78209,80394,84494,7104692,38.2,26.5,235.3,79.4,187.5,33.1,2653563,193483,872725,1042953,381105,163297,20.72,160908,207776,96.5,140.5,63,224024.08,3271000,3495024.08,19.19,280.81,8.14,246233.6,2401001,69.88,3.75,6040,0,0,67567311.16,97761.25,100492.5,105617.5,201135,259720,10.175,17.92175,0,0,0,2016,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,16804686.1,862272.408,0.299508862,34.23328509,-596615760,4690457.63,367638.2975,0.205735339,21.74175458,816287202,266319.5425,13882.3275,0.163781201,17.30128178,62903655.6,15729930,3191528,1.070949742,154.0860232,-14653627050,7.936324943,0.402250371,0.708443544,87.82741761,-71.0690898,69.88,0.77,0.041751795,4.263565891,-186,21,8,66,6010,4179514.333,3360697.585,2569480.913,3.0633,3.3353,8.0433,29.66,28.13,31.94,0,0,0,3.951657,4.435949,11.019321,0,0,0,0,0,0,0,0,0,1,3
90,22,Rail,2007,8777,21,8,105420,0,17920903.93,4781406.305,17920903.93,4781406.305,270418.3825,59268340.8,14.8321,59268340.8,4896034018,7229702,4987048,1268058,61282,80889,83111,88906,7118168,39.1,26.3,234.3,79.1,187.4,33.5,2652391,185595,905579,1026872,378349,155996,18.81,164706,214701,93.7,138.5,67.8,233029.5,3245016.92,3478046.41,20.59,279.41,8.92,246233.6,2407121,70.14,3.63,6040,0,0,71714692.36,97875.69,100564.31,107576.26,199294.26,259788.21,10.7932,17.946841,0,0,0,2016,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,17920903.93,1116217.83,0.168055783,17.75782219,-596615760,4781406.305,90948.675,0.218777502,23.71877809,816287202,270418.3825,4098.84,0.211504429,22.87823844,62903655.6,17346562,1616632,0.306509267,32.45161105,-14653627050,7.973394905,0.037069962,0.04088391,4.304415191,-71.0690898,70.14,0.26,0.007683204,0.770094912,-186,21,8,66,6010,4690457.63,6651425.333,5903626.585,14.3374,9.279,10.5133,69.88,43.76,42.47,0,1,1,17.92175,10.167357,11.757509,0,0,0,0,0,0,0,0,0,1,1
91,22,Rail,2008,8780,21,8,105420,0,19787381.72,4909400.508,19787381.72,4909400.508,268433.5975,66992214.54,14.4418,66992214.54,4896034018,7207330,5016592,1236047,74521,79827,81292,88001,7097761,42.7,27.3,230.1,78.3,187.4,34.3,2623736,198428,896312,1007994,359590,161412,21.92,168362,216076,93.4,137.3,69.3,276703.17,3164775.42,3441478.58,25.71,274.29,10.25,246233.6,2413241,70.53,3.51,6040,0,0,78380891.01,93397.59,95111.64,102961.17,196983.54,252808.92,11.9925,16.896906,0,0,0,2016,0,0,0,0,0,0,0,0,0,10440306,0,0,0,0,-6495118.5,0,0,0,0,-182520.75,0,0,0,0,-14413650,0,0,0,0,-60.9600792,0,0,0,0,-66,19787381.72,1866477.787,0.145693112,17.13413815,-596615760,4909400.508,127994.2025,-0.122388501,-10.39011655,816287202,268433.5975,-1984.785,-0.138605073,-12.28869972,62903655.6,19466503,2119941,0.234597091,24.77760152,-14653627050,7.476729389,-0.496665516,-0.011945855,-0.250194279,-71.0690898,70.53,0.39,0.015830078,1.618074055,-186,21,8,66,6010,4781406.305,4690457.63,6651425.333,14.8321,14.3374,9.279,70.14,69.88,43.76,0,0,1,17.946841,17.92175,10.167357,0,0,0,0,0,0,0,0,0,1,1
92,22,Rail,2009,8851,23,10,116160,0,20959738.41,5734835.593,20959738.41,5734835.593,288145.8825,93849313.2,31.8015,93849313.2,5545003787,8061868,5458911,1529906,74754,100855,100323,117565,7944191,61.2,38.5,300.3,104.1,249,46.9,2959130,223912,1031725,1127538,405797,170158,26.58,205509,269154,136,184.2,79.8,509012.99,3354389.75,3863402.75,48.68,351.32,9.9,274323.2,2670098,111.63,4.68,8054,0,0,109803696.4,118000.35,117377.91,137551.05,240445.53,314910.18,11.583,37.207755,0,0,0,4031,0,0,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,20959738.41,-178730.305,-0.193842183,-16.68209213,-795487680,5734835.593,11550.085,0.024111216,2.451835841,1088382936,288145.8825,-394.715,-0.013165883,-1.311593306,83871540.8,24162041,2025809,-0.06650132,-2.678862045,-19538169400,11.70266194,1.914028926,0.127340863,22.24322503,-94.7587864,111.63,0.62,0.037378542,3.788071108,-248,23,10,88,8019,4909400.508,4781406.305,4690457.63,14.4418,14.8321,14.3374,70.53,70.14,69.88,0,0,0,16.896906,17.946841,17.92175,0,0,0,0,0,0,0,0,0,2,2
93,22,Rail,2010,8855,23,10,116160,0,18066379,6259109.65,18066379,6259109.65,306845.66,87402512.6,33.6595,87402512.6,5545003787,8025992,5441312,1528956,75874,100091,98515,117156,7906155,0,0,0,102.8,249.1,48.1,2997089,229979,1067757,1127767,395260,176326,26.88,201825,266962,139.2,181.6,79.2,501106.92,3343353.74,3844460.66,50.77,349.23,11.64,274323.2,2673067,87.67,4.6,8054,0,0,100512889.5,115104.65,113292.25,134729.4,232098.75,307006.3,13.386,38.708425,0,0,0,4031,0,0,0,0,0,0,0,0,0,13920408,0,0,0,0,-8660158,0,0,0,0,-243361,0,0,0,0,-19218200,0,0,0,0,-81.2801056,0,0,0,0,-88,18066379,-2893359.41,-0.310418601,-28.44736882,-795487680,6259109.65,524274.0575,1.156255649,165.6247403,1088382936,306845.66,18699.7775,1.99913293,406.4554602,83871540.8,22135706,-2026335,-0.12548005,-10.54917146,-19538169400,11.1495119,-0.55315004,0.115971327,14.93735756,-94.7587864,87.67,-23.96,-0.843032465,-61.51540171,-248,23,10,88,8019,5734835.593,10606745.51,10465906.31,31.8015,15.0725,15.5132,111.63,84.13,83.74,0,1,1,37.207755,17.527606,18.641563,0,0,15,0,0,0,0,0,0,1,2
94,22,Rail,2011,13169,32,14,163420,1,17733878.61,6642093.45,17733878.61,6642093.45,305102.105,85955246.31,32.5743,85955246.31,6880003135,9735414,6299250,2207428,118326,127194,120317,150188,9567527,0,0,0,124.9,314.3,60.8,3588921,282134,1254836,1350839,492389,208723,37.08,257355,339233,172.9,222.7,104.4,494331.01,4122451.08,4616782.09,54.2,445.8,18.06,324640,3084532,123.02,5.6,10068,0,0,96269875.86,142457.28,134755.04,168210.56,288237.6,379940.96,20.2272,36.483216,0,0,0,6049,0,0,0,0,0,0,0,0,0,17400510,0,0,0,0,-10825197.5,0,0,0,0,-304201.25,0,0,0,0,-24022750,0,0,0,0,-101.600132,0,0,0,0,-110,17733878.61,-971531.395,0.116163682,12.90002594,-994359600,6642093.45,226025.8,0.675164239,112.0460677,1360478670,305102.105,-13872.555,-0.120935401,-11.6487045,104839426,21950002,-185704,0.062441383,6.716587646,-24422711750,10.59063644,-0.558875456,-0.159455328,-15.32755472,-118.448483,123.02,22.41,0.796388125,121.1684255,-310,32,14,110,10030,6259109.65,5734835.593,10606745.51,33.6595,31.8015,15.0725,87.67,111.63,84.13,0,0,1,38.708425,37.207755,17.527606,0,0,0,0,0,0,0,0,0,2,2
