,CBSA,MNAME,Mode,Year,TNC_FLAG,YEARS_SINCE_TNC,Cluster,TRIPS_SHARE_2017,TNC_REV_PER_CAPITA_EACH_CLUSTER
79,12580,"Baltimore-Towson, MD Metro Area",Bus,2015,1,2,cluster_3,0.09833237492811961,4.2145805949330235
80,12580,"Baltimore-Towson, MD Metro Area",Bus,2016,1,3,cluster_3,0.09833237492811961,7.305899936093346
81,12580,"Baltimore-Towson, MD Metro Area",Bus,2017,1,4,cluster_3,0.09833237492811961,19.282230596194164
82,12580,"Baltimore-Towson, MD Metro Area",Bus,2018,1,5,cluster_3,0.09833237492811961,27.04008592074581
83,12580,"Baltimore-Towson, MD Metro Area",Rail,2013,1,0,cluster_3,0.09833237492811961,0.342582448907718
84,12580,"Baltimore-Towson, MD Metro Area",Rail,2014,1,1,cluster_3,0.09833237492811961,1.127543419211018
85,12580,"Baltimore-Towson, MD Metro Area",Rail,2015,1,2,cluster_3,0.09833237492811961,4.2145805949330235
86,12580,"Baltimore-Towson, MD Metro Area",Rail,2016,1,3,cluster_3,0.09833237492811961,7.305899936093346
87,12580,"Baltimore-Towson, MD Metro Area",Rail,2017,1,4,cluster_3,0.09833237492811961,19.282230596194164
88,12580,"Baltimore-Towson, MD Metro Area",Rail,2018,1,5,cluster_3,0.09833237492811961,27.04008592074581
89,12700,"Barnstable Town, MA Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
90,12700,"Barnstable Town, MA Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
91,12700,"Barnstable Town, MA Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
92,12940,"Baton Rouge, LA Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
93,12940,"Baton Rouge, LA Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
94,12940,"Baton Rouge, LA Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
95,12940,"Baton Rouge, LA Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
96,12940,"Baton Rouge, LA Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
97,13020,"Bay City, MI Metro Area",Bus,2017,1,0,cluster_4,0.19781483611270845,11.243681836236822
98,13020,"Bay City, MI Metro Area",Bus,2018,1,1,cluster_4,0.19781483611270845,15.741907532864262
99,13140,"Beaumont-Port Arthur, TX Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
100,13140,"Beaumont-Port Arthur, TX Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
101,13140,"Beaumont-Port Arthur, TX Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
102,13140,"Beaumont-Port Arthur, TX Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
103,13380,"Bellingham, WA Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
104,13380,"Bellingham, WA Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
105,13380,"Bellingham, WA Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
106,13380,"Bellingham, WA Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
107,13460,"Bend, OR Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
108,13460,"Bend, OR Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
109,13460,"Bend, OR Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
110,13740,"Billings, MT Metro Area",Bus,2016,1,0,cluster_4,0.19781483611270845,4.510742800180206
111,13740,"Billings, MT Metro Area",Bus,2017,1,1,cluster_4,0.19781483611270845,11.243681836236822
112,13740,"Billings, MT Metro Area",Bus,2018,1,2,cluster_4,0.19781483611270845,15.741907532864262
113,13780,"Binghamton, NY Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
114,13780,"Binghamton, NY Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
115,13780,"Binghamton, NY Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
116,13780,"Binghamton, NY Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
117,13820,"Birmingham-Hoover, AL Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
118,13820,"Birmingham-Hoover, AL Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
119,13820,"Birmingham-Hoover, AL Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
120,13820,"Birmingham-Hoover, AL Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
121,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
122,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
123,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
124,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
125,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
126,14020,"Bloomington, IN Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
127,14020,"Bloomington, IN Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
128,14020,"Bloomington, IN Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
129,14020,"Bloomington, IN Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
130,14020,"Bloomington, IN Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
131,14060,"Bloomington-Normal, IL Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
132,14060,"Bloomington-Normal, IL Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
133,14060,"Bloomington-Normal, IL Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
134,14060,"Bloomington-Normal, IL Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
135,14260,"Boise City-Nampa, ID Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
136,14260,"Boise City-Nampa, ID Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
137,14260,"Boise City-Nampa, ID Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
138,14260,"Boise City-Nampa, ID Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
139,14260,"Boise City-Nampa, ID Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
140,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2012,1,0,cluster_2,0.5802185163887291,0.1849910564116918
141,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2013,1,1,cluster_2,0.5802185163887291,1.2591111799734191
142,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2014,1,2,cluster_2,0.5802185163887291,4.796756714871388
143,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2015,1,3,cluster_2,0.5802185163887291,18.080109761041765
144,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2016,1,4,cluster_2,0.5802185163887291,31.6329325318046
145,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2017,1,5,cluster_2,0.5802185163887291,83.99818420703703
146,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Bus,2018,1,6,cluster_2,0.5802185163887291,118.5873364048104
147,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2012,1,0,cluster_2,0.5802185163887291,0.1849910564116918
148,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2013,1,1,cluster_2,0.5802185163887291,1.2591111799734191
149,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2014,1,2,cluster_2,0.5802185163887291,4.796756714871388
150,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2015,1,3,cluster_2,0.5802185163887291,18.080109761041765
151,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2016,1,4,cluster_2,0.5802185163887291,31.6329325318046
152,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2017,1,5,cluster_2,0.5802185163887291,83.99818420703703
153,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",Rail,2018,1,6,cluster_2,0.5802185163887291,118.5873364048104
154,14740,"Bremerton-Silverdale, WA Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
155,14740,"Bremerton-Silverdale, WA Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
156,14740,"Bremerton-Silverdale, WA Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
157,14740,"Bremerton-Silverdale, WA Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
158,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
159,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
160,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
161,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
162,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
163,15180,"Brownsville-Harlingen, TX Metro Area",Bus,2017,1,0,cluster_4,0.19781483611270845,11.243681836236822
164,15180,"Brownsville-Harlingen, TX Metro Area",Bus,2018,1,1,cluster_4,0.19781483611270845,15.741907532864262
165,15380,"Buffalo-Niagara Falls, NY Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
166,15380,"Buffalo-Niagara Falls, NY Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
167,15380,"Buffalo-Niagara Falls, NY Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
168,15380,"Buffalo-Niagara Falls, NY Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
169,15380,"Buffalo-Niagara Falls, NY Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
170,15380,"Buffalo-Niagara Falls, NY Metro Area",Rail,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
171,15380,"Buffalo-Niagara Falls, NY Metro Area",Rail,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
172,15380,"Buffalo-Niagara Falls, NY Metro Area",Rail,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
173,15380,"Buffalo-Niagara Falls, NY Metro Area",Rail,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
174,15380,"Buffalo-Niagara Falls, NY Metro Area",Rail,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
175,15540,"Burlington-South Burlington, VT Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
176,15540,"Burlington-South Burlington, VT Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
177,15540,"Burlington-South Burlington, VT Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
178,15540,"Burlington-South Burlington, VT Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
179,15540,"Burlington-South Burlington, VT Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
180,15940,"Canton-Massillon, OH Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
181,15940,"Canton-Massillon, OH Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
182,15940,"Canton-Massillon, OH Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
183,15940,"Canton-Massillon, OH Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
184,15940,"Canton-Massillon, OH Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
185,15980,"Cape Coral-Fort Myers, FL Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
186,15980,"Cape Coral-Fort Myers, FL Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
187,15980,"Cape Coral-Fort Myers, FL Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
188,15980,"Cape Coral-Fort Myers, FL Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
189,15980,"Cape Coral-Fort Myers, FL Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
190,16300,"Cedar Rapids, IA Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
191,16300,"Cedar Rapids, IA Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
192,16300,"Cedar Rapids, IA Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
193,16300,"Cedar Rapids, IA Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
194,16300,"Cedar Rapids, IA Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
195,16580,"Champaign-Urbana, IL Metro Area",Bus,2015,1,0,cluster_4,0.19781483611270845,2.8820326080432657
196,16580,"Champaign-Urbana, IL Metro Area",Bus,2016,1,1,cluster_4,0.19781483611270845,4.510742800180206
197,16580,"Champaign-Urbana, IL Metro Area",Bus,2017,1,2,cluster_4,0.19781483611270845,11.243681836236822
198,16580,"Champaign-Urbana, IL Metro Area",Bus,2018,1,3,cluster_4,0.19781483611270845,15.741907532864262
199,16620,"Charleston, WV Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
200,16620,"Charleston, WV Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
201,16620,"Charleston, WV Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
202,16620,"Charleston, WV Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
203,16620,"Charleston, WV Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
204,16700,"Charleston-North Charleston-Summerville, SC Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
205,16700,"Charleston-North Charleston-Summerville, SC Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
206,16700,"Charleston-North Charleston-Summerville, SC Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
207,16700,"Charleston-North Charleston-Summerville, SC Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
208,16700,"Charleston-North Charleston-Summerville, SC Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
209,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Bus,2013,1,0,cluster_4,0.19781483611270845,1.127545841173414
210,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Bus,2014,1,1,cluster_4,0.19781483611270845,0.890716167247998
211,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Bus,2015,1,2,cluster_4,0.19781483611270845,2.8820326080432657
212,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Bus,2016,1,3,cluster_4,0.19781483611270845,4.510742800180206
213,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Bus,2017,1,4,cluster_4,0.19781483611270845,11.243681836236822
214,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Bus,2018,1,5,cluster_4,0.19781483611270845,15.741907532864262
215,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Rail,2013,1,0,cluster_4,0.19781483611270845,1.127545841173414
216,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Rail,2014,1,1,cluster_4,0.19781483611270845,0.890716167247998
217,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Rail,2015,1,2,cluster_4,0.19781483611270845,2.8820326080432657
218,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Rail,2016,1,3,cluster_4,0.19781483611270845,4.510742800180206
219,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Rail,2017,1,4,cluster_4,0.19781483611270845,11.243681836236822
220,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",Rail,2018,1,5,cluster_4,0.19781483611270845,15.741907532864262
221,16860,"Chattanooga, TN-GA Metro Area",Bus,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
222,16860,"Chattanooga, TN-GA Metro Area",Bus,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
223,16860,"Chattanooga, TN-GA Metro Area",Bus,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
224,16860,"Chattanooga, TN-GA Metro Area",Bus,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
225,16860,"Chattanooga, TN-GA Metro Area",Bus,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
226,16860,"Chattanooga, TN-GA Metro Area",Rail,2014,1,0,cluster_4,0.19781483611270845,0.890716167247998
227,16860,"Chattanooga, TN-GA Metro Area",Rail,2015,1,1,cluster_4,0.19781483611270845,2.8820326080432657
228,16860,"Chattanooga, TN-GA Metro Area",Rail,2016,1,2,cluster_4,0.19781483611270845,4.510742800180206
229,16860,"Chattanooga, TN-GA Metro Area",Rail,2017,1,3,cluster_4,0.19781483611270845,11.243681836236822
230,16860,"Chattanooga, TN-GA Metro Area",Rail,2018,1,4,cluster_4,0.19781483611270845,15.741907532864262
