,Year,Mode,CLUSTER_APTA4,UPT_ADJ,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Unknown_FAC,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,YEARS_SINCE_TNC,POP_EMP_log_FAC_cumsum,TSD_POP_EMP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,YEARS_SINCE_TNC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_EMP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_cumsum
86,2003,1,2.0,47.597707999999976,0.0,693473.4596701872,0.0,1929086.8654708464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,31.534966003901918,49.229955641448726,83.86632553221887,53.37004933673656,49.43660729430235,56.673668385837715,54.79450635922317,60.12038169932801,71.03367727339594,2.4833237866765074,50.88827449867112,159.84730551215574
87,2004,1,2.0,52.27665900000001,0.0,946826.6130613036,0.0,584588.1961111065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,36.213917003901955,53.90890664144876,88.5452765322189,58.04900033673658,54.11555829430238,61.35261938583775,59.473457359223204,64.79933269932805,75.71262827339598,7.162274786676541,55.56722549867116,164.52625651215578
88,2005,1,2.0,58.69011300000001,0.0,2076157.1689295447,0.0,353762.2657422399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,42.627371003901956,60.32236064144876,94.95873053221891,64.46245433673658,60.52901229430238,67.76607338583776,65.8869113592232,71.21278669932805,82.12608227339598,13.575728786676542,61.98067949867116,170.93971051215578
89,2006,1,2.0,64.42494499999997,0.0,2622980.033388926,0.0,262317.6124244361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,48.36220300390191,66.05719264144872,100.69356253221886,70.19728633673654,66.26384429430234,73.50090538583771,71.62174335922316,76.947618699328,87.86091427339593,19.310560786676497,67.7155114986711,176.67454251215574
90,2007,1,2.0,70.01492400000002,0.0,3666355.571144692,0.0,-857499.9481299041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,53.95218200390197,71.64717164144878,106.28354153221892,75.7872653367366,71.8538232943024,79.09088438583777,77.21172235922322,82.53759769932806,93.45089327339599,24.900539786676553,73.30549049867116,182.2645215121558
91,2008,1,2.0,83.55406099999996,0.0,7587347.51804469,0.0,-352870.39158880146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,67.4913190039019,85.18630864144872,119.82267853221886,89.32640233673654,85.39296029430234,92.6300213858377,90.75085935922316,96.076734699328,106.99003027339593,38.43967678667649,86.8446274986711,195.80365851215572
92,2009,1,2.0,73.67287900000001,0.0,448247.013387153,0.0,-2575539.0539262667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,57.610137003901954,75.30512664144877,109.9414965322189,79.44522033673658,75.51177829430239,82.74883938583775,80.8696773592232,86.19555269932805,97.10884827339598,28.55849478667654,76.96344549867115,185.92247651215578
93,2010,1,2.0,70.89416699999998,0.0,-865955.935371372,0.0,-273583.08117056737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,54.83142500390193,72.52641464144874,107.16278453221888,76.66650833673656,72.73306629430236,79.97012738583771,78.09096535922318,83.41684069932802,94.33013627339595,25.779782786676513,74.18473349867112,183.14376451215577
94,2011,1,2.0,75.27340499999997,0.0,3381870.8603427103,0.0,-189316.1299187593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,59.210663003901914,76.90565264144873,111.54202253221887,81.04574633673654,77.11230429430235,84.3493653858377,82.47020335922316,87.796078699328,98.70937427339594,30.1590207866765,78.56397149867111,187.52300251215576
95,2012,1,2.0,81.67368700000003,0.0,4073600.0161037897,0.0,229545.79699928768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.062741996098058,-1.6322476414487508,-36.2686175322189,-5.772341336736577,-1.838899294302375,-9.075960385837739,-7.196798359223193,-12.522673699328035,-23.43596927339597,45.11438421332347,-3.290566498671145,-112.24959751215577,65.61094500390197,83.30593464144879,117.94230453221893,87.4460283367366,83.51258629430241,90.74964738583776,88.87048535922322,94.19636069932807,105.109656273396,36.55930278667656,84.96425349867117,193.92328451215582
96,2013,1,2.0,85.76816599999997,0.0,7317815.733065844,0.0,-928315.9342274308,237456.96511281392,-49732.82749834808,-355006.6870922112,-122865.51126777456,-24916.727822163022,-5657.742991691064,0.0,0.0,0.0,0.0,-209192.4238880344,0.0,-1756120.0108343067,7317815.733065844,-928315.9342274308,0.0,16.300198961210874,-1.681980468947099,-36.62362421931111,-5.895206848004352,-1.863816022124538,-9.081618128829431,-7.405990783111227,-12.522673699328035,-25.192089284230278,52.43219994638931,-4.2188824328985755,-112.24959751215577,69.46796703878908,87.45014646894707,122.39179021931108,91.66337284800431,87.6319820221245,94.8497841288294,93.17415678311119,98.290839699328,110.96025528423024,33.335966053610655,89.98704843289855,198.01776351215574
97,2014,1,2.0,84.11798599999999,0.0,1612479.800577918,0.0,54041.14878527308,200350.21259950244,-74574.17411100047,-527911.1253081422,-15792.282397749186,-2039.9144132358665,-56557.58550036867,0.0,0.0,0.0,-404015.3090355769,-3198.9927473836324,0.0,-2360128.314072822,1612479.800577918,54041.14878527308,-404015.3090355769,16.500549173810377,-1.7565546430580996,-37.151535344619255,-5.910999130402101,-1.8658559365377738,-9.1381757143298,-7.40918977585861,-12.522673699328035,-27.5522175983031,54.044679746967226,-4.164841284113303,-112.65361282119135,67.61743682618962,85.87454064305808,121.26952134461925,90.02898513040209,85.98384193653776,93.25616171432979,91.5271757758586,96.64065969932803,111.67020359830309,30.07330625303276,88.2828272841133,196.77159882119133
98,2015,1,2.0,82.76097700000003,0.0,782706.6984019931,0.0,-421530.20225797326,218481.4483560977,-8089.923215740629,-2808912.4454119275,-306655.6674024536,-39246.29600123972,-111565.23375835257,0.0,0.0,0.0,-1735430.524925871,-110804.61132696849,0.0,3091648.8606083225,782706.6984019931,-421530.20225797326,-1735430.524925871,16.719030622166475,-1.7646445662738401,-39.96044779003118,-6.217654797804555,-1.9051022325390135,-9.249740948088153,-7.519994387185578,-12.522673699328035,-24.46056873769478,54.82738644536922,-4.586371486371276,-114.38904334611722,66.04194637783355,84.52562156627387,122.72142479003121,88.97863179780458,84.66607923253903,92.01071794808817,90.2809713871856,95.28365069932806,107.22154573769481,27.933590554630804,87.3473484863713,197.15002034611723
99,2016,1,2.0,81.65215700000003,0.0,1944925.4558483444,0.0,744474.7161317499,179487.7218079684,-118379.3755584045,-1010103.1912213634,-106597.9388523154,-49933.85847582565,-428314.19789090747,0.0,0.0,0.0,-1873490.3760804096,-56259.54796390751,0.0,-259598.9127596895,1944925.4558483444,744474.7161317499,-1873490.3760804096,16.89851834397444,-1.8830239418322445,-40.97055098125254,-6.324252736656871,-1.9550360910148392,-9.67805514597906,-7.576253935149486,-12.522673699328035,-24.720167650454464,56.77231190121756,-3.841896770239526,-116.26253372219762,64.75363865602559,83.53518094183228,122.62270798125257,87.9764097366569,83.60719309101486,91.33021214597909,89.22841093514951,94.17483069932807,106.37232465045449,24.879845098782468,85.49405377023956,197.91469072219763
100,2017,1,2.0,78.50408999999999,0.0,183029.61229588644,0.0,-271231.0913309975,185485.6889260877,-89997.66978455699,739990.4385787869,31951.39405778178,-36291.10661467248,-212082.58880387704,0.0,0.0,0.0,-1848389.613932502,-87037.44173833817,0.0,-1736618.6332323174,183029.61229588644,-271231.0913309975,-1848389.613932502,17.084004032900527,-1.9730216116168018,-40.23056054267376,-6.29230134259909,-1.9913271976295117,-9.890137734782936,-7.663291376887824,-12.522673699328035,-26.45678628368678,56.95534151351345,-4.113127861570524,-118.11092333613013,61.42008596709947,80.47711161161679,118.73465054267375,84.79639134259908,80.49541719762951,88.39422773478293,86.16738137688782,91.02676369932803,104.96087628368677,21.548748486486538,82.61721786157051,196.61501333613012
101,2018,1,2.0,76.85119700000004,0.0,2235770.3991232715,0.0,150411.50714174443,164971.5708190602,93423.55933123038,888909.8395810002,-21948.3523948654,-36907.21840573862,-259257.0796397532,0.0,0.0,0.0,-1777125.6747965924,-23417.98960650842,-1748137.2217710435,-1317626.6877216697,2235770.3991232715,150411.50714174443,-1777125.6747965924,17.24897560371959,-1.8795980522855713,-39.34165070309276,-6.314249694993955,-2.0282344160352506,-10.14939481442269,-7.686709366494332,-14.270810921099079,-27.774412971408452,59.19111191263673,-3.962716354428779,-119.88804901092672,59.602221396280456,78.73079505228561,116.19284770309281,83.165446694994,78.87943141603529,87.00059181442273,84.53790636649437,91.12200792109913,104.6256099714085,17.660085087363314,80.81391335442882,196.73924601092676
