,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,WEIGHTED_POP_DENSITY_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,YEARS_SINCE_TNC_BUS_SQRD_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Unknown_FAC,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,WEIGHTED_POP_DENSITY_log_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,YEARS_SINCE_TNC_BUS_SQRD_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_WEIGHTED_POP_DENSITY_log_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_SQRD_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
3693,"St. Louis, MO-IL Metro Area-Rail",2002,1,23,14943289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0,14943289.0
3694,"St. Louis, MO-IL Metro Area-Rail",2003,1,23,14613085.0,729577.9752,-158857.6432,23264.12055,86.56106563,267980.0083,168982.6371,40627.760480000004,0.0,0.0,0.0,0.0,0.0,0.0,-1418149.0019999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0,14613085.0
3695,"St. Louis, MO-IL Metro Area-Rail",2004,1,23,14960105.0,-2071693.999,504068.05299999996,21632.86255,10.50889561,341653.7727,212036.5889,40805.28473,0.0,0.0,0.0,0.0,0.0,0.0,1432501.646,729577.9752,-158857.6432,23264.12055,86.56106563,267980.0083,168982.6371,40627.760480000004,0.0,0.0,0.0,0.0,0.0,0.0,-1418149.0019999999,14230527.0248,15118962.6432,14936840.87945,14960018.43893437,14692124.9917,14791122.3629,14919477.23952,14960105.0,14960105.0,14960105.0,14960105.0,14960105.0,14960105.0,16378254.002
3696,"St. Louis, MO-IL Metro Area-Rail",2005,1,23,16103245.0,-19135.95956,-230407.3853,27684.67268,-348.63185550000003,474177.0805,205496.2286,37371.51448,0.0,0.0,0.0,0.0,0.0,0.0,651016.7502,-1342116.0238,345210.40979999996,44896.9831,97.06996124,609633.781,381019.226,81433.04521000001,0.0,0.0,0.0,0.0,0.0,0.0,14352.644000000088,17445361.0238,15758034.5902,16058348.0169,16103147.93003876,15493611.219,15722225.774,16021811.95479,16103245.0,16103245.0,16103245.0,16103245.0,16103245.0,16103245.0,16088892.356
3697,"St. Louis, MO-IL Metro Area-Rail",2006,1,23,18706545.0,1580445.505,186141.7128,40704.05147,1219.390255,267331.0633,301904.4544,52077.800989999996,0.0,0.0,0.0,0.0,0.0,0.0,72244.37795,-1361251.9833600002,114803.02449999997,72581.65578,-251.56189426000003,1083810.8614999999,586515.4546,118804.55969000001,0.0,0.0,0.0,0.0,0.0,0.0,665369.3942000001,20067796.98336,18591741.9755,18633963.34422,18706796.56189426,17622734.1385,18120029.5454,18587740.44031,18706545.0,18706545.0,18706545.0,18706545.0,18706545.0,18706545.0,18041175.6058
3698,"St. Louis, MO-IL Metro Area-Rail",2007,1,23,23754462.0,4616933.475,-154599.9243,3452.498004,-2236.0637309999997,253862.7478,14903.33559,6864.809891,-7092.545805,0.0,0.0,0.0,0.0,0.0,289922.9347,219193.5216399997,300944.7373,113285.70725,967.82836074,1351141.9248,888419.909,170882.36068,0.0,0.0,0.0,0.0,0.0,0.0,737613.7721500001,23535268.47836,23453517.2627,23641176.29275,23753494.17163926,22403320.0752,22866042.091,23583579.63932,23754462.0,23754462.0,23754462.0,23754462.0,23754462.0,23754462.0,23016848.22785
3699,"St. Louis, MO-IL Metro Area-Rail",2008,1,23,22658347.0,699254.2017,-70646.81808,-9576.451713,1985.3438879999999,467397.3839,20526.998330000002,-57453.786629999995,0.0,0.0,0.0,0.0,0.0,0.0,-2155736.35,4836126.99664,146344.81299999997,116738.205254,-1268.2353702599999,1605004.6726,903323.24459,177747.17057100002,-7092.545805,0.0,0.0,0.0,0.0,0.0,1027536.7068500001,17822220.00336,22512002.187,22541608.794746,22659615.23537026,21053342.3274,21755023.75541,22480599.829429,22665439.545805,22658347.0,22658347.0,22658347.0,22658347.0,22658347.0,21630810.29315
3700,"St. Louis, MO-IL Metro Area-Rail",2009,1,23,18136118.0,-1651592.539,-1859092.882,-24564.64716,14377.7088,-1334720.978,256395.5825,78281.74036,3437.2574659999996,0.0,0.0,0.0,0.0,0.0,-274408.664,5535381.19834,75697.99491999997,107161.753541,717.10851774,2072402.0565,923850.24292,120293.38394100004,-7092.545805,0.0,0.0,0.0,0.0,0.0,-1128199.64315,12600736.801660001,18060420.00508,18028956.246459,18135400.89148226,16063715.943500001,17212267.75708,18015824.616059,18143210.545805,18136118.0,18136118.0,18136118.0,18136118.0,18136118.0,19264317.64315
3701,"St. Louis, MO-IL Metro Area-Rail",2010,1,23,15776273.0,-351266.7485,-541042.5153,18158.22243,2895.0406399999997,534208.1776,93361.11145,7986.866884,-2750.8207780000002,0.0,0.0,0.0,0.0,0.0,-2103574.124,3883788.65934,-1783394.88708,82597.10638099999,15094.81731774,737681.0785000001,1180245.82542,198575.12430100003,-3655.288339,0.0,0.0,0.0,0.0,0.0,-1402608.3071499998,11892484.34066,17559667.88708,15693675.893619,15761178.18268226,15038591.9215,14596027.17458,15577697.875699,15779928.288339,15776273.0,15776273.0,15776273.0,15776273.0,15776273.0,17178881.30715
3702,"St. Louis, MO-IL Metro Area-Rail",2011,1,23,16505238.0,470432.4142,331561.9294,5759.690761,41391.403710000006,650914.9618,55781.7623,42892.474389999996,2393.2510239999997,0.0,0.0,0.0,0.0,0.0,-930135.4112,3532521.91084,-2324437.40238,100755.32881099998,17989.85795774,1271889.2561,1273606.9368699999,206561.99118500002,-6406.109117,0.0,0.0,0.0,0.0,0.0,-3506182.4311499996,12972716.089159999,18829675.40238,16404482.671189,16487248.14204226,15233348.7439,15231631.06313,16298676.008815,16511644.109117,16505238.0,16505238.0,16505238.0,16505238.0,16505238.0,20011420.43115
