,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Unknown_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,New_Reporter_FAC,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,Others_FAC,POP_EMP_log_FAC_cumsum,TSD_POP_EMP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,Others_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_EMP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_Others_FAC_cumsum
3755,"Worcester, MA Metro Area-Bus",2004,0,24,3.4480990000000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3448099.000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027,3.4480990000000027
3756,"Worcester, MA Metro Area-Bus",2005,0,24,3.551146999999998,44866.923589533,0.0,263803.6702519169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297252.5946190882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998,3.551146999999998
3757,"Worcester, MA Metro Area-Bus",2006,0,24,3.5328880000000025,-72577.61608440842,0.0,-226353.4818862732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205417.08221183476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025,3.5328880000000025
3758,"Worcester, MA Metro Area-Bus",2007,0,24,3.4902040000000008,13568.981263247517,0.0,46333.56559425614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99818.15495093427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008,3.4902040000000008
3759,"Worcester, MA Metro Area-Bus",2008,0,24,3.5608719999999976,-93264.07719493318,0.0,16847.402118748065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116851.47314407748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976,3.5608719999999976
3760,"Worcester, MA Metro Area-Bus",2009,0,24,3.5670150000000014,-24555.10073470906,0.0,-24045.18664372261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150552.63107464154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014,3.5670150000000014
3761,"Worcester, MA Metro Area-Bus",2010,0,24,3.7274420000000013,-86014.21387403656,0.0,1891.783922909208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173042.02897170885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013,3.7274420000000013
3762,"Worcester, MA Metro Area-Bus",2011,0,24,3.9963769999999976,16345.167109881546,0.0,-29814.94527353143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208597.0607861208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976,3.9963769999999976
3763,"Worcester, MA Metro Area-Bus",2012,0,24,3.834744,117341.3394737399,0.0,-146159.1032319683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134865.83776881231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744,3.834744
3764,"Worcester, MA Metro Area-Bus",2013,0,24,4.118295999999997,130028.731788978,0.0,39762.68691095119,0.0,82688.75788196745,3488.0610272524104,-15824.670613147511,9334.80099191268,-5525.055995555962,-29217.31829284638,0.0,0.0,0.0,0.0,0.0,0.0,66285.16385203545,0.0,0.0,0.0,130028.731788978,39762.68691095119,0.0,0.0,66285.16385203545,0.08268875788196746,0.0034880610272524106,-0.01582467061314751,0.00933480099191268,-0.005525055995555962,-0.029217318292846378,0.0,0.0,0.130028731788978,0.03976268691095119,0.0,0.0,0.06628516385203545,4.03560724211803,4.114807938972745,4.134120670613145,4.1089611990080845,4.1238210559955535,4.147513318292844,4.118295999999997,4.118295999999997,3.988267268211019,4.078533313089046,4.118295999999997,4.118295999999997,4.052010836147962
