RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,TTI_CONG_PER_COMMUTER_RAIL,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HINY,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HINY,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,TTI_CONG_PER_COMMUTER_RAIL_log_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HINY_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HINY_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,3.0,2010,4125,237168721.0,301099961.0,271144146.99999994,275991775.00000006,3077091.000000014,277550984.7852081,8243120.728059674,1978915.2493904748,0.0,0.8611925140160182,612874.2069129604,0.22330040009627147,3.2463067363760847,26688.25603915409,7.435073328493428,4.076624109719761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028423094628907665,0.0,999848.7815584895,0.0,1480496.1472411854,1000304.6522592703,294327.70070999593,4462603.058553603,-161234.21467820476,706498.1579629257,-374520.45028194616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87056.63356676318,0.0,8281319.62152183,8443987.788712028,-5338917.7887120135,1770537.0000000014,4875607.000000015
0,3.0,2011,4190,238441735.0,302346992.0,275991775.00000006,293951540.0,16686751.00000002,287600738.544029,9364936.669948336,1946387.8468207,0.0,0.826897736791989,614648.4643480967,0.21560801705150962,3.989888700422348,26432.95466378652,7.489976490692788,3.942773775740224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02827134687641826,0.0,-345747.2390580272,0.0,2601601.299872356,759252.6923802556,-774770.2575689151,6446597.505159727,330679.4300477672,263423.8520471261,110873.03447303042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9317965.583524624,9379641.220444566,7224588.77955545,1273013.9999999995,17877244.000000022
0,3.0,2012,4289,244651063.0,308556320.0,293951540.0,308556319.99999994,8395451.999999909,294992876.6658564,569645.885725741,1935564.754765754,0.0,0.8282175769253152,608223.9675215333,0.20287939749310768,3.9967645859037226,25928.146323228397,7.330939047953371,3.796474549141856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,742737.0301362542,0.0,-335110.9926610218,1004195.1337070432,-1270417.8299122679,68050.53115616331,978000.2903417463,-309989.44613738434,157922.34575202322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56520.72901789432,0.0,1051593.4538069188,1189607.9704571487,7173958.029542763,6209327.999999999,14572893.999999912
0,3.0,2013,4289,244651063.0,308556320.0,308556319.99999994,305701207.0,-2855112.999999877,291039790.4748955,-3953086.190960872,1946060.6725757904,0.0,0.886742509388547,617901.4056732748,0.20234804564720724,3.846750424908639,25948.276808231323,7.338880297896927,3.7100248896118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038681875663871546,0.0,1632503.18089768,0.0,-6292594.92404497,1777100.910664427,-53096.90620528607,-1336944.1812581148,-20509.263003219625,93158.0149136869,133429.1662145676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4023015.568178115,-4050522.860808782,1258802.860808907,0.0,-2791719.999999877
0,3.0,2014,4289,244651063.0,308556320.0,305701207.0,305480098.0,-221109.00000005407,294016619.1220341,2976828.647138632,1979471.6415816392,0.0,0.8755863848710329,622817.909209027,0.19973660886183878,3.633806426952659,26285.55047723222,7.44553066439346,3.876277225903572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05645668500528855,0.0,4886799.3477682145,0.0,463564.22972813575,1052458.3540690716,-295750.9108964619,-1963344.1875174132,-847257.7011398984,113755.48770433516,-237076.38592360003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130474.64355807714,0.0,3041183.344093083,3172056.9257357433,-3340807.925735797,0.0,-168751.0000000529
0,3.0,2015,4289,244651063.0,308556320.0,305480098.0,293875997.0,-11604101.000000002,278360980.2364929,-15655638.885541448,2031768.266734026,0.0,0.9261074408920658,628390.2445736151,0.1967381472992254,2.634110899841872,27172.0242436115,7.263707467462282,3.899855960568625,0.0,0.0,0.0,0.0,0.6999999999999998,0.0,0.0,0.11664877172432314,0.0,4679635.649494708,0.0,-3949920.96250366,1207014.9487982623,-386540.68667977187,-10470928.49234348,-1916851.454097907,-443377.8315941322,15269.479617591103,0.0,0.0,0.0,0.0,-5037960.139137321,0.0,0.0,-325648.79869538185,0.0,-16498491.249849098,-16258291.433385741,4722590.43338574,0.0,-11535701.000000002
0,3.0,2016,4289,244651063.0,308556320.0,293875997.0,275294854.0,-18581142.999999978,269966512.0013363,-8394468.235156627,2070163.5346603047,0.0,0.9823149988138488,633203.8914855404,0.2006708018847058,2.3486757765466972,27560.6967677921,7.091042686402311,4.460140486697988,0.0,0.0,0.0,0.0,1.2000000000000006,0.0,0.0,0.19620894514568288,0.0,3113765.4109245334,0.0,-4327463.1107361335,1110163.0212699124,519953.4339838087,-3397691.6700517572,-741029.5267930332,-341976.82085942815,-764184.6484606352,0.0,0.0,0.0,0.0,-3470061.4047866086,0.0,0.0,-515852.6790073463,0.0,-8762689.57741424,-8592026.586964726,-9895904.413035251,0.0,-18487930.999999974
0,3.0,2017,4289,244651063.0,308556320.0,275294854.0,266796306.0,-8498547.999999994,268256035.68502682,-850911.6678758253,2092519.5821608345,0.0,0.9755344435858455,637940.4648803548,0.19912958800177846,2.5615476818083565,27766.121232206624,7.052877314548911,4.761915211870551,0.0,0.0,0.0,0.0,1.9000000000000001,0.0,0.0,0.42140254669565846,0.0,2453219.12207033,0.0,507842.82790478127,942224.2409510855,-77703.26479373711,2437756.815718032,-619227.7951361643,-103666.254494703,-372322.1268575417,0.0,0.0,0.0,0.0,-4540146.837852683,0.0,0.0,-1211039.3379348647,0.0,-638067.9902147728,-711875.6994944473,-7681838.300505548,0.0,-8393713.999999998
0,3.0,2018,4289,244651063.0,308556320.0,266796306.0,263469331.0,-3326975.0000000214,265690796.7068619,-3428434.9749089386,2110597.338198996,0.0,0.9756925012041106,643261.4569610275,0.19904869355537147,2.818343535176056,28105.315492605278,6.9794359227421445,5.12831738728231,0.0,0.0,0.0,0.0,3.0999999999999996,0.0,0.0,0.5760533646240482,0.06718717588404673,2603243.427779931,0.0,898522.8555544169,991311.6452466198,-117540.04037319236,2672696.4671020624,-720432.1757729525,-140432.65163831296,-457198.2274312083,0.0,0.0,0.0,0.0,-7498341.43949522,0.0,0.0,-830091.0684282528,-1035497.283089673,-3621832.5441156407,-3676259.5790557894,444978.5790557654,0.0,-3231281.0000000224
0,10.0,2002,100,1201007994.0000014,1032661299.0,0.0,1201007994.0000014,0.0,1058840704.2504196,0.0,253905652.00000006,0.9795634856000001,0.0,25697520.38999998,0.7031992213674026,1.9740000000000002,42439.07499999996,31.709999999999997,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201007994.0000014,1201007994.0000014
