RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,TTI_CONG_PER_COMMUTER_RAIL,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,TTI_CONG_PER_COMMUTER_RAIL_log_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,1.0,2002,170,2217749582.0,2203565452.0,0.0,2217749582.0,0.0,1883051304.4652956,0.0,69431799.63651021,0.9102786428414076,0.0,9573567.143826585,0.5679150656233117,1.9989229721545723,39381.469965213546,9.917688029711911,3.943894077307056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217749582.0,2217749582.0
0,1.0,2003,170,2217749582.0,2203565452.0,2217749582.0,2150502598.9999995,-67246983.00000018,2040557055.2106686,47586957.36763483,69475683.83844686,0.9168707344014717,0.0,9715711.202587085,0.566331971270963,2.3077092528229817,38481.401179128,9.826644160485746,3.943894077307056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2189956.509130577,-759383.2096137871,0.0,16624020.292202061,-4388156.377151137,35057908.04034053,9849821.170962906,-1819448.7727785714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52619640.414594926,52988273.75234051,-124523937.75234042,0.0,-71535663.99999993
0,1.0,2004,180,2396974805.0,2389867700.0,2150502598.9999995,2410970010.0,81242188.0000003,2353578049.835434,91196017.32973869,71765534.23904203,0.8811162918022641,0.0,9734314.782684496,0.5670800056848286,2.6074594940736557,38183.58992380748,9.786967609269468,3.9555663396720595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34827516.40002328,4351531.757428064,0.0,19738719.841542453,-2415179.231081138,31657684.105612352,13436533.222047545,-1735369.1946763871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90924249.81419897,92294476.95436256,-21990110.95436234,179225222.99999985,249529589.0000001
0,1.0,2005,190,2522641888.0,2541057031.0,2410970010.0,2568753503.9999986,32116410.999998577,2559566142.8897953,46186222.05454311,70767074.60414761,0.908709006019361,0.0,9670224.811546005,0.5621325759866738,3.0629169958820954,37264.37843132749,9.582088124551113,3.982687664464881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27330508.18677503,-2157425.7006348176,0.0,22778124.309144992,-1775907.036289884,46181447.435637705,12975597.60059014,-2587191.452260813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48084136.96941231,47729524.60728152,-15613113.607282946,125667082.9999998,157783493.9999984
0,1.0,2006,190,2522641888.0,2541057031.0,2568753503.9999986,2599108817.0000005,30355313.00000269,2623535162.578717,63969019.68892202,70624705.90615213,0.8978368338450172,0.0,9915449.723039184,0.5616796485483977,3.355692065332699,35771.54082711947,9.461948548410053,4.30155178767887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6442149.37386539,1452073.3166445766,0.0,30875220.230060343,-531997.7117467375,29042634.002407003,21009295.726433147,-2886846.242333485,-5064091.5813960275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67454138.36620341,67897695.2574573,-37542382.257454604,0.0,30355313.00000269
0,1.0,2007,190,2522641888.0,2541057031.0,2599108817.0000005,2608864140.999998,9755323.999997467,2652146002.049919,28610839.471201353,71582714.3552377,0.9208602306105821,0.0,9964969.76569808,0.5550867828387394,3.5310062793786834,36276.70610874326,9.294565235999123,4.4274885399032895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29127843.290842794,-3775638.3348036064,0.0,8498250.381902065,-8146450.508233726,16588964.916734073,-7266239.378034973,-3835161.2654733662,-2182148.458179071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29009420.644754194,28984394.634731896,-19229070.63473443,0.0,9755323.999997467
0,1.0,2008,190,2522641888.0,2541057031.0,2608864140.999998,2692308348.999999,83444208.00000104,2718594318.8507514,66448316.80083229,71889164.49129106,0.9010416255067859,0.0,9988399.397412283,0.5581048095106869,3.9554554445044965,36238.91881751508,9.4554621860263,4.508747727850302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07104663719910444,0.0,13882412.998649672,2731664.4263607687,0.0,5619065.082657063,3751958.597270836,38020574.85760913,681213.6966284607,3794554.672220314,-1324097.3560673678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2681374.381979101,0.0,64475972.59334978,64915866.24025913,18528341.75974192,0.0,83444208.00000104
0,1.0,2009,190,2522641888.0,2541057031.0,2692308348.999999,2564111221.0,-128197127.99999961,2608567578.3029127,-110026740.54783863,70967398.25016546,0.9931869137659665,0.0,9910892.792191492,0.5605866487545621,2.9101362046971992,34545.635455789095,9.56712468936851,4.71934066604225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07104663719910444,0.0,-18533090.878069155,-14087903.853996582,0.0,-5294828.12113371,3367519.820645159,-101170863.41953917,26972160.14231029,2697107.761935137,-3562014.7033321955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109611913.25118023,-109534391.65194488,-18662736.34805476,0.0,-128197127.99999961
0,1.0,2010,190,2522641888.0,2541057031.0,2564111221.0,2477369489.000001,-86741731.99999885,2585217810.22507,-23349768.077842638,67087317.041166835,1.011159790656542,0.0,9893600.100512411,0.56410963816295,3.3619635552803038,33716.16047501595,9.777768115309279,4.947970199525997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12768546400986416,0.0,-80963871.1336206,-2544720.2378750592,0.0,623163.9666226292,4291701.606218231,45768593.84541233,12838496.857250325,5029005.784092461,-3683570.4774038475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2286556.4706834764,0.0,-20927756.259987015,-22334330.52548655,-64407401.47451228,0.0,-86741731.99999885
0,1.0,2011,190,2522641888.0,2541057031.0,2477369489.000001,2507911502.000001,30542012.999999788,2606186607.353676,20968797.128605705,64589050.37874564,1.0324809727559339,0.0,9986664.09812566,0.5597171562192801,4.092877324958459,33057.754898560874,10.06543443647519,4.895036823554085,0.0,0.0,0.0,0.12496612797067758,0.0,0.0,0.0,0.0,0.0,0.16867203705134062,0.0,-54150039.170366034,-2754767.9636450773,0.0,11225000.739043683,-5197516.8589012865,62874071.46329189,9999202.76286525,6539574.973725699,872250.2869809148,0.0,0.0,0.0,-5413470.828671325,0.0,0.0,0.0,0.0,0.0,-1583124.560518756,0.0,22411180.84380494,20958229.59559544,9583783.404404346,0.0,30542012.999999788
0,1.0,2012,190,2522641888.0,2541057031.0,2507911502.000001,2541057030.9999995,33145528.99999903,2576486464.759656,-29700142.59401943,63654979.010832,1.0331937282706827,0.0,10106162.130560195,0.5556667393908061,4.140214257275543,32885.7085785359,9.958940532822863,4.987356848646763,0.0,0.0,0.0,0.5049977494070688,0.0,0.0,0.0,0.0,0.0,0.20578687227443668,0.0,-20934592.097510997,60975.74918791065,0.0,14182576.394851923,-4684560.269572901,3607814.945993669,3014242.1629515495,-2488685.389076004,-1625270.9615720985,0.0,0.0,0.0,-18871282.788836747,0.0,0.0,0.0,0.0,0.0,-990236.3220035373,0.0,-28729018.575587235,-28734561.563708242,61880090.56370728,0.0,33145528.99999903
0,1.0,2013,190,2522641888.0,2541057031.0,2541057030.9999995,2538567550.000001,-2489480.9999990985,2545291415.7082644,-31195049.051392153,64440490.50185641,1.0525608051525281,0.0,10218543.93976726,0.5554845763010797,3.9654549378235004,33089.926406244245,9.695200702110121,4.990027977129983,0.0,0.0,0.0,1.3142978187952767,0.0,0.0,0.0,0.0,0.0,0.20578687227443668,0.0,23169012.455648713,-2425476.431142078,0.0,13271319.075648142,-169066.90499852045,-14000499.822246505,-2992538.269455968,-5829644.151736726,-24437.28802511214,0.0,0.0,0.0,-41252868.2799461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30254199.616254162,-30549321.992517836,28059840.992518734,0.0,-2489480.9999990985
