CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS_NY,YEARS_SINCE_TNC_BUS_HI,YEARS_SINCE_TNC_BUS_MID,YEARS_SINCE_TNC_BUS_LOW,YEARS_SINCE_TNC_RAIL_NY,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_NY_FAC,YEARS_SINCE_TNC_BUS_HI_FAC,YEARS_SINCE_TNC_BUS_MID_FAC,YEARS_SINCE_TNC_BUS_LOW_FAC,YEARS_SINCE_TNC_RAIL_NY_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
1.0,0,2012,190,2522641888.0,2541057031.0,2507911502.000001,2541057030.9999995,33145528.99999903,2550293210.2551746,-24707972.912236836,63654979.010832,1.0331937282706827,10106162.130560195,4.140214257275543,32885.7085785359,9.958940532822863,4.987356848646763,0.0,0.5049977494070688,0.0,0.0,0.0,0.0,0.0,-21110372.44769873,499426.61146267026,13477650.849962387,3537772.469228469,2894619.754373165,-2470972.359834021,-1281188.9415226192,0.0,-19691266.423174873,0.0,0.0,0.0,0.0,0.0,-24144330.48720356,-24148980.365989476,57294509.365988515,0.0,33145528.99999903
1.0,0,2013,190,2522641888.0,2541057031.0,2541057030.9999995,2538567550.000001,-2489480.9999990985,2508769964.1757097,-41523246.07946487,64440490.50185641,1.0525608051525281,10218543.93976726,3.9654549378235004,33089.926406244245,9.695200702110121,4.990027977129983,0.0,1.3142978187952767,0.0,0.0,0.0,0.0,0.0,23369522.957080986,-11642664.214336865,12611653.512773167,-13729896.794879936,-2874821.478646179,-5788114.146564157,-19605.946929548198,0.0,-43045363.11124991,0.0,0.0,0.0,0.0,0.0,-41119289.22275243,-41175477.03162653,38685996.03162743,0.0,-2489480.999999098
1.0,0,2014,190,2522641888.0,2541057031.0,2538567550.000001,2510923485.999999,-27644064.000002045,2455136331.5679584,-53633632.60775123,64472290.6259952,1.0552857020000461,10358402.722098505,3.757632076906906,33372.44649362026,9.64365408837213,5.143028107483799,0.0,2.1833497858733715,0.0,0.0,0.0,0.0,0.0,4301397.493219078,-3295403.9742075703,14970659.42831782,-17115056.43922081,-4183692.6385689517,-1425030.2672164235,-2036215.9712221946,0.0,-46075431.73107338,0.0,0.0,0.0,0.0,0.0,-54858774.099972434,-54648077.38343838,27004013.383436326,0.0,-27644064.000002045
1.0,0,2015,190,2522641888.0,2541057031.0,2510923485.999999,2445688117.000001,-65235368.99999772,2322885894.4095874,-132250437.15837073,65239258.51204985,1.0818127292498356,10472818.645738743,2.8576666928336514,34516.89053111851,9.510527451972603,5.284222653366168,0.0,3.1833497858733715,0.0,0.0,0.0,0.0,0.0,24662765.326603856,-19118543.03726723,12919328.170566853,-83009176.38802439,-16166589.846616868,-2853955.711618459,-1672533.3726515034,0.0,-52067355.090429604,0.0,0.0,0.0,0.0,0.0,-137306059.94943735,-135637560.88188183,70402191.88188413,0.0,-65235368.99999772
1.0,0,2016,190,2522641888.0,2541057031.0,2445688117.000001,2323506883.0000005,-122181234.00000072,2241570557.038864,-81315337.37072325,66113243.24680118,1.104717302622811,10554924.899873944,2.5185717610537024,35303.22951100643,9.381259123522486,5.715785148652855,0.0,4.183349785873372,0.0,0.0,0.0,0.0,0.0,23632130.82918813,-15190382.875720246,9739583.418617543,-34881771.07681655,-10399417.646385109,-2880801.9259654563,-5256412.30236745,0.0,-50714612.5074252,0.0,0.0,0.0,0.0,0.0,-85951684.08687432,-85245734.40681699,-36935499.59318376,0.0,-122181234.00000072
1.0,0,2017,190,2522641888.0,2541057031.0,2323506883.0000005,2230802096.9999995,-92704786.00000066,2247406725.2527604,5836168.213896133,66222639.767624594,1.0654314734435388,10662889.412182815,2.7392459466138064,36103.068578746366,9.23344619094028,5.884423667787759,0.0,5.183349785873371,0.0,0.0,0.0,0.0,0.0,12050044.435783684,23218132.142862532,11308755.957519464,22557612.348357342,-10288078.870776454,-3006034.498482401,-1939301.9500711318,0.0,-48181021.28828403,0.0,0.0,0.0,0.0,0.0,5720108.27690901,5083499.873241152,-97788285.87324181,0.0,-92704786.00000066
1.0,0,2018,190,2522641888.0,2541057031.0,2230802096.9999995,2176386603.0000005,-54415493.99999925,2249708337.516548,2301612.2637882046,66335689.74926932,1.0328058269144271,10741812.06997656,3.04606558246051,36989.70148767346,9.096285973060793,6.1187931809606075,0.0,6.183349785873371,0.0,0.0,0.0,0.0,0.0,9274911.821620788,19072834.09272151,8754410.097166307,27691164.039795164,-10455203.545493009,-2745910.0096275248,-2606176.5705440366,0.0,-46258663.62260552,0.0,0.0,0.0,0.0,0.0,2727366.3030336937,1872600.123625155,-56288094.12362439,0.0,-54415493.99999925
1.0,1,2002,150,1292016171.9999993,1615530131.0,0.0,1292016171.9999993,0.0,1188509492.655521,0.0,49814785.82760192,1.6449755572275602,8445944.209983494,1.9566243795576885,43672.133831359766,11.080959921196712,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292016171.9999993,1292016171.9999993
1.0,1,2003,150,1292016171.9999993,1615530131.0,1292016171.9999993,1278422089.9999995,-13594081.99999951,1270356631.459651,81847138.8041301,53476957.51965334,1.6347740643854307,8588747.439730044,2.234740756442172,42662.37787938272,10.99289217665458,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55299916.128447846,1820025.0312964323,9700570.19705881,18390038.710534263,5937976.57981283,-1017444.8018375831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90131081.8453126,91736628.99794473,-105330710.99794425,0.0,-13594081.99999951
1.0,1,2004,160,1299712058.9999993,1626917221.0,1278422089.9999995,1357509238.0000007,71391261.00000082,1346164618.0811949,68024582.10297145,53624570.06095655,1.603999765257398,8759934.671476807,2.5567289224811294,41255.15616440346,10.884847513136755,3.898038989649783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20723788.452875942,10662109.62379032,11633828.594697874,19490091.588667884,8067583.14214265,-1005681.3990192945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69571720.00315538,71859691.42661425,-468430.4266134221,7695887.0000000065,79087148.00000083
1.0,1,2005,170,1307613726.9999993,1638115735.0,1357509238.0000007,1408403510.999999,42992604.99999858,1403984330.63273,49768721.87637116,53761949.449261285,1.6174486989549746,8923104.812141366,3.015798909870116,40064.46204069296,10.763717372852264,3.8998636842086314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8563156.904600121,-4819267.349208841,12626212.944348602,26404554.408136554,7862697.302498462,-1120703.6379836556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49516650.57239124,49930297.024938256,-6937692.024939677,7901667.999999994,50894272.99999857
1.0,1,2006,170,1307613726.9999993,1638115735.0,1408403510.999999,1469130430.0000007,60726919.00000182,1473377225.234961,69392894.60223094,55473498.63377548,1.6598973475673562,9174149.74755593,3.307445202756731,38281.87925044625,10.693748670955944,4.16677204054772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39536405.8143158,-10901997.469895622,16672836.019115165,15729611.844547547,12576968.743060999,-905962.3108691255,-1879807.4808987852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70828055.15937598,71415064.79362948,-10688145.793627653,0.0,60726919.00000182
1.0,1,2007,170,1307613726.9999993,1638115735.0,1469130430.0000007,1495052844.0000002,25922413.999999456,1541750363.8600502,68373138.62508924,59233535.89410471,1.6705105768762236,9238295.083126336,3.472144844724852,38811.65439343511,10.55285663823564,4.381753284393289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69274129.69912344,-3975699.105787671,4777594.471660176,8718714.81853942,-3787352.215247673,-1793016.4100089576,-1569553.6724990609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71644817.58577967,71664308.15308748,-45741894.153088026,0.0,25922413.999999456
1.0,1,2008,170,1307613726.9999993,1638115735.0,1495052844.0000002,1569203376.000001,74150532.00000069,1583322934.5823874,41572570.722337276,60581042.589064464,1.7239372857732649,9282061.638698101,3.905201949835374,38751.55287967155,10.69754050976707,4.477509349517557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30793314.20073948,-17467380.84653809,4045078.7461978765,22062285.121865977,205042.62208538072,1939880.6430776818,-666941.1243588303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40911279.363069475,40783635.66864524,33366896.331355438,0.0,74150532.00000069
1.0,1,2009,180,1318962067.9999993,1652157743.0,1569203376.000001,1550224962.9999995,-30326754.000001535,1523158811.7792525,-76061156.42896582,60094979.920444734,1.8300204332162906,9213955.771536332,2.8468452607200376,37106.28768529181,10.794676571024784,4.640511703252408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7624464.096652918,-37104444.68341656,-1304202.4224533178,-59368696.223899335,13430816.255078696,1717543.351659562,-1291672.1350154798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76296191.76139352,-75984025.32395779,45657271.32395625,11348341.000000006,-18978413.000001524
1.0,1,2010,190,1348461645.9999993,1684310471.0,1550224962.9999995,1584263533.0000002,4538992.000000615,1588725761.2705278,37566197.414870195,58921440.61759477,1.840247588289843,9102911.018159462,3.30328017509554,36265.80852433547,11.084825245322547,4.860558554143704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-819812.9205597937,-500089.61105074314,1762088.247943256,27773322.090719856,7312328.406102843,3981184.8649900523,-1778867.3971747397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37730153.68097073,37986852.09594181,-33447860.095941186,29499578.0,34038570.00000062
1.0,1,2011,190,1348461645.9999993,1684310471.0,1584263533.0000002,1649966415.0000002,65702881.99999989,1648379201.6502447,59653440.37971676,59029313.6300401,1.8564863393677276,9187108.464835577,4.054846028529312,35665.44924372962,11.381459884458591,4.824749344112973,0.0,0.0,0.0,0.0,0.0,0.12169437631895379,0.0,5328120.499314587,-4921101.838836097,6725555.40115944,40765479.57182839,5137768.822804714,4252347.214370427,305635.01241587655,0.0,0.0,0.0,0.0,0.0,923935.8345989367,0.0,58517740.51765628,59237815.38857593,6465066.611423966,0.0,65702881.99999989
1.0,1,2012,190,1348461645.9999993,1684310471.0,1649966415.0000002,1684310471.0000002,34344055.99999991,1692438593.1261344,44059391.47588995,60620023.9843658,1.869854584851908,9293102.742620526,4.083216373152744,35327.404692929784,11.26917532499845,4.881582318508153,0.0,0.0,0.0,0.0,0.0,0.6173261430677723,0.0,34248053.22849344,-3077045.782051961,8532966.887139449,1511663.4227914494,2914643.9848289313,-1669628.400904098,-491232.55271716707,0.0,0.0,0.0,0.0,0.0,3992602.653146941,0.0,45962023.44072698,46588669.05147899,-12244613.051479079,0.0,34344055.99999991
1.0,1,2013,190,1348461645.9999993,1684310471.0,1684310471.0000002,1692923428.0000007,8612957.000000417,1681826915.3206708,-10611677.805463621,61912327.96519177,2.002397801512324,9387755.496650938,3.9249606180582464,35621.55127638874,10.930591668700675,4.8838862169610415,0.0,0.0,0.0,0.0,0.0,1.540398340702973,0.0,31959316.56811374,-40135062.7149439,7731374.72233264,-8487808.490274578,-2802066.0134641114,-5032112.290076198,-24617.23060317535,0.0,0.0,0.0,0.0,0.0,7666174.9148509335,0.0,-9124800.534064636,-9769192.990816584,18382149.990816996,0.0,8612957.000000415
1.0,1,2014,190,1348461645.9999993,1684310471.0,1692923428.0000007,1741056553.0,48133124.999999456,1734823824.2959702,52996908.975299045,63808073.87868043,1.9743789871324182,9499424.734585779,3.714473176719332,35751.00140994326,10.899748533767344,5.136309629528758,0.0,0.0,0.0,0.0,0.0,2.4930767871465287,0.0,43917833.66552898,7765734.81656307,9123391.432436842,-11645467.852154687,-1696663.3208978982,-567620.0839985311,-2038317.512390448,0.0,0.0,0.0,0.0,0.0,7970047.817727151,0.0,52828938.96281449,53502169.202250406,-5369044.202250944,0.0,48133124.999999456
1.0,1,2015,190,1348461645.9999993,1684310471.0,1741056553.0,1722971063.9999995,-18085489.000000395,1663954124.3517454,-70869699.94422458,64475637.40105674,2.1168833723129103,9597316.039325247,2.732754028623962,36768.10200486439,10.90634035688398,5.159796659207317,0.0,0.0,0.0,0.0,0.0,3.4930767871465287,0.0,22022901.78133858,-39211987.46466968,8448366.425933162,-62396111.02736698,-9824275.832872076,-185627.76324797457,-268900.68405911064,0.0,0.0,0.0,0.0,0.0,8703375.609924294,0.0,-72712258.95501979,-72637381.71492559,54551892.71492519,0.0,-18085489.000000395
1.0,1,2016,190,1348461645.9999993,1684310471.0,1722971063.9999995,1698078949.999999,-24892114.000000734,1656908153.0095882,-7045971.342157144,64972951.7216145,2.1667661301475274,9670646.831501197,2.4309537042598244,37585.313674696874,10.82197380818201,5.667432337560159,0.0,0.0,0.0,0.0,0.0,4.493076787146529,0.0,28005233.850166813,-12120355.104236139,6363613.865408151,-23111502.141007774,-7172567.30834969,-1531942.8298578346,-4256548.788202095,0.0,0.0,0.0,0.0,0.0,8612967.975786885,0.0,-5211100.480291676,-5765621.166603274,-19126492.833397456,0.0,-24892114.000000734
1.0,1,2017,190,1348461645.9999993,1684310471.0,1698078949.999999,1666633098.0000002,-31445851.999998268,1723682613.3302517,66774460.32066368,66908995.53310968,2.124763901431831,9766946.324071702,2.6448248546655364,38434.438182861915,10.630065689936574,5.819167414272901,0.0,0.0,0.0,0.0,0.0,5.493076787146529,0.0,35662014.73730355,9871227.015497133,7787222.711136689,16359910.307038289,-7256935.346468846,-2536468.771263827,-1260109.1850730898,0.0,0.0,0.0,0.0,0.0,8488534.672633259,0.0,67115396.14080316,67978214.97281975,-99424066.97281802,0.0,-31445851.999998268
1.0,1,2018,190,1348461645.9999993,1684310471.0,1666633098.0000002,1636184632.9999995,-30448465.000000685,1766969496.191994,43286882.86174229,67730287.3401063,2.1117986924347303,9850048.84434978,2.9166976773397972,39371.94747135081,10.47046408296584,6.059877641395667,0.0,0.0,0.0,0.0,0.0,6.49307678714653,0.0,13333624.832090007,2485377.098111064,6794801.316602625,19573999.246929817,-7665916.28071616,-2177404.2334549977,-1957838.5454912963,0.0,0.0,0.0,0.0,0.0,8331339.858450752,0.0,38717983.29252181,39178874.34050007,-69627339.34050077,0.0,-30448465.000000685
2.0,0,2002,1093,692881970.0000001,791460778.0,0.0,692881970.0000001,0.0,675388795.6780668,0.0,13378352.20863712,0.9242591681285972,2412902.9857398923,1.9468195567767472,35715.45159949252,7.815646243403477,3.298935109539652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881970.0000001,692881970.0000001
2.0,0,2003,1232,757372407.0000001,869325834.0,692881970.0000001,770883561.0000001,13511153.999999965,758553394.3526255,19139155.21616698,13026932.796544729,0.8726761567930796,2374560.06403818,2.2027861871074212,35129.657977308365,7.603248713845739,3.3806762574596942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894215.729304863,636780.0806640986,7221243.1738937115,9470271.401394118,2692717.9376803846,-231398.60638104583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20683829.71655613,20573896.790938515,-7062742.790938545,64490437.00000002,78001591.00000001
2.0,0,2004,1344,784947601.0000001,898816466.0,770883561.0000001,811791151.0,13332395.999999821,812045377.3085845,28222821.51355587,12498024.033456316,0.8578654345548248,2380930.337738726,2.525741959821213,34149.20774718695,7.517428873038875,3.409599719765243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1370813.3484335763,4158793.4739160524,9166404.392229963,11614448.52067771,4547187.485069743,-248733.08757532417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27867287.435884576,28323613.891389288,-14991217.891389474,27575194.000000004,40907589.999999814
2.0,0,2005,1391,807867575.0000001,924924849.0,811791151.0,855440924.0,20729799.00000042,867575540.7376769,30750973.56741735,12247363.809401669,0.8701483600801563,2431976.7748505455,2.9854155094792616,33180.00031656499,7.492289932938576,3.4123453178573233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939928.0211313528,-1583604.7139861782,9500882.565175803,15972113.967497943,4418465.491483761,-195882.01384368053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30051903.317459006,30407621.845583506,-9677822.845583085,22919974.000000007,43649773.00000042
2.0,0,2006,1415,823614839.0000001,941394513.0,855440924.0,913931565.0000001,42743376.99999987,913726788.4930215,29407950.306178994,12189060.458303766,0.8745361144032591,2489143.4711173256,3.267890040711128,31707.039385882163,7.526042945032465,3.573585135223625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4017246.3367038793,-3498612.865706478,11514886.77196498,9378273.249738399,7310248.250337817,40457.94199019834,-790427.3278210332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27972072.357207775,28370852.517790228,14372524.482209636,15747264.000000026,58490640.99999989
2.0,0,2007,1436,832303107.0000001,958899929.0,913931565.0000001,924926555.0,2306721.9999998305,930324233.9344388,7744888.482915174,12139213.002662905,0.895757297618231,2506046.01941946,3.4551355017601795,31993.077300879882,7.428921805166346,3.7473472551869267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5099414.178475707,-4548262.129123364,4793291.643999184,6228819.7679491155,-1966431.937167495,-710025.8681746547,-818349.036050863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8078456.619907629,7941732.926001844,-5635010.9260020135,8688267.999999998,10994989.999999829
2.0,0,2008,1436,832303107.0000001,958899929.0,924926555.0,988529403.0000001,63602848.00000024,961245371.1888998,30921137.25446026,12290406.974323366,0.8949319157018631,2511974.2483535623,3.86519583198288,31801.15427399655,7.60595589291727,3.801241314722138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11075006.367654432,1475468.8333880962,2159389.122220457,13084007.091513528,1227462.3978246641,1433329.526119012,-181642.9192708368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30273020.419449363,30975461.888010006,32627386.11199022,0.0,63602848.00000025
2.0,0,2009,1436,832303107.0000001,958899929.0,988529403.0000001,908879793.0,-79649610.00000036,892872502.0537146,-68372869.13518463,11963645.855133768,1.010371418664466,2493193.3027503705,2.8103374921298965,30173.234862315603,7.709680988226808,4.009220187255651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10276315.840099849,-32004155.97126341,-2006474.1067258175,-37514712.567986146,9925665.052309323,810947.3335073515,-1058127.6513831334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72123173.75164169,-70338192.49545173,-9311417.50454862,0.0,-79649610.00000039
2.0,0,2010,1460,834611629.0000001,961216518.0,908879793.0,898704146.9999999,-12484167.99999988,911559978.4692583,16336273.51071329,11662173.301157078,1.0147581535574084,2506860.1969974237,3.269849533510993,29669.122375049657,7.925990832461792,4.027879329848159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9102983.705363626,701150.3856955545,3595834.7581693176,16480081.089867195,2848963.7069978677,2070371.3851885071,-6613.320613411082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16586804.299941396,17013972.53584479,-29498140.535844672,2308521.999999999,-10175645.999999883
2.0,0,2011,1460,834611629.0000001,961216518.0,898704146.9999999,936058350.9999999,37354203.999999985,938523382.7136405,26963404.2443818,11462779.635000493,0.9974284523821851,2526455.2832451183,4.0111020093807,29100.830016762302,8.21325535454527,4.1277261650759955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8808793.362449229,3840864.8104977855,2922266.8322064294,23040047.62102681,3483141.0542870513,2131693.754148965,-538305.080336097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26070915.629381705,26089469.013549183,11264734.98645079,0.0,37354203.999999985
2.0,0,2012,1460,834611629.0000001,961216518.0,936058350.9999999,961216517.9999998,25158166.999999605,939944970.843461,1421588.1298208758,11264859.97852807,0.992574394229256,2552570.2182420236,4.025635842023475,28874.30950212684,8.25691541066462,4.125146976115281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5032641.366415516,17300.532248341333,3947075.330746921,441447.449019701,1749522.4303609561,239104.75158100328,9809.619699924539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371618.7472413285,1330178.015088524,23827988.984911103,0.0,25158166.999999605
