CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_cleaned_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
1.0,0,2018,190,2522641888.0,2541057031.0,2230802096.9999995,2176386603.0000005,-54415493.99999925,2224994002.228627,-69352395.36786896,66335689.74926932,1.0328058269144271,10741812.06997656,3.04606558246051,36989.70148767346,9.096285973060793,6.1187931809606075,0.0,6.183349785873371,0.0,0.0,0.0,1.0,0.5358203458960399,8328809.116848305,12207656.700009877,6591257.664144524,19187692.796678625,-6033806.149852029,-8013000.868768242,-3301602.33558083,0.0,-31055124.770603128,0.0,0.0,0.0,-257867.71095242925,-65889040.26708989,-68235025.82516523,-68436847.95201522,14021353.952015974,0.0,-54415493.99999925
1.0,1,2002,150,1292016171.9999993,1615530131.0,0.0,1292016171.9999993,0.0,1245487201.0837014,0.0,49814785.82760192,1.6449755572275602,8445944.209983494,1.9566243795576885,43672.133831359766,11.080959921196712,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292016171.9999993,1292016171.9999993
1.0,1,2003,150,1292016171.9999993,1615530131.0,1292016171.9999993,1278422089.9999995,-13594081.99999951,1312951332.6840603,67464131.60035872,53476957.51965334,1.6347740643854307,8588747.439730044,2.234740756442172,42662.37787938272,10.99289217665458,3.903983803230599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49519714.16851168,1006174.9702023951,7300614.144195635,12739159.305386692,3418201.6550119612,-2967498.077293316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71016366.16601504,71680101.71273714,-85274183.71273665,0.0,-13594081.99999951
1.0,1,2004,160,1299712058.9999993,1626917221.0,1278422089.9999995,1357509238.0000007,71391261.00000082,1371473116.9158344,50195411.027655415,53624570.06095655,1.603999765257398,8759934.671476807,2.5567289224811294,41255.15616440346,10.884847513136755,3.898038989649783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18549471.764273133,6565774.913303815,8754745.67510543,13499825.276699688,4642793.27467951,-2932985.3028856413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49079625.60117594,50267450.23490456,21123810.76509627,7695887.0000000065,79087148.00000083
1.0,1,2005,170,1307613726.9999993,1638115735.0,1357509238.0000007,1408403510.999999,42992604.99999858,1414338662.230907,34390538.72880341,53761949.449261285,1.6174486989549746,8923104.812141366,3.015798909870116,40064.46204069296,10.763717372852264,3.8998636842086314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7668584.462110116,-3144401.878141744,9501349.126113584,18277442.162185356,4525436.814566252,-3270280.1172348196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33558130.56959875,33679351.902973935,9313253.097024646,7901667.999999994,50894272.99999857
1.0,1,2006,170,1307613726.9999993,1638115735.0,1408403510.999999,1469130430.0000007,60726919.00000182,1467181324.9727755,52842662.741868615,55473498.63377548,1.6598973475673562,9174149.74755593,3.307445202756731,38281.87925044625,10.693748670955944,4.16677204054772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35289679.43837111,-7083565.651641821,12542908.157820167,10902095.05079924,7233875.096418364,-2632960.2256164807,-2380461.2083213683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53871570.657829195,54160889.395124026,6566029.604877777,0.0,60726919.00000182
1.0,1,2007,170,1307613726.9999993,1638115735.0,1469130430.0000007,1495052844.0000002,25922413.999999456,1525328974.0157537,58147649.042978495,59233535.89410471,1.6705105768762236,9238295.083126336,3.472144844724852,38811.65439343511,10.55285663823564,4.381753284393289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61896333.85844752,-2679109.101394565,3597368.3214095742,6047322.07532614,-2184695.4618018046,-5216920.187578017,-1988112.5791478138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59472186.925261036,59183707.100724235,-33261293.10072477,0.0,25922413.999999456
1.0,1,2008,170,1307613726.9999993,1638115735.0,1495052844.0000002,1569203376.000001,74150532.00000069,1562922646.3197162,37593672.30396225,60581042.589064464,1.7239372857732649,9282061.638698101,3.905201949835374,38751.55287967155,10.69754050976707,4.477509349517557,0.0,0.0,0.0,0.0,0.0,0.18901792394536435,0.0,27632257.37858771,-11311292.39425826,3045991.049843187,15282655.533532985,116200.72224927385,5730785.2302671885,-844499.741160114,0.0,0.0,0.0,0.0,0.0,-2543354.963641463,0.0,37108742.81542051,36996477.84516287,37154054.15483782,0.0,74150532.00000069
1.0,1,2009,180,1318962067.9999993,1652157743.0,1569203376.000001,1550224962.9999995,-30326754.000001535,1530499438.4901056,-47624898.24342934,60094979.920444734,1.8300204332162906,9213955.771536332,2.8468452607200376,37106.28768529181,10.794676571024784,4.640511703252408,0.0,0.0,0.0,0.0,0.0,0.1873916149649274,0.0,6748682.25267284,-23964201.855066366,-984563.7074639286,-41461564.605999105,7724307.443367232,5078752.545892222,-1636004.0317833284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48494591.958380446,-48492846.39429009,18166092.39428855,11348341.000000006,-18978413.000001524
1.0,1,2010,190,1348461645.9999993,1684310471.0,1550224962.9999995,1584263533.0000002,4538992.000000615,1591250719.7665453,32756541.424294464,58921440.61759477,1.840247588289843,9102911.018159462,3.30328017509554,36265.80852433547,11.084825245322547,4.860558554143704,0.0,0.0,0.0,0.0,0.0,0.19688169388245277,0.0,-946371.0381411389,-470209.41958998935,1323255.6204347694,19229809.522010442,4208864.590483968,11770339.375271283,-2253284.2021311047,0.0,0.0,0.0,0.0,0.0,-265684.3975171167,0.0,32596720.050821114,32886226.604365334,-28347234.604364708,29499578.0,34038570.00000062
1.0,1,2011,190,1348461645.9999993,1684310471.0,1584263533.0000002,1649966415.0000002,65702881.99999989,1642131490.7996426,50880771.0330973,59029313.6300401,1.8564863393677276,9187108.464835577,4.054846028529312,35665.44924372962,11.381459884458591,4.824749344112973,0.0,0.0,0.0,0.12169437631895379,0.0,0.36148987436606717,0.0,4678902.539512291,-3301990.095606774,5064066.993964053,28192007.485626876,2957630.3264929787,12550882.0672099,387714.7402873096,0.0,0.0,0.0,2016661.465936802,0.0,-2123606.781668373,0.0,50422268.74175507,50990108.10956301,14712773.890436888,0.0,65702881.99999989
1.0,1,2012,190,1348461645.9999993,1684310471.0,1649966415.0000002,1684310471.0000002,34344055.99999991,1682100764.2543616,39969273.45471881,60620023.9843658,1.869854584851908,9293102.742620526,4.083216373152744,35327.404692929784,11.26917532499845,4.881582318508153,0.0,0.0,0.0,0.6173261430677723,0.0,0.3671970348350569,0.0,30716053.282957543,-2042750.0605481905,6424379.894660872,1049004.6016017613,1675982.6697332393,-4870492.8586706985,-621921.3373563532,0.0,0.0,0.0,8714596.423131028,0.0,-96527.44270145083,0.0,40948325.17280776,41324216.13625847,-6980160.13625855,0.0,34344055.99999991
1.0,1,2013,190,1348461645.9999993,1684310471.0,1684310471.0000002,1692923428.0000007,8612957.000000417,1684070011.7262895,1969247.4719277099,61912327.96519177,2.002397801512324,9387755.496650938,3.9249606180582464,35621.55127638874,10.930591668700675,4.8838862169610415,0.0,0.0,0.0,1.540398340702973,0.0,0.3671970348350569,0.0,28690772.468204,-26006698.87695495,5820831.201744871,-5897581.407663295,-1616434.7693127296,-14701570.644786194,-30998.024217414088,0.0,0.0,0.0,16732849.79646033,0.0,0.0,0.0,2991169.743474615,2505224.0120530915,6107732.987947323,0.0,8612957.000000417
1.0,1,2014,190,1348461645.9999993,1684310471.0,1692923428.0000007,1741056553.0,48133124.999999456,1736735253.5688167,52665241.842527546,63808073.87868043,1.9743789871324182,9499424.734585779,3.714473176719332,35751.00140994326,10.899748533767344,5.136309629528758,0.0,0.0,0.0,2.4930767871465287,0.0,0.5959422245221203,0.0,39329224.96078367,4825832.3208082635,6868750.184032496,-8093805.56597176,-979477.6358378115,-1629666.9554374581,-2581872.946076231,0.0,0.0,0.0,17396108.813834444,0.0,-3615141.2565626465,0.0,51519951.919572964,52160836.97938116,-4027711.9793816954,0.0,48133124.999999456
1.0,1,2015,190,1348461645.9999993,1684310471.0,1741056553.0,1722971063.9999995,-18085489.000000395,1657256952.4125934,-79478301.15622383,64475637.40105674,2.1168833723129103,9597316.039325247,2.732754028623962,36768.10200486439,10.90634035688398,5.159796659207317,0.0916460741516709,0.0,0.0,3.4930767871465287,0.0,0.900199451427334,0.0,19696835.188685447,-25355293.569748886,6360901.235045162,-43570352.131200075,-5671496.560429033,-509083.266637051,-340371.5118988439,-39874595.93413003,0.0,0.0,18996732.845335983,0.0,-4627196.332550009,0.0,-74893920.03752734,-74514768.5615266,56429279.56152621,0.0,-18085489.000000395
1.0,1,2016,190,1348461645.9999993,1684310471.0,1722971063.9999995,1698078949.999999,-24892114.000000734,1626944511.1961513,-30312441.216442082,64972951.7216145,2.167094732189437,9670646.831501197,2.4309537042598244,37585.313674696874,10.82197380818201,5.667432337560159,0.1832921483033418,0.0,0.0,4.493076787146529,0.0,0.9948920482681641,0.0,25072670.847849734,-8086789.990223708,4791524.437298831,-16079855.474577589,-4139578.750825462,-4461051.371422136,-5391450.421050757,-38330590.55635824,0.0,0.0,18799401.401783343,0.0,-1667207.1485920432,0.0,-29492927.02611803,-28832464.221599028,3940350.22159829,0.0,-24892114.000000734
