RAIL_FLAG,CLUSTER_APTA4,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_2012,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ_HINY,VRM_ADJ_MIDLOW,FARE_per_UPT_cleaned_2018_HINY,FARE_per_UPT_cleaned_2018_MIDLOW,POP_EMP,TSD_POP_EMP_PCT,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,JTW_HOME_PCT,MAINTENANCE_WMATA,RESTRUCTURE,YEARS_SINCE_TNC_BUS_HINY,YEARS_SINCE_TNC_BUS_MIDLOW,YEARS_SINCE_TNC_RAIL_HINY,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag,VRM_ADJ_HINY_log_FAC,VRM_ADJ_MIDLOW_log_FAC,FARE_per_UPT_cleaned_2018_HINY_log_FAC,FARE_per_UPT_cleaned_2018_MIDLOW_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,MAINTENANCE_WMATA_FAC,RESTRUCTURE_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
0,1.0,2012,190,2522641888.0,2541057031.0,2507911502.000001,2541057030.9999995,33145528.99999903,2579521911.77587,-40075246.895628765,63654979.010832,0.0,1.0331937282706827,0.0,10106162.130560195,0.5556667393908061,4.140214257275543,32885.7085785359,9.958940532822863,4.987356848646763,0.0,0.0,0.5049977494070688,0.0,0.0,0.0,0.20578687227443668,0.0,-21050011.692569524,0.0,75037.54257640667,0.0,7203560.5350613175,-4082618.424529862,3222126.8878817633,1014230.2608960884,-559371.6929794191,-2029270.4502844156,0.0,0.0,-20381861.90030827,0.0,0.0,0.0,-786164.9885960241,0.0,-37374343.922851935,-37260200.94413498,70405729.94413401,0.0,33145528.99999903
0,1.0,2013,190,2522641888.0,2541057031.0,2541057030.9999995,2538567550.000001,-2489480.9999990985,2545436696.0954223,-34085215.680448964,64440490.50185641,0.0,1.0525608051525281,0.0,10218543.93976726,0.5554845763010797,3.9654549378235004,33089.926406244245,9.695200702110121,4.990027977129983,0.0,0.0,1.3142978187952767,0.0,0.0,0.0,0.20578687227443668,0.0,23300658.5726646,0.0,-2888873.045159582,0.0,6740544.40197829,-147452.49496228987,-12509838.169059332,-1013096.5444789894,-1309373.0186266217,-29874.349995414756,0.0,0.0,-44555013.757244304,0.0,0.0,0.0,0.0,0.0,-32412318.404883653,-32722215.131128684,30232734.131129585,0.0,-2489480.9999990975
0,1.0,2014,190,2522641888.0,2541057031.0,2538567550.000001,2510923485.999999,-27644064.000002045,2479575290.5198565,-65861405.57556544,64472290.6259952,0.0,1.0552857020000461,0.0,10358402.722098505,0.5549177180414916,3.757632076906906,33372.44649362026,9.64365408837213,5.143028107483799,0.0,0.0,2.1833497858733715,0.0,0.0,0.0,0.4721236239140731,0.0,4288457.006260698,0.0,-870270.966413845,0.0,8000346.721040598,-563417.8297334121,-15595060.327612633,-1475016.282750021,-324156.95362761116,-3225277.943275391,0.0,0.0,-47691350.386411846,0.0,0.0,0.0,-8499168.89220335,0.0,-65954915.85472681,-65503693.599584326,37859629.59958227,0.0,-27644064.000002045
0,1.0,2015,190,2522641888.0,2541057031.0,2510923485.999999,2445688117.000001,-65235368.99999772,2364834042.941588,-114741247.57826844,65239258.51204985,0.0,1.0818127292498356,0.0,10472818.645738743,0.5556199069237358,2.8576666928336514,34516.89053111851,9.510527451972603,5.284222653366168,0.0,0.018557417611548017,3.1833497858733715,0.0,0.0,0.0,0.7236305595667644,0.0,24590046.54755818,0.0,-4613845.554498102,0.0,6905338.901105973,692875.2137730602,-75732665.35833444,-5702273.196458064,-646691.2773992171,-2649326.055097947,0.0,1474829.7576675243,-53893417.42481712,0.0,0.0,0.0,-7269538.8348292345,0.0,-116844667.28132936,-116006225.5149026,50770856.5149049,0.0,-65235368.99999772
0,1.0,2016,190,2522641888.0,2541057031.0,2445688117.000001,2323506883.0000005,-122181234.00000072,2290073435.752097,-74760607.18949066,66113243.24680118,0.0,1.104717302622811,0.0,10554924.899873944,0.5550432384951618,2.5185717610537024,35303.22951100643,9.381259123522486,5.715785148652855,0.0,0.037114835223096034,4.183349785873372,0.0,0.0,0.0,0.9827746569155519,0.0,23562383.548463263,0.0,-3667342.498932649,0.0,5206031.240455569,-548428.963903358,-31795110.666409902,-3666428.4914806094,-652157.060358232,-8326580.277377181,0.0,1451887.0006389697,-52493232.59561724,0.0,0.0,0.0,-7051941.018010717,0.0,-77980919.7825321,-77527520.77096325,-44653713.22903745,0.0,-122181234.00000072
0,1.0,2017,190,2522641888.0,2541057031.0,2323506883.0000005,2230802096.9999995,-92704786.00000066,2276524137.6599154,-13549298.092181236,66222639.767624594,0.0,1.0654314734435388,0.0,10662889.412182815,0.5538005359420408,2.7392459466138064,36103.068578746366,9.23344619094028,5.884423667787759,0.0,0.0531878990189827,5.183349785873371,0.0,0.0,0.0,0.9827746569155519,0.0,12013687.439731458,0.0,5504410.727706129,0.0,6044280.095257366,-1152622.7722275825,20539055.950034846,-3628300.5144041004,-681632.1709169496,-3073000.704377643,0.0,1604049.3880206684,-49870785.4035162,0.0,0.0,0.0,0.0,0.0,-12700857.964692006,-13217741.493105613,-79487044.50689505,0.0,-92704786.00000066
0,1.0,2018,190,2522641888.0,2541057031.0,2230802096.9999995,2176386603.0000005,-54415493.99999925,2212668878.726476,-63855258.933439404,66335689.74926932,0.0,1.0328058269144271,0.0,10741812.06997656,0.5547824939235894,3.04606558246051,36989.70148767346,9.096285973060793,6.1187931809606075,0.0,0.03214612759177333,6.183349785873371,0.0,0.0,0.0,1.0,0.5358203458960399,9247262.494870853,0.0,4521444.89435618,0.0,4679524.226591143,864946.2801750522,25209801.34355048,-3685535.784588341,-621303.1856485975,-4129832.787944183,0.0,-1337236.0871646798,-47881008.432201356,0.0,0.0,0.0,-338820.7350801031,-48514697.608857654,-61985455.38194121,-62497884.20036657,8082390.200367334,0.0,-54415493.99999925
0,2.0,2002,1093,692881970.0000001,791460778.0,0.0,692881970.0000001,0.0,714890116.8275276,0.0,0.0,13378352.20863712,0.0,0.9242591681285973,2412902.9857398923,0.35736541727276155,1.9468195567767472,35715.45159949252,7.815646243403477,3.298935109539652,0.0,0.0,0.0,0.0,0.0,0.0,0.04739470995326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692881970.0000001,692881970.0000001
0,2.0,2003,1232,757372407.0000001,869325834.0,692881970.0000001,770883561.0000001,13511153.999999965,801959165.9821839,13344978.575604418,0.0,13026932.796544729,0.0,0.8726761567930796,2374560.06403818,0.3548065050909656,2.2027861871074212,35129.657977308365,7.603248713845739,3.3806762574596942,0.0,0.0,0.0,0.0,0.0,0.0,0.04335903935301408,0.0,0.0,357812.6202223875,0.0,705181.0141885863,3853139.0741828694,-739661.7065188091,8621104.502601974,944577.5338821756,-53104.774708313664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13378540.6030058,13241121.007013073,-412262.0070131029,64490437.00000002,77319296.00000003
0,2.0,2004,1344,784947601.0000001,898816466.0,770883561.0000001,811791151.0,13332395.999999821,867718997.2796581,21845735.084792838,0.0,12498024.033456318,0.0,0.8578654345548248,2380930.337738726,0.3576984250748726,2.525741959821213,34149.20774718695,7.517428873038875,3.409599719765243,0.0,0.0,0.0,0.0,0.0,0.0,0.04183583714143996,0.0,0.0,-1047964.5496747912,0.0,4429241.075835461,4888921.801391523,-1511638.5059334605,10572619.626325715,1594972.264455405,-57321.94398875682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18335142.992942963,18541837.36463591,-5585141.364636061,27575194.000000004,40531889.999999836
0,2.0,2005,1391,807867575.0000001,924924849.0,811791151.0,855440924.0,20729799.000000414,916851777.3668531,22819138.021683674,0.0,12247363.809401672,0.0,0.8701483600801563,2431976.7748505455,0.3513818746693334,2.985415509479262,33180.000316565,7.492289932938576,3.4123453178573233,0.0,0.0,0.0,0.0,0.0,0.0,0.04064891452042743,0.0,0.0,1172112.388170462,0.0,-1640087.8381598755,5067829.97286733,-991249.0010439787,14536390.676553607,1550161.063029841,-45300.289651565436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19649856.97176582,19763088.454776607,966710.5452238033,22919974.000000007,43649773.00000043
0,2.0,2006,1415,823614839.0000001,941394513.0,855440924.0,913931565.0000001,42743376.99999987,951831716.890551,17459715.46351588,0.0,12189060.458303766,0.0,0.8745361144032591,2489143.4711173256,0.3498992384089256,3.267890040711128,31707.039385882163,7.526042945032465,3.573585135223625,0.0,0.0,0.0,0.0,0.0,0.0,0.03987171969833826,0.0,0.0,2645515.332769296,0.0,-3680904.9940277836,6140492.97232162,-93271.22713924968,8538619.102975717,2561794.8070414425,7139.780432658032,-1249515.5427292774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14869870.23164442,15011143.773509037,27732233.22649082,15747264.000000026,58490640.9999999
0,2.0,2007,1436,832303107.0000001,958899929.0,913931565.0000001,924926555.0,2306721.9999998305,966035874.1038687,3631744.099523972,0.0,12139213.002662905,0.0,0.895757297618231,2506046.0194194596,0.34780737583798604,3.4551355017601795,31993.077300879882,7.428921805166348,3.7473472551869267,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,0.0,3307740.9964562072,0.0,-4798178.389511928,2558792.6459599202,-1364779.6186345778,5672081.362681313,-694138.6924454488,-162081.94603262367,-1294727.9321834443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224708.4262894187,3112849.1984028234,-806127.1984029937,8688267.999999998,10994989.999999829
0,2.0,2008,1436,832303107.0000001,958899929.0,924926555.0,988529403.0000001,63602848.00000024,990990445.8154076,24954571.711538844,0.0,12290406.974323366,0.0,0.8949319157018631,2511974.2483535623,0.34768094753883916,3.86519583198288,31801.15427399655,7.60595589291727,3.801241314722138,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,0.0,7342476.864760607,0.0,1591736.7580183146,1151783.3544435624,-91783.05874338766,11910826.338810338,429081.2978833977,320341.02790372237,-285066.1048037837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22369396.47827276,22772382.9661268,40830465.03387344,0.0,63602848.00000024
0,2.0,2009,1436,832303107.0000001,958899929.0,988529403.0000001,908879793.0,-79649610.00000037,920483305.5865321,-70507140.22887562,0.0,11963645.855133768,0.0,1.0103714186644657,2493193.3027503705,0.35148787587781644,2.8103374921298956,30173.234862315603,7.709680988226808,4.009220187255651,0.0,0.0,0.0,0.0,0.0,0.0,0.03945550572118674,0.0,0.0,-7114991.506526255,0.0,-33827046.479697466,-1077167.0836500782,1611772.1939930837,-34231381.25363707,3476571.4226915375,179580.13152634838,-1674523.9628882345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72657186.53818814,-70786998.60804994,-8862611.391950445,0.0,-79649610.00000037
0,2.0,2010,1460,834611629.0000001,961216518.0,908879793.0,898704146.9999999,-12484167.99999988,936463050.9716599,13634043.604022913,0.0,11662173.301157078,0.0,1.0147581535574084,2506860.1969974237,0.3513498825254088,3.269849533510993,29669.122375049657,7.925990832461792,4.027879329848159,0.0,0.0,0.0,0.0,0.0,0.0,0.03934637244312827,0.0,0.0,-6378017.100600022,0.0,777328.4831707062,1916085.903535807,192019.8562595345,14999811.448566796,996123.32903488,464438.91565662547,-7770.788383667329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12960020.047240654,13165279.057220617,-25649447.057220496,2308521.999999999,-10175645.999999883
0,2.0,2011,1460,834611629.0000001,961216518.0,898704146.9999999,936058350.9999999,37354203.999999985,956538748.2973582,20075697.3256987,0.0,11462779.635000493,0.0,0.9974284523821851,2526455.2832451183,0.3441031962358014,4.0111020093807,29100.830016762302,8.21325535454527,4.1277261650759955,0.0,0.0,0.0,0.0,0.0,0.0,0.052275766936384235,0.0,0.0,-6058956.162892306,0.0,4079510.0140188113,1561566.9646264333,-2696929.2218154576,20963622.56930729,1220933.9143718486,478556.0366695452,-847158.1559138856,0.0,0.0,0.0,0.0,0.0,0.0,-159739.11701804106,0.0,18541406.841354247,18476778.77359011,18877425.22640988,0.0,37354203.999999985
0,2.0,2012,1460,834611629.0000001,961216518.0,936058350.9999999,961216517.9999998,25158166.999999605,951090917.5964113,-5447830.700946893,0.0,11264859.97852807,0.0,0.992574394229256,2552570.2182420236,0.33060451780988964,4.025635842023475,28874.30950212684,8.25691541066462,4.125146976115281,0.0,0.0,0.0,0.0,0.0,0.0,0.08932640213667568,0.0,0.0,-3531291.6986434953,0.0,34009.82467320695,2109228.2541251956,-4895598.234608983,402022.8891749969,613059.9664732537,51668.27980120667,19297.912170819465,0.0,0.0,0.0,0.0,0.0,0.0,-458651.9605173567,0.0,-5656254.767351156,-5671766.788440904,30829933.788440514,0.0,25158166.999999605
0,2.0,2013,1460,834611629.0000001,961216518.0,961216517.9999998,943429917.9999999,-17786599.999999646,943408011.5918798,-7682906.004531605,0.0,11263611.05969423,0.0,1.02084820166258,2586254.4538100096,0.32980914648163084,3.8688140678341774,29012.009098915678,8.061410663150488,4.209983574408115,0.0,0.0,0.0,0.0,0.0,0.0,0.14992332918955767,0.0,0.0,2947808.5497388686,0.0,-7853514.101370513,3606692.013370831,-327401.3983575293,-4390438.640244884,-293127.4996928751,-351601.20011662215,-502073.994317471,0.0,0.0,0.0,0.0,0.0,0.0,-707746.8824415064,0.0,-7871403.1534317015,-7868615.222630772,-9917984.777368873,0.0,-17786599.999999646
0,2.0,2014,1460,834611629.0000001,961216518.0,943429917.9999999,939315734.0,-4114183.9999997607,942861035.6682497,-546975.9236299107,0.0,11419119.683224887,0.0,1.0016930398073778,2619700.4193235864,0.3284601264596993,3.648912589689066,29100.59214070388,8.10393323624538,4.286909931253786,0.0,0.0,0.0,0.16161767259535742,0.0,0.0,0.27427024863560834,0.0,0.0,6710595.5647933595,0.0,3508749.790684437,2731396.902681122,-588561.9874395477,-6215125.979555017,-223889.12055030407,69088.51289688554,-630106.2243298972,0.0,0.0,0.0,-4707304.5744025465,0.0,0.0,-1085625.5435320262,0.0,-430782.65875353484,-502114.11915469624,-3612069.880845066,0.0,-4114183.9999997607
0,2.0,2015,1460,834611629.0000001,961216518.0,939315734.0,913699509.0000002,-25616225.000000145,894604317.7446831,-48256717.92356702,0.0,11782498.880544942,0.0,1.0041721746130894,2653957.930823444,0.3292756080897387,2.6811130935646244,30303.426469331953,7.89858692563221,4.435976714625912,0.0,0.009690498812831658,0.0,1.0007329349109753,0.0,0.0,0.4943164397245658,0.0,0.0,13094258.474853622,0.0,-1960053.7527307936,2676451.3514181348,350755.3322653837,-31243282.861629073,-2480373.119430776,-396595.78532457806,-1094417.5842974274,0.0,486011.1105040831,0.0,-25458516.99342075,0.0,0.0,-2367644.6048452603,0.0,-48393408.43263744,-48051293.32316051,22435068.32316035,0.0,-25616225.000000145
0,2.0,2016,1460,834611629.0000001,961216518.0,913699509.0000002,871357915.0,-42341593.999999925,859633969.9749849,-34970347.7696979,0.0,12159503.951854233,0.0,1.0184609172565577,2686779.490681187,0.32603077162588595,2.375580169433513,31096.219490803018,7.7279764475579835,4.946688749888003,0.0,0.009690498812831658,0.0,1.9321347378446365,0.0,0.0,0.6363086872349343,0.0,0.0,12679510.63554632,0.0,-3606180.7803369737,2493017.901017706,-1339304.479787212,-11200282.662522119,-1519145.8349546138,-249260.73836658022,-3633581.5792776635,0.0,0.0,0.0,-28114854.49112095,0.0,0.0,-1528690.6831465792,0.0,-36018772.712948665,-35883566.712853976,-6458027.287145981,0.0,-42341593.999999925
0,2.0,2017,1460,834611629.0000001,961216518.0,871357915.0,831552342.0000001,-39805573.00000009,842209527.475763,-13934919.626077984,0.0,12281198.976827214,0.0,1.0133404202490515,2723302.8340536105,0.32283668878671495,2.5871111280765544,31229.15029256711,7.447846200594936,5.1713650493599825,0.0,0.019440298860249883,0.0,2.8696980053701124,0.0,0.0,0.73091161422099,0.0,0.0,3877074.307986859,0.0,2816073.128011316,2527729.652052712,-508931.65036156285,7667168.366989304,-299217.55590965744,-514408.81061334535,-1542559.4261192584,0.0,399224.39685065707,0.0,-26972143.225713026,0.0,0.0,-1103247.221701066,0.0,-13898644.352826443,-14238762.872807886,-25358156.127192214,0.0,-39596919.00000009
0,2.0,2018,1460,834611629.0000001,961216518.0,831552342.0000001,809531783.0000001,-22020558.999999903,824859108.640262,-21491994.88306094,0.0,12605880.249967996,0.0,1.0085579264681765,2755043.820597202,0.3266516078332754,2.8661268903790953,31624.666409858393,7.199429888269627,5.46755028277949,0.0,0.02919009890766811,0.0,3.8596753736341722,0.0,0.0,0.8247575867409823,0.41079761662415076,0.0,7172238.625515245,0.0,3788498.294426578,2194741.7316204384,709997.186374241,8905037.074864076,-705936.3309096275,-416700.175303527,-1916968.883508823,0.0,396041.48088220163,0.0,-27426626.93049851,0.0,0.0,-1055327.0855128504,-12287470.140392616,-20940117.247740477,-21272528.40252888,-733923.5974710317,0.0,-22006451.999999903
0,3.0,2002,1590,93361892.0,126415320.0,0.0,93361892.0,0.0,105411259.93126287,0.0,0.0,2436593.4779696306,0.0,0.9032781122438395,625427.9987299526,0.24101167174693017,1.9327110653241693,34213.9259747588,6.686646296435381,3.3043487636261704,0.0,0.0,0.0,0.0,0.0,0.0,0.03037252072826459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93361892.0,93361892.0
0,3.0,2003,1881,107017640.0,144172399.0,93361892.0,106709732.00000003,-307907.99999998417,123311176.13099268,3672140.9613328297,0.0,2233198.8911159504,0.0,0.858391245666022,606473.7860828445,0.23853130071381315,2.175428902625773,33123.494929623936,6.827657074011349,3.1964995583905607,0.0,0.0,0.0,0.0,0.0,0.0,0.026496902753602117,0.0,0.0,154154.5761680204,0.0,769114.6777659041,609342.5641016102,-156566.90664051703,1101357.1867709765,228380.99519855352,27522.321339103604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784065.5982766123,2855362.9977389416,-3162669.9977389253,13655748.0,13348441.000000015
0,3.0,2004,2467,151968379.0,195328644.0,106709732.00000003,152484264.0,823792.9999999804,173911739.89913517,4691874.706365628,0.0,2306245.577937355,0.0,0.8526077429221257,611693.8400438278,0.24408513500852574,2.4979813251360663,30558.561992459043,7.066984276182877,3.1096136229761324,0.0,0.0,0.0,0.0,0.0,0.0,0.018659381765202616,0.0,0.0,1122998.0577370396,0.0,266047.1405851528,805918.263796889,-12204.452430311796,1490591.908168567,349768.8029454809,22661.187599992696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4034373.720609923,4137130.197212204,-3316344.1972122244,44950739.0,45771524.999999985
