CLUSTER_APTA_FAV_UNFAV,RAIL_FLAG,Year,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_NEW_YORK_BUS,YEARS_SINCE_TNC_BUS_HI_FAV,YEARS_SINCE_TNC_BUS_MID_FAV,YEARS_SINCE_TNC_BUS_LOW_FAV,YEARS_SINCE_TNC_BUS_HI_UNFAV,YEARS_SINCE_TNC_BUS_MID_UNFAV,YEARS_SINCE_TNC_BUS_LOW_UNFAV,YEARS_SINCE_TNC_NEW_YORK_RAIL,YEARS_SINCE_TNC_RAIL_HI,YEARS_SINCE_TNC_RAIL_MID,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_NEW_YORK_BUS_FAC,YEARS_SINCE_TNC_BUS_HI_FAV_FAC,YEARS_SINCE_TNC_BUS_MID_FAV_FAC,YEARS_SINCE_TNC_BUS_LOW_FAV_FAC,YEARS_SINCE_TNC_BUS_HI_UNFAV_FAC,YEARS_SINCE_TNC_BUS_MID_UNFAV_FAC,YEARS_SINCE_TNC_BUS_LOW_UNFAV_FAC,YEARS_SINCE_TNC_NEW_YORK_RAIL_FAC,YEARS_SINCE_TNC_RAIL_HI_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
11,0,2005,1667749019.9999986,1817496216.8199997,1826531728.219998,9035511.399998322,1809209053.9737785,28804834.267747834,89095974.90907988,0.8974648082571908,11858260.930781769,3.0822608398375184,37469.08965668207,10.29778570700764,0.6490945578167657,3.9463705172316637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14716259.259480618,-14016723.306332724,9016915.0746578,39736334.4470132,12531597.577896522,-2639162.0268829693,-99439.125637269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29813263.381233934,29575560.55998335,-20540049.159985013,0.0,9035511.399998322
11,0,2006,1667749019.9999986,1826531728.219998,1846212718.1800003,19680989.960002154,1870547034.7723,61337980.79852161,89650627.26354083,0.8807807399419081,12118992.641791157,3.373992225871612,35846.21306814214,10.126374106822137,0.6476699007332275,4.280468122481643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8120521.966759283,4235940.291041611,11597898.0634978,23941173.933160923,19804115.69169913,-2624477.6907378337,-60649.848416036126,-3330692.2809574045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61683830.12604747,62438495.33590752,-42757505.37590538,0.0,19680989.960002154
11,0,2007,1667749019.9999986,1846212718.1800003,1835521059.3999994,-10691658.780000906,1881705637.5562513,11158602.78395117,90801745.91829632,0.9052044870952259,12146037.551983649,3.556894509960762,36384.90896106079,9.966930779230196,0.6426426056016661,4.426906861459286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18623232.049420588,-11998114.384386053,1840894.0533551222,13879540.208519084,-6172207.304516422,-2642862.5978246415,-184015.86420438456,-1897123.3953297266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11449342.765033567,11377560.119727781,-22069218.899728686,0.0,-10691658.780000906
11,0,2008,1667749019.9999986,1835521059.3999994,1885010650.409999,49489591.00999991,1926638642.8747416,44933005.318490684,90838139.0237852,0.8845789352873598,12148825.62338498,3.9791870859737637,36265.0854744617,10.170278519238463,0.6475209080317909,4.491063486633018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-1135355.103054577,7356458.312973756,1246749.5840860847,30918246.128129743,1667843.163829946,3497406.025313666,170136.79860479265,-610262.2888241853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110320.79749211122,0.0,0.0,43221543.41855134,43417219.68428901,6072371.325710902,0.0,49489591.00999991
11,0,2009,1667749019.9999986,1885010650.409999,1797982139.1599994,-87028511.25000006,1811887379.9579492,-114751262.91679284,89372696.87511621,0.9592087872950618,12022849.011042144,2.9403591863537595,34512.620074408616,10.261512054283203,0.6476901617836167,4.7415336832696795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-22816920.599160697,-28673367.672161877,-3595166.238896874,-81323696.16368414,22909658.70544335,1542490.3290750813,4721.272300060875,-2673944.0025437856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114626224.3696289,-113189018.53207445,26160507.282074384,0.0,-87028511.25000006
11,0,2010,1667749019.9999986,1797982139.1599994,1735742387.9800014,-62239751.17999804,1785383265.2185507,-26504114.73939808,83704062.74009451,0.972691101069291,11992914.217741538,3.389265547082497,33646.9542377777,10.480420008757672,0.6990879937682323,4.954824498322895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-72492172.77000274,-5262460.033972674,365097.5806710785,37029718.98815499,10904145.911152286,4500203.159188503,1864764.077446593,-2103307.606383444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25194010.69374541,-26390543.168883055,-35849208.011114985,0.0,-62239751.17999804
11,0,2011,1667749019.9999986,1735742387.9800014,1769320702.1500013,33578314.170000225,1811439125.52047,26055860.301919043,80590388.44803058,0.9943256922185625,12091967.796318984,4.117771612521408,32913.00889324636,10.801653022133388,0.6969173977890432,4.926592727387721,0.0,0.1890241186890339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-33507274.8487129,-6772523.659448847,4339142.929435107,51243840.89017717,9592224.455167647,5297253.37683465,-88369.19088387783,69273.73966229681,0.0,-3622170.5572904814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65135.091228741716,0.0,0.0,26616532.226169493,25579588.65945615,7998725.51054407,0.0,33578314.170000225
11,0,2012,1667749019.9999986,1769320702.1500013,1804514149.3800008,35193447.22999921,1803925367.3799891,-7513758.1404807605,79523794.68861584,0.980351419221157,12223846.661534451,4.171821719413992,32749.883845062883,10.755946274459209,0.6930897465408129,5.007429512559389,0.0,0.6885097088529543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-12020432.85205384,5251490.137186687,5802227.868816957,3144916.41459945,2918883.5591337606,-1206521.5221977816,-143089.16884902018,-735238.2163929105,0.0,-10649743.912685137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7637507.69244183,-7667405.876083001,42860853.10608221,0.0,35193447.22999921
11,0,2013,1667749019.9999986,1804514149.3800008,1797907216.2899995,-6606933.090000875,1776021133.0047672,-27904234.375222318,80561646.77422823,0.9971105659847458,12344737.89259199,3.9933844343194513,32871.66844378174,10.392310894891725,0.6935165958134138,4.94238654938619,0.0,1.626120472371796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,17266341.41063389,-8413433.015943432,5100763.559739041,-11513800.491707018,-2310235.7241226123,-6094078.394675382,19321.19916267477,559430.3303129184,0.0,-22289847.88899029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27675539.015590206,-27780968.776674338,21174035.686673462,0.0,-6606933.090000875
11,0,2014,1667749019.9999986,1797907216.2899995,1756966310.6199994,-40940905.67000036,1733939885.2375813,-42081247.76718542,80493459.77370918,1.020894445437396,12497897.51475966,3.7847174374440096,33042.22097884076,10.270634146371735,0.692085912604073,5.140792895462171,0.0,2.5637312358906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728507079560449,0.0,0.0,-1578307.8003667993,-4440989.537530628,6276973.734216958,-14388767.884001717,-2370860.9027302093,-2256274.7907447238,-56554.58459320727,-2356797.9780614,0.0,-22200346.718279295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282148.8982294585,0.0,0.0,-43089777.56386156,-42791766.53303287,1850860.8630325156,0.0,-40940905.67000036
11,0,2015,1667749019.9999986,1756966310.6199994,1708972659.6899998,-47993650.92999944,1637456716.305616,-96483168.93196566,81283872.61956607,1.0393839816616872,12616452.420614094,2.9122138352455935,34182.5277265776,10.190917498506458,0.6929636255621827,5.231538057237173,0.0,3.5637312358906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6720365945710463,0.0,0.0,12093014.563318087,-9823037.097000409,4971114.521860296,-67757217.23447444,-13960248.129953867,-1051680.5411624678,34750.95915355923,-706225.1347937601,0.0,-23362340.063436758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305293.2885030962,0.0,0.0,-99256574.86798665,-97969874.24184565,49976223.311846204,0.0,-47993650.92999944
11,0,2016,1667749019.9999986,1708972659.6899998,1609951779.639999,-99020880.050001,1581167903.5593882,-56288812.74622752,82236412.88540302,1.0679233308451956,12689350.923905902,2.5606898681913175,34956.03648961105,10.085313516248384,0.6927603204923073,5.642630671694233,0.0,4.5637312358906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739448974762401,0.0,0.0,13387462.516241288,-9434670.893905932,3138494.577094041,-28917768.756429516,-8917576.59870207,-1930317.7002221302,-9593.06791120473,-4061053.9464005823,0.0,-22724169.60613478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276370.40737743303,0.0,0.0,-59192823.06899346,-58721326.989985876,-40299553.06001511,0.0,-99020880.050001
11,0,2017,1667749019.9999986,1609951779.639999,1536181439.5800006,-73770340.05999815,1581942318.1839185,774414.6245304905,82131906.8914132,1.0205607503254503,12796204.35341935,2.779733704810044,35856.299006488094,9.995851011006438,0.6909117704135247,5.787848195053954,0.0,5.563731235890637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739448974762401,0.0,0.0,1278406.007771781,12146866.847923676,4117301.7649811422,18194173.09340805,-10286972.364438169,-1487799.960514667,-65167.3438884528,-1357214.1703983145,0.0,-21407491.273075245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132102.601769797,842509.9134036549,-74612849.9734018,0.0,-73770340.05999815
11,0,2018,1667749019.9999986,1536181439.5800006,1487855731.189999,-48325708.39000134,1561998511.231768,-19943806.952150933,81930877.02989925,0.9863564921524549,12857264.6095592,3.0953319156691808,36810.51148178593,9.904745040731607,0.6921655221221711,5.999534491188008,0.0,6.5637312358906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.392114201032479,0.0,-1630666.9358250503,9207847.123039445,2857126.950664573,22549491.77220824,-9856180.643628856,-1470274.9034682082,42575.24505785252,-1896030.8336714583,0.0,-20426568.78147159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17558.809475423117,-19179985.695486113,0.0,-19785107.893105753,-20110496.29814416,-28215212.091857187,0.0,-48325708.39000134
11,1,2002,926384259.8669995,0.0,926384259.8669995,0.0,833067856.0875659,0.0,56298419.9828081,1.827331050170704,9472511.185722522,1.958031724350453,43692.67930814919,11.711976727805009,0.54890452196416,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926384259.8669995,926384259.8669995
11,1,2003,926384259.8669995,926384259.8669995,1140650703.7660003,-3939430.0009994432,1125158560.166587,68932625.84557377,61434804.42247101,1.795395336219443,9607742.454159267,2.239189132556851,42843.09668574891,11.512240566507703,0.5470343938449362,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52939832.0389506,3831940.4422354363,3679598.0593453245,15748397.428437091,4566984.655176678,-1825506.3059325735,-37281.41672057675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78903964.90149197,80380802.36796361,-84320232.36896306,0.0,-3939430.0009994432
11,1,2004,926384259.8669995,1140650703.7660003,1207789735.4350004,67139031.66900024,1181111136.8474588,55952576.68087152,62023277.22642349,1.8258910674307949,9786244.383256052,2.5636750542463553,41638.06022215732,11.31614071166753,0.5451437912195027,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18589283.147588454,2445436.5405357154,6177556.808921367,20459311.03212512,8882785.645323688,-1200017.4497114555,-15228.932766953354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55339126.79201593,56534003.463655,10605028.205345225,0.0,67139031.66900024
11,1,2005,926384259.8669995,1207789735.4350004,1243763367.452999,35973632.0179984,1227590650.9671192,46479514.119660735,62950244.52853907,1.8301873543694143,9973797.323728226,3.0249710369758525,40578.86234220637,11.115702282469371,0.5424171282499187,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9561873.562655758,-4244136.71750823,6683451.944735435,27665517.188727144,8690495.041260935,-1254456.4844989318,-59171.30087127835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47043573.234500825,47508448.10087046,-11534816.082872057,0.0,35973632.0179984
11,1,2006,926384259.8669995,1243763367.452999,1295781939.6240003,52018572.171001606,1278329485.4511416,50738834.4840221,65189633.43982444,1.8983771567385126,10228610.301613547,3.311904263910673,38931.73390871618,10.917944959638255,0.5403293141849171,4.1732970217246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21610391.298829954,-7384423.713030365,8922278.879895316,16515044.16240649,13748508.794947378,-1223940.442836208,-61545.84102581722,-1829918.9851979562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50296394.153988786,50643316.309147276,1375255.8618543157,0.0,52018572.171001606
11,1,2007,926384259.8669995,1295781939.6240003,1304248478.58,8466538.955999704,1334539819.176907,56210333.72576557,70041845.2222946,1.8579703669735235,10280159.245689685,3.487948238801532,39539.59835009537,10.733911990784602,0.5341921856599171,4.351003274007898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60541792.734168254,-3050894.5558822495,2101660.7556593474,9139819.47078411,-3822360.62056618,-1406189.8495430467,-131139.5229103197,-1826131.2995917606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61546557.112118155,61660609.053429976,-53194070.09743028,0.0,8466538.955999704
11,1,2008,926384259.8669995,1304248478.58,1366604279.5300002,62355800.95000023,1371331218.3703134,36791399.193406254,71458603.44739822,1.908203461518189,10317392.111376679,3.917117861852074,39464.51191544044,10.917466448188415,0.540759660119717,4.433876475941534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680335915409975,0.0,0.0,22540488.89016231,-13038761.34727592,2000021.1383194022,22671250.650729172,429081.91227346694,1822771.9892024086,122520.9667816412,-321937.2544540292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173182.93016606322,0.0,0.0,36398619.87590452,36284606.211806566,26071194.73819366,0.0,62355800.95000023
11,1,2009,926384259.8669995,1366604279.5300002,1342947872.0900006,-23656407.439999923,1301900756.6131372,-69430461.75717595,71069519.05661911,2.0367725893356576,10254800.21237063,2.860251782900151,37791.82786121734,11.105446634468644,0.5403318305675495,4.60903506374396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680335915409975,0.0,0.0,3328801.4789057877,-24551191.3538144,-799169.8221902013,-60735613.60853736,13535321.11459358,1722118.92093358,-9460.305150797598,-1501476.8798352564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69010670.45509507,-68988457.8939594,45332050.45395947,0.0,-23656407.439999923
11,1,2010,926384259.8669995,1342947872.0900006,1335565967.0819998,-7381905.00800059,1346913647.3079355,45012890.69479833,70826199.67754963,2.027022804456239,10274883.907443868,3.3121648466862785,36895.20076314216,11.275959711583377,0.6699024057603303,4.869631500018536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680335915409975,0.0,0.0,-1618863.985119354,4413891.555422581,1568401.8140994005,28498498.632577345,7417295.131234659,4039116.885637229,3102437.562409238,-1751394.32519774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45669383.27106334,45886062.98651776,-53267967.994518355,0.0,-7381905.008000592
11,1,2011,926384259.8669995,1335565967.0819998,1391860797.9300008,56294830.84800097,1408698292.6861045,61784645.37816892,71275731.7334246,2.0775596551033075,10363955.621558608,4.053205063027083,36389.62547754,11.687519930137274,0.6672938386428193,4.783052653778623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17714052996815766,0.0,0.26680335915409975,0.0,0.0,6871129.77389833,-2296901.628998426,3407239.1593545526,40924377.03911823,5513451.503606481,4325940.69645579,-83566.74896717102,108757.00659927877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243477.679165616,0.0,144601.30436334183,0.0,0.0,60158505.784596026,60648751.33558293,-4353920.487581956,0.0,56294830.84800097
11,1,2012,926384259.8669995,1391860797.9300008,1424116807.1499999,32256009.219999336,1449259983.8266015,40561691.140496835,73756945.93374325,2.1021921756712283,10476969.718552379,4.082033855877852,36006.06140585594,11.613795472365672,0.6627486923295943,4.895787042030853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895269491099806,0.0,0.26680335915409975,0.0,0.0,30546309.970645748,-1662131.495515483,4534862.749516756,1521148.445062041,3493658.780727063,-1656984.6337871347,-120514.91048726432,-313626.8549234959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5279725.964879669,0.0,0.0,0.0,0.0,41622448.0161179,42156001.86151787,-9899992.641518537,0.0,32256009.219999336
11,1,2013,926384259.8669995,1424116807.1499999,1431008218.4100006,6891411.260000428,1445458542.2084649,-3801441.61813627,75670639.37238328,2.2055179373567446,10578496.174447726,3.921020244686621,36154.910443648514,11.18754324221472,0.6640936594416808,4.844830689188375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8717809714404543,0.0,0.26680335915409975,0.0,0.0,24591815.28206469,-24810741.378742207,4053787.645026467,-8423585.378408296,-2803171.8613290996,-5288612.278123245,34529.14318531878,208217.35835522745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9362204.24166296,0.0,0.0,0.0,0.0,-3075557.226308182,-3268525.736948926,10159936.996949354,0.0,6891411.260000428
11,1,2014,926384259.8669995,1431008218.4100006,1465175895.460001,34167677.05000033,1473152844.5426197,27694302.334154733,78087840.2150268,2.170683447053683,10690819.599759517,3.7111933787985487,36209.64988985289,11.079606658456717,0.662129498794454,5.063749141032555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8482924517811026,0.0,0.5644769508228424,0.0,0.0,26668106.284374647,2806383.54679396,4706051.996549003,-11711419.26683719,-1837749.4466850134,-718863.6496775548,-44630.001565640945,-2432578.624527468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9390197.29509118,0.0,208149.62292946954,0.0,0.0,27033647.756445386,27024997.701414943,7142679.348585397,0.0,34167677.05000033
11,1,2015,926384259.8669995,1465175895.460001,1437670268.99,-27505626.470000997,1393019561.6047428,-80133282.93787715,79108701.86284485,2.330342802099001,10785827.200575821,2.760636161619581,37194.253765247515,11.12155803071672,0.6629796774630425,5.08706761505801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8482924517811026,0.0,0.9142746652685987,0.0,0.0,5346525.669740118,-28368201.493636224,4121046.567857426,-61948843.56668984,-9865326.770132393,421441.58015910623,26735.85327421599,146347.81044139122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9857364.041867234,0.0,266351.12074918573,0.0,0.0,-79996559.18636978,-79536499.23458824,52030872.76458724,0.0,-27505626.470000997
11,1,2016,926384259.8669995,1437670268.99,1400997147.495,-36673121.495000035,1375617357.220621,-17402204.384121574,79147218.75113988,2.374472895131406,10848372.161645552,2.450212141778624,37927.25089006263,11.072343823711662,0.6625413483077317,5.630207559472046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848292451781102,0.0,0.9925647735552103,0.0,0.0,13330028.068159299,-6465392.85225647,2737673.077207151,-22811741.38973649,-7366138.691338185,-948793.5062957813,-7150.378828638761,-4073253.405035026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9672312.558182202,0.0,70026.90431330439,0.0,0.0,-15862429.615628634,-16233055.39431805,-20440066.100681983,0.0,-36673121.495000035
11,1,2017,926384259.8669995,1400997147.495,1364790690.2720003,-36206457.222999625,1428463134.2613192,52845777.0406982,81788074.63798153,2.2853271766703758,10939686.319052903,2.6648623736050197,38801.754502470896,10.946516898949628,0.6604599726287614,5.776267774256704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.848292451781102,0.0,0.9925647735552103,0.0,0.0,27557204.139476225,6613696.922914046,3565450.9912791234,15902554.82791732,-8064470.339844707,-2121286.888676655,-51274.85956591701,-1053806.1018830028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9425584.29146147,0.0,0.0,0.0,0.0,51773652.98307791,52349493.66950147,-88555950.89250107,0.0,-36206457.22299962
11,1,2018,926384259.8669995,1364790690.2720003,1337792224.2679994,-26998466.00400081,1460485218.569347,32022084.308027346,83013086.8896756,2.2142693609033257,11001878.981955107,2.940344052259552,39738.812303238745,10.841049836081744,0.6619556921301186,6.0215979214487065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.848292451781102,0.0,1.0,0.0,0.49563168971903626,13359324.819587678,4033903.8072340256,3105302.7178783184,18917395.440470077,-8227082.370727078,-1746596.5247473367,34061.877580510314,-1732212.600172598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9181995.633868009,0.0,5274.072124929687,0.0,-8394843.502202097,28536523.370894432,28581910.147716783,-55580376.15171759,0.0,-26998466.00400081
12,0,2002,579178822.5900002,0.0,579178822.5900002,0.0,507609185.1941997,0.0,31691491.20691834,0.9321894342173523,4815838.128180824,1.9301443932103493,38329.13848748108,7.596209071870443,0.41147755274625075,4.025832138806622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579178822.5900002,579178822.5900002
12,0,2003,579178822.5900002,579178822.5900002,558689722.2800003,-20489100.309999853,525141277.43036324,17532092.236163594,31272911.81009751,0.8961056551798602,4971043.03283306,2.1871070474417738,37682.03761582063,7.6298272516803145,0.4072325709089212,4.025832138806622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2684918.9757865476,6260419.324674298,4397838.623454977,9132496.529457198,2344656.7998910164,193130.29759285576,-52917.16633668276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19590705.432947114,19906676.678518407,-40395776.98851826,0.0,-20489100.309999853
12,0,2004,579178822.5900002,558689722.2800003,593473792.5299999,-19505053.75000047,583897516.2349739,9691126.184376583,31616125.521341264,0.979954672424719,5140212.773635359,2.5074399774003413,36720.08674361082,7.670785871009345,0.4014727080929425,4.025832138806622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3395831.4629894225,-11288626.40862418,4452855.275773695,10115424.609543504,3439487.885094545,223167.6714270265,-70262.55447257978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10267877.94173143,10090087.510820894,-29595141.260821357,0.0,-19505053.75000047
12,0,2005,704845905.9900001,593473792.5299999,742221776.1400001,23080900.210000336,764585403.2214487,13823194.55887565,36882722.22157948,0.9885959875832417,5218107.340755158,3.018412355076891,36479.64121426707,7.701248669688113,0.4185222047961486,4.110371598640036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13146927.800720513,6063270.496463313,5033472.626440569,13899551.47925476,3095542.0291117537,-190183.64445025663,-5912.53150893061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14748812.654590692,14511254.295341972,8569645.914658362,125667083.39999999,148747983.6100003
12,0,2006,704845905.9900001,742221776.1400001,752896098.24,10674322.099999994,775260291.7248147,10674888.503365867,35099385.27646152,0.9378962136580427,5427410.244814003,3.3091761062320995,35332.73997633574,7.680641005646569,0.4175025283632338,4.426545443706196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14680311.833268989,7169964.113538978,7438309.6925956,9767811.38066358,5506602.596983279,-532026.1732777914,-21832.803912019936,-1365884.5869663218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13282632.386356317,13087521.736946234,-2413199.6369462404,0.0,10674322.099999994
12,0,2007,704845905.9900001,752896098.24,773343081.1400001,20446982.90000003,781737670.2899659,6477378.565151386,35577619.744142845,0.9830439478484917,5520944.387407192,3.4730729207448845,35860.93327415116,7.382649655594406,0.4116116499432191,4.430960641312585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11115417.418045122,-7595445.855176826,3404785.368593975,5367773.067337225,-2569593.163760179,-1550307.9426235857,-105242.3731715755,-126584.83852784516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7940801.680716306,7735292.148969286,12711690.751030743,0.0,20446982.90000003
12,0,2008,704845905.9900001,773343081.1400001,807297698.3900002,33954617.2500001,816312555.2997807,34574885.00981491,36370062.87836632,0.9731766493402791,5585652.371845931,3.9014324202082435,36023.49643126327,7.525296425431537,0.4125161989195164,4.5846539885866155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15313860.047481328,3087477.2750153765,2221954.917120579,13222993.156789515,-844099.279595145,654376.7375597502,14930.057918279692,-617763.4431384688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33053729.469151217,33707005.5068795,247611.74312059022,0.0,33954617.2500001
