CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
1.0,0,2012,190,2372594925.9899983,2507911504.070001,2541057031.46,33145527.389999144,2555227689.499944,-13691198.009779338,66115531.506219745,1.0496381259748464,10318605.618773341,4.136504107790284,32823.942735789395,9.88544731510298,0.6068889095130046,5.000906608322153,0.28652737183796256,0.0,0.0,0.0,0.0,0.0,0.0,0.1752225520993769,0.0,0.0,-21690114.68460544,326251.1711304152,9516887.955860471,3766964.7915937295,3628760.3310660385,-2835531.8380214986,-276714.6732697178,-1036650.701932925,-4864614.080555405,0.0,0.0,0.0,0.0,0.0,0.0,-85573.18439522259,0.0,0.0,-13550334.913129557,-13627656.422939388,46773183.81293853,0.0,33145527.389999144
1.0,0,2013,190,2372594925.9899983,2541057031.46,2538567549.7399993,-2489481.7200006917,2540380475.6602,-14847213.839744963,66955668.00173407,1.0634657230647029,10433368.211335659,3.9612331691259652,33016.6427115977,9.612718174541577,0.6069088580053911,4.99348987722059,1.0712380488327455,0.0,0.0,0.0,0.0,0.0,0.0,0.1752225520993769,0.0,0.0,24031562.852846675,-8788479.123974744,8905256.488606319,-14615184.963619485,-3595928.2180220988,-6642971.325922491,3943.636726384586,-16060.347440980462,-13414937.485128054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14132798.485928476,-14261916.375205634,11772434.655204939,0.0,-2489481.7200006917
1.0,0,2014,190,2372594925.9899983,2538567549.7399993,2510923486.29,-27644063.449999895,2505767739.1714973,-34612736.48870259,66994131.28307535,1.0713071263161817,10574344.146737665,3.7539577424745425,33276.801901799714,9.549350043956805,0.6057534856085093,5.126086201697146,2.2286604289822574,0.0,0.0,0.0,0.0,0.0,0.0,0.4387398190172087,0.0,0.0,4425876.329444038,-2542473.3014369365,10570136.15460517,-18217875.845094837,-5232188.026133951,-1633756.9161080397,-77672.08638282146,-1647546.7519691794,-19628755.967167612,0.0,0.0,0.0,0.0,0.0,0.0,-925125.0782819742,0.0,0.0,-34909381.48852615,-34762349.118903466,7118285.668903573,0.0,-27644063.449999895
1.0,0,2015,190,2372594925.9899983,2510923486.29,2445688116.9100003,-65235369.37999947,2398036450.587408,-107731288.58408855,67807551.33463152,1.0946012641144909,10689131.73331278,2.859753173284136,34439.42448897595,9.4055402698188,0.6065855699594463,5.288858474485706,3.147447479912327,0.0,0.0,0.0,0.0,0.0,0.0,0.7061524834884781,0.0,0.0,25361875.769628596,-14295862.512480825,9122802.92776024,-88277018.38549066,-20214718.304709166,-3274414.7176349172,55886.17763095512,-1353265.5247050375,-15305738.295492666,0.0,0.0,0.0,0.0,0.0,0.0,-791281.2144823185,0.0,0.0,-108971734.07997577,-108441579.3280771,43206209.94807763,0.0,-65235369.37999947
1.0,0,2016,190,2372594925.9899983,2445688116.9100003,2323506881.359999,-122181235.55000073,2324927053.255907,-73109397.33150163,68715299.42921105,1.1201116600566945,10770405.171232095,2.519725938360749,35212.18228071231,9.280824728005806,0.6058783389039775,5.716943360919575,5.366081292838295,0.0,0.0,0.0,0.0,0.0,0.0,0.9816852968772711,0.0,0.0,24302686.50649426,-11360106.426746089,6877683.57944388,-37119903.04551073,-13005708.955692861,-3305817.1008522543,-51924.477857317426,-4252969.550386626,-36155315.74059291,0.0,0.0,0.0,0.0,0.0,0.0,-767595.9340597822,0.0,0.0,-74838971.14576042,-74314626.62651047,-47866608.92349024,0.0,-122181235.55000073
1.0,0,2017,190,2372594925.9899983,2323506881.359999,2230802098.420001,-92704782.9399985,2323842058.8542695,-1084994.4016371407,68778733.90608373,1.0770191112684526,10878753.223617356,2.7408553256466086,36001.01581169384,9.153397995116858,0.6041540474790795,5.891889005051308,8.283437751921092,0.0,0.0,0.0,0.0,0.0,0.0,0.9816852968772711,0.0,0.0,12399821.234483533,17258323.438218076,7985342.127365848,24024028.44581,-12864918.14942102,-3448428.588260009,-108265.66063739103,-1568926.3757332466,-45328041.4324778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1651064.960652012,-2175162.0116820103,-90529620.92831647,0.0,-92704782.9399985
1.0,0,2018,190,2372594925.9899983,2230802098.420001,2176386602.559999,-54415495.86000177,2219328259.2987695,-104513799.55550048,68877736.58795112,1.0426301274418686,10953936.774739718,3.047650413168791,36876.23707287344,9.031999180397186,0.6054991235902933,6.130119459758573,13.458458456670233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5064648302695834,0.0,9540819.19510582,14176820.703626897,6182071.44610714,29494216.38991328,-13076247.017935038,-3151330.802393003,82036.92832183745,-2108420.5678592706,-76467282.5606978,0.0,0.0,0.0,0.0,0.0,0.0,-36880.25966378083,-68392128.41723198,0.0,-103756324.96270588,-103478663.42876944,49063167.568767674,0.0,-54415495.86000177
1.0,1,2002,150,1070048354.1949995,0.0,1070048354.1949995,0.0,969972054.6720548,0.0,50630619.35049727,1.700983332462089,8931963.554398132,1.9530200296998739,43203.832605207754,10.996109797993679,0.5201362892724273,3.9670413483897815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070048354.1949995,1070048354.1949995
1.0,1,2003,150,1070048354.1949995,1070048354.1949995,1278422091.6810002,-9832136.41399937,1268915968.885747,73445210.03483722,55040049.3899205,1.6955059367984056,9077626.696926853,2.232239220792138,42311.435598968776,10.833765488694004,0.5182907914238921,3.9670413483897815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56726810.32298531,-56390.76315248638,5493224.744902288,16281211.961699013,5557698.931809829,-1785569.8848857915,-53466.56391608064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82163518.7494421,83547089.47910365,-93379225.89310302,0.0,-9832136.41399937
1.0,1,2004,160,1077744241.1949995,1278422091.6810002,1357509236.6500003,71391257.96900019,1342591509.6773064,65906890.48473228,55161207.27303045,1.6859005309337047,9249438.490898652,2.557373342518971,41009.7676371542,10.646937007165356,0.5151939883993423,3.9594218879207284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21337424.88445192,7710201.440259857,8210460.8927941,20760840.9543521,10106960.03363705,-1154112.8818595747,-47607.95749158824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66924167.36614385,68828073.79207318,2563184.176927019,7695887.0000000065,79087144.9690002
1.0,1,2005,170,1085645909.1949995,1357509236.6500003,1408403512.1489987,42992607.49899834,1401427674.244075,50790537.14707648,55477113.713554434,1.6832422313535207,9411742.038187338,3.020501196055424,39929.34914833136,10.449613759153028,0.5122588423360198,3.961172890115474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8815434.940172281,-3631568.4582036287,8910613.982133253,28129933.762330078,9849566.38229203,-1286166.8204072625,-59654.128573758535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50728159.65974298,51176547.81091543,-8183940.311917106,7901667.999999994,50894275.49899834
1.0,1,2006,170,1085645909.1949995,1408403512.1489987,1469130428.7560003,60726916.60700168,1470133251.500877,68705577.25680178,57547634.51148209,1.7616052286426773,9671952.167063413,3.3064117143953613,38246.994658776835,10.306046965506477,0.510292727815723,4.262206814646386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40739552.4040213,-12276073.199015878,11762435.254561119,16752910.707046738,15761455.985233217,-1039399.8114741172,-81569.57700367039,-1521215.5927306807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70098096.17063802,70872292.5216839,-10145375.914682213,0.0,60726916.60700168
1.0,1,2007,170,1085645909.1949995,1469130428.7560003,1495052842.8490002,25922414.092999835,1543623982.776129,73490731.27525192,61720132.88831727,1.709977883781673,9738276.62199382,3.4794531254701813,38878.14059391383,10.097501767209456,0.5040535556762201,4.418914001842761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71361279.99039866,2242237.7473154,3374093.540052947,9284473.866300652,-4738132.342026687,-2057283.1313324212,-197317.85327454616,-1269900.5882392386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77999451.22919476,78060625.66964272,-52138211.576642886,0.0,25922414.092999835
1.0,1,2008,170,1085645909.1949995,1495052842.8490002,1569203375.2910001,74150532.44200017,1591318459.675932,47694476.899803385,63076388.57331323,1.7520860242586405,9781980.011768932,3.9118471982860505,38828.81569444237,10.275856395798712,0.5097425273167213,4.554693749154481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22766394669443332,0.0,0.0,31682567.939541657,-13091864.01650595,2856970.4548386056,23500350.518801793,259193.88903324388,2228387.410838286,158124.48898395052,-539747.0681268076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363750.82506582775,0.0,0.0,46690232.79233895,46749217.33204097,27401315.10995918,0.0,74150532.44200017
1.0,1,2009,180,1096994250.1949995,1569203375.2910001,1550224964.1730003,-30326752.118000053,1540074470.6394303,-66698617.13431067,62101948.47031034,1.8577473691761173,9691475.247390553,2.8547052815284943,37005.38339670266,10.415220206412359,0.5100837890496346,4.709411463503993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22530877655563358,0.0,0.0,7875051.793897443,-27757557.804211453,-923907.6160537917,-63129611.431857124,16832374.6714008,1973128.5699215254,20203.54460523617,-1045127.4784021017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66155445.75069946,-66323315.57700938,35996563.45900933,11348341.000000006,-18978411.118000053
1.0,1,2010,190,1126493827.8149993,1550224964.1730003,1584263531.962,4538990.168999616,1614631692.0621636,46340201.001838714,60446989.51674469,1.877672028475605,9546987.267863868,3.3060939847440847,36093.0231244189,10.601050039223399,0.6138800457435497,4.95130843324753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23567587065696743,0.0,0.0,-775842.8835915066,-495451.6368829508,1240497.6593120284,29586546.55400876,9159868.31369188,4573553.932624831,3894697.2586489683,-1439234.947137839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37998.20366711952,0.0,0.0,45706636.047007054,45894144.326113656,-41355154.15711403,29499577.620000016,34038567.78899964
1.0,1,2011,190,1126493827.8149993,1584263531.962,1649966415.230001,65702883.268000945,1677609819.9278417,62978127.86567816,60666073.86041984,1.9253256728389212,9637228.01546223,4.046106385078238,35579.85555072935,10.967957067576354,0.6107338752593342,4.849330340753831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23567587065696743,0.0,0.0,5514810.251020754,-3783565.169904883,4749750.833105653,43437799.245962575,6435352.738935031,4884432.205012374,-143439.02993558432,247021.7888485273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-303718.407566635,0.0,0.0,61038444.45547781,61720536.35564385,3982346.9123570835,0.0,65702883.268000945
1.0,1,2012,190,1126493827.8149993,1649966415.230001,1684310468.9199998,34344053.68999935,1717115286.846062,39505466.91822025,62745841.87834872,1.9471072922743973,9748238.19398889,4.073781235478669,35261.352835851314,10.894630968256221,0.6056399274980626,4.97647478500064,0.0,0.0,0.0,0.0,0.4648147398151484,0.0,0.0,0.24250758762689292,0.0,0.0,35242327.16179256,-2347727.0608584746,6025526.538468893,1609589.5214647667,3653174.7890475965,-1916087.776590479,-198533.36734774522,-397589.9803404895,0.0,0.0,0.0,0.0,-1049324.5373781791,0.0,0.0,-13805.362361538944,0.0,0.0,40607549.92589691,41024339.10639313,-6680285.416393787,0.0,34344053.68999935
1.0,1,2013,190,1126493827.8149993,1684310468.9199998,1692923428.0300004,8612959.110000275,1703731828.4370093,-13383458.409052737,64351843.70224649,2.0523402908952173,9848500.863977205,3.9130908643277893,35456.82153943953,10.526769929997053,0.6066680958247296,4.959528342702481,0.0,0.0,0.0,0.0,1.4086133974173831,0.0,0.0,0.24250758762689292,0.0,0.0,32878338.31133519,-30094836.770559046,5459441.9320676895,-9035204.420749309,-3505380.7783057545,-5775588.255245648,38010.64656265567,-20001.447788719106,0.0,0.0,0.0,0.0,-2167177.2690731944,0.0,0.0,0.0,0.0,0.0,-12222398.05175614,-12645123.146930821,21258082.256931096,0.0,8612959.110000277
1.0,1,2014,190,1126493827.8149993,1692923428.0300004,1741056553.210001,48133125.180000454,1740937802.8187857,37205974.38177629,66541512.576604,2.015279102455878,9961099.979373459,3.704911301674631,35500.02003010516,10.448470320799554,0.6049302453674708,5.143464192198611,0.0,0.0,0.0,0.0,2.911163928026657,0.0,0.0,0.5163254344998685,0.0,0.0,45212383.09688091,5652512.657556786,6442281.049325322,-12395798.715025758,-2121595.9348510113,-650623.2643314609,-58677.20809160459,-1649174.7387838117,0.0,0.0,0.0,0.0,-3413092.580163796,0.0,0.0,-517037.78337334696,0.0,0.0,36501176.57914223,36599406.48985836,11533718.690142099,0.0,48133125.18000046
1.0,1,2015,190,1126493827.8149993,1741056553.210001,1722971062.7099998,-18085490.50000111,1660274688.246005,-80663114.57278034,67552136.0403277,2.1547807270754635,10061379.965482464,2.749060137466484,36526.003443979454,10.442568001222813,0.6061451977390343,5.210987795422999,0.0,0.0,0.0,0.0,3.884134361995336,0.0,0.0,0.8805344436835201,0.0,0.0,22680151.315575343,-29358871.273616496,5966027.282422428,-66350578.41179019,-12284830.896990804,-212056.51340163685,48828.65669133569,-217671.90238205323,0.0,0.0,0.0,0.0,-2307627.175337435,0.0,0.0,-661781.9793242293,0.0,0.0,-82698410.89815372,-82253682.24113315,64168191.74113205,0.0,-18085490.50000111
1.0,1,2016,190,1126493827.8149993,1722971062.7099998,1698078950.2549999,-24892112.455000028,1637602308.1558962,-22672380.09010922,67641291.37135758,2.205756604621215,10136171.168559043,2.442373080743108,37276.11636156175,10.357341054280388,0.6054030412304978,5.759536648447056,0.0,0.0,0.0,0.0,6.6280695326386585,0.0,0.0,0.9938855619294781,0.0,0.0,28832574.996252008,-9363125.113587352,4494121.716396974,-24595117.77216975,-8970400.613250306,-1757843.036847986,-23275.67883070609,-3444000.5425816374,0.0,0.0,0.0,0.0,-6384011.112750378,0.0,0.0,-238444.09633496404,0.0,0.0,-21449521.2537041,-21950104.66486274,-2942007.7901372854,0.0,-24892112.455000028
1.0,1,2017,190,1126493827.8149993,1698078950.2549999,1666633095.772,-31445854.482999638,1681268852.2502344,43666544.09433848,69855585.8145078,2.1304537749558805,10235763.298901912,2.6574799179301865,38048.31219770633,10.202495140141044,0.603510361382416,5.921465764583197,0.0,0.0,0.0,0.0,10.24631993301553,0.0,0.0,0.9938855619294781,0.0,0.0,36686602.97994402,6925917.312701307,5499026.443529659,17423382.892137274,-9075428.336200146,-2909680.5932468525,-76953.42623506559,-1019436.4501825239,0.0,0.0,0.0,0.0,-8221503.941418868,0.0,0.0,0.0,0.0,0.0,45231926.881028816,45223943.08418219,-76669797.56718183,0.0,-31445854.482999638
1.0,1,2018,190,1126493827.8149993,1666633095.772,1636184633.7979994,-30448461.974000704,1700800060.4590101,19531208.208775636,70841490.92924613,2.0868779377569657,10308804.210226903,2.929839993199342,38913.81195135628,10.068587634418765,0.6049833535903247,6.180049814941317,0.0,0.0,0.0,0.0,16.656166916833108,0.0,0.0,1.0,0.0,0.5706787521791692,13713323.696942652,295516.54153228924,4798345.120537794,20848050.021916825,-9588200.273127396,-2498794.890662071,56005.09920987204,-1583906.0039344,0.0,0.0,0.0,0.0,-14152229.868546728,0.0,0.0,-11077.581867105944,0.0,5501617.886962175,17378649.748963907,17183272.22433972,-47631734.19834043,0.0,-30448461.974000704
2.0,0,2002,1093,678530434.9189999,0.0,678530434.9189999,0.0,660850498.1403975,0.0,13515984.867282223,0.9299762302645517,2438852.780848714,1.9435796518752677,35800.274166954536,7.819784333988534,0.3501113335319693,3.2883371341342356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04839715112251402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678530434.9189999,678530434.9189999
2.0,0,2003,1232,743020871.807,678530434.9189999,755849732.272,12828860.46499997,742308104.4592832,17654020.692930896,13146120.665396633,0.8766423796661845,2396629.8499498623,2.197172948356446,35207.19305778648,7.600221041774877,0.3485116086314438,3.3725769723573897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04419652427816311,0.0,0.0,974531.8974025389,427853.3366239195,4934333.940601712,9795480.329739435,3308902.32580173,-285540.47133459884,-40581.70969999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19114979.64913474,19044291.2975183,-6215430.832518325,64490436.88800002,77319297.35299999
2.0,0,2004,1344,770596065.783,755849732.272,811791150.9799998,12956696.681999892,808837464.7522379,25614649.844816253,12602478.526954541,0.8609330540607466,2401376.7658475484,2.52076456299596,34221.41420530583,7.510490129844973,0.344750608725809,3.402328930596313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042614985279781394,0.0,0.0,-1444801.129645056,3225749.976841216,6285243.42618471,12161686.992047584,5597970.4852117635,-304580.5426009969,-98717.69076764141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25422551.517271582,25648052.170865115,-12691355.488865227,27575193.976000004,40531890.657999896
