CLUSTER_APTA_FAV_UNFAV,RAIL_FLAG,Year,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_EMP_PCT,JTW_HOME_PCT,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX,BIKE_SHARE,scooter_flag_BUS,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_EMP_PCT_FAC,JTW_HOME_PCT_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_FAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_HI_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_MID_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_BUS_LOW_OPEX_UNFAV_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_NEW_YORK_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_HI_OPEX_FAC,TNC_TRIPS_PER_CAPITA_CLUSTER_RAIL_MID_OPEX_FAC,BIKE_SHARE_FAC,scooter_flag_BUS_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
11,0,2003,1488523797.1999989,1488523797.1999989,1548461575.22,-51046563.279998675,1506252329.7108707,37838394.89551169,88913236.25615223,0.929641527992542,11948183.858172834,2.3530461035263857,38509.74752450104,10.63007383341617,0.6761589102155153,3.927872809415639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6062473.615836414,-2042228.3307200032,5023582.045284041,25544283.949721925,8743582.569032118,-2312263.1399148293,-55616.52076598223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40963814.18847368,41558224.00486793,-92604787.28486662,0.0,-51046563.279998675
11,0,2004,1667749019.9999986,1548461575.22,1817496216.8199997,89809418.79999997,1770809928.9242585,87599925.26033929,89859648.69716382,0.8668117021021364,11659276.939275024,2.640343355097207,38535.59554130292,10.467432899091735,0.6517838950989658,3.9463705172316637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25198011.94651998,20561626.424226716,7726364.075371299,23029110.955766894,12778332.360607164,-1976444.0853683976,-31253.760329528843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87285747.91679412,89546565.03349309,262853.7665068833,179225222.7999998,269034641.5999998
11,0,2005,1667749019.9999986,1817496216.8199997,1826531728.219998,9035511.399998322,1795616647.026781,24806718.102522768,89095974.90907988,0.8974648082571908,11858260.930781769,3.0822608398375184,37469.08965668207,10.29778570700764,0.6490945578167657,3.9463705172316637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14933461.381671898,-13866847.492761368,9788853.478404498,35231420.66836656,12614887.571837956,-2698790.216175347,-106471.4334536494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26029591.194546744,25830358.693921715,-16794847.293923385,0.0,9035511.399998322
11,0,2006,1667749019.9999986,1826531728.219998,1846212718.1800003,19680989.960002154,1856346717.8032787,60730070.77649762,89650627.26354083,0.8807807399419081,12118992.641791157,3.373992225871612,35846.21306814214,10.126374106822137,0.6476699007332275,4.280468122481643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8251554.538798192,4188731.906881834,12591553.204140281,21237623.252592232,19936000.54115784,-2683727.7127656317,-64938.98351036328,-1999772.498184228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61457024.24911016,62229121.6695576,-42548131.70955544,0.0,19680989.960002154
11,0,2007,1667749019.9999986,1846212718.1800003,1835521059.3999994,-10691658.780000906,1867106388.9657993,10759671.162520703,90801745.91829632,0.9052044870952259,12146037.551983649,3.556894509960762,36384.90896106079,9.966930779230196,0.6426426056016661,4.426906861459286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18923017.632805996,-11870260.797279092,1998267.923863784,12315782.996511793,-6212981.983583092,-2702426.792832631,-197027.84628434503,-1138356.3430913095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11116014.7901111,11049911.392042717,-21741570.17204362,0.0,-10691658.780000906
11,0,2008,1667749019.9999986,1835521059.3999994,1885010650.409999,49489591.00999991,1908434339.888643,41327950.92284359,90838139.0237852,0.8845789352873598,12148825.62338498,3.9791870859737637,36265.0854744617,10.170278519238463,0.6475209080317909,4.491063486633018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-1151216.0527038304,7275655.028273708,1353502.2689156327,27420911.674201287,1678983.2043121736,3576794.2132066768,182172.75153071206,-366463.8662233746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67844.5853874731,0.0,0.0,40038183.80690046,40218981.75482866,9270609.25517124,0.0,49489591.00999991
11,0,2009,1667749019.9999986,1885010650.409999,1797982139.1599994,-87028511.25000006,1804541102.3764849,-103893237.51215811,89372696.87511621,0.9592087872950618,12022849.011042144,2.9403591863537595,34512.620074408616,10.261512054283203,0.6476901617836167,4.7415336832696795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-23169957.64450654,-28366252.303869147,-3901305.2655206267,-72371732.5342789,23062336.924324453,1577571.7001511636,5056.150998950328,-1604682.7832977339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104768965.75599839,-103540201.49123305,16511690.241233,0.0,-87028511.25000006
11,0,2010,1667749019.9999986,1797982139.1599994,1735742387.9800014,-62239751.17999804,1774114821.4720483,-30426280.904436603,83704062.74009451,0.972691101069291,11992914.217741538,3.389265547082497,33646.9542377777,10.480420008757672,0.6990879937682323,4.954824498322895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-73601986.43788043,-5208598.067524639,396928.3751041087,32834397.934300795,10976594.453276398,4602438.448915834,1997383.0960413576,-1262236.2254752049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29265078.423241764,-30374432.30697608,-31865318.873021964,0.0,-62239751.17999804
11,0,2011,1667749019.9999986,1735742387.9800014,1769320702.1500013,33578314.170000225,1798086544.8487654,23971723.376717094,80590388.44803058,0.9943256922185625,12091967.796318984,4.117771612521408,32913.00889324636,10.801653022133388,0.6969173977890432,4.926592727387721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-34028534.778154984,-6700596.062771348,4710229.5428007925,45415561.91213407,9655993.90847642,5417534.192142493,-94618.5446955671,41197.056226152345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40056.483990747205,0.0,0.0,24456823.710148774,23569973.310783498,10008340.859216725,0.0,33578314.170000225
11,0,2012,1667749019.9999986,1769320702.1500013,1804514149.3800008,35193447.22999921,1797740577.0936265,-345967.75513897836,79523794.68861584,0.980351419221157,12223846.661534451,4.171821719413992,32749.883845062883,10.755946274459209,0.6930897465408129,5.007429512559389,0.0,0.3774827912775509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,-12208214.642936299,5194278.207521984,6298631.427130743,2791223.3706538575,2938368.838554371,-1233712.3032708524,-153208.19601595026,-441408.93874550855,0.0,-3779451.311599035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-593493.5487066866,-640960.4782737889,35834407.708273,0.0,35193447.22999921
11,0,2013,1667749019.9999986,1804514149.3800008,1797907216.2899995,-6606933.090000875,1783852059.1430938,-13888517.950532794,80561646.77422823,0.9971105659847458,12344737.89259199,3.9933844343194513,32871.66844378174,10.392310894891725,0.6935165958134138,4.94238654938619,0.0,1.3702973815568482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10746534439576523,0.0,0.0,17542267.76026268,-8323989.2052615695,5537077.994089271,-10224897.517802041,-2325492.391326468,-6231689.7590810405,20687.862047830396,335360.6398880867,0.0,-9978867.485060537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13649542.102243787,-13825597.772715913,7218664.682715038,0.0,-6606933.090000875
11,0,2014,1667749019.9999986,1797907216.2899995,1756966310.6199994,-40940905.67000036,1752309861.1624424,-31542197.980650827,80493459.77370918,1.020894445437396,12497897.51475966,3.7847174374440096,33042.22097884076,10.270634146371735,0.692085912604073,5.140792895462171,0.0,2.7815603539374285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728507079560449,0.0,0.0,-1602858.494852698,-4394427.519227556,6814005.436146898,-12779106.313387401,-2386510.213047134,-2307058.188447368,-60554.164033326975,-1414263.9164259639,0.0,-14123322.313531963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173514.65410933754,0.0,0.0,-32080581.03269717,-31925578.586555723,-9015327.083444638,0.0,-40940905.67000037
11,0,2015,1667749019.9999986,1756966310.6199994,1708972659.6899998,-47993650.92999944,1675999295.3739564,-76310565.78848606,81283872.61956607,1.0393839816616872,12616452.420614094,2.9122138352455935,34182.5277265776,10.190917498506458,0.6929636255621827,5.231538057237173,0.0,3.748735138318354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6720365945710463,0.0,0.0,12286194.433695044,-9717727.467627497,5396248.623877435,-60289233.84504738,-14052196.358212087,-1075359.477238385,37208.94516161226,-423915.5590463802,0.0,-9763461.916220225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187747.88662628978,0.0,0.0,-77414494.73403157,-76839224.16834566,28845573.238346223,0.0,-47993650.92999944
11,0,2016,1667749019.9999986,1708972659.6899998,1609951779.639999,-99020880.050001,1620710914.7810004,-55288380.592956156,82236412.88540302,1.0679233308451956,12689350.923905902,2.5606898681913175,34956.03648961105,10.085313516248384,0.6927603204923073,5.642630671694233,0.0,6.388439541490481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739448974762401,0.0,0.0,13601337.772665478,-9332904.956248524,3406769.7762542255,-25696364.205146447,-8976397.545287177,-1973883.9047769534,-10271.402387215923,-2437168.5045175296,0.0,-25336021.463743392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169961.0239241587,0.0,0.0,-56584943.40926339,-56250765.724601574,-42770114.32539941,0.0,-99020880.050001
11,0,2017,1667749019.9999986,1609951779.639999,1536181439.5800006,-73770340.05999815,1609857000.350827,-10853914.430173524,82131906.8914132,1.0205607503254503,12796204.35341935,2.779733704810044,35856.299006488094,9.995851011006438,0.6909117704135247,5.787848195053954,0.0,9.850221762834554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9739448974762401,0.0,0.0,1300774.1327872076,12014022.775168503,4469422.2306152545,16141160.875056209,-10354730.885340126,-1521135.136542243,-69775.98553780501,-814234.6289439672,0.0,-31663498.48737044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10497995.1101074,-10965195.634155404,-62805144.42584275,0.0,-73770340.05999815
11,0,2018,1667749019.9999986,1536181439.5800006,1487855731.189999,-48325708.39000134,1540522995.9421678,-69334004.4086591,81930877.02989925,0.9863564921524549,12857264.6095592,3.0953319156691808,36810.51148178593,9.904745040731607,0.6921655221221711,5.999534491188008,0.0,16.01518157734549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.392114201032479,0.0,-1655055.4334894083,9107299.274652518,3101405.6832745178,20000748.24361983,-9921170.918024499,-1503410.9417777946,45586.57577832058,-1137491.4757193339,0.0,-53474606.414055645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798.237284705092,-33599462.47402371,0.0,-69025359.6424805,-68490286.57615298,20164578.18615164,0.0,-48325708.39000134
11,1,2002,926384259.8669995,0.0,926384259.8669995,0.0,845207149.1632125,0.0,56298419.9828081,1.827331050170704,9472511.185722522,1.958031724350453,43692.67930814919,11.711976727805009,0.54890452196416,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926384259.8669995,926384259.8669995
11,1,2003,926384259.8669995,926384259.8669995,1140650703.7660003,-3939430.0009994432,1139874231.1687791,69218809.76361236,61434804.42247101,1.795395336219443,9607742.454159267,2.239189132556851,42843.09668574891,11.512240566507703,0.5470343938449362,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53818850.91524615,3789237.7491153846,3994498.9419096843,13966415.257361723,4597322.901090537,-1866766.0581574938,-39917.42267645606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78259642.28388953,79668555.17108622,-83607985.17208566,0.0,-3939430.0009994432
11,1,2004,926384259.8669995,1140650703.7660003,1207789735.4350004,67139031.66900024,1194868952.2506306,54994721.08185139,62023277.22642349,1.8258910674307949,9786244.383256052,2.5636750542463553,41638.06022215732,11.31614071166753,0.5451437912195027,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18899945.041222304,2416505.4525499074,6706548.581459122,18143900.360020965,8941857.07830605,-1227100.5829701726,-16305.812730201444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53865350.11785797,55022017.5585339,12117014.11046633,0.0,67139031.66900024
11,1,2005,926384259.8669995,1207789735.4350004,1243763367.452999,35973632.0179984,1239532656.9749572,44663704.724326536,62950244.52853907,1.8301873543694143,9973797.323728226,3.0249710369758525,40578.86234220637,11.115702282469371,0.5424171282499187,3.8866470552262227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9718307.417218737,-4199300.064501451,7255790.213799235,24527772.463574927,8748268.90605323,-1282769.570209776,-63355.82714731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44704713.53878759,45143060.58901177,-9169428.57101337,0.0,35973632.0179984
11,1,2006,926384259.8669995,1243763367.452999,1295781939.6240003,52018572.171001606,1290968151.112155,51435494.1371977,65189633.43982444,1.8983771567385126,10228610.301613547,3.311904263910673,38931.73390871618,10.917944959638255,0.5403293141849171,4.1732970217246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21960487.801294368,-7306084.862060128,9686980.89859713,14649929.662420329,13840083.618122747,-1251536.003354608,-65898.414050365,-1098750.2402638865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50415212.46070558,50785479.84320575,1233092.32779586,0.0,52018572.171001606
11,1,2007,926384259.8669995,1295781939.6240003,1304248478.58,8466538.955999704,1348508655.6368499,57540504.52469513,70041845.2222946,1.8579703669735235,10280159.245689685,3.487948238801532,39539.59835009537,10.733911990784602,0.5341921856599171,4.351003274007898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61553926.60942291,-3021041.2881975565,2281277.5677385232,8110202.882737134,-3847611.5735186217,-1437837.8396586608,-140412.42740210853,-1095801.759462433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62402702.17165919,62518899.32431625,-54052360.368316546,0.0,8466538.955999704
11,1,2008,926384259.8669995,1304248478.58,1366604279.5300002,62355800.95000023,1383922212.437014,35413556.80016413,71458603.44739822,1.908203461518189,10317392.111376679,3.917117861852074,39464.51191544044,10.917466448188415,0.540759660119717,4.433876475941534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680335915409975,0.0,0.0,22907477.006309718,-12899123.871317215,2171039.1171691036,20106158.269192994,431992.4150132433,1864201.6735653128,131188.6573962654,-193436.53666220806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106503.25560005536,0.0,0.0,34625999.98626728,34494853.040539145,27860947.909461085,0.0,62355800.95000023
11,1,2009,926384259.8669995,1366604279.5300002,1342947872.0900006,-23656407.439999923,1321465550.2625465,-62456662.17446781,71069519.05661911,2.0367725893356576,10254800.21237063,2.860251782900151,37791.82786121734,11.105446634468644,0.5403318305675495,4.60903506374396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680335915409975,0.0,0.0,3385134.7306704964,-24287719.40219004,-867023.251138568,-54053851.077069804,13625459.912155997,1761272.5117886355,-10128.616153051356,-901156.0779003568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61348011.26983671,-61411351.77154576,37754944.33154583,0.0,-23656407.439999923
11,1,2010,926384259.8669995,1342947872.0900006,1335565967.0819998,-7381905.00800059,1364912472.488482,43446922.2259356,70826199.67754963,2.027022804456239,10274883.907443868,3.3121648466862785,36895.20076314216,11.275959711583377,0.6699024057603303,4.869631500018536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680335915409975,0.0,0.0,-1623748.524816405,4364625.144656657,1702988.8373023062,25268875.412652764,7466572.8351622345,4130944.023656745,3323064.024325346,-1051015.0277881497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43582306.7251515,43755346.71394383,-51137251.721944414,0.0,-7381905.008000588
11,1,2011,926384259.8669995,1335565967.0819998,1391860797.9300008,56294830.84800097,1421809645.1740868,56897172.68560482,71275731.7334246,2.0775596551033075,10363955.621558608,4.053205063027083,36389.62547754,11.687519930137274,0.6672938386428193,4.783052653778623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680335915409975,0.0,0.0,6982183.802957075,-2275180.927615773,3698639.2264525653,36267619.75547221,5550091.393755583,4424214.798146766,-89476.46032690049,64844.129598812346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88926.2565539399,0.0,0.0,54711861.97499427,55090114.439830035,1204716.408170931,0.0,56294830.84800097
11,1,2012,926384259.8669995,1391860797.9300008,1424116807.1499999,32256009.219999336,1456873502.6767774,35063857.50269055,73756945.93374325,2.1021921756712283,10476969.718552379,4.082033855877852,36006.06140585594,11.613795472365672,0.6627486923295943,4.895787042030853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638913931190901,0.0,0.26680335915409975,0.0,0.0,31047315.5117819,-1645072.2808357256,4922827.045996916,1350086.961206538,3516947.4269249495,-1694373.8287895818,-129037.44816169857,-188529.50789636295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1183472.129709255,0.0,0.0,0.0,0.0,35996691.75051768,36395154.864246204,-4139145.644246869,0.0,32256009.219999336
11,1,2013,926384259.8669995,1424116807.1499999,1431008218.4100006,6891411.260000428,1443018159.120603,-13855343.556174275,75670639.37238328,2.2055179373567446,10578496.174447726,3.921020244686621,36154.910443648514,11.18754324221472,0.6640936594416808,4.844830689188375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6190421818288798,0.0,0.26680335915409975,0.0,0.0,24988723.71817698,-24545860.286957413,4400590.175575722,-7480404.762330119,-2821685.092815791,-5408047.6186654195,36971.34386173991,124771.4817141789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2299704.1021615667,0.0,0.0,0.0,0.0,-13004645.143601693,-13086631.961825427,19978043.221825853,0.0,6891411.260000428
11,1,2014,926384259.8669995,1431008218.4100006,1465175895.460001,34167677.05000033,1460334096.2672372,17315937.14663446,78087840.2150268,2.170683447053683,10690819.599759517,3.7111933787985487,36209.64988985289,11.079606658456717,0.662129498794454,5.063749141032555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29409926347131,0.0,0.5644769508228424,0.0,0.0,27096953.8736393,2773750.916129236,5108637.095568717,-10401378.234075576,-1849870.2845789923,-734991.2897282231,-47786.243790135224,-1459730.8224932004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3607581.3911351105,0.0,128006.91426490588,0.0,0.0,17006010.533800922,16829685.780922122,17337991.269078203,0.0,34167677.05000033
11,1,2015,926384259.8669995,1465175895.460001,1437670268.99,-27505626.470000997,1376748024.7197144,-83586071.54752283,79108701.86284485,2.330342802099001,10785827.200575821,2.760636161619581,37194.253765247515,11.12155803071672,0.6629796774630425,5.08706761505801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.314484714100524,0.0,0.9142746652685987,0.0,0.0,5433119.581235117,-28064484.01833737,4473487.184936322,-55131204.32598637,-9930331.23393083,431063.8308385848,28626.910601031377,87582.90815842443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2271653.0099174418,0.0,163799.40832107805,0.0,0.0,-84779992.76408146,-83752762.491036,56247136.021034986,0.0,-27505626.470000997
11,1,2016,926384259.8669995,1437670268.99,1400997147.495,-36673121.495000035,1348519788.278059,-28228236.441655315,79147218.75113988,2.374472895131406,10848372.161645552,2.450212141778624,37927.25089006263,11.072343823711662,0.6625413483077317,5.630207559472046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.365343813807554,0.0,0.9925647735552103,0.0,0.0,13550214.966639351,-6396127.824189855,2971696.650450832,-20269255.529708676,-7414721.817599012,-970168.5985776114,-7655.976603926194,-2444530.2961070715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6661741.21606366,0.0,43064.82909030926,0.0,0.0,-27599224.812669322,-27727974.877057284,-8945146.617942743,0.0,-36673121.495000035
11,1,2017,926384259.8669995,1400997147.495,1364790690.2720003,-36206457.222999625,1381549953.2383459,33030164.96028687,81788074.63798153,2.2853271766703758,10939686.319052903,2.6648623736050197,38801.754502470896,10.946516898949628,0.6604599726287614,5.776267774256704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.385736495283826,0.0,0.9925647735552103,0.0,0.0,28002268.845906533,6539980.031490928,3870371.3469063328,14108084.862999603,-8117631.464648566,-2168940.983606733,-54901.002574227576,-632198.7380616927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8524930.429138433,0.0,0.0,0.0,0.0,33022102.469273746,32991794.24958705,-69198251.47258669,0.0,-36206457.222999625
11,1,2018,926384259.8669995,1364790690.2720003,1337792224.2679994,-26998466.00400081,1399832559.1694007,18282605.9310546,83013086.8896756,2.2142693609033257,11001878.981955107,2.940344052259552,39738.812303238745,10.841049836081744,0.6619556921301186,6.0215979214487065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.510817005529475,0.0,1.0,0.0,0.49563168971903626,13573255.202116678,3987925.1204806045,3370877.2818722283,16780012.58006519,-8281354.132638697,-1785975.4268804565,36471.07619154309,-1039221.5948896573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14630450.394006044,0.0,3243.4250363814717,0.0,4081516.713456453,16096299.850804223,15934812.479189064,-42933278.48318987,0.0,-26998466.00400081
12,0,2002,579178822.5900002,0.0,579178822.5900002,0.0,506045212.77470505,0.0,31691491.20691834,0.9321894342173523,4815838.128180824,1.9301443932103493,38329.13848748108,7.596209071870443,0.41147755274625075,4.025832138806622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579178822.5900002,579178822.5900002
12,0,2003,579178822.5900002,579178822.5900002,558689722.2800003,-20489100.309999853,522929825.34838617,16884612.573681094,31272911.81009751,0.8961056551798602,4971043.03283306,2.1871070474417738,37682.03761582063,7.6298272516803145,0.4072325709089212,4.025832138806622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2723316.42903466,6187874.43104126,4775122.78955115,8099798.387471987,2360224.2833189648,197519.32635129266,-56659.429372684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18840563.35932731,19134688.245193914,-39623788.55519377,0.0,-20489100.309999853
12,0,2004,579178822.5900002,558689722.2800003,593473792.5299999,-19505053.75000047,580172947.3561149,9070402.918455146,31616125.521341264,0.979954672424719,5140212.773635359,2.5074399774003413,36720.08674361082,7.670785871009345,0.4014727080929425,4.025832138806622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453990.9867893164,-11170214.456720915,4834894.907159753,8970599.931915589,3462342.2673338423,228235.10029348457,-75231.40638876233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9704617.330382314,9532242.098334983,-29037295.848335452,0.0,-19505053.75000047
12,0,2005,704845905.9900001,593473792.5299999,742221776.1400001,23080900.210000336,756375171.099338,12321772.07637167,36882722.22157948,0.9885959875832417,5218107.340755158,3.018412355076891,36479.64121426707,7.701248669688113,0.4185222047961486,4.110371598640036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13349277.104861796,5997044.2937648995,5465470.479027045,12322750.695636526,3116102.5520092244,-194467.44723695004,-6330.536706817668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13351292.931632128,13108575.772008846,9972324.437991489,125667083.39999999,148747983.6100003
