CBSA,MNAME,RailBus,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,UAPOP,UAAREALAND,MAREALAND,UAPOPPCT
11300.0,"Anderson, IN Metro Area",Bus,2016,0.0,0.0,0.0,0.0,0.0,117266.0,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",Bus,2017,0.0,0.0,0.0,0.0,0.0,108663.0,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",Bus,2018,0.0,0.0,0.0,0.0,0.0,95146.25,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2005,0.0,0.0,0.0,0.0,0.0,50360.0,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2006,29243.0,130792.0,28702.004500000003,128372.34800000001,10856.371500000001,59536.0,2.0359060287932156,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2007,24918.0,119580.0,24457.017000000003,117367.77,9285.9715,48541.0,1.9480295368809695,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2008,27210.0,133937.0,26706.615,131459.1655,10827.908000000001,55605.0,2.043550165380375,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2009,24856.0,126451.0,24396.164000000004,124111.6565,9952.41,50251.0,2.021684905053106,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2010,26184.0,133517.0,25699.596,131046.9355,10059.3935,49917.0,1.9063932172318974,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2011,27563.0,130270.0,27053.0845,127860.005,9825.7965,52457.0,1.9031672894822769,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2012,0.0,114880.0,0.0,112754.72,8822.703500000001,51983.0,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2013,0.0,0.0,0.0,0.0,0.0,47255.0,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2014,0.0,0.0,0.0,0.0,0.0,39983.0,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2015,0.0,0.0,0.0,0.0,0.0,50207.0,inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2016,0.0,0.0,0.0,0.0,0.0,0.0,,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2017,0.0,0.0,0.0,0.0,0.0,0.0,,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11300.0,"Anderson, IN Metro Area",DemandResponse,2018,0.0,0.0,0.0,0.0,0.0,-12551.75,-inf,166426508.0,88133.0,171100448.0,1170454727.0,98.15
11460.0,"Ann Arbor, MI Metro Area",Bus,2005,10429718.0,3492248.0,9216741.796600001,3086099.5576,251551.3909,3782396.0,0.36265563460105055,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2006,11152017.0,3444052.0,9855037.4229,3043508.7524,249662.92400000003,4234459.0,0.37970342046645017,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2007,11352970.0,3408072.0,10032619.589000002,3011713.2264000005,250968.1489,4532329.0,0.39921967555626414,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2008,11961150.0,3496184.0,10570068.255,3089577.8008000003,252913.17260000002,4377031.0,0.36593730535943453,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2009,12089328.0,3537769.0,10683339.1536,3126326.4653000003,252535.8327,4601901.0,0.3806581308737756,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2010,12089770.0,3611276.0,10683729.749000002,3191284.6012,254756.57080000002,5352672.0,0.4427439066251881,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2011,12991913.0,3534152.0,11480953.518099999,3123130.1224,255795.80200000003,6137748.0,0.4724283483117536,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2012,13844730.0,3755580.0,12234587.901,3318806.046,270964.5125,6912386.0,0.4992792203242678,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2013,13810105.0,3938782.0,12203989.788500002,3480701.6534,277973.1372,7165604.0,0.5188667283847589,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2014,13797228.0,4084090.0,12192610.383600002,3609110.333,288950.4586,7376968.0,0.5346702975409263,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2015,13365104.0,4132608.0,11810742.4048,3651985.6896,305047.0541,5285565.0,0.3954750370816419,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2016,13551772.0,4639811.0,11975700.9164,4100200.9806999997,339090.7129,5537524.0,0.4086199207011452,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2017,14299835.0,4849156.0,12636764.1895,4285199.1572,358522.3922,6011021.0,0.4203559691423013,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",Bus,2018,14359807.0,4991621.0,12689761.4459,4411095.477700001,362950.6129,6429133.5,0.4477172638880174,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2005,169482.0,1229150.0,149771.2434,1086199.855,84063.7299,349483.0,2.0620655880860506,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2006,159035.0,1200200.0,140539.22950000002,1060616.74,73401.8894,420586.0,2.6446128210771214,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2007,170354.0,1260028.0,150541.8298,1113486.7436,68677.6292,456867.0,2.681868344740951,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2008,182344.0,1330538.0,161137.3928,1175796.4306,73893.2266,481239.0,2.639181985697363,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2009,172692.0,1243575.0,152607.9204,1098947.2275,70903.6695,513201.0,2.9717705510388437,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2010,160502.0,1163513.0,141835.6174,1028196.4381,65893.9742,546035.0,3.4020448343322824,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2011,200605.0,1579915.0,177274.6385,1396170.8855,95603.9682,571361.0,2.8481892275865506,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2012,225961.0,1662059.0,199681.7357,1468761.5383000001,100126.7448,684459.0,3.0291023672226625,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2013,240072.0,1623380.0,212151.6264,1434580.906,90889.4287,986245.0,4.108121730147622,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2014,247718.0,1690888.0,218908.3966,1494237.7256,98410.5994,669082.0,2.700982568888817,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2015,247527.0,1799089.0,218739.6099,1589854.9493,116664.3066,1062847.0,4.2938628917249435,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2016,246169.0,1812461.0,217539.5453,1601671.7857000001,135489.76770000003,1070903.0,4.350275623656919,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2017,284247.0,2063521.0,251189.07390000002,1823533.5077000002,133197.4499,751474.0,2.6437359057439482,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11460.0,"Ann Arbor, MI Metro Area",DemandResponse,2018,438814.0,2975867.0,387779.9318,2629773.6679000002,144485.83370000002,513916.25,1.171148254157798,323129316.0,306022.0,413286601.0,1828442046.0,88.37
11540.0,"Appleton, WI Metro Area",Bus,2005,1004484.0,1020790.0,712982.7432,724556.7420000001,45589.7442,603582.0,0.6008876199123132,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2006,1009272.0,1002708.0,716381.2656,711722.1384,45077.2686,677587.0,0.6713621303276025,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2007,1041144.0,1019793.0,739004.0112000001,723849.0714,45974.4558,677421.0,0.6506506304603398,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2008,1060855.0,1008213.0,752994.8790000001,715629.5874000001,46041.177,723985.0,0.6824542468103558,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2009,966548.0,1030526.0,686055.7704,731467.3548000001,46052.5338,839303.0,0.8683510803395176,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2010,1001796.0,1045422.0,711074.8008,742040.5356000001,46773.6906,775081.0,0.7736914501555207,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2011,1115410.0,1039365.0,791718.0179999999,737741.277,46376.202600000004,855377.0,0.7668722711827938,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2012,1130812.0,1041354.0,802650.3576000001,739153.0692,46330.7754,847730.0,0.7496648426086742,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2013,1126000.0,1063607.0,799234.8,754948.2486,47739.7284,864964.0,0.7681740674955595,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2014,1114709.0,1056000.0,791220.4482000001,749548.8,48829.271400000005,841274.0,0.7547027968734441,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2015,1092988.0,1084019.0,775802.8824000001,769436.6862,49042.21140000001,814025.0,0.7447702993994445,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2016,1036081.0,1062668.0,735410.2938000001,754281.7464000001,47688.622800000005,847420.0,0.8179090244874677,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2017,989422.0,1059972.0,702291.7356,752368.1256,47690.042400000006,788481.0,0.7969107216132247,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",Bus,2018,1002620.0,1035951.0,711659.6760000001,735318.0198,47183.955,752625.5,0.7506587740120884,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2005,125920.0,753658.0,89378.016,534946.4484,35837.802,283601.0,2.252231575603558,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2006,126002.0,708268.0,89436.21960000001,502728.6264,36128.1102,347968.0,2.7616069586197045,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2007,139951.0,797658.0,99337.2198,566177.6484000001,38005.5312,403065.0,2.8800437295910712,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2008,165288.0,899107.0,117321.4224,638186.1486000001,42588.709800000004,467602.0,2.8290136005033637,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2009,160315.0,917235.0,113791.58700000001,651053.403,47479.23180000001,551471.0,3.439921404734429,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2010,157061.0,932621.0,111481.8978,661974.3858,35586.5328,531054.0,3.381195841106322,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2011,147663.0,858165.0,104811.1974,609125.517,36072.745800000004,581101.0,3.9353189356846334,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2012,144362.0,1149407.0,102468.1476,815849.0886,30111.1356,563171.0,3.9011027832809186,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2013,148094.0,768030.0,105117.12120000001,545147.694,26074.503000000004,607893.0,4.104778046375951,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2014,156573.0,827540.0,111135.5154,587387.892,27789.3798,654735.0,4.181659673123718,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2015,156892.0,827218.0,111361.9416,587159.3364,27227.218200000003,672891.0,4.288880248833593,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2016,155685.0,829191.0,110505.213,588559.7718,28074.719399999998,672185.0,4.317596428686129,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2017,157412.0,842205.0,111731.0376,597797.109,28015.806,781655.0,4.965663354763296,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11540.0,"Appleton, WI Metro Area",DemandResponse,2018,156906.0,839975.0,111371.8788,596214.255,28690.116,863581.0,5.503811199061858,197613439.0,216154.0,268776675.0,2475405126.0,70.98
11700.0,"Asheville, NC Metro Area",Bus,2005,1104657.0,834752.0,1103773.2744,834084.1984,57205.1992,658909.0,0.5964828901640962,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2006,1362458.0,855702.0,1361368.0336000002,855017.4384,60310.7128,719587.0,0.5281535284023434,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2007,1418678.0,898562.0,1417543.0576,897843.1504,63473.1808,553763.0,0.3903373422298788,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2008,1611653.0,913174.0,1610363.6775999998,912443.4608,67082.2912,792678.0,0.49184160610255434,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2009,1596360.0,907884.0,1595082.9119999998,907157.6928,69819.1,751551.0,0.4707904232128091,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2010,1485876.0,849137.0,1484687.2992000002,848457.6904000001,66149.0384,780103.0,0.5250121813664128,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2011,1478041.0,803857.0,1476858.5672,803213.9144,59751.1608,881129.0,0.5961465209693101,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2012,1467421.0,854872.0,1466247.0632,854188.1024,61250.96,780902.0,0.5321594825206944,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2013,1446508.0,949893.0,1445350.7936000002,949133.0856,67072.2992,816197.0,0.5642533605068205,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2014,1469816.0,1013388.0,1468640.1472,1012577.2896000001,68722.9776,690292.0,0.469645180076962,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2015,1831982.0,1091068.0,1830516.4144,1090195.1456,75489.56,684205.0,0.37347801452197676,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2016,2173685.0,1107951.0,2171946.052,1107064.6392,72026.3328,803967.0,0.36986361869360096,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2017,2067031.0,1153996.0,2065377.3752000001,1153072.8032,82382.0416,663495.0,0.32098938042051617,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",Bus,2018,1975386.0,1247288.0,1973805.6912,1246290.1696000001,87761.7344,588081.5,0.2977046005185822,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2005,24407.0,198265.0,24387.4744,198106.388,10728.4104,33930.0,1.3901749498094809,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2006,24682.0,205205.0,24662.254399999998,205040.836,11212.023200000001,34973.0,1.4169435215946844,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2007,24006.0,197032.0,23986.7952,196874.3744,10748.3944,32152.0,1.3393318337082396,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2008,26997.0,214798.0,26975.402400000003,214626.1616,11581.7272,50164.0,1.8581323850798237,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2009,26423.0,207848.0,26401.8616,207681.7216,12619.896,53792.0,2.035802142073194,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2010,24590.0,189766.0,24570.327999999998,189614.1872,10912.263200000001,48572.0,1.9752745018300122,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2011,25900.0,205746.0,25879.28,205581.4032,11533.7656,49804.0,1.922934362934363,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2012,25284.0,177949.0,25263.772800000002,177806.64080000002,9810.1456,48530.0,1.9193956652428412,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2013,81942.0,619009.0,81876.4464,618513.7928,33376.2776,126799.0,1.5474237875570525,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2014,135834.0,1078739.0,135725.3328,1077876.0088,56966.390400000004,81325.0,0.5987087179940221,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2015,133693.0,1051562.0,133586.0456,1050720.7504,54538.33440000001,81304.0,0.6081395435811897,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2016,129246.0,990564.0,129142.6032,989771.5488,50949.208,1108298.0,8.57510483883447,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2017,110483.0,841605.0,110394.6136,840931.7159999999,44672.23360000001,969935.0,8.77904292968149,685197718.0,280648.0,686027223.0,5265449402.0,99.92
11700.0,"Asheville, NC Metro Area",DemandResponse,2018,111752.0,875043.0,111662.5984,874342.9656,47528.94639999999,1122911.25,10.048242984465602,685197718.0,280648.0,686027223.0,5265449402.0,99.92
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2005,0.0,0.0,0.0,0.0,0.0,640597.0,inf,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2006,1450124.0,612077.0,1447948.814,611158.8844999999,55093.236,1406257.0,0.9697494834924462,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2007,1557603.0,742221.0,1555266.5954999998,741107.6684999999,62218.53199999999,1454451.0,0.9337751660724845,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2008,1752840.0,832104.0,1750210.74,830855.8439999999,71723.25349999999,1446636.0,0.8253097829807626,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2009,11161430.0,1532137.0,11144687.855,1529838.7944999998,172431.96349999998,8261125.0,0.7401493357034,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2010,11131670.0,1560968.0,11114972.495,1558626.5479999997,175304.64800000002,8729688.0,0.7842208761129282,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2011,11603585.0,1548069.0,11586179.6225,1545746.8965,171658.126,7275987.0,0.6270464688283837,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2012,12956339.0,1572175.0,12936904.491499998,1569816.7375,176840.341,8107528.0,0.625757631071555,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2013,12782870.0,1615374.0,12763695.695,1612950.9389999998,183274.675,8159936.0,0.6383492908869448,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2014,12645309.0,1633361.0,12626341.0365,1630910.9585,178054.517,8735897.0,0.690840927651511,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2015,12111696.0,1693388.0,12093528.455999998,1690847.9179999998,177194.80849999998,9249440.0,0.7636783485979173,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2016,7362989.0,1734497.0,7351944.5165,1731895.2544999998,180893.2525,9275847.0,1.2597936788986104,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2017,7267663.0,1777857.0,7256761.5055,1775190.2144999998,170431.968,9317080.0,1.2819911985462176,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",Bus,2018,7263033.0,1869032.0,7252138.450499999,1866228.4519999998,169079.0005,9354606.5,1.2879752164144098,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2005,0.0,0.0,0.0,0.0,0.0,17900.0,inf,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2006,8550.0,65698.0,8537.175,65599.453,5802.2835,23460.0,2.743859649122807,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2007,8861.0,73259.0,8847.7085,73149.1115,6390.4,20586.0,2.3232140841891433,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2008,8431.0,64806.0,8418.3535,64708.791,5922.1035,18870.0,2.2381686632665163,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2009,17985.0,109177.0,17958.0225,109013.23449999999,15606.555,441581.0,24.552738393105365,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2010,19471.0,122301.0,19441.7935,122117.54849999999,16622.0295,471236.0,24.201941348672385,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2011,20210.0,115564.0,20179.685,115390.65399999998,17058.374,532288.0,26.337852548243443,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2012,18898.0,111912.0,18869.653,111744.132,17287.030499999997,40885.0,2.1634564504180336,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2013,20802.0,103105.0,20770.797,102950.3425,15909.100499999999,40116.0,1.9284684164984136,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2014,20129.0,102014.0,20098.8065,101860.97899999999,14329.473499999998,39691.0,1.9718316856277014,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2015,19636.0,98020.0,19606.546,97872.97,13569.615,41180.0,2.0971684660827052,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2016,21015.0,108616.0,20983.4775,108453.076,15567.6135,34118.0,1.623507018796098,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2017,19010.0,101588.0,18981.485,101435.61799999999,14529.173499999999,42337.0,2.2270910047343504,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12020.0,"Athens-Clarke County, GA Metro Area",DemandResponse,2018,15838.0,91681.0,15814.242999999999,91543.4785,12825.7325,46735.75,2.950861851243844,253661571.0,128754.0,254841198.0,2654252197.0,99.85
12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2005,84278285.0,29745203.0,83907460.546,29614324.106800005,2325485.6428,58423235.0,0.6932181284894442,6782856167.0,4515419.0,6851428985.0,21596721304.0,99.56
12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2006,82020437.0,31496081.0,81659547.07720001,31357498.243600003,2346377.3132,59921337.0,0.5166171449474494,6782856167.0,4515419.0,6851428985.0,21596721304.0,99.56
12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2007,74671847.0,34090769.0,74343290.8732,33940769.6164,2580121.2944,61926973.0,1.2602347705278323,6782856167.0,4515419.0,6851428985.0,21596721304.0,99.56
12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2008,83051165.0,36702076.0,82685739.874,36540586.865600005,2668391.1903999997,66389615.0,0.897451343593228,6782856167.0,4515419.0,6851428985.0,21596721304.0,99.56
12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2009,80962587.0,36887643.0,80606351.6172,36725337.3708,2654118.2688,70444513.0,0.96446743507023,6782856167.0,4515419.0,6851428985.0,21596721304.0,99.56
12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2010,74834161.0,34408930.0,74504890.69160001,34257530.708000004,2464226.4852,64170980.0,1.8571442855221991,6782856167.0,4515419.0,6851428985.0,21596721304.0,99.56
12060.0,"Atlanta-Sandy Springs-Marietta, GA Metro Area",Bus,2011,70293956.0,30285980.0,69984662.5936,30152721.688,2201407.9972,64398403.0,0.9161300155023285,6782856167.0,4515419.0,6851428985.0,21596721304.0,99.56
