,ID,Geography,RailBus,Year,CBSA Code,UPT,VRM,UPT_ADJ,VRM_ADJ,State,FARE_TOTAL,FARE_per_UPT,POPPT,HUPT,AREAPT,AREALANDPT,UAPOP,UAHU,UAAREA,UAAREALAND,MPOP,MHU,MAREA,MAREALAND,UAPOPPCT,UAHUPCT,UAAREAPCT,UAAREALANDPCT,MPOPPCT,MHUPCT,MAREAPCT,MAREALANDPCT,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,Tot_Emp_TSD,Tot_Retail_TSD,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,TNC_Presence_Month,TNC_Presence_Year,Link,TNC_FLAG,cbsa_name,unemployment,employment,labor_force,unemployment_rate,employment_rate,GasPrice,POP_CENSUSTRACT,TSD_AREA_2010,UPT_MIL,VRM_MIL,UPT_ADJ_MIL,VRM_ADJ_MIL,FARE_TOTAL_MIL,UAPOP_MIL,UAAREA_MIL,MAREA_MIL,TOT_POP_MSA_MIL,TOT_INSTATE_POP_MSA_MIL,TOT_OUTSTATE_POP_MSA_MIL,TOT_NON_USA_POP_MSA_MIL
0,10180,"Abilene, TX Metro Area",Bus,2005,10180.0,507165.0,444176.0,507165.0,444176.0,,213965.0,0.421884397,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,60532.0,2175.0,23133.0,24645.0,7899.0,2680.0,5505.0,250.0,53169,7865,264,16.7,35535.0,45619.0,49.3,42.5,8.2,146427.0,105269.0,33286.0,2591.0,20297.0,20244.0,21328.0,18960,146258.0,17.6,12.7,69.7,26.9,59.4,13.7,,,,0.0,"Abilene, TX",3375.75,76704.5,80080.25,4.218051391666667,95.78194924999998,2.23175,6947.0,1216.0000000000002,0.507165,0.444176,0.507165,0.444176,0.213965,0.110421,142.744247,7142.424576,0.146427,0.105269,0.033286,0.002591
1,10180,"Abilene, TX Metro Area",Bus,2006,10180.0,493638.0,441300.0,493638.0,441300.0,,201795.0,0.408791463,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,59850.0,2356.0,21689.0,25837.0,7647.0,2321.0,5469.0,276.0,55425,9243,233,17.4,39784.0,52364.0,44.0,46.1,9.9,158548.0,113266.0,37165.0,2023.0,20570.0,19222.0,22110.0,29210,146298.0,15.8,13.3,70.9,25.2,61.2,13.6,,,,0.0,"Abilene, TX",3242.083333333333,78203.25,81445.33333333331,3.979641333333333,96.02035833333332,2.5206666666666666,6980.0,1216.0000000000002,0.493638,0.4413,0.493638,0.4413,0.201795,0.110421,142.744247,7142.424576,0.158548,0.113266,0.037165,0.002023
2,10180,"Abilene, TX Metro Area",Bus,2007,10180.0,490254.0,424839.0,490254.0,424839.0,,217336.0,0.443313058,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,60692.0,3218.0,20497.0,25691.0,8228.0,3058.0,5735.0,273.0,55960,7030,251,16.3,39369.0,51693.0,44.1,46.0,9.9,159439.0,111201.0,37761.0,3496.0,20408.0,18921.0,25843.0,23817,144006.0,15.1,10.8,74.1,24.7,61.6,13.7,,,,0.0,"Abilene, TX",2829.083333333333,77149.33333333331,79978.41666666669,3.536623758333333,96.46337566666668,2.719,7013.0,1216.0000000000002,0.490254,0.424839,0.490254,0.424839,0.217336,0.110421,142.744247,7142.424576,0.159439,0.111201,0.037761,0.003496
3,10180,"Abilene, TX Metro Area",Bus,2008,10180.0,473528.0,421757.0,473528.0,421757.0,,254879.0,0.538255394,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,59960.0,2164.0,22931.0,24732.0,7910.0,2223.0,5883.0,335.0,62316,7358,170,17.9,41961.0,58191.0,39.6,48.3,12.1,160012.0,111912.0,38496.0,3609.0,23692.0,21792.0,29631.0,27383,147245.0,16.1,10.4,73.6,24.6,62.2,13.2,,,,0.0,"Abilene, TX",3100.583333333333,78900.25,82000.83333333331,3.7792375333333337,96.22076216666667,3.1933333333333334,7046.0,1216.0000000000002,0.473528,0.421757,0.473528,0.421757,0.254879,0.110421,142.744247,7142.424576,0.160012,0.111912,0.038496,0.003609
4,10180,"Abilene, TX Metro Area",Bus,2009,10180.0,478743.0,418714.0,478743.0,418714.0,,248600.0,0.519276522,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,58052.0,3724.0,20561.0,21354.0,8712.0,3701.0,5831.0,312.0,59145,9390,225,16.8,42931.0,54998.0,41.4,46.8,11.8,160266.0,108498.0,38872.0,3335.0,21670.0,20923.0,26456.0,21698,148662.0,14.5,11.6,74.0,24.0,62.7,13.3,,,,0.0,"Abilene, TX",4810.5,77873.16666666669,82683.66666666669,5.812027166666668,94.18797241666668,2.2703333333333333,7079.0,1216.0000000000002,0.478743,0.418714,0.478743,0.418714,0.2486,0.110421,142.744247,7142.424576,0.160266,0.108498,0.038872,0.003335
5,10180,"Abilene, TX Metro Area",Bus,2010,10180.0,456753.0,406871.0,456753.0,406871.0,,295374.0,0.646682124,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,59857.0,4672.0,18972.0,24464.0,8253.0,3496.0,5731.0,314.0,56558,8876,506,17.5,40630.0,55007.0,41.6,45.2,13.2,164941.0,119325.0,34176.0,2316.0,21125.0,20803.0,22031.0,31605,150256.0,,,,23.5,63.2,13.3,,,,0.0,"Abilene, TX",5329.916666666667,71117.91666666669,76447.83333333331,6.972386283333332,93.02761383333332,2.700416666666667,7112.0,1216.0000000000002,0.456753,0.406871,0.456753,0.406871,0.295374,0.110421,142.744247,7142.424576,0.164941,0.119325,0.034176,0.002316
6,10180,"Abilene, TX Metro Area",Bus,2011,10180.0,472931.0,396021.0,472931.0,396021.0,,375006.0,0.792940196,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,58974.0,4119.0,21753.0,22514.0,8101.0,2487.0,5344.0,301.0,54213,6098,473,15.7,40659.0,52221.0,44.1,44.9,11.0,165858.0,116692.0,38331.0,2204.0,20936.0,21009.0,21496.0,50788,151022.0,,,,23.3,63.3,13.4,,,,0.0,"Abilene, TX",5187.5,71646.33333333331,76833.83333333331,6.752076025000001,93.2479255,3.4227499999999997,7145.0,1216.0000000000002,0.472931,0.396021,0.472931,0.396021,0.375006,0.110421,142.744247,7142.424576,0.165858,0.116692,0.038331,0.002204
7,10180,"Abilene, TX Metro Area",Bus,2012,10180.0,0.0,0.0,0.0,0.0,,368226.0,inf,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,60066.0,3268.0,21030.0,24744.0,7973.0,3051.0,4982.0,324.0,55646,8075,855,17.8,43407.0,60465.0,41.0,45.2,13.8,167800.0,120747.0,36919.0,1478.0,22600.0,22119.0,25407.0,34920,156020.0,,,,23.6,62.5,13.9,,,,0.0,"Abilene, TX",4437.0,71886.0,76323.0,5.813650875,94.18634925,3.485666666666667,6981.0,1216.0000000000002,0.0,0.0,0.0,0.0,0.368226,0.110421,142.744247,7142.424576,0.1678,0.120747,0.036919,0.001478
8,10180,"Abilene, TX Metro Area",Bus,2013,10180.0,0.0,0.0,0.0,0.0,,390511.0,inf,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,60588.0,3361.0,22377.0,22363.0,9673.0,2814.0,4982.0,307.0,60020,10914,282,16.9,44149.0,57937.0,40.1,45.9,14.0,168144.0,122980.0,35701.0,1501.0,20994.0,20714.0,24156.0,22015,154458.0,16.8,12.6,70.6,23.4,62.2,14.4,,,,0.0,"Abilene, TX",4142.0,72287.66666666669,76429.66666666669,5.419619,94.5803815,3.374166666666666,7323.0,1216.0000000000002,0.0,0.0,0.0,0.0,0.390511,0.110421,142.744247,7142.424576,0.168144,0.12298,0.035701,0.001501
9,10180,"Abilene, TX Metro Area",Bus,2014,10180.0,0.0,0.0,0.0,0.0,,408104.0,inf,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,59932.0,2056.0,22178.0,24905.0,8001.0,2792.0,4905.0,305.0,61113,7561,309,17,44303.0,61532.0,38.8,46.2,15.0,166900.0,115664.0,42262.0,2071.0,21906.0,21670.0,21892.0,24286,153923.0,16.5,11.3,72.2,23.1,62.4,14.5,,,,0.0,"Abilene, TX",3289.333333333333,72764.91666666669,76054.25,4.323456666666668,95.67654350000001,3.2231666666666667,7509.0,1216.0000000000002,0.0,0.0,0.0,0.0,0.408104,0.110421,142.744247,7142.424576,0.1669,0.115664,0.042262,0.002071
10,10180,"Abilene, TX Metro Area",Bus,2015,10180.0,0.0,0.0,0.0,0.0,,294009.0,inf,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,59372.0,3004.0,20918.0,24663.0,7364.0,3423.0,4847.0,352.0,64055,7888,235,15.6,47420.0,65183.0,37.1,45.3,17.6,168922.0,114679.0,42353.0,3164.0,23214.0,22370.0,25319.0,35224,155267.0,13.9,11.6,74.4,23.2,62.6,14.2,,,,0.0,"Abilene, TX",2872.833333333333,71817.0,74689.83333333331,3.846312008333333,96.15368783333332,2.250083333333333,7185.0,1216.0000000000002,0.0,0.0,0.0,0.0,0.294009,0.110421,142.744247,7142.424576,0.168922,0.114679,0.042353,0.003164
11,10180,"Abilene, TX Metro Area",Bus,2016,,0.0,0.0,0.0,0.0,,166398.0,inf,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,59263.0,4162.0,20643.0,24437.0,7454.0,2567.0,,,58181,7763,860,19.1,48016.0,62145.0,35.9,47.8,16.3,170860.0,121500.0,38241.0,2054.0,23641.0,22515.0,26728.0,21659,156642.0,17.2,10.7,72.1,23.5,61.2,15.3,,,,0.0,"Abilene, TX",2933.833333333333,71659.16666666669,74593.0,3.93299765,96.06700341666668,2.025416666666666,6878.0,1216.0000000000002,0.0,0.0,0.0,0.0,0.166398,0.110421,142.744247,7142.424576,0.17086,0.1215,0.038241,0.002054
12,10180,"Abilene, TX Metro Area",Bus,2017,,0.0,0.0,0.0,0.0,,191017.0,inf,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,61603.0,2935.0,20387.0,26759.0,7306.0,4216.0,,,62710,6675,0,18.3,51130.0,68263.0,34.9,42.6,22.5,169747.0,112306.0,42683.0,2935.0,25356.0,24420.0,30638.0,22134,156245.0,15.0,10.9,74.1,23.7,61.1,15.2,,,,0.0,"Abilene, TX",2781.416666666666,72746.41666666669,75527.83333333331,3.6840462916666654,96.31595358333334,2.2969999999999997,6757.0,1216.0000000000002,0.0,0.0,0.0,0.0,0.191017,0.110421,142.744247,7142.424576,0.169747,0.112306,0.042683,0.002935
13,10180,"Abilene, TX Metro Area",Bus,2018,,0.0,0.0,0.0,0.0,0,215636.0,#VALUE!,110421.0,46732.0,142744247.0,141756054.0,110421.0,46732.0,142744247.0,141756054.0,165252.0,69721.0,7142424576.0,7105575299.0,100.0,100.0,100.0,100.0,66.82,67.03,2.0,1.99,63943.0,1708.0,20131.0,29081.0,7158.0,5865.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,"Abilene, TX",2592.3636363636365,74145.18181818182,76737.54545454546,3.3788027090909094,96.62119709090908,2.577,6636.0,1216.0000000000002,0.0,0.0,0.0,0.0,0.215636,0.110421,142.744247,7142.424576,,,,
14,20840,"Akron, OH Metro Area",Bus,2005,10420.0,13323764.0,8979752.0,12027361.76,8106022.13,OH,3022880.0,0.453757662,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,276416.0,20661.0,85198.0,112380.0,40847.0,17330.0,41364.0,4110.0,286375,22594,2492,22.4,44719.0,58676.0,38.7,46.8,14.5,684459.0,521491.0,138184.0,2945.0,24612.0,24899.0,24755.0,16933,683742.0,11.3,8.1,80.7,23.7,63.2,13.1,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",22420.75,358105.91666666674,380526.66666666674,5.896614041666667,94.10338466666666,2.2466666666666666,118025.0,13644.8,13.323764,8.979752,12.02736176,8.10602213,3.02288,1.138998,1720.310806,4786.915616,0.684459,0.521491,0.138184,0.002945
15,20840,"Akron, OH Metro Area",Bus,2006,10420.0,13450310.0,8850750.0,12141594.84,7989572.025,OH,3163036.0,0.470329085,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,280837.0,19248.0,97567.0,109326.0,38795.0,15901.0,43378.0,3771.0,291970,24769,4492,22.2,44507.0,58859.0,38.8,47.2,14.0,700943.0,530777.0,139714.0,4695.0,23925.0,24129.0,23644.0,19423,684898.0,12.7,7.8,79.5,23.3,63.3,13.4,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",20348.08333333333,365133.33333333326,385481.41666666674,5.2823633,94.71763608333332,2.5442500000000003,117438.0,13644.8,13.45031,8.85075,12.14159484,7.989572025,3.163036,1.138998,1720.310806,4786.915616,0.700943,0.530777,0.139714,0.004695
16,20840,"Akron, OH Metro Area",Bus,2007,10420.0,13002650.0,10128344.0,11737492.16,9142856.129,OH,3445013.0,0.529893983,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,281669.0,21066.0,94071.0,113232.0,36917.0,16383.0,41173.0,3626.0,287237,23483,4350,23.1,47898.0,63454.0,37.2,46.1,16.7,699356.0,536148.0,135625.0,3455.0,25217.0,25202.0,24776.0,25575,682807.0,13.4,7.6,79.0,23.3,63.4,13.3,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",20953.416666666668,368688.41666666674,389641.83333333326,5.379501516666667,94.62049791666668,2.8215833333333333,116851.0,13644.8,13.00265,10.128344,11.73749216,9.142856129,3.445013,1.138998,1720.310806,4786.915616,0.699356,0.536148,0.135625,0.003455
17,20840,"Akron, OH Metro Area",Bus,2008,10420.0,13604584.0,8581686.0,12280857.98,7746687.9520000005,OH,3602006.0,0.529528283,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,281731.0,19035.0,100229.0,108332.0,38548.0,15587.0,41542.0,3830.0,292377,25902,5436,22.9,50036.0,65801.0,36.4,45.1,18.5,698553.0,529519.0,137011.0,4452.0,25357.0,25559.0,25281.0,15247,681880.0,12.1,8.2,79.7,22.9,63.5,13.6,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",24154.58333333333,367016.58333333326,391171.16666666674,6.172643375000002,93.82735583333331,3.2295,116264.0,13644.8,13.604584,8.581686,12.28085798,7.746687952,3.602006,1.138998,1720.310806,4786.915616,0.698553,0.529519,0.137011,0.004452
18,20840,"Akron, OH Metro Area",Bus,2009,10420.0,12320492.0,7602602.0,11121708.13,6862868.825,OH,3387490.0,0.549895248,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,281769.0,23447.0,97811.0,108215.0,36339.0,15957.0,40430.0,3743.0,282744,19361,4581,23.2,47482.0,60668.0,36.8,48.1,15.1,699935.0,537803.0,134499.0,2466.0,24856.0,24810.0,24817.0,29301,685405.0,14.7,7.2,78.1,22.4,63.6,14.0,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",38703.16666666666,346409.33333333326,385112.5,10.050484666666666,89.94951508333334,2.33225,115677.0,13644.8,12.320492,7.602602,11.12170813,6.8628688250000005,3.38749,1.138998,1720.310806,4786.915616,0.699935,0.537803,0.134499,0.002466
19,20840,"Akron, OH Metro Area",Bus,2010,10420.0,12443930.0,7691254.0,11233135.61,6942894.9860000005,OH,3597828.0,0.578246261,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,281523.0,22621.0,92537.0,114311.0,35021.0,17033.0,42831.0,3601.0,280287,18056,4649,22.6,46521.0,60782.0,38.0,45.6,16.4,702951.0,539313.0,132784.0,3944.0,24592.0,24348.0,25441.0,18974,687098.0,,,,22.3,63.4,14.3,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",39167.333333333336,333040.75,372208.08333333326,10.521930108333336,89.47807,2.778083333333333,115090.0,13644.8,12.44393,7.691254,11.23313561,6.942894986000001,3.597828,1.138998,1720.310806,4786.915616,0.702951,0.539313,0.132784,0.003944
20,20840,"Akron, OH Metro Area",Bus,2011,10420.0,12980952.0,8680656.0,11717905.37,7836028.171,OH,3802014.0,0.585783539,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,274696.0,22332.0,98938.0,101762.0,35249.0,16415.0,42304.0,3743.0,276444,23293,4336,23.3,47032.0,62438.0,38.4,45.1,16.5,701456.0,541743.0,127206.0,5605.0,24744.0,24630.0,24718.0,19914,684916.0,,,,21.9,63.7,14.4,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",33038.333333333336,332935.08333333326,365973.41666666674,9.026856416666666,90.97314508333334,3.5318333333333336,114503.0,13644.8,12.980952,8.680656,11.717905369999999,7.836028171,3.802014,1.138998,1720.310806,4786.915616,0.701456,0.541743,0.127206,0.005605
21,20840,"Akron, OH Metro Area",Bus,2012,10420.0,13285088.0,8558744.0,11992448.94,7725978.209,OH,6462990.0,0.972969091,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,280887.0,24001.0,98798.0,110693.0,32826.0,14569.0,38523.0,3513.0,280282,23756,4285,23.1,49731.0,65187.0,35.5,46.2,18.3,702262.0,541057.0,125650.0,5192.0,25564.0,25656.0,25880.0,25575,687031.0,,,,21.6,63.5,14.9,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",26723.25,333535.58333333326,360258.83333333326,7.418410091666668,92.58159058333332,3.613333333333333,112988.0,13644.8,13.285088,8.558744,11.99244894,7.725978209,6.46299,1.138998,1720.310806,4786.915616,0.702262,0.541057,0.12565,0.005192
22,20840,"Akron, OH Metro Area",Bus,2013,10420.0,13240452.0,9231696.0,11952156.02,8333451.978999999,OH,6704933.0,1.012795183,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,281324.0,22696.0,97785.0,108261.0,37798.0,14784.0,38283.0,3405.0,286548,21490,5807,23.1,49984.0,67507.0,35.2,45.7,19.1,705686.0,541286.0,125313.0,4056.0,25830.0,25899.0,25802.0,28875,690331.0,15.4,8.5,76.0,21.3,63.5,15.2,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",27438.41666666667,331435.5,358873.91666666674,7.646055900000001,92.35394425,3.5184166666666665,112430.0,13644.8,13.240452,9.231696,11.95215602,8.333451979,6.704933,1.138998,1720.310806,4786.915616,0.705686,0.541286,0.125313,0.004056
23,20840,"Akron, OH Metro Area",Bus,2014,10420.0,13250962.0,9594046.0,11961643.4,8660545.324,OH,6894955.0,1.040672368,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,283364.0,23065.0,96377.0,110920.0,37946.0,15056.0,38733.0,3343.0,292974,23208,5845,22.9,50538.0,67821.0,35.1,44.9,20.0,703825.0,537852.0,133036.0,4145.0,26124.0,26004.0,26942.0,22840,688629.0,13.3,9.0,77.7,21.1,63.0,15.9,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,0.0,"Akron, OH",21176.83333333333,337804.58333333326,358981.41666666674,5.9031493,94.09685066666668,3.3645,112358.0,13644.8,13.250962,9.594046,11.9616434,8.660545324,6.894955,1.138998,1720.310806,4786.915616,0.703825,0.537852,0.133036,0.004145
24,20840,"Akron, OH Metro Area",Bus,2015,10420.0,12970588.0,10106768.0,11708549.79,9123379.474,OH,6280588.0,0.968435355,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,282456.0,23662.0,95766.0,109671.0,35513.0,17844.0,43931.0,3628.0,287795,24669,6526,24.3,51580.0,70288.0,34.5,43.2,22.3,704243.0,539841.0,125207.0,4050.0,26944.0,26599.0,29413.0,23802,689016.0,14.2,7.7,78.1,21.0,62.8,16.2,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,1.0,"Akron, OH",17723.75,340805.66666666674,358529.41666666674,4.943913816666666,95.0560855,2.40275,112214.0,13644.8,12.970588,10.106768,11.70854979,9.123379474,6.280588,1.138998,1720.310806,4786.915616,0.704243,0.539841,0.125207,0.00405
25,20840,"Akron, OH Metro Area",Bus,2016,,12187758.0,9738874.0,11001889.15,8791281.56,OH,5877868.0,0.964552791,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,284670.0,23386.0,99761.0,106473.0,36824.0,18226.0,,,288064,21086,3831,22.9,51598.0,70083.0,34.6,45.3,20.1,702221.0,537399.0,123322.0,5468.0,27048.0,27611.0,27459.0,20468,684729.0,13.8,8.7,77.5,20.7,62.6,16.7,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,1.0,"Akron, OH",18246.83333333333,341757.25,360004.08333333326,5.070081025,94.92992025,2.1459166666666665,111747.0,13644.8,12.187758,9.738874,11.00188915,8.79128156,5.877868,1.138998,1720.310806,4786.915616,0.702221,0.537399,0.123322,0.005468
26,20840,"Akron, OH Metro Area",Bus,2017,,12099948.0,9839042.0,10922623.06,8881703.213,OH,5939656.0,0.981765541,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,289282.0,22538.0,96678.0,111274.0,39726.0,19066.0,,,293201,25442,3859,23.2,56106.0,75838.0,31.0,46.1,22.9,703505.0,528663.0,132481.0,5747.0,29518.0,28993.0,31204.0,26950,686207.0,12.5,8.2,79.3,20.6,62.3,17.1,Aug,2014.0,http://www.crainscleveland.com/article/20140828/FREE/140829750/uber-launches-service-in-akron,1.0,"Akron, OH",18304.75,343513.41666666674,361818.16666666674,5.061858725,94.9381415,2.407583333333333,111678.0,13644.8,12.099948,9.839042,10.922623060000001,8.881703213,5.939656,1.138998,1720.310806,4786.915616,0.703505,0.528663,0.132481,0.005747
27,20840,"Akron, OH Metro Area",Bus,2018,,12012138.0,9939210.0,10843356.97,8972124.866,#VALUE!,6001444.0,0.998978291,1028190.0,470038.0,1523084704.0,1489268694.0,1138998.0,515318.0,1720310806.0,1685445836.0,1406400.0,625162.0,4786915616.0,4662647494.0,180.54,182.42,177.08,176.72,146.22,150.38,63.64,63.88,293894.0,21690.0,93595.0,116075.0,42628.0,19906.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Akron, OH",16322.636363636364,346362.9090909091,362685.54545454547,4.5008075454545455,95.4991919090909,2.7163636363636368,111609.0,13644.8,12.012138,9.93921,10.84335697,8.972124866,6.001444,1.138998,1720.310806,4786.915616,,,,
