,CBSA,MNAME,RailBus,Year,UPT,VRM,UPT_ADJ,VRM_ADJ,VRH_ADJ,FARE_TOTAL,FARE_per_UPT,AREALANDPT,Id2_x,Geography,Tot_Pop,Tot_Instate_Pop,Tot_Outstate_Pop,Tot_NonUSA_POP,Total_Median_Income_Individual,Native_Instate_Med_Inc_Indiv,Native_Outstate_Med_Inc_Indiv,Native_Outcountry_Med_Inc_Indiv,Total_Pop_Poverty,Pop_Below100_Poverty,Pop_Below150_Poverty,Pop_Above150_Poverty,Age_under18,Age_18to64,Age_over64,_merge,Id2_y,Geography_x,Total_HH,HH_0Veh,HH_1Veh,HH_2Veh,HH_3Veh,HH_4+Veh,HH_MED_INC,HH_MEAN_INC,INC_U35,INC_35_100,INC_100P,Geography_y,JTW_DA,JTW_CARPOOL,JTW_TRANSIT,MEAN_TT,CBSA_ID,cbsa_name,year,unemployment,employment,labor_force,unemployment_rate,employment_rate,gasPrice
934,17020,"Chico, CA Metro Area",Bus,2011,1218314,1084913,1218314.0,1084913.0,68022.0,1197642.0,0.983032289,89120274,17020,"Chico, CA Metro Area",220266.0,154972.0,46026.0,2007.0,19828.0,18625.0,22844.0,14912,215890.0,,,,20.7,63.7,15.6,both,17020.0,"Chico, CA Metro Area",83634.0,5573.0,28293.0,31056.0,13136.0,5576.0,39179.0,54216.0,45.0,40.7,14.300000000000004,"Chico, CA Metro Area",63073,8288,871,21.1,17020.0,"Chico, CA",2011.0,13755.583333333336,86891.16666666669,100646.75,13.667757166666664,86.33224225,3.7943333333333333
935,17020,"Chico, CA Metro Area",Bus,2012,1347894,1109326,1347894.0,1109326.0,70281.0,1246467.0,0.924751501,89120274,17020,"Chico, CA Metro Area",221539.0,156918.0,44746.0,1471.0,20217.0,18615.0,26291.0,24670,216391.0,,,,20.5,63.5,16.0,both,17020.0,"Chico, CA Metro Area",85388.0,5176.0,29935.0,30914.0,14175.0,5188.0,40960.0,57473.0,43.1,41.90000000000001,14.999999999999993,"Chico, CA Metro Area",61942,8914,1177,19.2,17020.0,"Chico, CA",2012.0,12271.833333333336,88718.0,100989.83333333331,12.152695583333333,87.84730400000001,3.993583333333333
936,17020,"Chico, CA Metro Area",Bus,2013,1356435,1137485,1356435.0,1137485.0,71303.0,1300616.0,0.958848747,89120274,17020,"Chico, CA Metro Area",222090.0,158496.0,45926.0,1997.0,20598.0,20189.0,22647.0,22358,217808.0,21.5,12.0,66.5,20.3,63.1,16.6,both,17020.0,"Chico, CA Metro Area",85158.0,5901.0,30878.0,31342.0,11909.0,5128.0,42752.0,59522.0,43.1,40.9,16.0,"Chico, CA Metro Area",65462,9576,1152,19.0,17020.0,"Chico, CA",2013.0,10484.666666666666,91262.58333333331,101747.25,10.303370300000001,89.69663116666668,3.831583333333333
937,17020,"Chico, CA Metro Area",Bus,2014,1384421,1136252,1384421.0,1136252.0,71020.0,1292794.0,0.933815653,89120274,17020,"Chico, CA Metro Area",224241.0,159688.0,44750.0,2044.0,20404.0,19905.0,23105.0,21846,218628.0,22.3,11.6,66.1,20.3,62.7,17.0,both,17020.0,"Chico, CA Metro Area",85366.0,6678.0,29689.0,31368.0,12839.0,4792.0,42365.0,64663.0,41.90000000000001,39.8,18.3,"Chico, CA Metro Area",65568,8819,1248,21.2,17020.0,"Chico, CA",2014.0,8774.583333333334,92707.83333333331,101482.41666666669,8.645866175,91.35413366666668,3.7119166666666663
938,17020,"Chico, CA Metro Area",Bus,2015,1301055,1044426,1301055.0,1044426.0,70546.0,1329344.0,1.021743124,89120274,17020,"Chico, CA Metro Area",225411.0,161994.0,45752.0,950.0,20771.0,19250.0,22692.0,22096,219632.0,21.8,10.2,68.0,20.1,62.4,17.5,both,17020.0,"Chico, CA Metro Area",85289.0,5564.0,26039.0,33581.0,12933.0,7172.0,45644.0,61627.0,38.7,42.7,18.599999999999994,"Chico, CA Metro Area",68661,9119,864,19.7,17020.0,"Chico, CA",2015.0,7263.166666666668,94074.25,101337.41666666669,7.168103216666667,92.83189699999998,3.0315833333333337
939,17020,"Chico, CA Metro Area",Bus,2016,1197747,1021022,1197747.0,1021022.0,70050.0,1348931.0,1.126223652,89120274,17020,"Chico, CA Metro Area",226864.0,162066.0,43967.0,2403.0,22002.0,21831.0,23298.0,32336,220414.0,19.9,10.0,70.1,20.2,61.7,18.1,both,17020.0,"Chico, CA Metro Area",85531.0,6638.0,26703.0,30666.0,14905.0,6619.0,45177.0,65703.0,41.0,39.8,19.200000000000006,"Chico, CA Metro Area",67201,9917,1205,20.5,17020.0,"Chico, CA",2016.0,6740.666666666668,95246.0,101986.66666666669,6.612849400000001,93.38714975,2.6500833333333333
940,17020,"Chico, CA Metro Area",Bus,2017,1099591,1041347,1099591.0,1041347.0,71063.0,1265451.0,1.150837902,89120274,17020,"Chico, CA Metro Area",229294.0,157991.0,51960.0,1750.0,22590.0,21649.0,26006.0,26588,222834.0,18.3,10.8,70.9,20.0,61.9,18.1,both,17020.0,"Chico, CA Metro Area",88797.0,5861.0,28238.0,32222.0,13825.0,8651.0,49061.0,70280.0,36.2,43.4,20.4,"Chico, CA Metro Area",71430,10927,831,21.0,17020.0,"Chico, CA",2017.0,5915.666666666668,97066.41666666669,102982.08333333331,5.749188425,94.2508105,2.952083333333333
941,17020,"Chico, CA Metro Area",Bus,2018,987595,1024840,987595.0,1024840.0,70383.0,1207737.75,1.222907923,89120274,17020,"Chico, CA Metro Area",,,,,,,,,,,,,,,,left_only,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2005,27016010,15510772,27002565.32,15497115.56,1069527.6,26582945.0,0.705210585,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2026216.0,1406750.0,545348.0,7544.0,25908.0,25189.0,27542.0,31811,2019189.0,11.6,7.1,81.3,25.6,63.1,11.3,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",806056.0,64712.0,254408.0,316557.0,118998.0,51381.0,48144.0,61074.0,36.3,47.5,16.200000000000006,"Cincinnati-Middletown, OH-KY-IN Metro Area",809764,80335,21448,23.3,17140.0,"Cincinnati-Middletown, OH-KY-IN",2005.0,59886.41666666666,1037208.0,1097094.416666667,5.4619598,94.53804016666668,2.2466666666666666
943,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2006,26085094,14980236,26071423.61,14967718.97,1040750.053,28023411.0,0.783388274,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2105010.0,1447005.0,574859.0,11012.0,25807.0,25087.0,27261.0,30959,2053617.0,11.9,6.9,81.3,25.4,63.1,11.5,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",801736.0,67779.0,255649.0,306617.0,119738.0,51953.0,50306.0,66286.0,34.9,47.4,17.699999999999996,"Cincinnati-Middletown, OH-KY-IN Metro Area",824100,89262,26471,23.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2006.0,57828.5,1053359.333333333,1111187.833333333,5.205683274999998,94.79431775,2.5442500000000003
944,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2007,26573847,14067588,26559114.07,14054072.0,1062964.902,28866665.0,0.787191005,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2134864.0,1471252.0,575276.0,12725.0,26292.0,25239.0,29081.0,27691,2088577.0,11.1,7.5,81.5,25.2,62.9,11.9,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",808000.0,68106.0,254667.0,312176.0,116843.0,56208.0,52023.0,68670.0,33.6,46.8,19.6,"Cincinnati-Middletown, OH-KY-IN Metro Area",840641,86963,28051,23.8,17140.0,"Cincinnati-Middletown, OH-KY-IN",2007.0,56286.58333333334,1066692.666666667,1122979.25,5.013018775,94.98698041666664,2.8215833333333333
945,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2008,25431889,14140336,25416534.48,14126757.73,1051201.768,33956848.0,0.971070512,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2155435.0,1487889.0,580616.0,11582.0,27303.0,26798.0,28927.0,25899,2100430.0,11.3,7.8,80.9,25.0,63.0,12.0,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",814608.0,69216.0,252522.0,315053.0,126702.0,51115.0,54059.0,70361.0,32.40000000000001,46.3,21.3,"Cincinnati-Middletown, OH-KY-IN Metro Area",868417,94751,27133,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2008.0,65721.0,1062144.833333333,1127865.833333333,5.8240620750000005,94.17593766666666,3.2295
946,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2009,22630128,13713826,22617837.66,13700556.77,1033776.7679999999,33859584.0,1.104300447,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2170828.0,1497916.0,579159.0,12060.0,26428.0,25450.0,28611.0,23787,2117687.0,12.6,7.9,79.5,24.6,63.3,12.1,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",816646.0,73660.0,259156.0,310724.0,120103.0,53003.0,51832.0,68762.0,33.599999999999994,46.6,19.800000000000004,"Cincinnati-Middletown, OH-KY-IN Metro Area",824865,98063,24649,24.0,17140.0,"Cincinnati-Middletown, OH-KY-IN",2009.0,106310.16666666669,1014860.75,1121170.916666667,9.480641366666667,90.51935841666666,2.33225
947,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2010,20005999,12561189,19992894.95,12547875.84,913172.7008,35240244.0,1.243474683,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2133203.0,1458535.0,573296.0,10587.0,26333.0,25585.0,28334.0,31902,2084969.0,,,,25.0,62.9,12.1,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",811494.0,61094.0,258580.0,320922.0,122100.0,48798.0,51572.0,68335.0,34.7,45.8,19.5,"Cincinnati-Middletown, OH-KY-IN Metro Area",817141,76351,20202,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2010.0,109386.91666666669,994240.3333333335,1103627.25,9.911495658333333,90.088503,2.778083333333333
948,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2011,20467141,12430777,20453427.39,12417468.11,920042.2176,34825068.0,1.225307343,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2137735.0,1465895.0,571120.0,13202.0,26565.0,25830.0,28182.0,21177,2094106.0,,,,24.8,62.9,12.3,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",805714.0,62955.0,264491.0,310448.0,116842.0,50978.0,52373.0,68161.0,33.90000000000001,45.1,21.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",813570,81265,20164,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2011.0,97057.08333333331,996674.1666666665,1093731.25,8.873223216666666,91.12677758333332,3.5318333333333336
949,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2012,21049483,12519751,21049483.0,12519751.0,936182.0,35612137.0,inf,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2146560.0,1472594.0,580927.0,11125.0,27174.0,26001.0,30625.0,30164,2100460.0,,,,24.4,62.7,12.9,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",825221.0,68396.0,270777.0,310431.0,122184.0,53433.0,52439.0,70807.0,34.099999999999994,44.1,21.800000000000004,"Cincinnati-Middletown, OH-KY-IN Metro Area",839720,83653,17879,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2012.0,80630.16666666669,1002839.3333333335,1083469.5,7.4431152749999985,92.55688483333334,3.613333333333333
950,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2013,20615446,12681198,20615446.0,12681198.0,954970.0,34939338.0,inf,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2134109.0,1454878.0,572434.0,13106.0,27129.0,26363.0,30030.0,26103,2084132.0,14.5,7.9,77.7,24.4,62.4,13.2,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",822005.0,67908.0,263406.0,319905.0,119837.0,50949.0,53378.0,73584.0,32.7,44.4,22.9,"Cincinnati, OH-KY-IN Metro Area",829035,80876,21643,24.4,17140.0,"Cincinnati-Middletown, OH-KY-IN",2013.0,79150.75,1007374.5,1086525.25,7.284399116666666,92.715601,3.5184166666666665
951,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2014,20579319,13336891,20579319.0,13336891.0,993462.0,34161202.0,inf,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2149971.0,1464901.0,576784.0,14734.0,28519.0,27078.0,31283.0,26954,2098381.0,14.0,7.5,78.5,24.1,62.2,13.7,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",829142.0,72814.0,268278.0,316620.0,114688.0,56742.0,55729.0,74251.0,32.300000000000004,43.7,23.999999999999986,"Cincinnati, OH-KY-IN Metro Area",844971,80088,21149,24.6,17140.0,"Cincinnati-Middletown, OH-KY-IN",2014.0,59742.08333333334,1022208.0,1081950.083333333,5.522966416666668,94.47703225,3.3645
952,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2015,20016428,13272228,20016428.0,13272228.0,992638.0,33445609.0,inf,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2159329.0,1476583.0,570908.0,15941.0,29799.0,28804.0,31581.0,33484,2111092.0,13.2,7.8,79.0,23.9,62.1,14.0,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",832607.0,66144.0,270608.0,315095.0,127435.0,53325.0,56826.0,76779.0,31.1,43.7,25.200000000000006,"Cincinnati, OH-KY-IN Metro Area",854312,80579,20828,24.9,17140.0,"Cincinnati-Middletown, OH-KY-IN",2015.0,48881.25,1034168.3333333335,1083049.583333333,4.515072616666666,95.48492808333332,2.40275
953,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2016,18912961,13587638,18912961.0,13587638.0,1013753.0,32610895.0,inf,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2161441.0,1461596.0,591073.0,11663.0,31092.0,30459.0,32495.0,34569,2112306.0,12.6,7.3,80.1,23.7,61.9,14.4,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",841382.0,65438.0,264679.0,323868.0,126620.0,60777.0,60260.0,81041.0,29.2,43.90000000000001,26.89999999999999,"Cincinnati, OH-KY-IN Metro Area",858517,82385,20428,24.7,17140.0,"Cincinnati-Middletown, OH-KY-IN",2016.0,48035.41666666666,1049971.666666667,1098007.083333333,4.376658333333333,95.62334125,2.1459166666666665
954,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2017,17985391,13625556,17985391.0,13625556.0,1010203.0,31248834.0,inf,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2180746.0,1484444.0,571872.0,14432.0,31505.0,30630.0,34199.0,40845,2129686.0,12.1,6.7,81.2,23.6,61.8,14.6,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",852639.0,65795.0,265424.0,330297.0,126584.0,64539.0,61653.0,83111.0,28.5,43.2,28.3,"Cincinnati, OH-KY-IN Metro Area",886297,82716,19644,25.0,17140.0,"Cincinnati-Middletown, OH-KY-IN",2017.0,47862.83333333334,1067564.916666667,1115427.75,4.291406233333333,95.70859250000001,2.407583333333333
955,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Bus,2018,17318280,13544363,17318280.0,13544363.0,944649.0,30018609.75,inf,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",,,,,,,,,,,,,,,,left_only,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2005,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2026216.0,1406750.0,545348.0,7544.0,25908.0,25189.0,27542.0,31811,2019189.0,11.6,7.1,81.3,25.6,63.1,11.3,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",806056.0,64712.0,254408.0,316557.0,118998.0,51381.0,48144.0,61074.0,36.3,47.5,16.200000000000006,"Cincinnati-Middletown, OH-KY-IN Metro Area",809764,80335,21448,23.3,17140.0,"Cincinnati-Middletown, OH-KY-IN",2005.0,59886.41666666666,1037208.0,1097094.416666667,5.4619598,94.53804016666668,2.2466666666666666
957,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2006,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2105010.0,1447005.0,574859.0,11012.0,25807.0,25087.0,27261.0,30959,2053617.0,11.9,6.9,81.3,25.4,63.1,11.5,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",801736.0,67779.0,255649.0,306617.0,119738.0,51953.0,50306.0,66286.0,34.9,47.4,17.699999999999996,"Cincinnati-Middletown, OH-KY-IN Metro Area",824100,89262,26471,23.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2006.0,57828.5,1053359.333333333,1111187.833333333,5.205683274999998,94.79431775,2.5442500000000003
958,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2007,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2134864.0,1471252.0,575276.0,12725.0,26292.0,25239.0,29081.0,27691,2088577.0,11.1,7.5,81.5,25.2,62.9,11.9,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",808000.0,68106.0,254667.0,312176.0,116843.0,56208.0,52023.0,68670.0,33.6,46.8,19.6,"Cincinnati-Middletown, OH-KY-IN Metro Area",840641,86963,28051,23.8,17140.0,"Cincinnati-Middletown, OH-KY-IN",2007.0,56286.58333333334,1066692.666666667,1122979.25,5.013018775,94.98698041666664,2.8215833333333333
959,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2008,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2155435.0,1487889.0,580616.0,11582.0,27303.0,26798.0,28927.0,25899,2100430.0,11.3,7.8,80.9,25.0,63.0,12.0,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",814608.0,69216.0,252522.0,315053.0,126702.0,51115.0,54059.0,70361.0,32.40000000000001,46.3,21.3,"Cincinnati-Middletown, OH-KY-IN Metro Area",868417,94751,27133,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2008.0,65721.0,1062144.833333333,1127865.833333333,5.8240620750000005,94.17593766666666,3.2295
960,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2009,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2170828.0,1497916.0,579159.0,12060.0,26428.0,25450.0,28611.0,23787,2117687.0,12.6,7.9,79.5,24.6,63.3,12.1,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",816646.0,73660.0,259156.0,310724.0,120103.0,53003.0,51832.0,68762.0,33.599999999999994,46.6,19.800000000000004,"Cincinnati-Middletown, OH-KY-IN Metro Area",824865,98063,24649,24.0,17140.0,"Cincinnati-Middletown, OH-KY-IN",2009.0,106310.16666666669,1014860.75,1121170.916666667,9.480641366666667,90.51935841666666,2.33225
961,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2010,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2133203.0,1458535.0,573296.0,10587.0,26333.0,25585.0,28334.0,31902,2084969.0,,,,25.0,62.9,12.1,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",811494.0,61094.0,258580.0,320922.0,122100.0,48798.0,51572.0,68335.0,34.7,45.8,19.5,"Cincinnati-Middletown, OH-KY-IN Metro Area",817141,76351,20202,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2010.0,109386.91666666669,994240.3333333335,1103627.25,9.911495658333333,90.088503,2.778083333333333
962,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2011,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2137735.0,1465895.0,571120.0,13202.0,26565.0,25830.0,28182.0,21177,2094106.0,,,,24.8,62.9,12.3,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",805714.0,62955.0,264491.0,310448.0,116842.0,50978.0,52373.0,68161.0,33.90000000000001,45.1,21.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",813570,81265,20164,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2011.0,97057.08333333331,996674.1666666665,1093731.25,8.873223216666666,91.12677758333332,3.5318333333333336
963,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2012,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2146560.0,1472594.0,580927.0,11125.0,27174.0,26001.0,30625.0,30164,2100460.0,,,,24.4,62.7,12.9,both,17140.0,"Cincinnati-Middletown, OH-KY-IN Metro Area",825221.0,68396.0,270777.0,310431.0,122184.0,53433.0,52439.0,70807.0,34.099999999999994,44.1,21.800000000000004,"Cincinnati-Middletown, OH-KY-IN Metro Area",839720,83653,17879,24.2,17140.0,"Cincinnati-Middletown, OH-KY-IN",2012.0,80630.16666666669,1002839.3333333335,1083469.5,7.4431152749999985,92.55688483333334,3.613333333333333
964,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2013,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2134109.0,1454878.0,572434.0,13106.0,27129.0,26363.0,30030.0,26103,2084132.0,14.5,7.9,77.7,24.4,62.4,13.2,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",822005.0,67908.0,263406.0,319905.0,119837.0,50949.0,53378.0,73584.0,32.7,44.4,22.9,"Cincinnati, OH-KY-IN Metro Area",829035,80876,21643,24.4,17140.0,"Cincinnati-Middletown, OH-KY-IN",2013.0,79150.75,1007374.5,1086525.25,7.284399116666666,92.715601,3.5184166666666665
965,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2014,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2149971.0,1464901.0,576784.0,14734.0,28519.0,27078.0,31283.0,26954,2098381.0,14.0,7.5,78.5,24.1,62.2,13.7,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",829142.0,72814.0,268278.0,316620.0,114688.0,56742.0,55729.0,74251.0,32.300000000000004,43.7,23.999999999999986,"Cincinnati, OH-KY-IN Metro Area",844971,80088,21149,24.6,17140.0,"Cincinnati-Middletown, OH-KY-IN",2014.0,59742.08333333334,1022208.0,1081950.083333333,5.522966416666668,94.47703225,3.3645
966,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2015,0,0,0.0,0.0,0.0,0.0,,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2159329.0,1476583.0,570908.0,15941.0,29799.0,28804.0,31581.0,33484,2111092.0,13.2,7.8,79.0,23.9,62.1,14.0,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",832607.0,66144.0,270608.0,315095.0,127435.0,53325.0,56826.0,76779.0,31.1,43.7,25.200000000000006,"Cincinnati, OH-KY-IN Metro Area",854312,80579,20828,24.9,17140.0,"Cincinnati-Middletown, OH-KY-IN",2015.0,48881.25,1034168.3333333335,1083049.583333333,4.515072616666666,95.48492808333332,2.40275
967,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2016,330738,29053,330738.0,29053.0,5035.0,289619.0,0.875675006,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2161441.0,1461596.0,591073.0,11663.0,31092.0,30459.0,32495.0,34569,2112306.0,12.6,7.3,80.1,23.7,61.9,14.4,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",841382.0,65438.0,264679.0,323868.0,126620.0,60777.0,60260.0,81041.0,29.2,43.90000000000001,26.89999999999999,"Cincinnati, OH-KY-IN Metro Area",858517,82385,20428,24.7,17140.0,"Cincinnati-Middletown, OH-KY-IN",2016.0,48035.41666666666,1049971.666666667,1098007.083333333,4.376658333333333,95.62334125,2.1459166666666665
968,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2017,578180,90133,578180.0,90133.0,15284.0,455323.0,0.78751081,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",2180746.0,1484444.0,571872.0,14432.0,31505.0,30630.0,34199.0,40845,2129686.0,12.1,6.7,81.2,23.6,61.8,14.6,both,17140.0,"Cincinnati, OH-KY-IN Metro Area",852639.0,65795.0,265424.0,330297.0,126584.0,64539.0,61653.0,83111.0,28.5,43.2,28.3,"Cincinnati, OH-KY-IN Metro Area",886297,82716,19644,25.0,17140.0,"Cincinnati-Middletown, OH-KY-IN",2017.0,47862.83333333334,1067564.916666667,1115427.75,4.291406233333333,95.70859250000001,2.407583333333333
969,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",Rail,2018,485700,0,485700.0,0.0,0.0,652005.75,1.342404262,2040237609,17140,"Cincinnati, OH-KY-IN Metro Area",,,,,,,,,,,,,,,,left_only,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,17300,"Clarksville, TN-KY Metro Area",Bus,2005,206073,254933,206073.0,254933.0,15416.0,324276.0,1.573597706,283776315,17300,"Clarksville, TN-KY Metro Area",229822.0,99024.0,113533.0,7251.0,23914.0,21281.0,26150.0,23598,228737.0,12.7,11.9,75.4,29.8,60.7,9.5,both,17300.0,"Clarksville, TN-KY Metro Area",88859.0,4633.0,26899.0,36822.0,15827.0,4678.0,40355.0,48409.0,43.6,48.8,7.600000000000001,"Clarksville, TN-KY Metro Area",80689,11237,475,23.8,17300.0,"Clarksville, TN-KY",2005.0,5917.25,98036.66666666669,103953.91666666669,5.691204033333333,94.30879583333332,2.2466666666666666
971,17300,"Clarksville, TN-KY Metro Area",Bus,2006,621403,780069,621403.0,780069.0,49115.0,374806.0,0.603160912,283776315,17300,"Clarksville, TN-KY Metro Area",238760.0,101541.0,120975.0,8633.0,23260.0,20471.0,26517.0,17842,230193.0,14.9,10.2,74.8,28.6,61.3,10.1,both,17300.0,"Clarksville, TN-KY Metro Area",91840.0,4711.0,27705.0,39597.0,14086.0,5741.0,42970.0,52639.0,40.7,49.1,10.199999999999996,"Clarksville, TN-KY Metro Area",86621,10161,263,22.4,17300.0,"Clarksville, TN-KY",2006.0,5863.0,102948.58333333331,108811.58333333331,5.3929020833333325,94.60709766666668,2.5442500000000003
972,17300,"Clarksville, TN-KY Metro Area",Bus,2007,644924,805091,644924.0,805091.0,50981.0,398142.0,0.61734716,283776315,17300,"Clarksville, TN-KY Metro Area",265062.0,115686.0,132817.0,8115.0,24471.0,20974.0,26724.0,30881,250863.0,16.2,10.2,73.6,28.9,61.5,9.6,both,17300.0,"Clarksville, TN-KY Metro Area",98659.0,5177.0,26335.0,43488.0,17807.0,5852.0,45203.0,56523.0,38.0,49.3,12.700000000000005,"Clarksville, TN-KY Metro Area",96038,11563,367,22.6,17300.0,"Clarksville, TN-KY",2007.0,5829.666666666668,104670.0,110499.66666666669,5.274877291666667,94.72512241666664,2.8215833333333333
