,5 digit NTD ID,4 digit NTD ID,UZA,UZA Name,MODE,SERVICE_ID,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
24,1,0001,14,"Seattle, WA",DR,PT,688012.0,527979.0,718833.0,675488.0,659606.0,758136.0,831048.0,850905.0,308539.0,874036.0,1005687.0,750659.0,957280.0,983881.0,957269.0,863494.0,803300.5
25,1,0001,14,"Seattle, WA",LR,DO,216413.0,218928.0,226322.0,211571.0,,,275185.0,342835.0,288470.0,,,,,,,,
26,1,0001,14,"Seattle, WA",MB,DO,55995026.0,52181801.0,56913382.0,58136140.0,59418649.0,64550864.0,85113515.0,93937578.0,99604752.0,103418068.0,117457509.0,122535567.0,130249639.0,136162762.0,139001364.0,139520130.0,141198814.0
27,1,0001,14,"Seattle, WA",TB,DO,19012827.0,17695832.0,16683220.0,17007997.0,17360619.0,15141561.0,16212098.0,17892872.0,20112498.0,21573330.0,23547904.0,23166653.0,24787685.0,22028748.0,22872383.0,22808461.0,23198317.5
28,1,0001,14,"Seattle, WA",VP,DO,5089843.0,4860704.0,4884622.0,5552340.0,6238455.0,6872296.0,8049283.0,9636603.0,8728042.0,9459661.0,10320050.0,11487561.0,11804793.0,7121362.0,7293271.0,7622086.0,7872448.0
29,1,0001,14,"Seattle, WA",MB,PT,,,,7872045.0,0.0,9607824.0,11342831.0,11238115.0,11109150.0,216978.0,266612.0,277338.0,1069328.0,1180841.0,1229557.0,1109846.0,1074348.5
30,1,0001,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,13989008.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
31,1,0001,14,"Seattle, WA",DT,PT,,,,,,,,,323133.0,302306.0,328203.0,509850.0,309318.0,430252.0,440458.0,412730.0,403969.0
32,1,0001,14,"Seattle, WA",CB,PT,,,,,,,,,,12511530.0,13895391.0,14583312.0,14708647.0,15973711.0,16362096.0,17054149.0,17594368.0
33,1,0001,14,"Seattle, WA",RB,DO,,,,,,,,,,3421279.0,,,,,,,
34,1,0001,14,"Seattle, WA",SR,DO,,,,,,,,,,402342.0,505039.0,761610.0,423340.0,465698.0,1250080.0,1368135.0,1819353.5
35,1,0001,14,"Seattle, WA",FB,DO,,,,,,,,,,,,,0.0,0.0,2477371.0,2620614.0,3930921.0
36,1,0001,14,"Seattle, WA",DR,PT,688012.0,527979.0,718833.0,675488.0,659606.0,758136.0,831048.0,850905.0,308539.0,874036.0,1005687.0,750659.0,957280.0,983881.0,957269.0,863494.0,803300.5
37,1,0001,14,"Seattle, WA",LR,DO,216413.0,218928.0,226322.0,211571.0,,,275185.0,342835.0,288470.0,,,,,,,,
38,1,0001,14,"Seattle, WA",MB,DO,55995026.0,52181801.0,56913382.0,58136140.0,59418649.0,64550864.0,85113515.0,93937578.0,99604752.0,103418068.0,117457509.0,122535567.0,130249639.0,136162762.0,139001364.0,139520130.0,141198814.0
39,1,0001,14,"Seattle, WA",TB,DO,19012827.0,17695832.0,16683220.0,17007997.0,17360619.0,15141561.0,16212098.0,17892872.0,20112498.0,21573330.0,23547904.0,23166653.0,24787685.0,22028748.0,22872383.0,22808461.0,23198317.5
40,1,0001,14,"Seattle, WA",VP,DO,5089843.0,4860704.0,4884622.0,5552340.0,6238455.0,6872296.0,8049283.0,9636603.0,8728042.0,9459661.0,10320050.0,11487561.0,11804793.0,7121362.0,7293271.0,7622086.0,7872448.0
41,1,0001,14,"Seattle, WA",MB,PT,,,,7872045.0,0.0,9607824.0,11342831.0,11238115.0,11109150.0,216978.0,266612.0,277338.0,1069328.0,1180841.0,1229557.0,1109846.0,1074348.5
42,1,0001,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,13989008.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
43,1,0001,14,"Seattle, WA",DT,PT,,,,,,,,,323133.0,302306.0,328203.0,509850.0,309318.0,430252.0,440458.0,412730.0,403969.0
44,1,0001,14,"Seattle, WA",CB,PT,,,,,,,,,,12511530.0,13895391.0,14583312.0,14708647.0,15973711.0,16362096.0,17054149.0,17594368.0
45,1,0001,14,"Seattle, WA",RB,DO,,,,,,,,,,3421279.0,,,,,,,
46,1,0001,14,"Seattle, WA",SR,DO,,,,,,,,,,402342.0,505039.0,761610.0,423340.0,465698.0,1250080.0,1368135.0,1819353.5
47,1,0001,14,"Seattle, WA",FB,DO,,,,,,,,,,,,,0.0,0.0,2477371.0,2620614.0,3930921.0
48,1,0001,14,"Seattle, WA",DR,PT,688012.0,527979.0,718833.0,675488.0,659606.0,758136.0,831048.0,850905.0,308539.0,874036.0,1005687.0,750659.0,957280.0,983881.0,957269.0,863494.0,803300.5
49,1,0001,14,"Seattle, WA",LR,DO,216413.0,218928.0,226322.0,211571.0,,,275185.0,342835.0,288470.0,,,,,,,,
50,1,0001,14,"Seattle, WA",MB,DO,55995026.0,52181801.0,56913382.0,58136140.0,59418649.0,64550864.0,85113515.0,93937578.0,99604752.0,103418068.0,117457509.0,122535567.0,130249639.0,136162762.0,139001364.0,139520130.0,141198814.0
51,1,0001,14,"Seattle, WA",TB,DO,19012827.0,17695832.0,16683220.0,17007997.0,17360619.0,15141561.0,16212098.0,17892872.0,20112498.0,21573330.0,23547904.0,23166653.0,24787685.0,22028748.0,22872383.0,22808461.0,23198317.5
52,1,0001,14,"Seattle, WA",VP,DO,5089843.0,4860704.0,4884622.0,5552340.0,6238455.0,6872296.0,8049283.0,9636603.0,8728042.0,9459661.0,10320050.0,11487561.0,11804793.0,7121362.0,7293271.0,7622086.0,7872448.0
53,1,0001,14,"Seattle, WA",MB,PT,,,,7872045.0,0.0,9607824.0,11342831.0,11238115.0,11109150.0,216978.0,266612.0,277338.0,1069328.0,1180841.0,1229557.0,1109846.0,1074348.5
54,1,0001,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,13989008.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
55,1,0001,14,"Seattle, WA",DT,PT,,,,,,,,,323133.0,302306.0,328203.0,509850.0,309318.0,430252.0,440458.0,412730.0,403969.0
56,1,0001,14,"Seattle, WA",CB,PT,,,,,,,,,,12511530.0,13895391.0,14583312.0,14708647.0,15973711.0,16362096.0,17054149.0,17594368.0
57,1,0001,14,"Seattle, WA",RB,DO,,,,,,,,,,3421279.0,,,,,,,
58,1,0001,14,"Seattle, WA",SR,DO,,,,,,,,,,402342.0,505039.0,761610.0,423340.0,465698.0,1250080.0,1368135.0,1819353.5
59,1,0001,14,"Seattle, WA",FB,DO,,,,,,,,,,,,,0.0,0.0,2477371.0,2620614.0,3930921.0
60,1,0001,14,"Seattle, WA",DR,PT,688012.0,527979.0,718833.0,675488.0,659606.0,758136.0,831048.0,850905.0,308539.0,874036.0,1005687.0,750659.0,957280.0,983881.0,957269.0,863494.0,803300.5
61,1,0001,14,"Seattle, WA",LR,DO,216413.0,218928.0,226322.0,211571.0,,,275185.0,342835.0,288470.0,,,,,,,,
62,1,0001,14,"Seattle, WA",MB,DO,55995026.0,52181801.0,56913382.0,58136140.0,59418649.0,64550864.0,85113515.0,93937578.0,99604752.0,103418068.0,117457509.0,122535567.0,130249639.0,136162762.0,139001364.0,139520130.0,141198814.0
63,1,0001,14,"Seattle, WA",TB,DO,19012827.0,17695832.0,16683220.0,17007997.0,17360619.0,15141561.0,16212098.0,17892872.0,20112498.0,21573330.0,23547904.0,23166653.0,24787685.0,22028748.0,22872383.0,22808461.0,23198317.5
64,1,0001,14,"Seattle, WA",VP,DO,5089843.0,4860704.0,4884622.0,5552340.0,6238455.0,6872296.0,8049283.0,9636603.0,8728042.0,9459661.0,10320050.0,11487561.0,11804793.0,7121362.0,7293271.0,7622086.0,7872448.0
65,1,0001,14,"Seattle, WA",MB,PT,,,,7872045.0,0.0,9607824.0,11342831.0,11238115.0,11109150.0,216978.0,266612.0,277338.0,1069328.0,1180841.0,1229557.0,1109846.0,1074348.5
66,1,0001,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,13989008.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
67,1,0001,14,"Seattle, WA",DT,PT,,,,,,,,,323133.0,302306.0,328203.0,509850.0,309318.0,430252.0,440458.0,412730.0,403969.0
68,1,0001,14,"Seattle, WA",CB,PT,,,,,,,,,,12511530.0,13895391.0,14583312.0,14708647.0,15973711.0,16362096.0,17054149.0,17594368.0
69,1,0001,14,"Seattle, WA",RB,DO,,,,,,,,,,3421279.0,,,,,,,
70,1,0001,14,"Seattle, WA",SR,DO,,,,,,,,,,402342.0,505039.0,761610.0,423340.0,465698.0,1250080.0,1368135.0,1819353.5
71,1,0001,14,"Seattle, WA",FB,DO,,,,,,,,,,,,,0.0,0.0,2477371.0,2620614.0,3930921.0
72,1,0001,14,"Seattle, WA",DR,PT,688012.0,527979.0,718833.0,675488.0,659606.0,758136.0,831048.0,850905.0,308539.0,874036.0,1005687.0,750659.0,957280.0,983881.0,957269.0,863494.0,803300.5
73,1,0001,14,"Seattle, WA",LR,DO,216413.0,218928.0,226322.0,211571.0,,,275185.0,342835.0,288470.0,,,,,,,,
74,1,0001,14,"Seattle, WA",MB,DO,55995026.0,52181801.0,56913382.0,58136140.0,59418649.0,64550864.0,85113515.0,93937578.0,99604752.0,103418068.0,117457509.0,122535567.0,130249639.0,136162762.0,139001364.0,139520130.0,141198814.0
75,1,0001,14,"Seattle, WA",TB,DO,19012827.0,17695832.0,16683220.0,17007997.0,17360619.0,15141561.0,16212098.0,17892872.0,20112498.0,21573330.0,23547904.0,23166653.0,24787685.0,22028748.0,22872383.0,22808461.0,23198317.5
76,1,0001,14,"Seattle, WA",VP,DO,5089843.0,4860704.0,4884622.0,5552340.0,6238455.0,6872296.0,8049283.0,9636603.0,8728042.0,9459661.0,10320050.0,11487561.0,11804793.0,7121362.0,7293271.0,7622086.0,7872448.0
77,1,0001,14,"Seattle, WA",MB,PT,,,,7872045.0,0.0,9607824.0,11342831.0,11238115.0,11109150.0,216978.0,266612.0,277338.0,1069328.0,1180841.0,1229557.0,1109846.0,1074348.5
78,1,0001,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,13989008.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
79,1,0001,14,"Seattle, WA",DT,PT,,,,,,,,,323133.0,302306.0,328203.0,509850.0,309318.0,430252.0,440458.0,412730.0,403969.0
80,1,0001,14,"Seattle, WA",CB,PT,,,,,,,,,,12511530.0,13895391.0,14583312.0,14708647.0,15973711.0,16362096.0,17054149.0,17594368.0
81,1,0001,14,"Seattle, WA",RB,DO,,,,,,,,,,3421279.0,,,,,,,
82,1,0001,14,"Seattle, WA",SR,DO,,,,,,,,,,402342.0,505039.0,761610.0,423340.0,465698.0,1250080.0,1368135.0,1819353.5
83,1,0001,14,"Seattle, WA",FB,DO,,,,,,,,,,,,,0.0,0.0,2477371.0,2620614.0,3930921.0
84,1,0001,14,"Seattle, WA",DR,PT,688012.0,527979.0,718833.0,675488.0,659606.0,758136.0,831048.0,850905.0,308539.0,874036.0,1005687.0,750659.0,957280.0,983881.0,957269.0,863494.0,803300.5
85,1,0001,14,"Seattle, WA",LR,DO,216413.0,218928.0,226322.0,211571.0,,,275185.0,342835.0,288470.0,,,,,,,,
86,1,0001,14,"Seattle, WA",MB,DO,55995026.0,52181801.0,56913382.0,58136140.0,59418649.0,64550864.0,85113515.0,93937578.0,99604752.0,103418068.0,117457509.0,122535567.0,130249639.0,136162762.0,139001364.0,139520130.0,141198814.0
87,1,0001,14,"Seattle, WA",TB,DO,19012827.0,17695832.0,16683220.0,17007997.0,17360619.0,15141561.0,16212098.0,17892872.0,20112498.0,21573330.0,23547904.0,23166653.0,24787685.0,22028748.0,22872383.0,22808461.0,23198317.5
88,1,0001,14,"Seattle, WA",VP,DO,5089843.0,4860704.0,4884622.0,5552340.0,6238455.0,6872296.0,8049283.0,9636603.0,8728042.0,9459661.0,10320050.0,11487561.0,11804793.0,7121362.0,7293271.0,7622086.0,7872448.0
89,1,0001,14,"Seattle, WA",MB,PT,,,,7872045.0,0.0,9607824.0,11342831.0,11238115.0,11109150.0,216978.0,266612.0,277338.0,1069328.0,1180841.0,1229557.0,1109846.0,1074348.5
90,1,0001,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,13989008.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
91,1,0001,14,"Seattle, WA",DT,PT,,,,,,,,,323133.0,302306.0,328203.0,509850.0,309318.0,430252.0,440458.0,412730.0,403969.0
92,1,0001,14,"Seattle, WA",CB,PT,,,,,,,,,,12511530.0,13895391.0,14583312.0,14708647.0,15973711.0,16362096.0,17054149.0,17594368.0
93,1,0001,14,"Seattle, WA",RB,DO,,,,,,,,,,3421279.0,,,,,,,
94,1,0001,14,"Seattle, WA",SR,DO,,,,,,,,,,402342.0,505039.0,761610.0,423340.0,465698.0,1250080.0,1368135.0,1819353.5
95,1,0001,14,"Seattle, WA",FB,DO,,,,,,,,,,,,,0.0,0.0,2477371.0,2620614.0,3930921.0
96,1,0001,14,"Seattle, WA",DR,PT,688012.0,527979.0,718833.0,675488.0,659606.0,758136.0,831048.0,850905.0,308539.0,874036.0,1005687.0,750659.0,957280.0,983881.0,957269.0,863494.0,803300.5
97,1,0001,14,"Seattle, WA",LR,DO,216413.0,218928.0,226322.0,211571.0,,,275185.0,342835.0,288470.0,,,,,,,,
98,1,0001,14,"Seattle, WA",MB,DO,55995026.0,52181801.0,56913382.0,58136140.0,59418649.0,64550864.0,85113515.0,93937578.0,99604752.0,103418068.0,117457509.0,122535567.0,130249639.0,136162762.0,139001364.0,139520130.0,141198814.0
99,1,0001,14,"Seattle, WA",TB,DO,19012827.0,17695832.0,16683220.0,17007997.0,17360619.0,15141561.0,16212098.0,17892872.0,20112498.0,21573330.0,23547904.0,23166653.0,24787685.0,22028748.0,22872383.0,22808461.0,23198317.5
100,1,0001,14,"Seattle, WA",VP,DO,5089843.0,4860704.0,4884622.0,5552340.0,6238455.0,6872296.0,8049283.0,9636603.0,8728042.0,9459661.0,10320050.0,11487561.0,11804793.0,7121362.0,7293271.0,7622086.0,7872448.0
101,1,0001,14,"Seattle, WA",MB,PT,,,,7872045.0,0.0,9607824.0,11342831.0,11238115.0,11109150.0,216978.0,266612.0,277338.0,1069328.0,1180841.0,1229557.0,1109846.0,1074348.5
102,1,0001,14,"Seattle, WA",LR,PT,,,,,,,,2371968.0,9608740.0,12038576.0,13989008.0,14845952.0,15867923.0,18203801.0,30786785.0,38019002.0,47926602.5
103,1,0001,14,"Seattle, WA",DT,PT,,,,,,,,,323133.0,302306.0,328203.0,509850.0,309318.0,430252.0,440458.0,412730.0,403969.0
104,1,0001,14,"Seattle, WA",CB,PT,,,,,,,,,,12511530.0,13895391.0,14583312.0,14708647.0,15973711.0,16362096.0,17054149.0,17594368.0
105,1,0001,14,"Seattle, WA",RB,DO,,,,,,,,,,3421279.0,,,,,,,
106,1,0001,14,"Seattle, WA",SR,DO,,,,,,,,,,402342.0,505039.0,761610.0,423340.0,465698.0,1250080.0,1368135.0,1819353.5
107,1,0001,14,"Seattle, WA",FB,DO,,,,,,,,,,,,,0.0,0.0,2477371.0,2620614.0,3930921.0
108,2,0002,96,"Spokane, WA",DR,DO,146607.0,164756.0,153728.0,140569.0,149026.0,154149.0,156606.0,148645.0,321332.0,422060.0,494167.0,444397.0,470539.0,472560.0,455855.0,510050.0,528795.0
109,2,0002,96,"Spokane, WA",DR,PT,24152.0,24498.0,38276.0,50562.0,52066.0,50935.0,54436.0,57433.0,82792.0,123194.0,170674.0,190595.0,157919.0,170357.0,192427.0,200174.0,215082.5
110,2,0002,96,"Spokane, WA",MB,DO,5018070.0,5239111.0,5343235.0,5411522.0,5801631.0,6082747.0,7112748.0,7127521.0,8382949.0,8988852.0,8922422.0,9019785.0,8475543.0,7988366.0,7517135.0,8314345.0,8477334.5
111,2,0002,96,"Spokane, WA",VP,DO,153858.0,159757.0,181344.0,244850.0,335041.0,378692.0,538393.0,534002.0,556453.0,617643.0,727380.0,709604.0,746614.0,590762.0,569848.0,528460.0,497309.0
112,2,0002,96,"Spokane, WA",DR,DO,146607.0,164756.0,153728.0,140569.0,149026.0,154149.0,156606.0,148645.0,321332.0,422060.0,494167.0,444397.0,470539.0,472560.0,455855.0,510050.0,528795.0
113,2,0002,96,"Spokane, WA",DR,PT,24152.0,24498.0,38276.0,50562.0,52066.0,50935.0,54436.0,57433.0,82792.0,123194.0,170674.0,190595.0,157919.0,170357.0,192427.0,200174.0,215082.5
114,2,0002,96,"Spokane, WA",MB,DO,5018070.0,5239111.0,5343235.0,5411522.0,5801631.0,6082747.0,7112748.0,7127521.0,8382949.0,8988852.0,8922422.0,9019785.0,8475543.0,7988366.0,7517135.0,8314345.0,8477334.5
115,2,0002,96,"Spokane, WA",VP,DO,153858.0,159757.0,181344.0,244850.0,335041.0,378692.0,538393.0,534002.0,556453.0,617643.0,727380.0,709604.0,746614.0,590762.0,569848.0,528460.0,497309.0
116,2,0002,96,"Spokane, WA",DR,DO,146607.0,164756.0,153728.0,140569.0,149026.0,154149.0,156606.0,148645.0,321332.0,422060.0,494167.0,444397.0,470539.0,472560.0,455855.0,510050.0,528795.0
117,2,0002,96,"Spokane, WA",DR,PT,24152.0,24498.0,38276.0,50562.0,52066.0,50935.0,54436.0,57433.0,82792.0,123194.0,170674.0,190595.0,157919.0,170357.0,192427.0,200174.0,215082.5
118,2,0002,96,"Spokane, WA",MB,DO,5018070.0,5239111.0,5343235.0,5411522.0,5801631.0,6082747.0,7112748.0,7127521.0,8382949.0,8988852.0,8922422.0,9019785.0,8475543.0,7988366.0,7517135.0,8314345.0,8477334.5
119,2,0002,96,"Spokane, WA",VP,DO,153858.0,159757.0,181344.0,244850.0,335041.0,378692.0,538393.0,534002.0,556453.0,617643.0,727380.0,709604.0,746614.0,590762.0,569848.0,528460.0,497309.0
120,2,0002,96,"Spokane, WA",DR,DO,146607.0,164756.0,153728.0,140569.0,149026.0,154149.0,156606.0,148645.0,321332.0,422060.0,494167.0,444397.0,470539.0,472560.0,455855.0,510050.0,528795.0
121,2,0002,96,"Spokane, WA",DR,PT,24152.0,24498.0,38276.0,50562.0,52066.0,50935.0,54436.0,57433.0,82792.0,123194.0,170674.0,190595.0,157919.0,170357.0,192427.0,200174.0,215082.5
122,2,0002,96,"Spokane, WA",MB,DO,5018070.0,5239111.0,5343235.0,5411522.0,5801631.0,6082747.0,7112748.0,7127521.0,8382949.0,8988852.0,8922422.0,9019785.0,8475543.0,7988366.0,7517135.0,8314345.0,8477334.5
123,2,0002,96,"Spokane, WA",VP,DO,153858.0,159757.0,181344.0,244850.0,335041.0,378692.0,538393.0,534002.0,556453.0,617643.0,727380.0,709604.0,746614.0,590762.0,569848.0,528460.0,497309.0
124,3,0003,14,"Seattle, WA",DR,DO,102675.0,100927.0,190174.0,91973.0,71197.0,90107.0,93699.0,109704.0,103634.0,108311.0,67844.0,95710.0,72523.0,72326.0,97116.0,125212.0,151655.0
125,3,0003,14,"Seattle, WA",DR,PT,43446.0,161631.0,158061.0,158106.0,172859.0,225811.0,243302.0,295185.0,266697.0,270325.0,183144.0,169952.0,164470.0,162720.0,221644.0,225521.0,256921.5
126,3,0003,14,"Seattle, WA",MB,DO,6971227.0,7207565.0,7358403.0,7203721.0,6490693.0,9983459.0,11554497.0,12796106.0,11619743.0,10496943.0,9324727.0,8952627.0,8858933.0,9366803.0,8576749.0,8716219.0,8390927.0
127,3,0003,14,"Seattle, WA",VP,DO,1387676.0,1467675.0,1661814.0,1642478.0,2137441.0,2072788.0,2230211.0,2539666.0,2514731.0,2626805.0,2643525.0,3047890.0,3116822.0,3026565.0,3017326.0,3050834.0,3062968.5
128,3,0003,14,"Seattle, WA",MB,PT,,,,3113140.0,2642817.0,2922723.0,3610876.0,4072784.0,4601212.0,,,,,,,,
129,3,0003,14,"Seattle, WA",CB,PT,,,,,,,,,,6898159.0,8770765.0,9514733.0,10256954.0,10442112.0,11065478.0,11185464.0,11557140.0
130,3,0003,14,"Seattle, WA",DR,DO,102675.0,100927.0,190174.0,91973.0,71197.0,90107.0,93699.0,109704.0,103634.0,108311.0,67844.0,95710.0,72523.0,72326.0,97116.0,125212.0,151655.0
131,3,0003,14,"Seattle, WA",DR,PT,43446.0,161631.0,158061.0,158106.0,172859.0,225811.0,243302.0,295185.0,266697.0,270325.0,183144.0,169952.0,164470.0,162720.0,221644.0,225521.0,256921.5
132,3,0003,14,"Seattle, WA",MB,DO,6971227.0,7207565.0,7358403.0,7203721.0,6490693.0,9983459.0,11554497.0,12796106.0,11619743.0,10496943.0,9324727.0,8952627.0,8858933.0,9366803.0,8576749.0,8716219.0,8390927.0
133,3,0003,14,"Seattle, WA",VP,DO,1387676.0,1467675.0,1661814.0,1642478.0,2137441.0,2072788.0,2230211.0,2539666.0,2514731.0,2626805.0,2643525.0,3047890.0,3116822.0,3026565.0,3017326.0,3050834.0,3062968.5
134,3,0003,14,"Seattle, WA",MB,PT,,,,3113140.0,2642817.0,2922723.0,3610876.0,4072784.0,4601212.0,,,,,,,,
135,3,0003,14,"Seattle, WA",CB,PT,,,,,,,,,,6898159.0,8770765.0,9514733.0,10256954.0,10442112.0,11065478.0,11185464.0,11557140.0
136,3,0003,14,"Seattle, WA",DR,DO,102675.0,100927.0,190174.0,91973.0,71197.0,90107.0,93699.0,109704.0,103634.0,108311.0,67844.0,95710.0,72523.0,72326.0,97116.0,125212.0,151655.0
137,3,0003,14,"Seattle, WA",DR,PT,43446.0,161631.0,158061.0,158106.0,172859.0,225811.0,243302.0,295185.0,266697.0,270325.0,183144.0,169952.0,164470.0,162720.0,221644.0,225521.0,256921.5
138,3,0003,14,"Seattle, WA",MB,DO,6971227.0,7207565.0,7358403.0,7203721.0,6490693.0,9983459.0,11554497.0,12796106.0,11619743.0,10496943.0,9324727.0,8952627.0,8858933.0,9366803.0,8576749.0,8716219.0,8390927.0
139,3,0003,14,"Seattle, WA",VP,DO,1387676.0,1467675.0,1661814.0,1642478.0,2137441.0,2072788.0,2230211.0,2539666.0,2514731.0,2626805.0,2643525.0,3047890.0,3116822.0,3026565.0,3017326.0,3050834.0,3062968.5
140,3,0003,14,"Seattle, WA",MB,PT,,,,3113140.0,2642817.0,2922723.0,3610876.0,4072784.0,4601212.0,,,,,,,,
141,3,0003,14,"Seattle, WA",CB,PT,,,,,,,,,,6898159.0,8770765.0,9514733.0,10256954.0,10442112.0,11065478.0,11185464.0,11557140.0
142,3,0003,14,"Seattle, WA",DR,DO,102675.0,100927.0,190174.0,91973.0,71197.0,90107.0,93699.0,109704.0,103634.0,108311.0,67844.0,95710.0,72523.0,72326.0,97116.0,125212.0,151655.0
143,3,0003,14,"Seattle, WA",DR,PT,43446.0,161631.0,158061.0,158106.0,172859.0,225811.0,243302.0,295185.0,266697.0,270325.0,183144.0,169952.0,164470.0,162720.0,221644.0,225521.0,256921.5
