SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017
162,53,000,36710,00000,00000,0,A,La Center city,Washington,2800,2944,2953,2978,3024,3051,3079,3107,3141,3218
162,53,000,36745,00000,00000,0,A,Lacey city,Washington,42393,42572,42731,43442,43965,44797,45300,46131,47387,49748
162,53,000,36780,00000,00000,0,A,La Conner town,Washington,891,886,887,889,891,893,902,913,926,939
162,53,000,36850,00000,00000,0,A,LaCrosse town,Washington,313,313,312,317,320,320,316,318,321,324
162,53,000,37270,00000,00000,0,A,Lake Forest Park city,Washington,12598,12602,12632,12785,12992,13104,13192,13240,13296,13392
162,53,000,37900,00000,00000,0,A,Lake Stevens city,Washington,28069,28060,28253,28614,29022,29834,30161,30727,31584,32785
162,53,000,38038,00000,00000,0,A,Lakewood city,Washington,58163,57527,57585,57925,58095,58143,58567,58864,59738,60296
162,53,000,38215,00000,00000,0,A,Lamont town,Washington,70,70,70,70,71,71,72,72,73,74
162,53,000,38355,00000,00000,0,A,Langley city,Washington,1035,1015,1018,1018,1017,1012,1019,1040,1076,1124
162,53,000,38495,00000,00000,0,A,Latah town,Washington,183,180,180,181,183,185,185,186,186,187
162,53,000,38845,00000,00000,0,A,Leavenworth city,Washington,1965,1963,1970,1974,1976,1978,1960,1976,1982,1995
162,53,000,39335,00000,00000,0,A,Liberty Lake city,Washington,7591,7594,7616,7718,7850,8194,8535,8809,9118,9893
162,53,000,39510,00000,00000,0,A,Lind town,Washington,564,562,564,566,569,573,570,565,552,556
162,53,000,40070,00000,00000,0,A,Long Beach city,Washington,1392,1399,1395,1386,1360,1342,1349,1367,1386,1413
162,53,000,40245,00000,00000,0,A,Longview city,Washington,36648,36836,36795,36698,36398,36254,36248,36544,37013,37602
162,53,000,40770,00000,00000,0,A,Lyman town,Washington,438,438,438,441,439,441,450,456,459,468
162,53,000,40805,00000,00000,0,A,Lynden city,Washington,11951,11984,12016,12225,12552,12793,13053,13361,13800,14259
162,53,000,40840,00000,00000,0,A,Lynnwood city,Washington,35836,35881,35942,36028,36238,36408,36589,36866,38030,38273
162,53,000,40980,00000,00000,0,A,Mabton city,Washington,2286,2281,2292,2310,2303,2295,2288,2285,2288,2284
162,53,000,41225,00000,00000,0,A,McCleary city,Washington,1653,1652,1652,1637,1622,1611,1607,1614,1625,1691
162,53,000,42275,00000,00000,0,A,Malden town,Washington,203,203,203,204,206,206,203,205,207,209
162,53,000,42800,00000,00000,0,A,Mansfield town,Washington,320,320,320,323,328,332,332,336,337,339
162,53,000,43150,00000,00000,0,A,Maple Valley city,Washington,22684,22686,22803,23416,24154,24761,25082,25598,25674,25758
162,53,000,43395,00000,00000,0,A,Marcus town,Washington,183,183,183,182,181,180,180,180,182,183
162,53,000,43955,00000,00000,0,A,Marysville city,Washington,60020,60007,60180,61217,62283,63154,64904,66532,67565,68864
162,53,000,44165,00000,00000,0,A,Mattawa city,Washington,4437,4335,4355,4399,4420,4446,4533,4538,4528,4556
162,53,000,44690,00000,00000,0,A,Medical Lake city,Washington,5060,5059,5060,4905,4892,4896,4920,4914,4938,4957
162,53,000,44725,00000,00000,0,A,Medina city,Washington,2969,2967,2977,3019,3066,3122,3186,3221,3248,3267
162,53,000,45005,00000,00000,0,A,Mercer Island city,Washington,22699,22699,22758,23336,23687,24108,24331,25013,25163,25261
162,53,000,45180,00000,00000,0,A,Mesa city,Washington,489,489,492,501,506,501,501,501,503,503
162,53,000,45285,00000,00000,0,A,Metaline town,Washington,173,173,172,173,174,172,171,174,176,178
162,53,000,45320,00000,00000,0,A,Metaline Falls town,Washington,238,238,238,237,238,236,237,240,241,245
162,53,000,45865,00000,00000,0,A,Mill Creek city,Washington,18244,18198,18232,18355,18564,18659,19028,19825,20113,20832
162,53,000,45985,00000,00000,0,A,Millwood city,Washington,1786,1786,1785,1777,1768,1766,1764,1775,1783,1784
162,53,000,46020,00000,00000,0,A,Milton city,Washington,6968,7351,7344,7408,7433,7662,7774,7813,8163,8230
162,53,000,46685,00000,00000,0,A,Monroe city,Washington,17304,17343,17359,17408,17499,17687,17859,18029,18378,18789
162,53,000,46895,00000,00000,0,A,Montesano city,Washington,3976,3991,3992,3960,3921,3885,3866,3890,3912,3963
162,53,000,47175,00000,00000,0,A,Morton city,Washington,1126,1122,1123,1123,1119,1113,1111,1120,1137,1159
162,53,000,47245,00000,00000,0,A,Moses Lake city,Washington,20366,20380,20506,20874,21070,21201,21524,21782,22356,23328
162,53,000,47315,00000,00000,0,A,Mossyrock city,Washington,759,759,758,761,759,754,751,759,770,789
162,53,000,47490,00000,00000,0,A,Mountlake Terrace city,Washington,19909,19888,19910,19974,20137,20592,20723,20876,21118,21337
162,53,000,47560,00000,00000,0,A,Mount Vernon city,Washington,31743,31722,31754,32002,32168,32553,33194,33771,34385,35051
162,53,000,47665,00000,00000,0,A,Moxee city,Washington,3308,3454,3503,3604,3654,3740,3806,3843,3993,4032
162,53,000,47735,00000,00000,0,A,Mukilteo city,Washington,20254,20286,20323,20407,20551,20739,20876,21072,21337,21469
162,53,000,47805,00000,00000,0,A,Naches town,Washington,795,811,813,818,818,817,820,821,824,827
162,53,000,47980,00000,00000,0,A,Napavine city,Washington,1766,1791,1792,1786,1784,1793,1793,1800,1851,1893
162,53,000,48540,00000,00000,0,A,Nespelem town,Washington,236,232,232,235,233,234,246,254,280,313
162,53,000,48645,00000,00000,0,A,Newcastle city,Washington,10380,10368,10393,10538,10786,11035,11174,11324,11541,11681
162,53,000,48820,00000,00000,0,A,Newport city,Washington,2126,2142,2129,2122,2118,2098,2094,2115,2115,2140
162,53,000,49275,00000,00000,0,A,Nooksack city,Washington,1338,1337,1358,1370,1385,1411,1435,1466,1511,1560
162,53,000,49415,00000,00000,0,A,Normandy Park city,Washington,6335,6335,6350,6422,6515,6560,6618,6665,6666,6649
162,53,000,49485,00000,00000,0,A,North Bend city,Washington,5731,5846,5860,5950,6052,6270,6604,6697,6753,6821
162,53,000,49555,00000,00000,0,A,North Bonneville city,Washington,956,958,962,962,960,968,970,968,979,999
162,53,000,50045,00000,00000,0,A,Northport town,Washington,295,295,294,293,293,290,291,291,294,296
162,53,000,50325,00000,00000,0,A,Oakesdale town,Washington,422,424,423,426,435,435,430,435,440,442
162,53,000,50360,00000,00000,0,A,Oak Harbor city,Washington,22075,22167,22217,22242,22195,21989,22131,22447,22862,23187
162,53,000,50430,00000,00000,0,A,Oakville city,Washington,684,690,690,685,683,674,669,670,673,684
162,53,000,50570,00000,00000,0,A,Ocean Shores city,Washington,5569,5571,5590,5621,5611,5578,5595,5653,5778,5927
162,53,000,50745,00000,00000,0,A,Odessa town,Washington,910,912,911,901,888,872,860,861,861,876
162,53,000,50920,00000,00000,0,A,Okanogan city,Washington,2552,2609,2615,2608,2593,2578,2575,2567,2567,2571
162,53,000,51300,00000,00000,0,A,Olympia city,Washington,46478,46777,46950,47569,47965,48366,49219,49766,50660,51609
162,53,000,51340,00000,00000,0,A,Omak city,Washington,4845,4800,4809,4798,4761,4725,4792,4784,4774,4787
162,53,000,51970,00000,00000,0,A,Oroville city,Washington,1686,1704,1707,1703,1694,1682,1687,1679,1673,1674
162,53,000,52005,00000,00000,0,A,Orting city,Washington,6746,6737,6742,6795,6854,6991,7223,7416,7667,7983
162,53,000,52215,00000,00000,0,A,Othello city,Washington,7364,7350,7377,7438,7477,7564,7625,7683,7998,8132
162,53,000,52495,00000,00000,0,A,Pacific city,Washington,6606,6605,6620,6707,6846,7050,7088,7126,7145,7184
162,53,000,52950,00000,00000,0,A,Palouse city,Washington,998,994,995,1010,1020,1019,1014,1021,1045,1055
162,53,000,53545,00000,00000,0,A,Pasco city,Washington,59781,62166,62939,65588,67799,68527,69593,70403,71619,73013
162,53,000,53720,00000,00000,0,A,Pateros city,Washington,667,671,672,671,665,661,659,670,691,701
162,53,000,53930,00000,00000,0,A,Pe Ell town,Washington,632,632,631,631,630,626,626,630,642,653
162,53,000,55120,00000,00000,0,A,Pomeroy city,Washington,1425,1431,1427,1408,1389,1407,1381,1400,1417,1388
162,53,000,55365,00000,00000,0,A,Port Angeles city,Washington,19038,19040,19057,19130,19086,19112,19196,19360,19597,19872
162,53,000,55785,00000,00000,0,A,Port Orchard city,Washington,11144,12193,12235,12507,12605,12874,13179,13485,13828,13997
162,53,000,55855,00000,00000,0,A,Port Townsend city,Washington,9113,9113,9119,9104,9090,9153,9202,9270,9422,9551
162,53,000,55995,00000,00000,0,A,Poulsbo city,Washington,9200,9239,9278,9323,9359,9453,9637,9945,10303,10670
162,53,000,56240,00000,00000,0,A,Prescott city,Washington,318,306,306,308,306,303,300,299,298,304
162,53,000,56450,00000,00000,0,A,Prosser city,Washington,5714,5713,5747,5810,5806,5812,5824,5890,6057,6264
162,53,000,56625,00000,00000,0,A,Pullman city,Washington,29799,29825,29818,29885,31286,31441,31588,32582,32968,33354
162,53,000,56695,00000,00000,0,A,Puyallup city,Washington,37022,37241,37219,37649,38234,38507,38975,39361,40352,41001
162,53,000,57115,00000,00000,0,A,Quincy city,Washington,6750,6766,6813,6916,6995,7201,7299,7341,7369,7495
162,53,000,57220,00000,00000,0,A,Rainier city,Washington,1794,1799,1809,1868,1896,1934,1949,1986,2015,2126
162,53,000,57430,00000,00000,0,A,Raymond city,Washington,2882,2869,2863,2866,2828,2789,2797,2829,2865,2920
162,53,000,57465,00000,00000,0,A,Reardan town,Washington,571,571,570,568,564,559,558,562,566,582
162,53,000,57535,00000,00000,0,A,Redmond city,Washington,54144,54315,54504,55457,56539,57449,59160,60378,62359,64291
162,53,000,57745,00000,00000,0,A,Renton city,Washington,90927,91900,92295,94096,95940,97172,98509,100157,101142,101379
162,53,000,57850,00000,00000,0,A,Republic city,Washington,1073,1068,1065,1079,1086,1073,1070,1062,1060,1062
162,53,000,58235,00000,00000,0,A,Richland city,Washington,48058,48102,48483,50219,51377,52172,52838,54000,54690,56243
162,53,000,58410,00000,00000,0,A,Ridgefield city,Washington,4763,4795,4824,5071,5275,5630,6120,6454,7041,7959
162,53,000,58725,00000,00000,0,A,Ritzville city,Washington,1673,1680,1681,1681,1680,1687,1675,1664,1626,1637
162,53,000,58795,00000,00000,0,A,Riverside town,Washington,280,280,280,280,278,276,275,274,273,273
162,53,000,59145,00000,00000,0,A,Rockford town,Washington,470,473,473,473,473,473,473,475,476,477
162,53,000,59180,00000,00000,0,A,Rock Island city,Washington,788,875,876,877,882,888,891,911,957,1015
162,53,000,59775,00000,00000,0,A,Rosalia town,Washington,550,554,553,557,563,560,554,558,564,567
162,53,000,60055,00000,00000,0,A,Roslyn city,Washington,893,893,893,899,899,896,895,902,929,947
162,53,000,60160,00000,00000,0,A,Roy city,Washington,793,780,779,785,787,787,792,795,813,820
162,53,000,60230,00000,00000,0,A,Royal City city,Washington,2140,2142,2154,2175,2195,2188,2211,2225,2214,2205
162,53,000,60510,00000,00000,0,A,Ruston town,Washington,749,749,750,759,760,761,786,794,812,828
162,53,000,60860,00000,00000,0,A,St. John town,Washington,537,537,536,542,547,549,544,550,556,561
162,53,000,61115,00000,00000,0,A,Sammamish city,Washington,45780,57445,57622,58706,59973,61058,62127,63077,63580,64548
162,53,000,62288,00000,00000,0,A,SeaTac city,Washington,26909,26901,26983,27541,27963,28165,28329,28439,29044,29140
162,53,000,63000,00000,00000,0,A,Seattle city,Washington,608660,608664,610333,622532,635974,654176,669641,685447,707255,724745
162,53,000,63210,00000,00000,0,A,Sedro-Woolley city,Washington,10540,11074,11069,11092,11069,11057,11169,11274,11474,11838
162,53,000,63280,00000,00000,0,A,Selah city,Washington,7147,7336,7365,7428,7482,7517,7555,7632,7708,7859
162,53,000,63385,00000,00000,0,A,Sequim city,Washington,6606,6596,6605,6595,6591,6619,6684,6765,6910,7108
162,53,000,63735,00000,00000,0,A,Shelton city,Washington,9834,9857,9859,9842,9775,9715,9736,9801,9927,10146
162,53,000,63960,00000,00000,0,A,Shoreline city,Washington,53007,53031,53153,53748,54463,54851,55209,55431,55480,56189
162,53,000,64855,00000,00000,0,A,Skykomish town,Washington,198,197,197,200,204,206,208,210,210,216
162,53,000,65170,00000,00000,0,A,Snohomish city,Washington,9098,9142,9174,9244,9305,9382,9523,9642,9908,10089
162,53,000,65205,00000,00000,0,A,Snoqualmie city,Washington,10670,10669,10754,11118,11628,12067,12672,13201,13267,13500
162,53,000,65345,00000,00000,0,A,Soap Lake city,Washington,1514,1544,1551,1566,1572,1572,1578,1581,1575,1579
162,53,000,65625,00000,00000,0,A,South Bend city,Washington,1637,1632,1630,1629,1608,1586,1591,1608,1627,1651
162,53,000,65765,00000,00000,0,A,South Cle Elum town,Washington,532,530,530,534,533,532,532,536,552,560
162,53,000,66045,00000,00000,0,A,South Prairie town,Washington,434,427,426,429,429,430,432,434,439,443
162,53,000,66290,00000,00000,0,A,Spangle city,Washington,278,278,278,281,284,286,288,294,300,307
162,53,000,67000,00000,00000,0,A,Spokane city,Washington,208916,209455,209488,208902,209259,209763,210610,212243,215114,217108
162,53,000,67167,00000,00000,0,A,Spokane Valley city,Washington,89755,89743,90030,90660,90646,91356,92752,94359,95851,97847
162,53,000,67175,00000,00000,0,A,Sprague city,Washington,446,446,445,440,434,427,422,425,428,441
162,53,000,67210,00000,00000,0,A,Springdale town,Washington,285,285,284,283,283,281,281,281,286,293
162,53,000,67455,00000,00000,0,A,Stanwood city,Washington,6231,6229,6259,6352,6403,6552,6706,6744,6987,7096
162,53,000,67490,00000,00000,0,A,Starbuck town,Washington,129,130,130,128,126,128,129,128,130,131
162,53,000,67770,00000,00000,0,A,Steilacoom town,Washington,5985,5992,5988,6030,6055,6074,6126,6161,6262,6337
162,53,000,67875,00000,00000,0,A,Stevenson city,Washington,1465,1467,1473,1477,1482,1491,1497,1495,1525,1555
162,53,000,68260,00000,00000,0,A,Sultan city,Washington,4651,4635,4645,4762,4797,4819,4840,4917,5073,5130
162,53,000,68330,00000,00000,0,A,Sumas city,Washington,1307,1307,1310,1321,1326,1332,1341,1363,1397,1464
