,Unnamed: 0,stname,cty,ctyname,trct,trctname,WAC_TOTAL,WAC_RETAIL,Target Geo Id2,Geographic area,Area_acre,POP_TRACT,HH_TRACT,Emp+Pop_Density,tract_id,GISJOIN,COUNTY,COUNTY,COUNTY,2011,2012,2013,2014,2015,2016,2017,2018,ID,County
0,6778,Alaska,2020,"Anchorage Municipality, AK",2020000600,"6 (Anchorage, AK)",3593,260,2020000600,Anchorage Municipality - Census Tract 6,947.2,7747,2530,11.972128378378375,600,G0201220000600,Kenai Peninsula Borough,Kenai Peninsula Borough,Kenai Peninsula Borough,7074,7152.0,7251.0,7348.0,7463.0,7551.0,7634.0,7717.0,2020000600,Anchorage Municipality
1,20767,Alaska,2020,"Anchorage Municipality, AK",2020001000,"10 (Anchorage, AK)",5353,526,2020001000,Anchorage Municipality - Census Tract 10,435.2000000000001,4131,2330,21.792279411764703,1000,G0201220001000,Kenai Peninsula Borough,Kenai Peninsula Borough,Kenai Peninsula Borough,4049,4011.0,4128.0,4219.0,4242.0,4305.0,4372.0,4439.0,2020001000,Anchorage Municipality
2,40681,Alaska,2090,"Fairbanks North Star Borough, AK",2090000100,"1 (Fairbanks North Star, AK)",6220,195,2090000100,Fairbanks North Star Borough - Census Tract 1,384.0,1709,1210,20.6484375,100,G2200190000100,Calcasieu Parish,Calcasieu Parish,Calcasieu Parish,1563,1642.0,1647.0,2040.0,2102.0,2209.0,2094.0,1979.0,2090000100,Fairbanks North Star Borough
3,40681,Alaska,2090,"Fairbanks North Star Borough, AK",2090000100,"1 (Fairbanks North Star, AK)",6220,195,2090000100,Fairbanks North Star Borough - Census Tract 1,384.0,1709,1210,20.6484375,100,G2200290000100,Concordia Parish,Concordia Parish,Concordia Parish,3165,3160.0,3198.0,2713.0,2279.0,2282.0,2145.0,2008.0,2090000100,Fairbanks North Star Borough
4,40681,Alaska,2090,"Fairbanks North Star Borough, AK",2090000100,"1 (Fairbanks North Star, AK)",6220,195,2090000100,Fairbanks North Star Borough - Census Tract 1,384.0,1709,1210,20.6484375,100,G2200690000100,Natchitoches Parish,Natchitoches Parish,Natchitoches Parish,2376,2548.0,2547.0,2520.0,2535.0,2282.0,2043.0,1804.0,2090000100,Fairbanks North Star Borough
5,40681,Alaska,2090,"Fairbanks North Star Borough, AK",2090000100,"1 (Fairbanks North Star, AK)",6220,195,2090000100,Fairbanks North Star Borough - Census Tract 1,384.0,1709,1210,20.6484375,100,G4200490000100,Erie County,Erie County,Erie County,1899,2051.0,1839.0,1840.0,1665.0,1707.0,1547.0,1387.0,2090000100,Fairbanks North Star Borough
6,41705,Alaska,2020,"Anchorage Municipality, AK",2020001100,"11 (Anchorage, AK)",15370,1347,2020001100,Anchorage Municipality - Census Tract 11,294.4000000000001,940,510,55.4008152173913,1100,G0201220001100,Kenai Peninsula Borough,Kenai Peninsula Borough,Kenai Peninsula Borough,2952,3059.0,3105.0,3053.0,3110.0,3205.0,3080.0,2955.0,2020001100,Anchorage Municipality
