,5 digit NTD ID,4 digit NTD ID,Agency,UZA,UZA Name,RailBus,NEW_REPORTER_FLAG,YEAR,UPT,VRM,FARE,min_year,max_year,FARE_per_UPT,FARE_per_UPTPrevious_Year,FARE_per_UPTNext_year,FARE_RATIO_NEXT_YEAR,FARE_RATIO_PREV_YEAR,AVG_FARE
23,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Bus,1,2013,1007014.0,1078820.0,277338.0,2008,2019,0.2754063002103248,0.28373120604811936,0.9951690011996065,0.2767432465021939,0.970659181435324,0.2754063002103248
24,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Bus,1,2014,1074519.0,1182138.0,1069328.0,2008,2019,0.9951690011996065,0.2754063002103248,1.25608154034841,0.7922805719472384,3.613457645811322,0.7657439202793674
25,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Bus,1,2015,940099.0,1068355.0,1180841.0,2008,2019,1.25608154034841,0.9951690011996065,1.2560816767683165,0.9999998913924875,1.2621791261929298,1.25608154034841
26,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Bus,1,2016,978883.0,1141070.0,1229557.0,2008,2019,1.2560816767683165,1.25608154034841,1.2560815230800224,1.0000001223553499,1.0000001086075243,1.2560816767683165
27,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Bus,1,2017,883578.0,964917.0,1109846.0,2008,2019,1.2560815230800224,1.2560816767683165,1.3000077442743796,0.9662108003680583,0.9999998776446652,1.2560815230800224
28,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Bus,1,2018,826417.0,982197.0,1074348.5,2008,2019,1.3000077442743796,1.2560815230800224,0.0,inf,1.0349708361975154,1.3000077442743796
29,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Bus,1,2019,193076.0,238998.0,0.0,2008,2019,0.0,1.3000077442743796,0.0,,0.0,0.0
30,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2012,750888.0,62222.0,505039.0,2012,2019,0.672588987971575,0.0,1.0008896972532404,0.6719911193185153,inf,0.672588987971575
31,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2013,760933.0,63268.0,761610.0,2012,2019,1.0008896972532404,0.672588987971575,0.5981794905851799,1.6732263693529543,1.4881149039798733,1.0008896972532404
32,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2014,707714.0,61521.0,423340.0,2012,2019,0.5981794905851799,1.0008896972532404,0.7484398730362811,0.7992351986252111,0.5976477650102451,0.5981794905851799
33,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2015,622225.0,59960.0,465698.0,2012,2019,0.7484398730362811,0.5981794905851799,0.9203289118653726,0.8132308606053705,1.2511961456654193,0.7484398730362811
34,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2016,1358297.0,191472.0,1250080.0,2012,2019,0.9203289118653726,0.7484398730362811,0.9651698369038036,0.9535408968205248,1.2296631232803907,0.9203289118653726
35,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2017,1417507.0,193810.0,1368135.0,2012,2019,0.9651698369038036,0.9203289118653726,1.0793071352128651,0.8942494730320198,1.0487227169116582,0.9651698369038036
36,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2018,1685668.0,207852.0,1819353.5,2012,2019,1.0793071352128651,0.9651698369038036,0.0,inf,1.1182561803580662,1.0793071352128651
37,1,1,King County Department of Transportation - Metro Transit Division,14,"Seattle, WA",Rail,1,2019,434362.0,46107.0,0.0,2012,2019,0.0,1.0793071352128651,0.0,,0.0,0.0
38,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2002,7522394.0,4777633.0,5018070.0,2002,2019,0.6670841755962265,0.0,0.6997229214702871,0.9533547567578909,inf,0.6670841755962265
39,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2003,7487408.0,4813329.0,5239111.0,2002,2019,0.6997229214702871,0.6670841755962265,0.6903084210951973,1.0136381073841652,1.0489274773230661,0.6997229214702871
40,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2004,7740359.0,4863417.0,5343235.0,2002,2019,0.6903084210951973,0.6997229214702871,0.7036127177400439,0.9810914494445481,0.9865453880583078,0.6903084210951973
41,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2005,7691052.0,5039551.0,5411522.0,2002,2019,0.7036127177400439,0.6903084210951973,0.6889790775501091,1.0212396002531303,1.0192729745694524,0.7036127177400439
42,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2006,8420620.0,5599353.0,5801631.0,2002,2019,0.6889790775501091,0.7036127177400439,0.6724043207228974,1.0246499856059705,0.9792021380214146,0.6889790775501091
43,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2007,9046264.0,5620947.0,6082747.0,2002,2019,0.6724043207228974,0.6889790775501091,0.6401960709308013,1.0503099772937803,0.9759430186383181,0.6724043207228974
44,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2008,11110265.0,5746741.0,7112748.0,2002,2019,0.6401960709308013,0.6724043207228974,0.6392256204640563,1.0015181657863472,0.9520998768159771,0.6401960709308013
45,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2009,11150243.0,5811387.0,7127521.0,2002,2019,0.6392256204640563,0.6401960709308013,0.7826805913639265,0.8167132640278193,0.9984841355472018,0.6392256204640563
46,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2010,10710562.0,5801678.0,8382949.0,2002,2019,0.7826805913639265,0.6392256204640563,0.8298394844847742,0.9431710662091146,1.2244199329740988,0.7826805913639265
47,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2011,10832037.0,5570475.0,8988852.0,2002,2019,0.8298394844847742,0.7826805913639265,0.8088640122942965,1.025932013134052,1.0602530504029324,0.8298394844847742
48,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2012,11030806.0,5313529.0,8922422.0,2002,2019,0.8088640122942965,0.8298394844847742,0.8131415643792232,0.9947394743150384,0.9747234584728144,0.8088640122942965
49,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2013,11092515.0,5334754.0,9019785.0,2002,2019,0.8131415643792232,0.8088640122942965,0.7484297228453095,1.0864634842238738,1.0052883451605095,0.8131415643792232
50,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2014,11324434.0,5446828.0,8475543.0,2002,2019,0.7484297228453095,0.8131415643792232,0.7385873693662641,1.0133259163198127,0.9204174963269567,0.7484297228453095
51,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2015,10815736.0,5480629.0,7988366.0,2002,2019,0.7385873693662641,0.7484297228453095,0.7325345728280452,1.0082628134735692,0.9868493284290907,0.7385873693662641
52,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2016,10261816.0,5477713.0,7517135.0,2002,2019,0.7325345728280452,0.7385873693662641,0.809972575665338,0.9043942904194223,0.9918049011000386,0.7325345728280452
53,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2017,10264971.0,5590733.0,8314345.0,2002,2019,0.809972575665338,0.7325345728280452,0.8418740905174079,0.9621065486972481,1.105712420559665,0.809972575665338
54,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2018,10069599.0,5850424.0,8477334.5,2002,2019,0.8418740905174079,0.809972575665338,0.0,inf,1.0393859197342143,0.8418740905174079
55,2,2,Spokane Transit Authority,96,"Spokane, WA",Bus,0,2019,2537168.0,1495252.0,0.0,2002,2019,0.0,0.8418740905174079,0.0,,0.0,0.0
56,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2002,12921475.0,9122328.0,6971227.0,2002,2019,0.5395070609199027,0.0,0.5391342483410598,1.000691502311326,inf,0.5395070609199027
57,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2003,13368776.0,9781817.0,7207565.0,2002,2019,0.5391342483410598,0.5395070609199027,0.5213103144714775,1.034190641111049,0.9993089755336895,0.5391342483410598
58,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2004,14115207.0,9921970.0,7358403.0,2002,2019,0.5213103144714775,0.5391342483410598,0.5870962589093719,0.8879469193687204,0.9669397113531047,0.5213103144714775
59,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2005,12270085.0,6890034.0,7203721.0,2002,2019,0.5870962589093719,0.5213103144714775,0.5230453007181314,1.122457764372034,1.1261934448862585,0.5870962589093719
60,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2006,12409428.0,7082090.0,6490693.0,2002,2019,0.5230453007181314,0.5870962589093719,0.7505977514830448,0.6968383527457802,0.8909021183166356,0.5230453007181314
61,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2007,13300678.0,7229984.0,9983459.0,2002,2019,0.7505977514830448,0.5230453007181314,0.771042571010073,0.9734841884278252,1.4350530450278172,0.7505977514830448
62,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2008,14985550.0,7481481.0,11554497.0,2002,2019,0.771042571010073,0.7505977514830448,0.8979060633558842,0.8587118435622715,1.0272380505891912,0.771042571010073
63,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2009,14251052.0,7258577.0,12796106.0,2002,2019,0.8979060633558842,0.771042571010073,0.8226492525478619,1.0914810419810645,1.1645350037931352,0.8979060633558842
64,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2010,14124784.0,6958268.0,11619743.0,2002,2019,0.8226492525478619,0.8979060633558842,0.8640139803604284,0.9521249322895088,0.916186320730753,0.8226492525478619
65,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2011,12149043.0,5505120.0,10496943.0,2002,2019,0.8640139803604284,0.8226492525478619,0.8817084255687233,0.9799316364739494,1.0502823380492403,0.8640139803604284
66,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2012,10575749.0,4366502.0,9324727.0,2002,2019,0.8817084255687233,0.8640139803604284,0.8654068558003718,1.0188368854014624,1.020479350578232,0.8817084255687233
67,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2013,10344992.0,4287953.0,8952627.0,2002,2019,0.8654068558003718,0.8817084255687233,0.865870816648733,0.9994641685116991,0.9815113825663664,0.8654068558003718
68,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2014,10231241.0,4401267.0,8858933.0,2002,2019,0.865870816648733,0.8654068558003718,1.028828791028802,0.8416082677691054,1.0005361187576127,0.865870816648733
69,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2015,9104336.0,4411207.0,9366803.0,2002,2019,1.028828791028802,0.865870816648733,0.998637937685358,1.0302320312539102,1.1882012550218308,1.028828791028802
70,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2016,8588447.0,4534746.0,8576749.0,2002,2019,0.998637937685358,1.028828791028802,1.0202573826045804,0.9788098128101451,0.9706551239558002,0.998637937685358
71,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2017,8543157.0,4903678.0,8716219.0,2002,2019,1.0202573826045804,0.998637937685358,0.9695738806472017,1.052273996823787,1.021648932113807,1.0202573826045804
72,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2018,8654242.0,5002372.0,8390927.0,2002,2019,0.9695738806472017,1.0202573826045804,0.0,inf,0.9503228275320189,0.9695738806472017
73,3,3,Pierce County Transportation Benefit Area Authority,14,"Seattle, WA",Bus,0,2019,2053535.0,1222510.0,0.0,2002,2019,0.0,0.9695738806472017,0.0,,0.0,0.0
74,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2002,1513054.0,1112377.0,790711.0,2002,2019,0.5225927164529488,0.0,0.5156571098150474,1.0134500358976704,inf,0.5225927164529488
75,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2003,1923088.0,1047643.0,991654.0,2002,2019,0.5156571098150474,0.5225927164529488,0.5493584678149511,0.9386532474252206,0.9867284667016101,0.5156571098150474
76,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2004,1927339.0,941400.0,1058800.0,2002,2019,0.5493584678149511,0.5156571098150474,0.532059640713916,1.0325129473790262,1.0653561394935318,0.5493584678149511
77,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2005,1958662.0,1093722.0,1042125.0,2002,2019,0.532059640713916,0.5493584678149511,0.38071415792577473,1.3975304822198078,0.9685108574555327,0.532059640713916
78,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2006,2112866.0,1264699.0,804398.0,2002,2019,0.38071415792577473,0.532059640713916,0.4596462169773994,0.8282764958435289,0.7155478987561125,0.38071415792577473
79,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2007,2226619.0,1326578.0,1023457.0,2002,2019,0.4596462169773994,0.38071415792577473,0.4336015648959888,1.0600658627411967,1.2073263034967392,0.4596462169773994
80,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2008,2517228.0,1377909.0,1091474.0,2002,2019,0.4336015648959888,0.4596462169773994,0.4322589012773445,1.0031061560899652,0.9433376124518583,0.4336015648959888
81,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2009,2490401.0,1455668.0,1076498.0,2002,2019,0.4322589012773445,0.4336015648959888,0.5294155338314517,0.8164832228269323,0.996903462239657,0.4322589012773445
82,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2010,2278575.0,1598397.0,1206313.0,2002,2019,0.5294155338314517,0.4322589012773445,0.5058966704521835,1.0464894607000408,1.224764908870598,0.5294155338314517
83,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2011,2323769.0,1444595.0,1175587.0,2002,2019,0.5058966704521835,0.5294155338314517,0.5322018909919445,0.9505728540521867,0.9555757965599176,0.5058966704521835
84,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2012,2275208.0,1359451.0,1210870.0,2002,2019,0.5322018909919445,0.5058966704521835,0.7522037741347324,0.7075235584986816,1.0519972201363743,0.5322018909919445
85,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2013,2004062.0,1197310.0,1507463.0,2002,2019,0.7522037741347324,0.5322018909919445,0.7322487345981686,1.027251722800879,1.4133804987666192,0.7522037741347324
86,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2014,1971113.0,1185612.0,1443345.0,2002,2019,0.7322487345981686,0.7522037741347324,0.7204858317081184,1.016326348655827,0.9734712318353916,0.7322487345981686
87,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2015,1944871.0,1197832.0,1401252.0,2002,2019,0.7204858317081184,0.7322487345981686,0.660809683982584,1.0903076168101484,0.9839359191293034,0.7204858317081184
88,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2016,1948785.0,1239254.0,1287776.0,2002,2019,0.660809683982584,0.7204858317081184,0.6338120914002229,1.04259557832467,0.9171723507954973,0.660809683982584
89,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2017,1902840.0,1265710.0,1206043.0,2002,2019,0.6338120914002229,0.660809683982584,0.6156924466425819,1.0294297012354932,0.9591446777540374,0.6338120914002229
90,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2018,1800312.0,1270213.0,1108438.5,2002,2019,0.6156924466425819,0.6338120914002229,0.0,inf,0.9714116454963633,0.6156924466425819
91,5,5,Everett Transit,14,"Seattle, WA",Bus,0,2019,406732.0,312585.0,0.0,2002,2019,0.0,0.6156924466425819,0.0,,0.0,0.0
92,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2002,8365005.0,3355842.0,4006082.0,2002,2019,0.4789096958101041,0.0,0.5324755894084195,0.8994021610308425,inf,0.4789096958101041
93,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2003,8103040.0,3100538.0,4314671.0,2002,2019,0.5324755894084195,0.4789096958101041,0.5282508452929588,1.0079976097588972,1.1118496745147444,0.5324755894084195
94,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2004,8396793.0,3193677.0,4435613.0,2002,2019,0.5282508452929588,0.5324755894084195,0.507552951342298,1.0407797726245551,0.992065844520395,0.5282508452929588
95,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2005,8626363.0,3378437.0,4378336.0,2002,2019,0.507552951342298,0.5282508452929588,0.5377720952032204,0.9438067833372745,0.9608180580587957,0.507552951342298
96,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2006,9443294.0,3155046.0,5078340.0,2002,2019,0.5377720952032204,0.507552951342298,0.5061971874471165,1.0623766953651883,1.0595388989089778,0.5377720952032204
97,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2007,10299753.0,3051536.0,5213706.0,2002,2019,0.5061971874471165,0.5377720952032204,0.5130759099244611,0.9865931680979578,0.9412857081322302,0.5061971874471165
98,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2008,11933051.0,3579293.0,6122561.0,2002,2019,0.5130759099244611,0.5061971874471165,0.5865136705494585,0.8747893453937752,1.0135890175764029,0.5130759099244611
99,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2009,11257192.0,3487654.0,6602497.0,2002,2019,0.5865136705494585,0.5130759099244611,0.628800115029204,0.9327505776970452,1.143132349822874,0.5865136705494585
100,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2010,11183247.0,3330017.0,7032027.0,2002,2019,0.628800115029204,0.5865136705494585,0.635904251930309,0.9888282915556231,1.072097969072282,0.628800115029204
101,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2011,11379655.0,3105288.0,7236371.0,2002,2019,0.635904251930309,0.628800115029204,0.5877313129824938,1.081964220526821,1.0112979255749261,0.635904251930309
102,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2012,8810087.0,2699455.0,5177964.0,2002,2019,0.5877313129824938,0.635904251930309,0.6135128776224491,0.9579771418330015,0.9242449805901053,0.5877313129824938
103,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2013,8564275.0,2821153.0,5254293.0,2002,2019,0.6135128776224491,0.5877313129824938,0.6452609146223641,0.9507981402864059,1.0438662430781924,0.6135128776224491
104,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2014,8207934.0,2769035.0,5296259.0,2002,2019,0.6452609146223641,0.6135128776224491,0.716010765975635,0.9011888441972417,1.0517479553533553,0.6452609146223641
105,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2015,7521845.0,2822048.0,5385722.0,2002,2019,0.716010765975635,0.6452609146223641,0.6969129197733469,1.0274034899632785,1.1096453384204696,0.716010765975635
106,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2016,7469388.0,2985557.0,5205513.0,2002,2019,0.6969129197733469,0.716010765975635,0.7676783581226412,0.9078188962857423,0.9733274314999086,0.6969129197733469
107,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2017,7202097.0,3066842.0,5528894.0,2002,2019,0.7676783581226412,0.6969129197733469,0.8728206678687702,0.8795373280941403,1.101541292091857,0.7676783581226412
108,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2018,6416530.0,2916024.0,5600480.0,2002,2019,0.8728206678687702,0.7676783581226412,0.0,inf,1.1369614092069167,0.8728206678687702
109,7,7,Lane Transit District,151,"Eugene, OR",Bus,0,2019,1457873.0,676557.0,0.0,2002,2019,0.0,0.8728206678687702,0.0,,0.0,0.0
110,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2010,13446.0,75460.0,32757.0,2010,2019,2.436189201249442,0.0,2.5003160156743776,0.9743525162327774,inf,2.436189201249442
111,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2011,15822.0,78090.0,39560.0,2010,2019,2.5003160156743776,2.436189201249442,0.5830546456688888,4.28830476568106,1.0263225920187344,1.5096219234591655
112,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2012,2738131.0,497237.0,1596480.0,2010,2019,0.5830546456688888,2.5003160156743776,0.6106040943976131,0.9548816508413639,0.23319238128850248,0.5830546456688888
113,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2013,2781850.0,504292.0,1698609.0,2010,2019,0.6106040943976131,0.5830546456688888,0.6397334973320784,0.9544663472274854,1.047250200188559,0.6106040943976131
114,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2014,2832542.0,504662.0,1812072.0,2010,2019,0.6397334973320784,0.6106040943976131,0.7196495461219758,0.8889514358474254,1.0477058755447795,0.6397334973320784
115,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2015,2688057.0,505919.0,1934459.0,2010,2019,0.7196495461219758,0.6397334973320784,0.7139933356143314,1.007921937398446,1.1249208445753998,0.7196495461219758
116,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2016,2721031.0,527281.0,1942798.0,2010,2019,0.7139933356143314,0.7196495461219758,0.6604325512038445,1.0810995525778608,0.9921403264434412,0.7139933356143314
117,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2017,2975509.0,653807.0,1965123.0,2010,2019,0.6604325512038445,0.7139933356143314,0.5174212008781599,1.2763925213790386,0.924984195595604,0.6604325512038445
118,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2018,3827549.0,847990.0,1980455.0,2010,2019,0.5174212008781599,0.6604325512038445,0.0,inf,0.7834580532637258,0.5174212008781599
119,7,7,Lane Transit District,151,"Eugene, OR",Bus,1,2019,956054.0,198367.0,0.0,2010,2019,0.0,0.5174212008781599,0.0,,0.0,0.0
120,8,8,Tri-County Metropolitan Transportation District of Oregon,24,"Portland, OR-WA",Bus,0,2002,62918800.0,23859864.0,37085849.0,2002,2019,0.5894239718494313,0.0,0.2925337402802239,2.0148922694688496,inf,0.5894239718494313
