NTD_ID,MODE,SERVICE_ID,2004
1004,DR,PT,769280.00
1004,MB,PT,2409932.00
1005,DR,PT,108659.00
1005,MB,DO,771455.00
1006,DR,PT,133045.00
1006,MB,PT,1553593.00
1007,DR,PT,240082.00
1007,MB,PT,432801.00
1008,DR,PT,665685.00
1008,MB,PT,4955284.00
1013,DR,PT,120543.00
1013,MB,PT,831587.00
1014,DR,DO,105398.00
1014,DR,PT,346047.00
1014,MB,DO,2391758.00
1014,MB,PT,560.00
1016,MB,DO,1091473.00
1017,DR,PT,300864.00
1040,DR,PT,10472.00
1040,MB,DO,651312.00
1042,DR,DO,327895.00
1047,MB,DO,384114.00
1048,MB,DO,10085398.00
1049,DR,DO,151448.00
1049,MB,DO,0.00
1050,DR,PT,173276.00
1050,MB,DO,4093139.00
1051,DR,DO,39085.00
1051,MB,DO,541229.00
1052,MB,DO,35707.00
1053,DR,PT,16641.00
1053,MB,PT,174943.00
1055,MB,DO,5679805.00
1056,MB,DO,2545496.00
1057,DR,DO,95539.00
1057,DR,PT,101558.00
1057,MB,DO,1311621.00
1057,MB,PT,56127.00
1061,DR,PT,929003.00
1061,MB,PT,414766.00
1063,DR,PT,42743.00
1063,MB,PT,238260.00
1064,DR,PT,190052.00
1064,MB,PT,1532768.00
1066,DR,PT,57740.00
1066,MB,DO,1060777.00
1066,VP,DO,14891.00
1069,DR,DO,1769784.00
1086,DR,DO,3557.00
1086,MB,DO,131806.00
1086,MB,PT,17303.00
1087,DR,PT,42973.00
1087,MB,PT,161134.00
1088,FB,DO,1637930.00
1095,DR,DO,207025.00
1095,MB,DO,1236207.00
1096,DR,PT,223.00
1096,MB,DO,377385.00
1098,DR,DO,50495.00
1098,MB,DO,72881.00
1102,CR,PT,1161007.00
1102,DR,PT,207025.00
1102,MB,PT,2140735.00
1105,DR,PT,377150.00
1105,MB,PT,433302.00
1107,DR,DO,354479.00
1107,MB,DO,235928.00
1108,VP,DO,2569022.00
2002,DR,DO,0.00
2002,MB,DO,8733393.00
2002,MB,PT,482161.00
2003,DR,DO,55572.00
2003,DR,PT,211241.00
2003,MB,DO,1904751.00
2004,DR,DO,177531.00
2004,LR,DO,3925653.00
2004,MB,DO,18266749.00
2005,DR,PT,482486.00
2005,MB,PT,1456664.00
2006,DR,DO,3830.00
2006,MB,DO,390183.00
2007,DR,DO,990872.00
2007,MB,DO,37049304.00
2008,DR,PT,5764112.00
2008,HR,DO,1837633011.00
2008,MB,DO,705568868.00
2009,MB,DO,231544.00
2010,DR,DO,240871.00
2010,MB,DO,306562.00
2018,DR,DO,147280.00
2018,DR,PT,22558.00
2018,MB,DO,6797781.00
2021,DR,DO,40743.00
2021,MB,DO,415487.00
2040,MB,DO,11097376.00
2071,DR,DO,12528.00
2071,MB,DO,185826.00
2072,DR,PT,478789.00
2072,MB,PT,6572130.00
2075,HR,DO,18672787.00
2076,DR,PT,556407.00
2076,MB,PT,41494376.00
2078,CR,DO,403045407.00
2078,FB,PT,101342.00
2078,MB,PT,215197.00
2079,MB,DO,41070037.00
2080,CR,DO,287844512.00
2080,CR,PT,0.00
2080,DR,PT,939781.00
2080,LR,DO,3208897.00
2080,LR,PT,5715815.00
2080,MB,DO,231007303.00
2080,MB,PT,10938872.00
2080,VP,PT,1607701.00
2082,FB,DO,0.00
2082,MB,PT,116868733.00
2084,MB,PT,1924804.00
2085,MB,DO,59574.00
2086,DR,DO,58415.00
2089,MB,DO,25195.00
2096,DR,PT,18102.00
2096,MB,PT,136638.00
2098,FB,PT,7606545.00
2098,HR,DO,80923380.00
2099,HR,DO,4439600.00
2100,CR,DO,410802424.00
2113,DR,DO,224365.00
2113,MB,DO,13583005.00
2116,MB,DO,324969.00
2117,MB,DO,7733213.00
2120,DR,DO,5823.00
2120,MB,DO,178965.00
2122,MB,DO,25140402.00
2126,MB,DO,24046088.00
2128,MB,DO,19801937.00
2132,MB,DO,8504482.00
2135,MB,DO,2376550.00
2136,MB,DO,30576039.00
2137,MB,DO,1359409.00
2145,DR,PT,34810.00
2145,MB,DO,2714943.00
2145,MB,PT,3359.00
2147,MB,PT,66252271.00
2148,DR,DO,5836.00
2148,MB,DO,167415.00
2149,MB,DO,14976792.00
2155,DR,DO,21108.00
2158,DR,DO,124759.00
2158,MB,DO,72101.00
2159,DR,DO,950108.00
2160,MB,DO,3478298.00
2161,MB,DO,10278477.00
2163,MB,DO,9620056.00
2164,MB,DO,1763400.00
2165,MB,DO,13452557.00
2166,MB,DO,13020287.00
2168,MB,DO,11413043.00
2169,MB,DO,9318136.00
2171,MB,PT,13485315.00
2172,MB,DO,384342.00
2173,DR,DO,1343936.00
2175,MB,PT,1103435.00
2177,MB,DO,7620076.00
2178,MB,DO,222349.00
2178,MB,PT,42905.00
2179,MB,DO,168010.00
2180,MB,DO,2248022.00
2181,MB,DO,260166.00
2181,TR,DO,1194246.00
2182,DR,DO,2042.00
2183,DR,DO,15078.00
3001,DR,DO,65403.00
3001,MB,DO,1282515.00
3002,DR,DO,37369.00
3002,MB,DO,316695.00
3006,DR,PT,491135.00
3006,MB,DO,7331198.00
3006,VP,PT,345442.00
3007,DR,PT,90318.00
3007,MB,DO,1215286.00
3008,DR,DO,30949.00
3008,MB,DO,709045.00
3009,DR,DO,7658.00
3009,MB,DO,339199.00
3010,DR,PT,495583.00
3010,MB,DO,2691227.00
3011,DR,DO,995.00
3011,DR,PT,19565.00
3011,MB,DO,543095.00
3012,DR,DO,8104.00
3012,IP,DO,102277.00
3012,MB,DO,573956.00
3013,DR,DO,2995191.00
3013,MB,DO,1970356.00
3014,DR,DO,795407.00
3014,DR,PT,381710.00
3014,MB,DO,1868321.00
3014,MB,PT,79613.00
3015,DR,PT,70290.00
3015,MB,DO,619747.00
3018,DR,PT,233517.00
3018,MB,DO,1710670.00
3019,CR,DO,87894381.00
3019,DR,PT,5031613.00
3019,HR,DO,72039379.00
3019,LR,DO,14787752.00
3019,MB,DO,147683906.00
3019,MB,PT,26317.00
3022,DR,PT,6979680.00
3022,IP,DO,591239.00
3022,IP,PT,451033.00
3022,LR,DO,5818124.00
3022,MB,DO,56352308.00
3023,DR,DO,538255.00
3023,MB,DO,744713.00
3024,DR,DO,310130.00
3024,DR,PT,106835.00
3024,MB,DO,1910409.00
3025,DR,PT,13902.00
3025,MB,DO,676260.00
3025,MB,PT,26509.00
3026,DR,PT,7978.00
3026,MB,DO,632067.00
3027,DR,DO,1932349.00
3027,DR,PT,40589.00
3027,MB,DO,1422782.00
3030,DR,PT,2364806.00
3030,HR,DO,322272047.00
3030,MB,DO,96633174.00
3034,CR,PT,26505238.00
3034,DR,DO,137233.00
3034,DR,PT,776100.00
3034,HR,DO,11580711.00
3034,LR,DO,5432412.00
3034,MB,DO,59413337.00
3034,MB,PT,9600547.00
3035,DR,DO,7474.00
3035,MB,DO,274919.00
3036,DR,PT,90707.00
3036,MB,DO,392243.00
3040,MB,DO,666506.00
3042,DR,DO,15079.00
3042,MB,DO,224693.00
3044,DR,PT,13881.00
3044,MB,PT,304796.00
3048,DR,PT,57421.00
3048,MB,PT,268674.00
3050,DR,DO,896858.00
3050,MB,DO,72912.00
3051,DR,PT,272651.00
3051,MB,DO,7859314.00
3051,MB,PT,949124.00
3054,DR,PT,88459.00
3054,MB,DO,3191996.00
3055,DR,DO,67975.00
3055,MB,DO,24734.00
3057,CR,PT,2693000.00
3058,MB,DO,549579.00
3061,DR,PT,154.00
3061,MB,PT,556097.00
3067,DR,PT,6979680.00
3068,MB,PT,3216579.00
3069,DR,DO,32939.00
3069,MB,DO,186563.00
3070,MB,PT,4537923.00
3071,MB,DO,1806770.00
3072,DR,DO,275627.00
3072,MB,DO,316284.00
3073,CR,PT,16929629.00
3074,DR,DO,45456.00
3074,MB,DO,138171.00
3075,CR,PT,2097112.00
3075,DR,DO,904555.00
3075,DR,PT,21712.00
3075,MB,DO,5256204.00
3075,MB,PT,258127.00
3076,DR,DO,11798.00
3076,MB,DO,313031.00
3078,VP,PT,379914.00
3079,MB,DO,32157.00
3080,MB,PT,342895.00
3081,MB,PT,1626300.00
3083,DR,DO,279866.00
3083,DR,PT,64571.00
3083,FB,PT,319026.00
3083,MB,DO,13780550.00
3083,VP,DO,0.00
3085,DR,DO,41886.00
3085,MB,PT,777171.00
3088,DR,PT,15981.00
3088,MB,PT,158320.00
4001,DR,DO,84656.00
4001,DR,PT,23000.00
4001,IP,DO,1609672.00
4001,MB,DO,1287353.00
4002,DR,DO,73629.00
4002,MB,DO,842123.00
4003,DR,DO,199839.00
4003,LR,DO,417118.00
4003,MB,DO,8466251.00
4004,DR,DO,246671.00
4004,MB,DO,6746198.00
4005,DR,PT,0.00
4005,MB,DO,689046.00
4006,DR,DO,2950.00
4006,MB,DO,674169.00
4007,DR,DO,34424.00
4007,MB,DO,1565113.00
4008,DR,DO,128276.00
4008,MB,DO,9374336.00
4008,MB,PT,26451.00
4008,VP,DO,423592.00
4009,DR,DO,29995.00
4009,MB,DO,409870.00
4011,DR,DO,37297.00
4011,DR,PT,24559.00
4011,MB,DO,305496.00
4012,DR,DO,566466.00
4012,MB,DO,1538444.00
4014,DR,DO,384211.00
4014,MB,DO,410079.00
4015,DR,DO,37480.00
4015,MB,DO,404242.00
4017,DR,PT,150051.00
4017,MB,DO,1233722.00
4018,DR,DO,4918741.00
4018,DR,PT,512106.00
4018,MB,DO,65902.00
4018,MB,PT,10855.00
4019,DR,DO,64204.00
4019,MB,DO,3200866.00
4021,DR,DO,43372.00
4021,MB,DO,346703.00
4022,DR,DO,403527.00
4022,HR,DO,43614432.00
4022,MB,DO,48732853.00
4022,MB,PT,1374875.00
4023,DR,DO,32314.00
4023,MB,DO,703254.00
4024,DR,DO,41337.00
4024,MB,DO,711638.00
4025,DR,PT,65127.00
4025,FB,DO,0.00
4025,MB,DO,3041174.00
4026,DR,DO,86526.00
4026,MB,DO,419046.00
4026,VP,DO,1852.00
4027,DR,PT,653019.00
4027,MB,DO,8060506.00
4028,DR,PT,10308.00
4028,MB,DO,1554750.00
4028,VP,PT,0.00
4029,DR,PT,1121981.00
4029,FB,PT,1671527.00
4029,MB,DO,17051972.00
4029,MB,PT,112671.00
4030,DR,PT,0.00
4030,MB,DO,6325217.00
4031,DR,DO,111921.00
4031,MB,DO,530821.00
4031,MB,PT,
4032,DR,DO,2369219.00
4032,DR,PT,175391.00
4032,MB,DO,2013234.00
4032,MB,PT,20429.00
4032,VP,DO,106822.00
4034,AG,DO,0.00
4034,DR,PT,3207968.00
4034,HR,DO,10026596.00
4034,MB,DO,58074979.00
4035,DR,PT,689365.00
4035,MB,DO,14201801.00
4035,MB,PT,20429.00
4035,VP,PT,211277.00
4036,DR,DO,1223574.00
4036,DR,PT,15246.00
4036,MB,DO,3061915.00
4037,DR,PT,902645.00
4037,MB,DO,5492177.00
4037,MB,PT,33636.00
4038,DR,PT,111228.00
4038,MB,DO,808614.00
4040,AG,DO,325927.00
4040,DR,PT,12312705.00
4040,MB,DO,6251662.00
4041,DR,DO,111463.00
4041,LR,DO,448089.00
4041,MB,DO,7428309.00
4041,VP,PT,102285.00
4042,DR,DO,128743.00
4042,DR,PT,11337.00
4042,MB,DO,2071666.00
4043,DR,DO,24508.00
4043,DR,PT,222695.00
4043,MB,DO,621143.00
4044,DR,DO,108218.00
4044,DR,PT,0.00
4044,MB,DO,326198.00
4045,DR,DO,34694.00
4045,MB,DO,225655.00
4046,DR,DO,93774.00
4046,DR,PT,58603.00
4046,MB,DO,562986.00
4046,VP,PT,0.00
4047,DR,DO,18689.00
4047,MB,DO,630008.00
4051,DR,DO,2907.00
4051,MB,DO,306815.00
4053,DR,DO,14311.00
4053,MB,DO,515660.00
4054,DR,DO,53030.00
4054,MB,DO,101281.00
4056,DR,DO,3664653.00
4056,MB,DO,25026.00
4057,DR,DO,173636.00
4057,MB,DO,197122.00
4058,DR,DO,81032.00
4058,MB,DO,579510.00
4063,DR,DO,249167.00
4063,DR,PT,1328841.00
4063,MB,DO,273282.00
4063,VP,PT,341974.00
4068,DR,DO,22534.00
4070,FB,DO,1943353.00
4071,DR,DO,135908.00
4071,DR,PT,0.00
4071,MB,DO,136876.00
4073,DR,DO,260716.00
4073,MB,DO,26817.00
4074,DR,DO,14414.00
4074,DR,PT,22911.00
4074,MB,DO,214057.00
4077,CR,PT,6408061.00
4077,MB,PT,0.00
4078,DR,PT,129940.00
4078,MB,PT,2655291.00
4080,DR,DO,22488.00
4080,MB,DO,19222.00
4082,VP,DO,118595.00
4085,MB,DO,84861.00
4086,DR,DO,140019.00
4086,MB,DO,5949480.00
4087,DR,PT,142230.00
4087,MB,PT,2062430.00
4088,DR,PT,645078.00
4092,DR,DO,56417.00
4092,MB,DO,282933.00
4093,DR,PT,111914.00
4093,MB,PT,1023320.00
4094,MB,PT,2432700.00
4097,DR,DO,46916.00
4097,MB,DO,13822.00
4099,DR,DO,126298.00
4100,DR,DO,26554.00
4100,MB,DO,113916.00
4100,VP,DO,5404.00
4101,MB,DO,166323.00
4102,DR,DO,33809.00
4102,MB,DO,504264.00
4103,DR,DO,362234.00
4104,DR,DO,38669.00
4104,DR,PT,17200.00
4104,MB,DO,3674.00
4105,PB,PT,46416375.00
4108,DR,DO,24195.00
4108,MB,DO,618347.00
4108,VP,DO,424099.00
4110,DR,PT,103832.00
4110,MB,PT,1053834.00
4113,DR,DO,99666.00
4120,DR,PT,9327.00
4120,MB,PT,157337.00
4127,DR,DO,8764.00
4127,DR,PT,8454.00
4127,MB,DO,68660.00
4127,MB,PT,93164.00
4128,DR,PT,597100.00
4128,MB,PT,13571.00
4129,DR,PT,103672.00
4130,DR,PT,31392.00
4130,MB,DO,885584.00
4134,DR,PT,3240749.00
4135,MB,PT,1436689.00
4135,VP,DO,150068.00
4135,VP,PT,0.00
4138,DR,PT,5561.00
4138,MB,PT,1865331.00
4141,DR,PT,134694.00
4141,MB,PT,1436953.00
4142,MB,DO,0.00
4143,DR,PT,93011.00
4148,DR,DO,1118797.00
5001,DR,PT,287831.00
5001,MB,DO,530521.00
5001,MB,PT,0.00
5002,DR,PT,286818.00
5002,MB,DO,726444.00
5003,DR,PT,0.00
5003,LR,DO,0.00
5003,MB,DO,489111.00
5004,DR,PT,551674.00
5004,MB,DO,381838.00
5005,DR,DO,177662.00
5005,DR,PT,128774.00
5005,MB,DO,6295638.00
5006,DR,PT,49638.00
5006,MB,DO,888582.00
5008,DR,PT,3218123.00
5008,MB,DO,37813177.00
5008,MB,PT,
5008,VP,DO,95781.00
5009,DR,PT,196767.00
5009,MB,DO,253314.00
5009,MB,PT,17065.00
5010,DR,DO,571120.00
5010,DR,PT,98515.00
5010,MB,DO,2384814.00
5011,DR,DO,186790.00
5011,MB,DO,746178.00
5012,DR,PT,335172.00
5012,MB,DO,19432962.00
5015,DR,DO,202186.00
5015,DR,PT,74184.00
5015,HR,DO,4956439.00
5015,LR,DO,1742726.00
5015,MB,DO,30604774.00
5016,DR,PT,277867.00
5016,MB,DO,11501354.00
5017,DR,DO,795101.00
5017,MB,DO,4321774.00
5017,TB,DO,1238093.00
5019,DR,DO,15036.00
5019,MB,DO,72361.00
5020,DR,DO,41362.00
5020,MB,DO,161550.00
5021,DR,DO,66155.00
5021,MB,DO,140068.00
5022,DR,PT,123411.00
5022,MB,DO,4861550.00
5024,DR,DO,10872.00
5024,MB,DO,783700.00
5025,DR,PT,36136.00
5025,MB,DO,1564213.00
5026,DR,PT,18528.00
5026,MB,PT,128335.00
5027,LR,DO,2568032.00
5027,MB,DO,48785657.00
5028,DR,DO,203629.00
5028,MB,DO,598498.00
5029,DR,DO,515320.00
5029,MB,DO,90905.00
5030,DR,DO,39037.00
5030,MB,DO,286273.00
5031,DR,DO,638419.00
5031,DR,PT,461168.00
5031,MB,DO,8320438.00
5031,MB,PT,47431.00
5032,DR,DO,552575.00
5032,MB,DO,1729791.00
5033,DR,PT,572362.00
5033,MB,DO,3016355.00
5034,DR,DO,184964.00
5034,MB,DO,225339.00
5035,DR,DO,758.00
5035,DR,PT,53956.00
5035,MB,DO,1124461.00
5036,DR,DO,358637.00
5036,DR,PT,257097.00
5036,MB,DO,2442804.00
5037,DR,DO,19632.00
5037,MB,DO,191178.00
5037,MB,PT,1929.00
5038,DR,PT,155172.00
5039,DR,DO,118946.00
5039,MB,DO,468686.00
5040,DR,DO,24638.00
5040,DR,PT,448995.00
5040,MB,DO,2719956.00
5041,DR,DO,30461.00
5041,MB,DO,91384.00
5042,DR,DO,0.00
5042,MB,DO,0.00
5043,DR,DO,109692.00
5043,MB,DO,695703.00
5044,DR,DO,87980.00
5044,MB,DO,832331.00
5045,DR,DO,16046.00
5045,MB,DO,982342.00
5047,DR,DO,10868.00
5047,MB,DO,420937.00
5048,DR,DO,702602.00
5050,DR,DO,368631.00
5050,DR,PT,143357.00
5050,MB,DO,7210068.00
5050,MB,PT,26199.00
5051,DR,DO,42689.00
5051,MB,DO,1495301.00
5052,DR,DO,46788.00
5052,MB,DO,1035057.00
5053,DR,DO,14373.00
5053,MB,DO,88291.00
5054,DR,DO,51583.00
5054,MB,DO,171693.00
5056,DR,PT,298917.00
5056,MB,DO,1097468.00
5057,DR,DO,6400.00
5057,DR,PT,15109.00
5057,MB,DO,1054979.00
5057,MB,PT,7474.00
5057,VP,DO,21969.00
5058,DR,DO,200270.00
5058,MB,DO,767926.00
5059,DR,DO,93207.00
5059,MB,DO,567973.00
5060,DR,DO,21987.00
5060,DR,PT,183573.00
5060,MB,DO,4087670.00
5061,DR,DO,20435.00
5061,DR,PT,57587.00
5061,MB,DO,380801.00
5066,DR,PT,2682102.00
5066,HR,DO,163147354.00
5066,MB,DO,238085884.00
5088,DR,PT,80553.00
5088,MB,DO,383306.00
5090,DR,PT,63085.00
5090,MB,PT,156061.00
5091,DR,PT,23644.00
5091,MB,DO,348654.00
5092,DR,PT,109675.00
5092,MB,PT,1338565.00
5095,DR,PT,145608.00
5095,MB,PT,452162.00
5096,DR,DO,48620.00
5096,DR,PT,49305.00
5096,MB,DO,447678.00
5096,MB,PT,843997.00
5097,MB,DO,26840.00
5099,DR,PT,133828.00
5099,MB,DO,470600.00
5102,DR,PT,15740.00
5102,MB,PT,357210.00
5103,DR,DO,0.00
5104,CR,DO,14622077.00
5108,DR,PT,6628.00
5108,MB,DO,325925.00
5109,DR,PT,4582.00
5109,MB,DO,154170.00
5110,DR,PT,46078.00
5110,MB,DO,917195.00
5113,DR,DO,6184972.00
5113,DR,PT,2954578.00
5113,MB,DO,26564694.00
5113,MB,PT,4572478.00
5113,VP,DO,2518964.00
5117,DR,DO,365356.00
5117,DR,PT,1845.00
5117,MB,DO,495013.00
5118,CR,DO,191762241.00
5119,DR,PT,285270.00
5119,MB,DO,23842751.00
5131,DR,DO,413178.00
5132,DR,DO,178682.00
5132,MB,DO,9188.00
5133,DR,PT,106099.00
5138,DR,PT,385195.00
5141,AG,DO,367012.00
5143,MB,PT,7424.00
5145,DR,DO,15368.00
5145,DR,PT,195343.00
5146,DR,PT,186461.00
5146,MB,PT,913806.00
5146,VP,PT,649028.00
5147,DR,PT,93449.00
5147,MB,PT,58346.00
5148,DR,DO,463563.00
5148,DR,PT,1317431.00
5148,MB,DO,66059.00
5149,DR,PT,436501.00
5149,MB,PT,84764.00
5154,DR,PT,1323698.00
5154,MB,PT,7257210.00
5154,VP,PT,392641.00
5155,DR,PT,3471289.00
5157,DR,DO,1667.00
5157,MB,DO,10233.00
5157,MB,PT,354690.00
5158,MB,DO,1180008.00
5158,MB,PT,0.00
5160,DR,PT,165910.00
5160,MB,PT,125396.00
5161,DR,PT,178618.00
5161,MB,PT,183635.00
5164,DR,PT,62733.00
5165,DR,PT,1542094.00
5166,DR,DO,395167.00
5166,DR,PT,0.00
5168,DR,DO,160443.00
5169,DR,PT,155993.00
5171,DR,PT,100998.00
5171,MB,DO,82860.00
5171,MB,PT,4329.00
6001,DR,DO,40511.00
6001,MB,DO,134535.00
6006,DR,DO,255907.00
6006,DR,PT,30330.00
6006,MB,DO,6281957.00
6007,CR,PT,886032.00
6007,DR,DO,636129.00
6007,DR,PT,81696.00
6007,MB,DO,2603688.00
6007,MB,PT,0.00
6007,VP,PT,722659.00
6008,DR,PT,1323834.00
6008,LR,DO,1486925.00
6008,MB,DO,42006466.00
6008,MB,PT,7444124.00
6008,VP,PT,993224.00
6009,DR,DO,30167.00
6009,MB,DO,2405879.00
6010,DR,DO,205097.00
6010,MB,DO,2271609.00
6011,DR,DO,599073.00
6011,DR,PT,579012.00
6011,MB,DO,13735604.00
6012,DR,DO,36553.00
6012,MB,DO,371163.00
6013,DR,DO,36663.00
6013,MB,DO,89587.00
6014,DR,DO,55160.00
6014,MB,DO,1088560.00
6015,DR,DO,10815.00
6015,LR,DO,22752.00
6015,MB,DO,208573.00
6016,DR,DO,66325.00
6016,MB,DO,529214.00
6017,DR,DO,72018.00
6017,DR,PT,423213.00
6017,MB,DO,1448160.00
6017,MB,PT,23619.00
6018,DR,PT,384946.00
6018,MB,DO,1390816.00
6018,MB,PT,18208.00
6019,DR,DO,312135.00
6019,MB,DO,2847866.00
6020,FB,DO,0.00
6022,DR,PT,47631.00
6022,MB,DO,3375102.00
6024,DR,PT,63681.00
6024,MB,DO,1873771.00
6025,DR,DO,5812.00
6025,MB,DO,176353.00
6026,DR,DO,11843.00
6026,MB,DO,358660.00
6032,DR,DO,141493.00
6032,DR,PT,93041.00
6032,LR,DO,6028463.00
6032,MB,DO,28325115.00
6033,DR,DO,131404.00
6033,LR,DO,9851.00
6033,MB,DO,1420655.00
6037,DR,DO,50311.00
6037,MB,DO,102146.00
6038,DR,PT,14632.00
6038,MB,DO,254202.00
6040,DR,DO,398825.00
6040,MB,DO,185046.00
6041,DR,DO,85197.00
6041,DR,PT,67295.00
6048,DR,DO,430638.00
6048,DR,PT,0.00
6048,MB,DO,3511261.00
6048,MB,PT,102554.00
6048,VP,DO,213903.00
6049,DR,DO,36643.00
6049,MB,DO,248373.00
6051,DR,PT,42621.00
6051,FB,PT,48531.00
6051,MB,DO,899066.00
6051,MB,PT,98211.00
6053,DR,PT,28614.00
6053,MB,PT,4658.00
6056,CR,PT,719129.00
6056,DR,PT,1427130.00
6056,LR,DO,8760375.00
6056,MB,DO,24503269.00
6056,MB,PT,62688.00
6056,VP,DO,310407.00
6059,DR,DO,44033.00
6059,MB,DO,125518.00
6059,MB,PT,1240316.00
6062,DR,DO,0.00
6062,MB,DO,0.00
6068,DR,DO,2165.00
6070,DR,DO,18526.00
6072,DR,DO,57580.00
6072,MB,DO,1176.00
6074,DR,PT,9960.00
6076,DR,PT,21881.00
6076,MB,PT,128093.00
6077,DR,PT,188087.00
6077,MB,DO,287635.00
6077,VP,PT,442.00
6082,DR,DO,401236.00
6082,DR,PT,0.00
6084,VP,DO,313758.00
6086,DR,DO,82676.00
6086,MB,DO,55118.00
6088,DR,PT,174052.00
6088,MB,PT,4922452.00
6090,DR,DO,19147.00
6090,MB,DO,211770.00
6091,DR,DO,54898.00
6091,MB,DO,181895.00
6092,DR,DO,1452425.00
6094,DR,DO,7886.00
6094,MB,DO,129241.00
6095,DR,DO,8021.00
6095,MB,DO,24063.00
6097,DR,DO,8500.00
6097,MB,DO,122914.00
7001,DR,DO,73993.00
7001,DR,PT,33764.00
7001,MB,DO,1256606.00
7002,DR,DO,110786.00
7002,MB,DO,3740327.00
7003,DR,DO,22719.00
7003,MB,DO,478392.00
7005,DR,DO,66739.00
7005,DR,PT,410111.00
7005,MB,DO,6805001.00
7005,VP,DO,166321.00
7006,DR,DO,2831730.00
7006,LR,DO,9376280.00
7006,MB,DO,21234195.00
7007,DR,PT,4746.00
7007,MB,DO,29129.00
7007,MB,PT,1237.00
7008,DR,PT,256568.00
7008,MB,DO,581920.00
7009,DR,PT,33818.00
7009,MB,DO,345584.00
7010,DR,DO,1725704.00
7010,MB,DO,2947379.00
7010,VP,DO,449144.00
7011,DR,DO,115309.00
7011,MB,DO,169749.00
7012,DR,PT,74572.00
7012,MB,DO,433804.00
7013,DR,DO,254273.00
7013,DR,PT,32936.00
7013,MB,DO,355711.00
7014,DR,DO,120581.00
7014,DR,PT,64590.00
7014,MB,DO,533787.00
7015,DR,DO,174856.00
7015,DR,PT,110908.00
7015,MB,DO,1045488.00
7016,DR,DO,24170.00
7016,MB,DO,165579.00
7018,DR,PT,48063.00
7018,MB,DO,797572.00
7019,DR,DO,0.00
7019,MB,DO,0.00
7032,MB,DO,113360.00
7033,DR,PT,45526.00
7033,MB,PT,105732.00
7035,DR,PT,296236.00
7035,MB,PT,322081.00
7036,MB,PT,0.00
7041,DR,PT,4985.00
7041,MB,DO,185118.00
7041,MB,PT,0.00
8001,DR,DO,1527829.00
8001,DR,PT,351693.00
8001,LR,DO,5488591.00
8001,MB,DO,12091001.00
8001,VP,DO,917398.00
8002,DR,DO,225307.00
8002,MB,DO,351722.00
8003,DR,PT,177698.00
8003,MB,PT,283932.00
8004,DR,DO,284068.00
8004,MB,DO,180725.00
8005,DR,PT,264599.00
8005,MB,DO,1659591.00
8006,DR,DO,5302.00
8006,DR,PT,965357.00
8006,LR,DO,8050707.00
8006,MB,DO,39867897.00
8006,MB,PT,7223282.00
8006,VP,PT,0.00
8007,DR,PT,34512.00
8007,MB,DO,342578.00
8008,DR,DO,13371.00
8008,DR,PT,116017.00
8008,MB,DO,112190.00
8009,DR,DO,64714.00
