NTD_ID,MODE,SERVICE_ID,2007
45,MB,DO,214900.00
46,DR,DO,9549.00
46,MB,DO,116771.00
49,VP,DO,611177.00
50,DR,PT,57843.00
50,MB,PT,99937.00
1001,DR,DO,436873.00
1001,DR,PT,192144.00
1001,MB,DO,22421422.00
1002,DR,DO,22632.00
1002,MB,DO,346149.00
1003,CR,DO,123020901.00
1003,DR,PT,1807289.00
1003,FB,PT,7459565.00
1003,HR,DO,125471260.00
1003,LR,DO,65031733.00
1003,MB,DO,68223142.00
1003,MB,PT,2785406.00
1003,TB,DO,2077080.00
1004,DR,PT,840277.00
1004,MB,PT,2295288.00
1005,DR,PT,136421.00
1005,MB,DO,860200.00
1006,DR,PT,341719.00
1006,MB,PT,1366874.00
1007,DR,PT,226289.00
1007,MB,PT,666889.00
1008,DR,PT,480803.00
1008,MB,PT,4893142.00
1013,DR,PT,114203.00
1013,MB,PT,1146458.00
1014,DR,DO,88214.00
1014,DR,PT,269517.00
1014,MB,DO,2229221.00
1016,MB,DO,1334131.00
1017,DR,PT,355778.00
1017,MB,PT,534774.00
1040,DR,PT,10223.00
1040,MB,DO,1097194.00
1042,DR,DO,344217.00
1048,MB,DO,12039635.00
1049,DR,DO,158671.00
1049,MB,DO,0.00
1050,DR,PT,202999.00
1050,MB,DO,5045023.00
1051,DR,DO,46762.00
1051,MB,DO,706719.00
1053,DR,PT,18697.00
1053,MB,PT,203854.00
1055,MB,DO,6825669.00
1056,MB,DO,3052856.00
1057,DR,DO,112207.00
1057,DR,PT,110385.00
1057,MB,DO,1513270.00
1057,MB,PT,65079.00
1061,DR,PT,503267.00
1061,MB,PT,657436.00
1063,DR,PT,15032.00
1063,MB,DO,255678.00
1063,MB,PT,101222.00
1064,DR,PT,191531.00
1064,MB,PT,1817375.00
1066,DR,PT,89153.00
1066,MB,DO,1706774.00
1066,VP,DO,21354.00
1069,DR,DO,1573990.00
1086,DR,DO,1877.00
1086,MB,DO,146477.00
1086,MB,PT,19149.00
1087,DR,DO,41654.00
1087,MB,DO,206712.00
1088,FB,DO,1977897.00
1095,DR,DO,236398.00
1095,MB,DO,1570302.00
1096,DR,PT,12473.00
1096,MB,DO,536652.00
1098,DR,DO,49074.00
1098,MB,DO,108296.00
1102,CR,PT,1333213.00
1102,DR,PT,236398.00
1102,MB,PT,2670231.00
1105,DR,PT,1313469.00
1105,MB,PT,2223880.00
1107,DR,DO,479487.00
1107,MB,DO,236679.00
1108,VP,DO,3877901.00
1110,VP,DO,299659.00
1115,CR,PT,4565294.00
1116,MB,DO,2214121.00
2002,DR,DO,0.00
2002,DR,PT,116034.00
2002,MB,DO,9615161.00
2002,MB,PT,552476.00
2003,DR,DO,62859.00
2003,DR,PT,222046.00
2003,MB,DO,2270619.00
2004,DR,DO,207213.00
2004,LR,DO,4410265.00
2004,MB,DO,20786828.00
2005,DR,PT,672785.00
2005,MB,PT,1819010.00
2006,DR,DO,8520.00
2006,MB,DO,419643.00
2007,DR,DO,1104026.00
2007,MB,DO,40634863.00
2008,DR,PT,9430348.00
2008,HR,DO,2030025155.00
2008,MB,DO,772259883.00
2009,MB,DO,281966.00
2010,DR,DO,286304.00
2010,MB,DO,364259.00
2018,DR,DO,186418.00
2018,DR,PT,54523.00
2018,MB,DO,8412594.00
2071,DR,DO,20724.00
2071,MB,DO,190046.00
2072,DR,PT,825564.00
2072,MB,PT,6571566.00
2075,HR,DO,19016861.00
2076,DR,PT,610617.00
2076,MB,PT,39095672.00
2078,CR,DO,476560767.00
2078,FB,PT,210952.00
2078,MB,PT,383138.00
2080,CR,DO,373396426.00
2080,DR,PT,1248671.00
2080,LR,DO,4256593.00
2080,LR,PT,13273430.00
2080,MB,DO,272962397.00
2080,MB,PT,12602040.00
2080,VP,PT,1559883.00
2082,FB,DO,0.00
2082,MB,PT,2750933.00
2084,MB,PT,2788183.00
2085,MB,DO,77593.00
2086,DR,DO,62762.00
2089,MB,DO,50694.00
2096,DR,PT,40050.00
2096,MB,PT,201268.00
2098,FB,PT,8897022.00
2098,HR,DO,92554583.00
2099,HR,DO,5409739.00
2100,CR,DO,479382431.00
2113,DR,DO,384260.00
2113,MB,DO,13177846.00
2116,MB,DO,358849.00
2120,DR,DO,4420.00
2120,MB,DO,226424.00
2122,MB,DO,24470021.00
2126,MB,DO,35638705.00
2128,MB,DO,20555733.00
2132,MB,DO,8123948.00
2135,MB,DO,2825345.00
2137,MB,DO,1888955.00
2145,DR,PT,42326.00
2145,MB,DO,3196353.00
2145,MB,PT,1145.00
2148,DR,DO,11852.00
2148,MB,DO,131711.00
2149,MB,DO,21653434.00
2155,DR,DO,20037.00
2158,DR,PT,96777.00
2158,MB,PT,52111.00
2159,DR,DO,1320045.00
2160,MB,DO,3945922.00
2161,MB,DO,11234099.00
2163,MB,DO,11696725.00
2165,MB,DO,13611015.00
2166,MB,DO,14604419.00
2168,MB,DO,8185746.00
2169,MB,DO,15087506.00
2171,MB,PT,11486527.00
2172,MB,DO,415737.00
2175,MB,PT,1209447.00
2177,MB,DO,8582758.00
2178,MB,DO,243765.00
2178,MB,PT,51155.00
2179,MB,DO,217042.00
2182,DR,DO,2048.00
2183,DR,DO,16058.00
2185,DR,DO,41462.00
2185,MB,DO,1067223.00
2187,MB,DO,81989.00
2188,MB,DO,139822900.00
2189,FB,DO,7627354.00
2190,FB,DO,33082195.00
3001,DR,DO,55253.00
3001,MB,DO,1687115.00
3002,DR,DO,68419.00
3002,MB,DO,449677.00
3006,DR,DO,1564.00
3006,DR,PT,473283.00
3006,MB,DO,10066713.00
3006,MB,PT,4734.00
3006,VP,PT,924417.00
3007,DR,PT,105835.00
3007,MB,DO,1519471.00
3008,DR,DO,47862.00
3008,MB,DO,774326.00
3009,DR,DO,7242.00
3009,MB,DO,428768.00
3010,DR,PT,493202.00
3010,MB,DO,3207490.00
3011,DR,DO,1898.00
3011,DR,PT,23548.00
3011,MB,DO,564640.00
3012,DR,DO,10075.00
3012,IP,DO,164374.00
3012,MB,DO,679873.00
3013,DR,DO,3449733.00
3013,MB,DO,2156359.00
3014,DR,DO,1062674.00
3014,DR,PT,1506234.00
3014,MB,DO,2467312.00
3014,MB,PT,96152.00
3015,DR,PT,55464.00
3015,MB,DO,912641.00
3018,DR,PT,276357.00
3018,MB,DO,1949689.00
3019,CR,DO,100473265.00
3019,DR,PT,5599038.00
3019,HR,DO,73447447.00
3019,LR,DO,17544552.00
3019,MB,DO,151556806.00
3022,DR,PT,8710689.00
3022,IP,DO,581832.00
3022,IP,PT,544469.00
3022,LR,DO,6178652.00
3022,MB,DO,58116763.00
3023,DR,DO,562417.00
3023,MB,DO,997298.00
3024,DR,DO,478057.00
3024,DR,PT,100882.00
3024,MB,DO,2333339.00
3025,DR,PT,23063.00
3025,MB,DO,828891.00
3025,MB,PT,4684.00
3026,DR,PT,6856.00
3026,MB,DO,686861.00
3027,DR,DO,2810418.00
3027,DR,PT,274.00
3027,MB,DO,2461950.00
3027,MB,PT,90649.00
3030,DR,PT,2949841.00
3030,HR,DO,404837785.00
3030,MB,DO,105727177.00
3030,MB,PT,1097026.00
3034,CR,PT,30816934.00
3034,DR,DO,77899.00
3034,DR,PT,1354583.00
3034,HR,DO,12429257.00
3034,LR,DO,6657815.00
3034,MB,DO,60343788.00
3034,MB,PT,12253739.00
3035,DR,DO,11026.00
3035,MB,DO,392865.00
3036,DR,PT,120131.00
3036,MB,DO,419190.00
3040,MB,DO,787043.00
3041,DR,DO,43951.00
3041,MB,DO,179595.00
3042,DR,DO,15631.00
3042,MB,DO,257561.00
3044,DR,PT,15494.00
3044,MB,PT,480180.00
3048,DR,PT,56237.00
3048,MB,PT,419794.00
3050,DR,DO,1401300.00
3050,MB,DO,80192.00
3051,DR,PT,356493.00
3051,MB,DO,12460768.00
3051,MB,PT,1038856.00
3054,DR,PT,78566.00
3054,MB,DO,3755666.00
3055,DR,DO,113154.00
3055,MB,DO,38755.00
3057,CR,PT,5283800.00
3058,MB,DO,581435.00
3061,DR,PT,113.00
3061,MB,PT,581369.00
3067,DR,PT,8710689.00
3068,MB,PT,5129383.00
3069,DR,DO,42478.00
3069,MB,DO,172596.00
3070,MB,PT,6380938.00
3071,MB,DO,2083107.00
3072,DR,DO,486648.00
3072,MB,DO,646288.00
3073,CR,PT,19685561.00
3074,DR,DO,58143.00
3074,MB,DO,191340.00
3075,CR,PT,2795437.00
3075,DR,DO,1117554.00
3075,DR,PT,17341.00
3075,MB,DO,5634003.00
3075,MB,PT,116177.00
3076,DR,DO,15508.00
3076,MB,DO,383483.00
3076,MB,PT,0.00
3078,VP,PT,376195.00
3079,MB,DO,54963.00
3081,MB,PT,2971298.00
3083,DR,PT,568099.00
3083,FB,PT,381419.00
3083,MB,DO,14439676.00
3083,VP,DO,129519.00
3085,DR,DO,28391.00
3085,MB,PT,930882.00
3087,DR,DO,31569.00
3087,DR,PT,32844.00
3087,MB,DO,11443.00
3087,MB,PT,56670.00
3088,DR,PT,13049.00
3088,MB,PT,235510.00
3089,DR,DO,69089.00
3089,MB,DO,763309.00
3091,DR,DO,10003.00
3091,MB,DO,2075863.00
3092,DR,PT,284203.00
3092,MB,PT,13235.00
3094,DR,DO,37973.00
3094,DR,PT,1160.00
3094,MB,DO,1030655.00
3095,DR,DO,622948.00
3095,MB,DO,308855.00
3096,DR,DO,89153.00
3096,MB,DO,525408.00
4001,DR,DO,97478.00
4001,DR,PT,23900.00
4001,IP,DO,1680167.00
4001,MB,DO,1673242.00
4002,DR,DO,112601.00
4002,MB,DO,1131023.00
4003,DR,DO,483261.00
4003,LR,DO,869632.00
4003,MB,DO,7862464.00
4004,DR,DO,500830.00
4004,DR,PT,289497.00
4004,MB,DO,7070532.00
4005,DR,PT,32152.00
4005,MB,DO,553763.00
4006,DR,DO,7167.00
4006,MB,DO,746753.00
4007,DR,DO,6981.00
4007,MB,DO,1929921.00
4008,DR,DO,683039.00
4008,MB,DO,11996325.00
4008,MB,PT,91614.00
4008,VP,DO,512750.00
4009,DR,DO,41667.00
4009,MB,DO,504815.00
4011,DR,DO,42704.00
4011,DR,PT,32820.00
4011,MB,DO,401007.00
4012,DR,DO,746952.00
4012,MB,DO,1649661.00
4014,DR,DO,273008.00
4014,MB,DO,371442.00
4014,VP,PT,57130.00
4015,DR,DO,38413.00
4015,MB,DO,363577.00
4017,DR,PT,205326.00
4017,MB,DO,1731042.00
4018,DR,DO,25436.00
4018,DR,PT,701982.00
4018,MB,DO,6593580.00
4018,MB,PT,36344.00
4019,DR,DO,112459.00
4019,MB,DO,3455873.00
4021,DR,DO,38589.00
4021,MB,DO,377696.00
4022,DR,DO,523911.00
4022,HR,DO,50462915.00
4022,MB,DO,51154855.00
4023,DR,DO,40248.00
4023,MB,DO,544398.00
4024,DR,DO,46122.00
4024,MB,DO,821645.00
4025,DR,PT,68538.00
4025,FB,DO,0.00
4025,MB,DO,3491529.00
4026,DR,DO,108632.00
4026,MB,DO,490154.00
4027,DR,PT,771343.00
4027,MB,DO,10825950.00
4027,MB,PT,14225.00
4028,DR,DO,286505.00
4028,MB,DO,1781277.00
4028,VP,PT,45893.00
4029,DR,PT,1228433.00
4029,MB,DO,19388743.00
4029,MB,PT,155675.00
4030,DR,PT,0.00
4030,MB,DO,8638494.00
4031,DR,DO,64549.00
4031,MB,DO,796469.00
4032,DR,DO,2358890.00
4032,DR,PT,349336.00
4032,MB,DO,2291036.00
4032,MB,PT,0.00
4032,VP,DO,148715.00
4034,AG,DO,0.00
4034,DR,PT,4238800.00
4034,HR,DO,13435411.00
4034,MB,DO,71186530.00
4035,DR,PT,1053158.00
4035,MB,DO,18171572.00
4035,VP,PT,257373.00
4036,DR,DO,143140.00
4036,MB,DO,3075151.00
4037,DR,PT,1141693.00
4037,MB,DO,6364232.00
4037,MB,PT,35312.00
4038,DR,PT,145853.00
4038,MB,DO,1145139.00
4040,AG,DO,336188.00
4040,DR,PT,9301887.00
4040,MB,DO,7294731.00
4041,DR,DO,255952.00
4041,LR,DO,607423.00
4041,MB,DO,9893828.00
4041,VP,PT,230957.00
4042,DR,DO,133863.00
4042,DR,PT,3020.00
4042,MB,DO,2245640.00
4043,DR,DO,178760.00
4043,MB,DO,775026.00
4044,DR,DO,69341.00
4044,MB,DO,497105.00
4045,DR,DO,71527.00
4045,MB,DO,247120.00
4046,DR,DO,115114.00
4046,DR,PT,62451.00
4046,MB,DO,793182.00
4047,DR,DO,20586.00
4047,MB,DO,1454451.00
4051,DR,DO,1924.00
4051,MB,DO,6457597.00
4053,DR,DO,17800.00
4053,MB,DO,604531.00
4054,DR,DO,104932.00
4054,MB,DO,119231.00
4056,DR,DO,4984744.00
4056,MB,DO,45617.00
4057,DR,DO,257302.00
4057,MB,DO,275333.00
4058,DR,DO,129020.00
4058,MB,DO,459793.00
4063,DR,DO,271216.00
4063,DR,PT,979565.00
4063,MB,DO,456012.00
4063,VP,PT,374573.00
4068,DR,DO,45325.00
4070,FB,DO,1582822.00
4071,DR,DO,162674.00
4071,DR,PT,0.00
4071,MB,DO,138473.00
4073,DR,DO,346258.00
4073,MB,DO,14025.00
4074,DR,DO,3062.00
4074,DR,PT,30625.00
4074,MB,DO,407217.00
4077,CR,PT,7263465.00
4077,MB,PT,0.00
4078,DR,PT,112063.00
4078,MB,PT,3592630.00
4082,VP,DO,229786.00
4085,MB,DO,226251.00
4086,DR,DO,120636.00
4086,MB,DO,9281982.00
4087,DR,PT,139048.00
4087,MB,PT,2626135.00
4088,DR,PT,869291.00
4092,DR,DO,70783.00
4092,MB,DO,398142.00
4093,DR,PT,161635.00
4093,MB,PT,1388167.00
4094,HR,PT,9874375.00
4094,MB,PT,2118018.00
4097,DR,DO,40018.00
4097,MB,DO,55922.00
4100,DR,DO,77523.00
4100,MB,DO,258986.00
4100,VP,DO,4858.00
4101,MB,DO,195694.00
4102,DR,DO,31993.00
4102,MB,DO,247766.00
4103,DR,DO,54534.00
4103,DR,PT,0.00
4104,DR,DO,5406.00
4104,MB,DO,28724.00
4105,PB,PT,28174497.00
4108,DR,DO,53826.00
4108,MB,DO,1071370.00
4108,VP,DO,670464.00
4110,DR,PT,159665.00
4110,MB,PT,2443539.00
4111,DR,DO,223342.00
4113,DR,DO,95933.00
4113,MB,DO,4917.00
4120,DR,PT,14280.00
4120,MB,PT,190293.00
4127,DR,DO,24536.00
4127,DR,PT,1348.00
4127,MB,DO,122387.00
4128,DR,PT,395887.00
4128,MB,PT,54694.00
4129,DR,PT,131936.00
4130,MB,DO,942737.00
4133,DR,PT,56368.00
4135,MB,PT,2481451.00
4135,VP,DO,303828.00
4135,VP,PT,0.00
4138,DR,PT,54951.00
4138,MB,PT,2980491.00
4140,DR,PT,158957.00
4140,MB,PT,993938.00
4141,DR,PT,179833.00
4141,MB,PT,2106636.00
4142,MB,DO,0.00
4143,DR,PT,53825.00
4143,MB,PT,70195.00
4146,DR,PT,23185.00
4146,MB,PT,54999.00
4147,MB,PT,2746184.00
4148,DR,DO,760790.00
4152,VP,DO,348572.00
4153,VP,DO,976769.00
4155,DR,PT,57032.00
4155,MB,PT,44950.00
4157,DR,PT,63498.00
4157,MB,PT,1717546.00
4158,DR,PT,89416.00
4158,MB,PT,5609.00
4159,CR,PT,411942.00
4159,MB,PT,82783.00
4159,VP,DO,365433.00
5001,DR,PT,403065.00
5001,MB,DO,677421.00
5001,MB,PT,0.00
5002,DR,PT,235569.00
5002,MB,DO,866396.00
5003,DR,PT,28023.00
5003,LR,DO,15661.00
5003,MB,DO,542162.00
5004,DR,PT,885861.00
5004,MB,DO,468227.00
5005,DR,DO,99079.00
5005,DR,PT,226988.00
5005,MB,DO,8721876.00
5006,DR,DO,44121.00
5006,MB,DO,1073195.00
5008,DR,PT,3577103.00
5008,MB,DO,42883851.00
5008,MB,PT,587828.00
5008,VP,DO,114737.00
5009,DR,PT,183744.00
5009,MB,DO,362871.00
5009,MB,PT,21078.00
5010,DR,DO,353027.00
5010,DR,PT,59415.00
5010,MB,DO,3343425.00
5011,DR,DO,243393.00
5011,MB,DO,1164719.00
5012,DR,PT,477465.00
5012,MB,DO,24700235.00
5015,DR,DO,267453.00
5015,DR,PT,84459.00
5015,HR,DO,5361001.00
5015,LR,DO,2201900.00
5015,MB,DO,35399434.00
5016,DR,PT,377034.00
5016,MB,DO,12694406.00
5017,DR,DO,1035011.00
5017,MB,DO,6437198.00
5017,TB,DO,1312400.00
5019,DR,DO,17678.00
5019,MB,DO,110127.00
5020,DR,PT,49989.00
5020,MB,PT,134076.00
5021,DR,DO,83689.00
5021,MB,DO,101588.00
5022,DR,PT,248200.00
5022,MB,DO,5429674.00
5024,DR,DO,33045.00
5024,MB,DO,813004.00
5025,DR,PT,38514.00
5025,MB,DO,1948545.00
5026,DR,PT,28436.00
5026,MB,PT,198700.00
5027,LR,DO,8077906.00
5027,MB,DO,67303563.00
5028,DR,DO,253854.00
5028,MB,DO,886881.00
5029,DR,DO,56827.00
5029,MB,DO,612639.00
5030,DR,DO,33589.00
5030,MB,DO,261050.00
5031,DR,DO,869205.00
5031,DR,PT,495002.00
5031,MB,DO,10176086.00
5031,MB,PT,70318.00
5032,DR,DO,991784.00
5032,MB,DO,2428313.00
5033,DR,DO,5831.00
5033,DR,PT,619693.00
5033,MB,DO,3668525.00
5033,VP,DO,97595.00
5033,VP,PT,2553.00
5034,DR,DO,178554.00
5034,MB,DO,349867.00
5035,DR,DO,1152.00
5035,DR,PT,570430.00
5035,MB,DO,1569013.00
5035,VP,DO,0.00
5036,DR,DO,434576.00
5036,DR,PT,273139.00
5036,MB,DO,3440293.00
5037,DR,DO,19561.00
5037,MB,DO,276790.00
5038,DR,PT,89053.00
5039,DR,DO,86836.00
5039,MB,DO,520916.00
5040,DR,PT,456867.00
5040,MB,DO,2849722.00
5041,DR,DO,48541.00
5041,MB,DO,99209.00
5042,DR,DO,0.00
5042,MB,DO,0.00
5043,DR,DO,115577.00
5043,MB,DO,979950.00
5044,DR,DO,99226.00
5044,MB,DO,987758.00
5045,DR,DO,24805.00
5045,MB,DO,864091.00
5047,DR,DO,33035.00
5047,MB,DO,875853.00
5048,DR,DO,439344.00
5050,DR,DO,157127.00
5050,DR,PT,289699.00
5050,MB,DO,8442078.00
5050,MB,PT,22766.00
5051,DR,DO,47069.00
5051,MB,DO,1909431.00
5052,DR,DO,50737.00
5052,MB,DO,1297009.00
5053,DR,DO,54050.00
5053,MB,DO,100378.00
5054,DR,DO,182795.00
5054,MB,DO,55229.00
5056,DR,PT,229875.00
5056,MB,DO,1662176.00
5057,DR,DO,127592.00
5057,DR,PT,16418.00
5057,MB,DO,827553.00
5058,DR,DO,152792.00
5058,DR,PT,18730.00
5058,MB,DO,903949.00
5059,DR,DO,95441.00
5059,MB,DO,715683.00
5060,DR,DO,36649.00
5060,DR,PT,208158.00
5060,MB,DO,4375727.00
5061,DR,DO,27756.00
5061,DR,PT,19578.00
5061,MB,DO,427688.00
5066,HR,DO,198020403.00
5066,MB,DO,261649776.00
5088,DR,DO,104570.00
5088,MB,DO,504687.00
5090,DR,PT,41720.00
5090,MB,PT,147425.00
5091,DR,PT,194286.00
5091,MB,DO,386263.00
5092,DR,PT,99556.00
5092,MB,PT,1623897.00
5095,DR,PT,132773.00
5095,MB,PT,527078.00
5096,DR,DO,69673.00
5096,DR,PT,75423.00
5096,MB,DO,536465.00
5096,MB,PT,1004514.00
5099,DR,PT,145896.00
5099,MB,DO,552196.00
5102,DR,PT,17358.00
5102,MB,PT,305822.00
5103,DR,DO,0.00
5104,CR,DO,18735287.00
5108,DR,PT,10208.00
5108,MB,DO,407962.00
5109,DR,PT,5426.00
5109,MB,DO,207330.00
5110,DR,PT,53029.00
5110,MB,DO,1237344.00
5113,DR,DO,28142.00
5113,DR,PT,1269699.00
5113,MB,DO,26376430.00
5113,MB,PT,4793409.00
5113,VP,DO,3420562.00
5117,DR,DO,485961.00
5117,DR,PT,17342.00
5117,MB,DO,687036.00
5118,CR,DO,223146883.00
5119,DR,PT,480308.00
5119,MB,DO,24608935.00
5131,DR,DO,371171.00
5132,DR,DO,272861.00
5132,MB,DO,7550.00
5133,DR,PT,119804.00
5138,DR,PT,416384.00
5141,AG,DO,1068241.00
5143,MB,PT,10270.00
5145,DR,DO,12830.00
5145,DR,PT,339848.00
5146,DR,PT,0.00
5146,MB,PT,0.00
5146,VP,PT,642153.00
5147,DR,PT,123253.00
5147,MB,PT,75777.00
5148,DR,DO,627484.00
5148,DR,PT,1645433.00
5148,MB,DO,77009.00
5149,DR,PT,439115.00
5149,MB,PT,133810.00
5154,DR,PT,1351023.00
5154,MB,PT,9896303.00
5154,VP,PT,683848.00
5155,DR,PT,3823481.00
5157,DR,DO,80954.00
5157,MB,PT,424787.00
5158,MB,DO,1682607.00
5158,MB,PT,0.00
5159,DR,PT,16293.00
5159,MB,PT,235403.00
5160,DR,PT,202354.00
5160,MB,PT,275587.00
5161,DR,PT,179196.00
5161,MB,DO,221419.00
5163,DR,PT,664579.00
5164,DR,PT,129987.00
5165,DR,PT,1723669.00
5166,DR,DO,70724.00
5166,DR,PT,0.00
5166,MB,DO,2946.00
5166,MB,PT,172697.00
5167,DR,DO,7018.00
5168,DR,DO,188737.00
5169,DR,PT,361050.00
5171,DR,PT,106353.00
5171,MB,DO,90455.00
5171,MB,PT,4150.00
5174,DR,PT,9980.00
5174,MB,DO,153968.00
5174,MB,PT,48035.00
5176,DR,PT,65850.00
5179,DR,DO,17692.00
5180,DR,DO,230532.00
5181,DR,DO,129180.00
5182,DR,PT,6738386.00
6001,DR,DO,41569.00
6001,MB,DO,143565.00
6006,DR,DO,369521.00
6006,DR,PT,17424.00
6006,MB,DO,6659564.00
6007,CR,PT,968590.00
6007,DR,DO,603316.00
6007,DR,PT,109668.00
6007,MB,DO,3237060.00
6007,MB,PT,0.00
6007,VP,PT,1018771.00
6008,DR,PT,1243131.00
6008,LR,DO,3689489.00
6008,MB,DO,38537158.00
6008,MB,PT,9974000.00
6008,VP,PT,3493936.00
6009,DR,DO,33109.00
6009,MB,DO,2775002.00
6010,DR,DO,571525.00
6010,MB,DO,2836678.00
6011,DR,DO,729057.00
6011,DR,PT,945680.00
6011,MB,DO,17592137.00
6011,VP,PT,267934.00
6012,DR,DO,61454.00
6012,MB,DO,372529.00
6013,DR,DO,40896.00
6013,MB,DO,89423.00
6014,DR,DO,52433.00
6014,MB,DO,1178232.00
6015,DR,DO,44470.00
6015,LR,DO,15342.00
6015,MB,DO,260606.00
6016,DR,DO,76480.00
6016,MB,DO,517441.00
6017,DR,DO,55535.00
6017,DR,PT,185475.00
6017,MB,DO,2402502.00
6017,MB,PT,11881.00
6018,DR,PT,515747.00
6018,MB,DO,1802094.00
6018,MB,PT,18018.00
6019,DR,DO,394574.00
6019,MB,DO,3766172.00
6020,FB,DO,0.00
6022,DR,PT,66321.00
6022,MB,DO,4459170.00
6024,DR,PT,80768.00
6024,MB,DO,2232805.00
6025,DR,DO,5671.00
6025,MB,DO,352317.00
6026,DR,DO,15008.00
6026,MB,DO,536648.00
6032,DR,DO,153373.00
6032,LR,DO,1265167.00
6032,MB,DO,8885670.00
6033,DR,DO,140065.00
6033,LR,DO,66349.00
6033,MB,DO,1745261.00
6038,DR,PT,13392.00
6038,MB,DO,329081.00
6038,MB,PT,29372.00
6040,DR,DO,98383.00
6040,MB,DO,217336.00
6041,DR,DO,86481.00
6041,DR,PT,65240.00
6048,DR,DO,310609.00
6048,DR,PT,0.00
6048,MB,DO,4872912.00
6048,MB,PT,6142622.00
6048,VP,DO,371632.00
6049,DR,DO,13835.00
6049,MB,DO,222706.00
6051,DR,PT,191094.00
6051,MB,DO,1247480.00
6051,MB,PT,147573.00
6051,VP,DO,16182.00
6056,CR,PT,1283562.00
6056,DR,PT,1807328.00
6056,LR,DO,9275625.00
6056,MB,DO,27613779.00
6056,VP,DO,429739.00
6059,DR,DO,113441.00
6059,MB,DO,118071.00
6059,MB,PT,1529508.00
6062,DR,DO,188956.00
6062,MB,DO,755826.00
6068,DR,DO,2950.00
6070,DR,DO,28985.00
6072,DR,DO,49270.00
6072,MB,DO,26101.00
6077,DR,DO,40240.00
6077,DR,PT,63351.00
6077,MB,DO,440278.00
6082,DR,DO,63156.00
6084,VP,DO,936705.00
6086,DR,DO,58800.00
6086,MB,DO,92706.00
6088,DR,PT,115528.00
6088,MB,PT,2311343.00
6090,DR,DO,236010.00
6090,MB,DO,62064.00
6091,DR,DO,131808.00
6091,MB,DO,128345.00
6094,DR,DO,16677.00
6094,MB,DO,193707.00
6095,DR,DO,11547.00
6095,MB,DO,57065.00
6096,DR,DO,46117.00
6096,MB,DO,75244.00
6097,DR,DO,22987.00
6097,MB,DO,236427.00
6101,DR,DO,81173.00
6101,MB,DO,2336239.00
6102,DR,DO,124098.00
6102,MB,DO,69765.00
6103,DR,PT,11526.00
6103,MB,PT,151935.00
6107,DR,DO,562801.00
6107,MB,PT,264797.00
7001,DR,DO,65435.00
7001,DR,PT,50620.00
7001,MB,DO,1242481.00
7002,DR,DO,148422.00
7002,MB,DO,3933597.00
7003,DR,DO,23754.00
7003,MB,DO,636054.00
7005,DR,DO,91955.00
7005,DR,PT,505097.00
7005,MB,DO,9342955.00
7005,VP,DO,192621.00
7006,DR,DO,994497.00
7006,LR,DO,17049269.00
7006,MB,DO,24732618.00
7007,DR,PT,5614.00
7007,MB,DO,54229.00
7007,MB,PT,1194.00
7008,DR,PT,353205.00
7008,MB,DO,651027.00
7009,DR,PT,46568.00
7009,MB,DO,349880.00
7010,DR,DO,1939461.00
7010,DR,PT,175196.00
7010,MB,DO,3694044.00
7010,VP,DO,676953.00
7011,DR,DO,155400.00
7011,MB,DO,128541.00
