NTD_ID,MODE,SERVICE_ID,2006
1066,VP,DO,13495.00
1069,DR,DO,1704858.00
1086,DR,DO,3934.00
1086,MB,DO,137685.00
1086,MB,PT,17477.00
1087,DR,PT,40020.00
1087,MB,PT,189400.00
1088,FB,DO,1471949.00
1095,DR,DO,245405.00
1095,MB,DO,1599815.00
1096,DR,PT,3596.00
1096,MB,DO,484810.00
1098,DR,DO,78141.00
1098,MB,DO,91827.00
1102,CR,PT,1386062.00
1102,DR,PT,245405.00
1102,MB,PT,2672888.00
1105,DR,PT,1561763.00
1105,MB,PT,1579697.00
1107,DR,DO,476268.00
1107,MB,DO,264846.00
1108,VP,DO,2972210.00
1115,CR,PT,3054734.00
1116,MB,DO,3101125.00
2002,DR,DO,0.00
2002,DR,PT,39348.00
2002,MB,DO,8824937.00
2002,MB,PT,534513.00
2003,DR,DO,60015.00
2003,DR,PT,228878.00
2003,MB,DO,2019231.00
2004,DR,DO,214933.00
2004,LR,DO,4749460.00
2004,MB,DO,19531119.00
2005,DR,PT,610443.00
2005,MB,PT,1746479.00
2006,DR,DO,5400.00
2006,MB,DO,395600.00
2007,DR,DO,1101270.00
2007,MB,DO,40236441.00
2008,DR,PT,6987329.00
2008,HR,DO,1946773569.00
2008,MB,DO,775198422.00
2009,MB,DO,264891.00
2010,DR,DO,268982.00
2010,MB,DO,342340.00
2018,DR,DO,7589701.00
2018,DR,PT,30579.00
2018,MB,DO,194180.00
2071,DR,DO,17780.00
2071,MB,DO,187616.00
2072,DR,PT,670476.00
2072,MB,PT,6474015.00
2075,HR,DO,19041160.00
2076,DR,PT,590055.00
2076,MB,PT,42242044.00
2078,CR,DO,454374361.00
2078,FB,PT,178032.00
2078,MB,PT,341150.00
2080,CR,DO,351614444.00
2080,CR,PT,0.00
2080,DR,PT,1551544.00
2080,LR,DO,3713523.00
2080,LR,PT,10159005.00
2080,MB,DO,264104947.00
2080,MB,PT,12693090.00
2080,VP,PT,1432941.00
2082,FB,DO,0.00
2082,MB,PT,44733857.00
2084,MB,PT,2483484.00
2085,MB,DO,63683.00
2086,DR,DO,59749.00
2089,MB,DO,20534.00
2096,DR,PT,40179.00
2096,MB,PT,198000.00
2098,FB,PT,8607689.00
2098,HR,DO,87483871.00
2099,HR,DO,5053498.00
2100,CR,DO,457384145.00
2113,DR,DO,274557.00
2113,MB,DO,11883808.00
2116,MB,DO,347323.00
2120,DR,DO,4162.00
2120,MB,DO,201977.00
2122,MB,DO,24848742.00
2126,MB,DO,32498034.00
2128,MB,DO,19671353.00
2132,MB,DO,7978684.00
2135,MB,DO,2548525.00
2137,MB,DO,1896349.00
2145,DR,PT,35247.00
2145,MB,DO,3201334.00
2145,MB,PT,1855.00
2147,MB,PT,3820930.00
2148,DR,DO,137042.00
2148,MB,DO,7799.00
2149,MB,DO,19950845.00
2155,DR,DO,19341.00
2158,DR,PT,96094.00
2158,MB,PT,50929.00
2159,DR,DO,1419329.00
2160,MB,DO,3734682.00
2161,MB,DO,10371538.00
2163,MB,DO,11096354.00
2165,MB,DO,13216803.00
2166,MB,DO,1515489503.00
2168,MB,DO,10313335.00
2169,MB,DO,12670266.00
2171,MB,PT,11797204.00
2172,MB,DO,431284.00
2173,DR,DO,1386883.00
2175,MB,PT,1162607.00
2177,MB,DO,8954785.00
2178,MB,DO,232444.00
2178,MB,PT,47732.00
2179,MB,DO,184159.00
2180,MB,DO,2790925.00
2182,DR,DO,2415.00
2183,DR,DO,16743.00
2185,DR,DO,40113.00
2185,MB,DO,973297.00
2187,MB,DO,99137.00
2188,MB,DO,339215037.00
3001,DR,DO,72339.00
3001,MB,DO,1513723.00
3002,DR,DO,63848.00
3002,MB,DO,408526.00
3006,DR,PT,470751.00
3006,MB,DO,8718792.00
3006,VP,PT,413313.00
3007,DR,PT,105208.00
3007,MB,DO,1475613.00
3008,DR,DO,32421.00
3008,MB,DO,819428.00
3009,DR,DO,8901.00
3009,MB,DO,413795.00
3010,DR,PT,530698.00
3010,MB,DO,2959675.00
3011,DR,DO,1578.00
3011,DR,PT,21395.00
3011,MB,DO,553298.00
3011,MB,PT,1917.00
3012,DR,DO,10235.00
3012,IP,DO,156707.00
3012,MB,DO,671185.00
3013,DR,DO,3548490.00
3013,MB,DO,2110565.00
3014,DR,DO,843900.00
3014,DR,PT,931384.00
3014,MB,DO,2303187.00
3014,MB,PT,81984.00
3015,DR,PT,48020.00
3015,MB,DO,757402.00
3018,DR,PT,279589.00
3018,MB,DO,1849297.00
3019,CR,DO,97043554.00
3019,DR,PT,5344914.00
3019,HR,DO,70585916.00
3019,LR,DO,15961745.00
3019,MB,DO,144757486.00
3022,DR,PT,7981086.00
3022,IP,DO,556100.00
3022,IP,PT,476900.00
3022,LR,DO,6530988.00
3022,MB,DO,56124598.00
3023,DR,DO,559869.00
3023,MB,DO,962459.00
3024,DR,DO,263418.00
3024,DR,PT,95023.00
3024,MB,DO,2067420.00
3025,DR,PT,13108.00
3025,MB,DO,786478.00
3025,MB,PT,4175.00
3026,DR,PT,9672.00
3026,MB,DO,678256.00
3027,DR,DO,2443778.00
3027,DR,PT,350.00
3027,MB,DO,1706524.00
3030,DR,PT,2993461.00
3030,HR,DO,398547775.00
3030,MB,DO,104846639.00
3030,MB,PT,818608.00
3034,CR,PT,30146075.00
3034,DR,DO,195358.00
3034,DR,PT,1201629.00
3034,HR,DO,11860501.00
3034,LR,DO,4886694.00
3034,MB,DO,57485672.00
3034,MB,PT,12017948.00
3035,DR,DO,9194.00
3035,MB,DO,314648.00
3036,DR,PT,121107.00
3036,MB,DO,420939.00
3040,MB,DO,731882.00
3041,DR,DO,153844.00
3041,MB,DO,39755.00
3042,DR,DO,15418.00
3042,MB,DO,255241.00
3044,DR,PT,14792.00
3044,MB,PT,476034.00
3048,DR,PT,64542.00
3048,MB,PT,416055.00
3050,DR,DO,1156790.00
3050,MB,DO,79067.00
3051,DR,PT,345646.00
3051,MB,DO,11870976.00
3051,MB,PT,1190366.00
3054,DR,PT,94272.00
3054,MB,DO,3479128.00
3055,DR,DO,108290.00
3055,MB,DO,36016.00
3057,CR,PT,2991165.00
3058,MB,DO,549298.00
3061,DR,PT,18.00
3061,MB,PT,594001.00
3067,DR,PT,7981086.00
3068,MB,PT,5306628.00
3069,DR,DO,42486.00
3069,MB,DO,206740.00
3070,MB,PT,5833683.00
3071,MB,DO,2242082.00
3072,DR,DO,283866.00
3072,MB,DO,548594.00
3073,CR,PT,19453438.00
3074,DR,DO,49186.00
3074,MB,DO,184686.00
3075,CR,PT,2653593.00
3075,DR,DO,1146883.00
3075,DR,PT,19768.00
3075,MB,DO,5589179.00
3075,MB,PT,107396.00
3076,DR,DO,12789.00
3076,MB,DO,444430.00
3076,MB,PT,0.00
3078,VP,PT,390744.00
3079,MB,DO,50416.00
3081,MB,PT,2273040.00
3083,DR,PT,680528.00
3083,FB,PT,302884.00
3083,MB,DO,13868643.00
3083,VP,DO,0.00
3085,DR,DO,34615.00
3085,MB,PT,925405.00
3087,DR,DO,8863.00
3087,DR,PT,36526.00
3087,MB,PT,54202.00
3088,DR,PT,15428.00
3088,MB,PT,223204.00
3089,DR,DO,1403.00
3089,MB,DO,174538.00
3091,DR,DO,11462.00
3091,MB,DO,1898816.00
3092,DR,PT,247618.00
3092,MB,PT,13774.00
3094,DR,DO,37276.00
3094,DR,PT,1340.00
3094,MB,DO,991640.00
3095,DR,DO,729110.00
3095,MB,DO,230375.00
3096,DR,DO,141348.00
3096,MB,DO,568656.00
4001,DR,DO,93087.00
4001,DR,PT,22000.00
4001,IP,DO,1740506.00
4001,MB,DO,1534876.00
4002,DR,DO,94133.00
4002,MB,DO,991602.00
4003,DR,DO,422095.00
4003,LR,DO,796334.00
4003,MB,DO,7878546.00
4004,DR,DO,420602.00
4004,DR,PT,342844.00
4004,MB,DO,7732418.00
4005,DR,PT,34973.00
4005,MB,DO,719587.00
4006,DR,DO,5140.00
4006,MB,DO,647129.00
4007,DR,DO,25400.00
4007,MB,DO,1945555.00
4008,DR,DO,635324.00
4008,LR,DO,212637.00
4008,MB,DO,11258051.00
4008,MB,PT,62125.00
4008,VP,DO,446829.00
4009,DR,DO,36088.00
4009,MB,DO,434099.00
4011,DR,DO,39606.00
4011,DR,PT,32654.00
4011,MB,DO,383826.00
4012,DR,DO,749792.00
4012,MB,DO,1630229.00
4014,DR,DO,162439.00
4014,MB,DO,166277.00
4015,DR,DO,39555.00
4015,MB,DO,350196.00
4017,DR,PT,178476.00
4017,MB,DO,1508690.00
4018,DR,DO,36696.00
4018,DR,PT,631107.00
4018,MB,DO,6498281.00
4018,MB,PT,24372.00
4019,DR,DO,86545.00
4019,MB,DO,3369564.00
4021,DR,DO,30922.00
4021,MB,DO,366673.00
4022,DR,DO,445832.00
4022,HR,DO,46073187.00
4022,MB,DO,50050827.00
4023,DR,DO,43300.00
4023,MB,DO,580381.00
4024,DR,DO,45560.00
4024,MB,DO,863379.00
4025,DR,PT,53395.00
4025,FB,DO,0.00
4025,MB,DO,3283784.00
4026,DR,DO,54844.00
4026,MB,DO,521203.00
4027,DR,PT,632729.00
4027,MB,DO,8218885.00
4027,MB,PT,17903.00
4028,DR,DO,343178.00
4028,MB,DO,1816867.00
4028,VP,PT,51810.00
4029,DR,PT,1069149.00
4029,FB,PT,392411.00
4029,MB,DO,18294376.00
4029,MB,PT,112450.00
4030,DR,PT,0.00
4030,MB,DO,7961439.00
4031,DR,DO,102873.00
4031,MB,DO,635148.00
4031,MB,PT,159116.00
4032,DR,DO,1973219.00
4032,DR,PT,234778.00
4032,MB,DO,1810788.00
4032,MB,PT,12130.00
4032,VP,DO,140486.00
4034,AG,DO,0.00
4034,DR,PT,3878264.00
4034,HR,DO,19665630.00
4034,MB,DO,69344312.00
4035,DR,PT,859954.00
4035,MB,DO,18101977.00
4035,MB,PT,12130.00
4035,VP,PT,224791.00
4036,DR,DO,130822.00
4036,MB,DO,2797683.00
4037,DR,PT,867689.00
4037,MB,DO,6192378.00
4037,MB,PT,33359.00
4038,DR,PT,147782.00
4038,MB,DO,1283730.00
4040,AG,DO,7346234.00
4040,DR,PT,13446646.00
4040,MB,DO,324235.00
4041,DR,DO,185181.00
4041,LR,DO,539845.00
4041,MB,DO,9616978.00
4041,VP,PT,199733.00
4042,DR,DO,123280.00
4042,DR,PT,29387.00
4042,MB,DO,2300507.00
4043,DR,DO,165769.00
4043,MB,DO,737501.00
4044,DR,DO,75917.00
4044,MB,DO,412616.00
4045,DR,DO,88545.00
4045,MB,DO,184617.00
4046,DR,DO,166259.00
4046,DR,PT,66604.00
4046,MB,DO,765658.00
4046,VP,PT,9557.00
4047,DR,DO,23460.00
4047,MB,DO,1406257.00
4051,DR,DO,2422.00
4051,MB,DO,5706718.00
4053,DR,DO,15022.00
4053,MB,DO,553169.00
4054,DR,DO,42769.00
4054,MB,DO,111117.00
4056,DR,DO,4902530.00
4056,MB,DO,35315.00
4057,DR,DO,215253.00
4057,MB,DO,207427.00
4058,DR,DO,114974.00
4058,MB,DO,465066.00
4063,DR,DO,176835.00
4063,DR,PT,906042.00
4063,MB,DO,260810.00
4063,VP,PT,358869.00
4068,DR,DO,55738.00
4070,FB,DO,2080861.00
4071,DR,DO,143352.00
4071,DR,PT,0.00
4071,MB,DO,121545.00
4073,DR,DO,337259.00
4073,MB,DO,38882.00
4074,DR,DO,3475.00
4074,DR,PT,18746.00
4074,MB,DO,360338.00
4077,CR,PT,5897171.00
4077,MB,PT,0.00
4078,DR,PT,114933.00
4078,MB,PT,3483356.00
4082,VP,DO,219391.00
4085,MB,DO,192658.00
4086,DR,DO,124206.00
4086,MB,DO,8795023.00
4087,DR,PT,148491.00
4087,MB,PT,2385405.00
4088,DR,PT,875034.00
4092,DR,DO,69103.00
4092,MB,DO,374806.00
4093,DR,PT,158330.00
4093,MB,PT,1307339.00
4094,HR,PT,8981317.00
4094,MB,PT,2323234.00
4097,DR,DO,33200.00
4097,MB,DO,32405.00
4100,DR,DO,93674.00
4100,MB,DO,222172.00
4100,VP,DO,5515.00
4101,MB,DO,192823.00
4102,DR,DO,33624.00
4102,MB,DO,431248.00
4103,DR,DO,337032.00
4104,DR,DO,35670.00
4104,DR,PT,8000.00
4104,MB,DO,7245.00
4105,PB,PT,39018296.00
4108,DR,DO,121785.00
4108,MB,DO,977991.00
4108,VP,DO,509443.00
4110,DR,PT,140810.00
4110,MB,PT,2074639.00
4111,DR,DO,92102.00
4113,DR,DO,70500.00
4113,MB,DO,4841.00
4120,DR,PT,11846.00
4120,MB,PT,187403.00
4127,DR,DO,23704.00
4127,DR,PT,837.00
4127,MB,DO,30655.00
4127,MB,PT,159116.00
4128,DR,PT,385118.00
4128,MB,PT,32619.00
4129,DR,PT,122999.00
4130,MB,DO,931453.00
4133,DR,PT,47000.00
4134,DR,PT,3878264.00
4135,DR,PT,36165.00
4135,MB,PT,3495721.00
4135,VP,DO,375327.00
4135,VP,PT,0.00
4138,DR,PT,22877.00
4138,MB,PT,2876616.00
4140,DR,PT,121460.00
4140,MB,PT,665391.00
4141,DR,PT,180203.00
4141,MB,PT,2212457.00
4142,MB,DO,0.00
4142,MB,PT,14817.00
4143,DR,PT,66978.00
4143,MB,PT,27557.00
4146,DR,PT,11098.00
4146,MB,PT,41638.00
4147,MB,PT,2250582.00
4148,DR,DO,637011.00
4152,VP,DO,1263571.00
4153,VP,DO,815757.00
5001,DR,PT,347968.00
5001,MB,DO,677587.00
5001,MB,PT,0.00
5002,DR,PT,253521.00
5002,MB,DO,836604.00
5003,DR,PT,28388.00
5003,LR,DO,13234.00
5003,MB,DO,485935.00
5004,DR,PT,481249.00
5004,MB,DO,448747.00
5005,DR,DO,106079.00
5005,DR,PT,205098.00
5005,MB,DO,7912169.00
5006,DR,DO,18651.00
5006,DR,PT,22386.00
5006,MB,DO,901485.00
5008,DR,PT,3343709.00
5008,MB,DO,43334746.00
5008,MB,PT,567818.00
5008,VP,DO,119606.00
5009,DR,PT,169543.00
5009,MB,DO,341104.00
5009,MB,PT,19878.00
5010,DR,DO,406529.00
5010,DR,PT,61235.00
5010,MB,DO,3064344.00
5011,DR,DO,226553.00
5011,MB,DO,889671.00
5012,DR,PT,485625.00
5012,MB,DO,24024087.00
5015,DR,DO,154486.00
5015,DR,PT,78751.00
5015,HR,DO,2524711.00
5015,LR,DO,1863946.00
5015,MB,DO,36381147.00
5016,DR,PT,360619.00
5016,MB,DO,12845245.00
5017,DR,DO,1030554.00
5017,MB,DO,5927014.00
5017,TB,DO,1536819.00
5019,DR,DO,20453.00
5019,MB,DO,103199.00
5020,DR,DO,38251.00
5020,MB,DO,136320.00
5021,DR,DO,70646.00
5021,MB,DO,98692.00
5022,DR,PT,200795.00
5022,MB,DO,5527670.00
5024,DR,DO,27130.00
5024,MB,DO,952512.00
5025,DR,PT,39136.00
5025,MB,DO,1904336.00
5026,DR,PT,25258.00
5026,MB,PT,183960.00
5027,LR,DO,8008330.00
5027,MB,DO,64800148.00
5028,DR,DO,232754.00
5028,MB,DO,779168.00
5029,DR,DO,57796.00
5029,MB,DO,612597.00
5030,DR,DO,38027.00
5030,MB,DO,295541.00
5031,DR,DO,534749.00
5031,DR,PT,505435.00
5031,MB,DO,10054562.00
5031,MB,PT,67150.00
5032,DR,DO,698039.00
5032,MB,DO,1981690.00
5033,DR,PT,649231.00
5033,MB,DO,3392574.00
5033,VP,DO,5306.00
5033,VP,PT,10212.00
5034,DR,DO,162943.00
5034,MB,DO,263011.00
5035,DR,DO,1574.00
5035,DR,PT,528128.00
5035,MB,DO,1502367.00
5035,VP,DO,0.00
5036,DR,DO,413425.00
5036,DR,PT,253177.00
5036,MB,DO,3328804.00
5037,DR,DO,18877.00
5037,MB,DO,245831.00
5038,DR,PT,96250.00
5039,DR,DO,77257.00
5039,MB,DO,459237.00
5040,DR,PT,420586.00
5040,MB,DO,2907408.00
5041,DR,DO,59536.00
5041,MB,DO,110318.00
5042,DR,DO,0.00
5042,MB,DO,0.00
5043,DR,DO,125367.00
5043,MB,DO,919361.00
5044,DR,DO,98094.00
5044,MB,DO,957766.00
5045,DR,DO,24170.00
5045,MB,DO,948100.00
5047,DR,DO,32615.00
5047,MB,DO,799804.00
5048,DR,DO,411392.00
5050,DR,DO,451039.00
5050,DR,PT,164349.00
5050,MB,DO,7721439.00
5051,DR,DO,42099.00
5051,MB,DO,1712359.00
5052,DR,DO,50096.00
5052,MB,DO,1314757.00
5053,DR,DO,45355.00
5053,MB,DO,84232.00
5054,DR,DO,56937.00
5054,MB,DO,181000.00
5056,DR,PT,281496.00
5056,MB,DO,1417952.00
5057,DR,DO,8454.00
5057,DR,PT,19629.00
5057,MB,DO,1048347.00
5058,DR,DO,152742.00
5058,DR,PT,14707.00
5058,MB,DO,842731.00
5059,DR,DO,91407.00
5059,MB,DO,605302.00
5060,DR,DO,36089.00
5060,DR,PT,197598.00
5060,MB,DO,4331933.00
5061,DR,DO,25795.00
5061,DR,PT,22916.00
5061,MB,DO,411996.00
5066,DR,PT,1314934.00
5066,HR,DO,211653708.00
5066,MB,DO,250327682.00
5088,DR,PT,87091.00
5088,MB,DO,508743.00
5090,DR,PT,52124.00
5090,MB,PT,146598.00
5091,DR,PT,112284.00
5091,MB,DO,388623.00
5092,DR,PT,104857.00
5092,MB,PT,1617486.00
5095,DR,PT,110636.00
5095,MB,PT,628832.00
5096,DR,DO,60528.00
5096,DR,PT,64460.00
5096,MB,DO,529558.00
5096,MB,PT,946590.00
5099,DR,PT,148080.00
5099,MB,DO,527112.00
5102,DR,PT,15575.00
5102,MB,PT,359339.00
5103,DR,DO,0.00
5104,CR,DO,17926713.00
5108,DR,PT,9966.00
5108,MB,DO,354487.00
5109,DR,PT,6310.00
5109,MB,DO,178614.00
5110,DR,PT,56485.00
5110,MB,DO,1096676.00
5113,DR,DO,8921401.00
5113,DR,PT,5013902.00
5113,MB,DO,24711607.00
5113,MB,PT,4769474.00
5113,VP,DO,3192134.00
5117,DR,DO,442391.00
5117,DR,PT,2283.00
5117,MB,DO,636611.00
5118,CR,DO,213738444.00
5119,DR,PT,403985.00
5119,MB,DO,23444999.00
5131,DR,DO,443893.00
5132,DR,DO,284308.00
5132,MB,DO,6826.00
5133,DR,PT,109067.00
5138,DR,PT,364118.00
5141,AG,DO,991814.00
5143,MB,PT,9331.00
5145,DR,DO,13171.00
5145,DR,PT,292558.00
5146,DR,PT,163118.00
5146,MB,PT,1173858.00
5146,VP,PT,662418.00
5147,DR,PT,117965.00
5147,MB,PT,72434.00
5148,DR,DO,593930.00
5148,DR,PT,1476724.00
5148,MB,DO,75515.00
5149,DR,PT,413026.00
5149,MB,PT,119940.00
5154,DR,PT,1208808.00
5154,MB,PT,8296464.00
5154,VP,PT,524421.00
5155,DR,PT,3814396.00
5157,DR,DO,65697.00
5157,MB,PT,373485.00
5158,MB,DO,1327051.00
5158,MB,PT,0.00
5159,DR,PT,11919.00
5159,MB,PT,187865.00
5160,DR,PT,144644.00
5160,MB,PT,229532.00
5161,DR,PT,201126.00
5161,MB,PT,223986.00
5163,DR,PT,612493.00
5164,DR,PT,149864.00
5165,DR,PT,1687909.00
5166,DR,DO,49055.00
5166,DR,PT,0.00
5166,MB,PT,153076.00
5167,DR,DO,6951.00
5168,DR,DO,210319.00
5169,DR,PT,261295.00
5171,DR,PT,94360.00
5171,MB,DO,85229.00
5171,MB,PT,5942.00
5174,DR,PT,6450.00
5174,MB,DO,140815.00
5174,MB,PT,8710.00
5176,DR,PT,54122.00
6001,DR,DO,52953.00
6001,MB,DO,143286.00
6006,DR,DO,290643.00
6006,DR,PT,36997.00
6006,MB,DO,6605582.00
6007,CR,PT,945753.00
6007,DR,DO,666800.00
6007,DR,PT,93169.00
6007,MB,DO,3246006.00
6007,MB,PT,0.00
6007,VP,PT,933841.00
6008,DR,PT,1331530.00
6008,LR,DO,3518911.00
6008,MB,DO,40056711.00
6008,MB,PT,9474597.00
6008,VP,PT,2122571.00
6009,DR,DO,34561.00
6009,MB,DO,2673937.00
6010,DR,DO,312218.00
6010,MB,DO,2673819.00
6011,DR,DO,612861.00
6011,DR,PT,691029.00
6011,MB,DO,16140191.00
6011,VP,PT,32927.00
6012,DR,DO,51621.00
6012,MB,DO,382071.00
6013,DR,DO,29935.00
6013,MB,DO,74040.00
6014,DR,DO,57246.00
6014,MB,DO,1230133.00
6015,DR,DO,40798.00
6015,LR,DO,9225.00
6015,MB,DO,229775.00
6016,DR,DO,61980.00
6016,MB,DO,489985.00
6017,DR,DO,57588.00
6017,DR,PT,182979.00
6017,MB,DO,2187279.00
6017,MB,PT,19290.00
6018,DR,PT,425684.00
6018,MB,DO,1656090.00
6018,MB,PT,16026.00
6019,DR,DO,335676.00
6019,MB,DO,3499539.00
6020,FB,DO,0.00
6022,DR,PT,144118.00
6022,MB,DO,4468804.00
6024,DR,PT,73574.00
6024,MB,DO,2075181.00
6025,DR,DO,6062.00
6025,MB,DO,317996.00
6026,DR,DO,13855.00
6026,MB,DO,493580.00
6032,DR,DO,199235.00
6032,LR,DO,202251.00
6032,MB,DO,2089945.00
6033,DR,DO,132834.00
6033,LR,DO,46524.00
6033,MB,DO,1763338.00
6037,DR,DO,44856.00
6037,MB,DO,83303.00
6038,DR,PT,21129.00
6038,MB,DO,326644.00
6038,MB,PT,34630.00
6040,DR,DO,93789.00
6040,MB,DO,201795.00
6041,DR,DO,89290.00
6041,DR,PT,79182.00
6048,DR,DO,268542.00
6048,DR,PT,0.00
6048,MB,DO,4628532.00
6048,MB,PT,292336.00
6048,VP,DO,342672.00
6049,DR,DO,41002.00
6049,MB,DO,190441.00
6051,DR,PT,146698.00
6051,FB,PT,32967.00
6051,MB,DO,1064300.00
6051,MB,PT,124666.00
6051,VP,DO,11610.00
6053,DR,PT,70508.00
6053,MB,PT,11642.00
6056,CR,PT,1203008.00
6056,DR,PT,1688910.00
6056,LR,DO,28198508.00
6056,MB,DO,9275816.00
6056,VP,DO,430523.00
6059,DR,DO,37886.00
6059,MB,DO,175457.00
6059,MB,PT,916435.00
6062,DR,DO,0.00
6062,MB,DO,0.00
6068,DR,DO,3136.00
6070,DR,DO,22412.00
6072,DR,DO,67389.00
6072,MB,DO,1375.00
6077,DR,PT,125344.00
6077,MB,DO,216651.00
6082,DR,DO,21665.00
6084,VP,DO,506051.00
6086,DR,DO,41139.00
6086,MB,DO,106935.00
6088,DR,PT,45679.00
6088,MB,PT,918593.00
6090,DR,DO,113257.00
6090,MB,DO,17678.00
6091,DR,DO,47956.00
6091,MB,DO,135385.00
6092,DR,DO,1801688.00
6094,DR,DO,12946.00
6094,MB,DO,169370.00
6095,DR,DO,6939.00
6095,MB,DO,46636.00
6096,DR,DO,43811.00
6096,MB,DO,71482.00
6097,DR,DO,24073.00
6097,MB,DO,228727.00
6101,DR,PT,26685.00
6101,MB,PT,1817736.00
7001,DR,DO,61387.00
7001,DR,PT,48150.00
7001,MB,DO,1206606.00
7002,DR,DO,144860.00
7002,MB,DO,3962668.00
7003,DR,DO,22988.00
7003,MB,DO,591992.00
7005,DR,DO,105300.00
7005,DR,PT,442999.00
7005,MB,DO,8568284.00
7005,VP,DO,209690.00
7006,DR,DO,951612.00
7006,LR,DO,12644186.00
7006,MB,DO,24794182.00
7007,DR,PT,5341.00
7007,MB,DO,50101.00
7007,MB,PT,1214.00
7008,DR,PT,288520.00
7008,MB,DO,666469.00
7009,DR,PT,47330.00
7009,MB,DO,339911.00
7010,DR,DO,1508040.00
7010,DR,PT,178250.00
7010,MB,DO,3419920.00
7010,VP,DO,516297.00
7011,DR,DO,179628.00
7011,MB,DO,124489.00
7012,DR,PT,134584.00
7012,MB,DO,557368.00
7013,DR,DO,317877.00
7013,DR,PT,36467.00
7013,MB,DO,374257.00
7014,DR,DO,123471.00
7014,DR,PT,92892.00
7014,MB,DO,687418.00
7015,DR,DO,177249.00
7015,DR,PT,494566.00
7015,MB,DO,1121178.00
