"Akron, OH Metro Area-Bus",2002,-0.24672114974265838
"Akron, OH Metro Area-Bus",2003,-0.04772104353284756
"Akron, OH Metro Area-Bus",2004,-0.07779510474836605
"Akron, OH Metro Area-Bus",2005,-0.011224461591610196
"Akron, OH Metro Area-Bus",2006,-0.02041389483823558
"Akron, OH Metro Area-Bus",2007,-0.15609880525613248
"Akron, OH Metro Area-Bus",2008,0.005947980521884534
"Akron, OH Metro Area-Bus",2009,0.052070770294352295
"Akron, OH Metro Area-Bus",2010,0.03750130346818505
"Akron, OH Metro Area-Bus",2011,-0.07126729490080685
"Akron, OH Metro Area-Bus",2012,0.10263835862093533
"Akron, OH Metro Area-Bus",2013,0.06506293395602321
"Akron, OH Metro Area-Bus",2014,0.06749166323176217
"Akron, OH Metro Area-Bus",2015,0.05745419692705084
"Akron, OH Metro Area-Bus",2016,0.06720225387648322
"Akron, OH Metro Area-Bus",2017,0.07990315310971804
"Akron, OH Metro Area-Bus",2018,0.09596914060426798
"Albany, GA Metro Area-Bus",2002,-0.03853987369975187
"Albany, GA Metro Area-Bus",2003,-0.04763552551545501
"Albany, GA Metro Area-Bus",2004,-0.05806083907765332
"Albany, GA Metro Area-Bus",2005,-0.12217374463879441
"Albany, GA Metro Area-Bus",2006,-0.03806892674663573
"Albany, GA Metro Area-Bus",2007,-0.04185753801829244
"Albany, GA Metro Area-Bus",2008,0.04735329616317836
"Albany, GA Metro Area-Bus",2009,0.10927961689008234
"Albany, GA Metro Area-Bus",2010,0.09328037545057416
"Albany, GA Metro Area-Bus",2011,0.08692472622773473
"Albany, GA Metro Area-Bus",2012,0.23314596445812
"Albany, GA Metro Area-Bus",2013,0.2104767560278732
"Albany, GA Metro Area-Bus",2014,0.05784030424614812
"Albany, GA Metro Area-Bus",2015,-0.09505343099458824
"Albany, GA Metro Area-Bus",2016,-0.15585887923122022
"Albany, GA Metro Area-Bus",2017,-0.09150406086606393
"Albany, GA Metro Area-Bus",2018,-0.14954822067532253
"Albany-Schenectady-Troy, NY Metro Area-Bus",2002,0.07936512500918858
"Albany-Schenectady-Troy, NY Metro Area-Bus",2003,0.048291443729543915
"Albany-Schenectady-Troy, NY Metro Area-Bus",2004,-0.09040393835010263
"Albany-Schenectady-Troy, NY Metro Area-Bus",2005,-0.17766303912201226
"Albany-Schenectady-Troy, NY Metro Area-Bus",2006,-0.1065136983951617
"Albany-Schenectady-Troy, NY Metro Area-Bus",2007,-0.10512382803056775
"Albany-Schenectady-Troy, NY Metro Area-Bus",2008,-0.06454133671154008
"Albany-Schenectady-Troy, NY Metro Area-Bus",2009,0.007099666125965451
"Albany-Schenectady-Troy, NY Metro Area-Bus",2010,0.0012553019406518484
"Albany-Schenectady-Troy, NY Metro Area-Bus",2011,-0.06394761731649129
"Albany-Schenectady-Troy, NY Metro Area-Bus",2012,-0.01240042017798551
"Albany-Schenectady-Troy, NY Metro Area-Bus",2013,0.052635015311837216
"Albany-Schenectady-Troy, NY Metro Area-Bus",2014,0.05514641638337453
"Albany-Schenectady-Troy, NY Metro Area-Bus",2015,0.09349509582928148
"Albany-Schenectady-Troy, NY Metro Area-Bus",2016,0.11686144613484592
"Albany-Schenectady-Troy, NY Metro Area-Bus",2017,0.0944414565648131
"Albany-Schenectady-Troy, NY Metro Area-Bus",2018,0.07200291107437
"Albuquerque, NM Metro Area-Bus",2003,-0.047732166832056666
"Albuquerque, NM Metro Area-Bus",2004,-0.13768224964141307
"Albuquerque, NM Metro Area-Bus",2005,-0.18679026733155696
"Albuquerque, NM Metro Area-Bus",2006,-0.025943519024810388
"Albuquerque, NM Metro Area-Bus",2007,-0.004729402333617606
"Albuquerque, NM Metro Area-Bus",2008,0.028895931987544997
"Albuquerque, NM Metro Area-Bus",2009,0.07414127582800817
"Albuquerque, NM Metro Area-Bus",2010,0.08207899649398248
"Albuquerque, NM Metro Area-Bus",2011,0.06652440590939154
"Albuquerque, NM Metro Area-Bus",2012,0.10180324777252903
"Albuquerque, NM Metro Area-Bus",2013,0.06367169493405173
"Albuquerque, NM Metro Area-Bus",2014,0.07387624414082636
"Albuquerque, NM Metro Area-Bus",2015,0.03968801324907249
"Albuquerque, NM Metro Area-Bus",2016,0.026868204925422308
"Albuquerque, NM Metro Area-Bus",2017,-0.07116783094530317
"Albuquerque, NM Metro Area-Bus",2018,-0.08350257913199836
"Albuquerque, NM Metro Area-Rail",2009,0.6165829463869152
"Albuquerque, NM Metro Area-Rail",2010,0.06687408366806213
"Albuquerque, NM Metro Area-Rail",2011,0.06115709302043526
"Albuquerque, NM Metro Area-Rail",2012,-0.06737978052988197
"Albuquerque, NM Metro Area-Rail",2013,-0.009862109887878154
"Albuquerque, NM Metro Area-Rail",2014,-0.026952488459985338
"Albuquerque, NM Metro Area-Rail",2015,-0.09185226308357167
"Albuquerque, NM Metro Area-Rail",2016,-0.1424453590689124
"Albuquerque, NM Metro Area-Rail",2017,-0.17250155238968898
"Albuquerque, NM Metro Area-Rail",2018,-0.23362056965549344
"Allentown-Bethlehem-Easton, PA-NJ Metro Area-Bus",2002,0.026440005215620233
