CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS2_HINY,YEARS_SINCE_TNC_BUS2_MIDLOW,YEARS_SINCE_TNC_RAIL2_HINY,YEARS_SINCE_TNC_RAIL2_MIDLOW,BIKE_SHARE,MDBF_Mechanical,scooter_flag,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS2_HINY_FAC,YEARS_SINCE_TNC_BUS2_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL2_HINY_FAC,YEARS_SINCE_TNC_RAIL2_MIDLOW_FAC,BIKE_SHARE_FAC,MDBF_Mechanical_log_FAC,scooter_flag_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change
1.0,1,2014,190,1339666545.0549996,1690378561.7000003,1737789677.510001,47411115.81000032,1746877541.3098211,53034646.57370937,64154842.290728785,1.9746469036960057,9534683.680520246,3.71471738101709,35749.39734958895,10.907244125347486,39.05098747987814,5.140726354345483,0.0,0.0,3.5006752669295484,0.0,0.5967799221821852,97464.83774644036,0.0,53672143.54443753,8248042.352670606,8901474.582966542,-12765710.737982988,-2454945.3139425116,-373178.9333040456,183147.0301054411,-857726.1412833569,0.0,0.0,-5860944.150951719,0.0,5044399.488138971,-173919.24029093445,0.0,53562782.48056354,53925722.726872444,-6514606.91687211,0.0,47411115.81000032
1.0,1,2015,190,1339666545.0549996,1737789677.510001,1719848502.62,-17941174.890001208,1660998220.122658,-85879321.18716285,64821920.85483092,2.117083703162822,9633070.150439106,2.733338114365941,36765.99452849117,10.914585578741923,39.13261762718037,5.161172105346137,0.0,0.0,4.500675266929549,0.0,0.9021636733776768,109899.69145698615,0.0,27268668.968339227,-41466699.417855285,8238326.750090964,-68302036.19428995,-14266427.502917653,-127168.82579123403,709518.5232858981,-117216.20634397074,0.0,0.0,-6025329.755568747,0.0,6424448.856111962,-127357.29708506596,0.0,-87791272.10202385,-87206900.58177473,69265725.69177352,0.0,-17941174.890001208
1.0,1,2016,190,1339666545.0549996,1719848502.62,1695089098.7749999,-24759403.84499999,1647643293.8400078,-13354926.282649867,65322966.29627541,2.166067392476123,9706797.026277054,2.4314267111421435,37582.517715338116,10.83210091973954,39.25486611905772,5.6700979393600095,0.0,0.0,5.500675266929548,0.0,0.994858514029163,113682.88222911757,0.0,34714018.94197093,-12683468.102716755,6207836.229240246,-25303663.75929865,-10401594.167883236,-1008642.8813661213,1207761.285813831,-1798913.1799613803,0.0,0.0,-5963123.438939292,0.0,2321133.2608828256,447821.4891482382,0.0,-12260834.32310936,-12949296.917701498,-11810106.92729849,0.0,-24759403.84499999
1.0,1,2017,190,1339666545.0549996,1695089098.7749999,1663471717.0619996,-31617381.713000197,1708093666.3586466,60450372.518638656,67237793.57603158,2.124833589611303,9803516.86473586,2.6451605630056063,38435.52334764412,10.639730298328702,39.29188857502813,5.822679101788387,0.0,0.0,6.500675266929549,0.0,0.994858514029163,106433.18135522689,0.0,43558121.50880179,9966206.536104083,7599787.182073206,17943345.56164842,-10531263.249629887,-1688192.8687119246,422956.74300440535,-533366.194650527,0.0,0.0,-5877276.702335826,0.0,0.0,138121.59567726782,0.0,60998440.11198101,61437987.18464805,-93055368.89764825,0.0,-31617381.713000197
1.0,1,2018,190,1339666545.0549996,1663471717.0619996,1631366025.1079998,-32105691.953999687,1685240524.4420238,-22853141.91662297,67947642.78289576,2.1146786948810092,9887005.87913536,2.91720277433438,39375.637729206115,10.480205107828796,39.353033672518805,6.064346432113139,0.0,0.0,7.500675266929548,0.0,1.0,98737.83647482762,0.6398649114581026,14661588.143059427,246051.55454092287,6632561.184706612,21455182.63804619,-11124866.977566818,-1445283.7043781297,635636.8066811586,-827770.259915178,0.0,0.0,-5767651.726831609,0.0,108101.02126581853,113860.21383424086,-48677967.24588995,-23990558.352447316,-24669706.707400393,-7435985.246599292,0.0,-32105691.953999687
2.0,0,2002,1417,844825550.7970003,0.0,844825550.7970003,0.0,801317672.9302945,0.0,13024128.844804363,0.8696706681365672,2313645.51407884,1.9337650780440987,35765.733059852195,7.905941407246815,33.91549150229431,3.396910161008698,0.0,0.0,0.0,0.0,0.0388706756904074,902123.3540961227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844825550.7970003,844825550.7970003
2.0,0,2003,1439,851445886.7970003,844825550.7970003,847947416.672,-3498470.125000013,831198360.0718982,22931814.040064074,13005892.940895153,0.8691026662401391,2344811.756411858,2.190858120961836,34951.27768511174,7.820204503757117,32.532770157313934,3.4023769687582996,0.0,0.0,0.0,0.0,0.03856844047193029,806690.177777691,0.0,12493648.368628131,-1510352.0996622948,7234865.970581461,12374134.88178735,4772884.807137944,-349094.9043439525,-6764532.912458659,0.0,0.0,0.0,0.0,0.0,0.0,112600.88506282325,0.0,28364154.9967328,27470624.540766858,-30969094.665766876,6620335.999999998,3121865.8749999856
2.0,0,2004,1508,867973549.1570003,847947416.672,862816104.7639998,-1658974.268000234,867989942.16419,20850021.594715107,12546639.100744328,0.8585642244707489,2358573.8010524106,2.5121910315593374,33908.541093508036,7.705326785710495,31.20299758093536,3.415745579977146,0.0,0.0,0.0,0.0,0.03783403311298378,833966.8799285755,0.0,-11240490.301537285,5507663.101571862,7735602.038178768,14064253.748881541,6990299.757729769,-371451.38095390284,-5989052.864852452,0.0,0.0,0.0,0.0,0.0,0.0,-379434.3071404143,0.0,16317389.791877897,19202007.584310796,-20860981.85231104,16527662.36,14868688.091999765
2.0,0,2005,1508,867973549.1570003,862816104.7639998,891925467.004,29109362.240000438,916951321.5079998,48961379.34381008,12341190.575555362,0.797907577920846,2407082.919369151,2.9667166294215885,32967.6606585731,7.59256617131575,30.162239352984752,3.415745579977146,0.0,0.0,0.0,0.0,0.03783403311298378,1321446.6314986958,0.0,-5714058.076415691,15237056.968693323,8055699.750069205,18443287.507917866,6677815.195531723,-472797.1949591484,-5378254.089326767,0.0,0.0,0.0,0.0,0.0,0.0,1136706.4999800934,0.0,37985456.56149062,34147943.15992551,-5038580.919925073,0.0,29109362.240000438
2.0,0,2006,1531,867973549.1570003,891925467.004,940220965.0010002,48295497.99699999,944638477.3725911,27687155.864591096,12174294.84118846,0.8279659593132171,2456231.1488559023,3.25527077839439,31569.71946585848,7.406385904070165,29.31023334552057,3.600500555790923,0.0,0.0,0.0,0.0,0.03783403311298378,919396.1636071246,0.0,4252860.997783111,-2004950.3550178092,9635993.553879475,10844531.399480252,11214567.770350346,-341572.66607312125,-5692779.669056492,-375058.374082301,0.0,0.0,0.0,0.0,0.0,-1028031.6159018495,0.0,26505561.041361623,30552472.037986726,17743025.959013265,0.0,48295497.99699999
2.0,0,2007,1531,867973549.1570003,940220965.0010002,930375014.5409998,-9845950.460000398,933474312.1977355,-11164165.174855033,12218036.330937356,0.9080964181879,2485906.6912112534,3.445297590475654,31946.609704682018,7.280643779510124,28.59444808386289,3.8136625752274567,0.0,0.0,0.0,0.0,0.03783403311298378,882897.0286779845,0.0,-3063055.0686977636,-10696475.485181844,4886538.733512534,7024803.8219892355,-3175097.400600221,-497075.4090741079,-3583369.500553882,-399648.79635671503,0.0,0.0,0.0,0.0,0.0,374786.34074031987,0.0,-9128592.764222447,-11137258.252309464,1291307.792309067,0.0,-9845950.460000398
2.0,0,2008,1531,867973549.1570003,930375014.5409998,1016226753.4050002,85851738.86400028,981325671.9840688,47851359.78633299,12540741.135399228,0.8949242950039477,2498046.45998511,3.856106933110285,31672.87260581192,7.511007978549853,27.89332628858259,3.8568314964958423,0.0,0.0,0.0,0.0,0.03783403311298378,914029.279216117,0.0,27804840.572709676,1426363.2845661328,2159418.655495781,14434483.518271878,2064498.0106780997,1066554.2394440942,-2785157.211182977,-47184.64300482157,0.0,0.0,0.0,0.0,0.0,-172254.9671799779,0.0,45951561.45979791,46763165.184444286,39088573.67955599,0.0,85851738.86400028
2.0,0,2009,1531,867973549.1570003,1016226753.4050002,935828639.0019999,-80398114.40300035,906545418.0513297,-74780253.93273903,12239356.448660705,1.0083182981624577,2483216.6820409577,2.8006067085926643,30147.030052298876,7.5981004331782085,27.275356051083314,4.052062997168736,0.0,0.0,0.0,0.0,0.03783403311298378,11290.839393727309,0.0,-11279242.93153311,-33310032.666298177,-1938623.370596167,-42232068.85573816,14894219.537529258,337088.4975327049,-3154729.208499441,-484041.5036249578,0.0,0.0,0.0,0.0,0.0,-1738535.069682442,0.0,-78905965.57091051,-76596411.51949613,-3801702.8835042473,0.0,-80398114.40300035
2.0,0,2010,1531,867973549.1570003,935828639.0019999,925814537.533,-13002840.683999669,923477131.3421513,13000797.673071422,11931739.806900298,1.0125067065866125,2502035.370011962,3.2597127140660973,29658.04607695555,7.8609293726784335,26.779079634539453,4.08435942628818,0.0,0.0,0.0,0.0,0.03783403311298378,12013.187030776837,0.0,-11943106.829860684,567231.384994051,3738150.153229761,18664350.689533804,4514998.993217323,1585288.1706090404,-2993976.407540275,33497.426676084004,0.0,0.0,0.0,0.0,0.0,107253.66763935635,0.0,14273687.24849846,14530424.077578822,-27533264.761578485,0.0,-13002840.683999665
2.0,0,2011,1531,867973549.1570003,925814537.533,965022461.072,39207923.53900006,953643772.388364,30166641.046212636,11743505.901977979,0.9855169233288382,2523684.858020188,3.998833353957293,29092.150737810523,8.12321306391835,26.31693923897718,4.16794698982357,0.0,0.0,0.0,0.0,0.0502664661179763,16400.042587383596,0.0,-11004539.67596177,6892999.789223059,2984114.591468691,26110501.242563173,5267301.224297471,1328041.3315507898,-2300466.842104044,-269326.3781560227,0.0,0.0,0.0,0.0,169675.87703956786,77476.92024229288,0.0,29255778.080163214,29161432.07315703,10046491.465843037,0.0,39207923.53900006
2.0,0,2012,1552,891276834.1570003,965022461.072,984692047.6820002,-3633698.3900003214,960376866.8691846,-18960282.1674704,11335759.960912952,0.9713934828906343,2528085.1350435847,4.012834963734127,28821.674662712463,8.262649260354292,26.39795841477355,4.109986067859509,0.0,0.0,0.0,0.0,0.08210650032121138,13269.232248370154,0.0,-28080600.671976484,-302781.79791250156,3966977.489148577,516145.32274838036,2687266.595167723,316895.7904585871,-544978.4543690168,28931.51642824165,0.0,0.0,0.0,0.0,500275.60478894645,128330.53579719806,0.0,-20783538.06972034,-21254157.351924002,17620458.961923685,23303285.000000004,19669586.609999675
2.0,0,2013,1552,891276834.1570003,984692047.6820002,958927770.443,-16764760.869999865,942803484.1700852,-7888484.458112558,11325869.142189065,1.0022100669710694,2559480.028425664,3.829606583247698,28830.420728168254,8.078401358982386,25.982046572385673,4.171227822427298,0.0,0.15245450219012954,0.0,0.0,0.1388508226369994,12393.942154659644,0.0,6712200.163749149,-8797669.561469061,6699434.167704104,-5365026.968151769,-1178235.644452067,-1050988.4224614543,-1015081.2032632079,-137296.22487184196,0.0,-4053639.8820664925,0.0,0.0,753514.1136322438,-128518.63778067233,0.0,-7561308.0994310705,-7657784.244807421,-9106976.625192443,0.0,-16764760.869999865
2.0,0,2014,1552,891276834.1570003,958927770.443,956660327.1940001,-2267443.2489996813,936596954.0612421,-6206530.108842699,11493335.847313467,0.9877635909867079,2594066.3247818546,3.6105565389561343,28929.21685882621,8.10021066428213,25.88884701409618,4.250773221677304,0.0,0.962578512445523,0.0,0.0,0.2558739227029295,15610.48751351587,0.0,13542481.356233027,4414025.12048061,5082043.587525914,-7606075.7506635105,-990440.499805696,206059.4200819946,-482159.115447262,-174023.7258597633,0.0,-21578277.000300016,0.0,0.0,1171244.7636155658,480386.80385292706,0.0,-5934735.040286204,-6239894.618371081,3972451.369371402,0.0,-2267443.2489996813
2.0,0,2015,1552,891276834.1570003,956660327.1940001,931524324.0,-25136003.194000136,890865179.3130951,-45731774.74814731,11889136.167022292,0.9957563435042907,2628940.5154360696,2.6444080346219625,30124.568882779382,7.906654211507433,25.83559166696622,4.44397710976587,0.0,1.9014984573238272,0.0,0.0,0.4837574262387369,14975.0305981675,0.0,25023793.190265723,-3515682.0785032487,4990785.159995189,-38275224.81289832,-10376597.385409238,-1169714.3014733696,-371980.3967528204,-316882.3817400247,0.0,-24321641.44630948,0.0,0.0,2516490.2459663195,41623.980482248786,0.0,-45775030.22637704,-46418208.09149319,21282204.89749305,0.0,-25136003.194000136
2.0,0,2016,1552,891276834.1570003,931524324.0,891860103.5210001,-39664220.47900012,874555041.2948759,-16310138.01821922,12325703.431944245,1.0068238512365906,2662025.351345896,2.3443172801402223,30904.253925634268,7.755834554206078,25.75186424607341,4.964680960036088,0.0,2.846188135951426,0.0,0.0,0.6237701564002145,16373.229463811274,0.0,25458614.11654632,-2809002.3158663493,4668178.45789556,-13721842.368686162,-6376578.582817057,-763699.1364937505,-469348.37541020813,-971728.278934947,0.0,-23896440.65648435,0.0,0.0,1643195.6912593823,222286.63577904427,0.0,-17016364.813212525,-17348313.43983582,-22315907.03916431,0.0,-39664220.47900012
2.0,0,2017,1552,891276834.1570003,891860103.5210001,853949133.4039999,-37910970.11700007,870298450.573863,-4256590.721013285,12488377.422160873,1.0134531471424992,2698705.4449566742,2.554561360089133,31012.306108961668,7.4618663556970946,25.62335578348272,5.172860691342126,0.0,3.830577818678724,0.0,0.0,0.7533968508932618,22222.68020730654,0.0,8201663.329315563,607771.1079749964,4759690.306568152,9469432.889493683,-1267898.405136429,-1513436.668902227,-650343.6028049974,-426492.92984949355,0.0,-24319069.7395532,0.0,0.0,1213193.8068783805,251570.25879465987,0.0,-3673919.6472209073,-4176416.4320402313,-33734553.68495984,0.0,-37910970.11700007
2.0,0,2018,1552,891276834.1570003,853949133.4039999,800322563.6400002,-53626569.7639998,823385403.7085048,-46913046.86535759,11767749.055534631,1.037184149166625,2731071.967593216,2.8288438456888816,31386.22538728397,7.207577192658707,25.51056723039917,5.459171452389206,0.0,4.824352918685393,0.0,0.0,0.8424604775711398,21526.684536052016,0.40408080211984865,-18976012.17562818,-487075.6081801581,4139592.3531941553,11000526.545348814,-3013205.8769154632,-1237539.2774427382,-562287.8482874505,-524346.5288404013,0.0,-23554454.56941788,0.0,0.0,1154659.0793333536,-338982.652689664,-15301345.47726496,-47700472.036790565,-43848415.65330992,-9778154.110689888,0.0,-53626569.7639998
2.0,1,2002,179,47275493.026399985,0.0,47275493.026399985,0.0,41117502.49857566,0.0,2977747.893489275,1.229673983861692,2747170.419050106,1.9582856739004468,35510.50928167078,7.674608975092917,37.2518639250211,3.5499778434902955,0.0,0.0,0.0,0.0,0.31608954330006095,1780712.9493516018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47275493.026399985,47275493.026399985
2.0,1,2003,179,47275493.026399985,47275493.026399985,47686990.312599964,411497.2861999793,45318171.036290795,4200668.53771513,3085729.076960485,0.9613251622093146,2791745.878397376,2.225613515077834,34822.73219887885,7.7178328399487075,35.91903645042577,3.5499778434902955,0.0,0.0,0.0,0.0,0.31608954330006095,769817.1838642517,0.0,1122488.1805882351,3453700.1546909893,348938.6420284475,711745.2366081555,255074.77018886362,12246.222330446659,-356428.4210824019,0.0,0.0,0.0,0.0,0.0,0.0,-64263.84305218,0.0,5483500.942300557,5742281.740539978,-5330784.454339997,0.0,411497.2861999794
2.0,1,2004,179,47275493.026399985,47686990.312599964,52362988.17539999,4675997.8628000235,48168477.031600334,2850305.9953095443,2981166.386708963,0.8917237057707834,2837606.9663203964,2.5321155781568705,33845.84091064068,7.764747714787041,34.673548613750526,3.5499778434902955,0.0,0.0,0.0,0.0,0.31608954330006095,773025.7613299676,0.0,1300275.9013713647,1005488.7592702261,378307.1397218569,759084.7217763419,369370.3525315034,13042.210763332463,-348958.83201941213,0.0,0.0,0.0,0.0,0.0,0.0,-69847.04808978573,0.0,3406763.2053254275,3455289.882009792,1220707.9807902318,0.0,4675997.8628000235
2.0,1,2005,179,47275493.026399985,52362988.17539999,58795934.232999966,6432946.057599977,52726807.90280709,4558330.871206749,3130410.6072175773,0.8479184609388699,2890850.141184367,2.9879994119830933,32987.582756732154,7.78667255593603,33.56435064160434,3.5499778434902955,0.0,0.0,0.0,0.0,0.31608954330006095,489074.7209081514,0.0,2645080.255458128,634885.3848459745,476522.97832040547,1109444.2132360332,351004.2230094838,6598.834749631738,-358079.568062466,0.0,0.0,0.0,0.0,0.0,0.0,-171303.049245221,0.0,4694153.272311971,4802103.745392889,1630842.312207087,0.0,6432946.057599977
2.0,1,2006,225,47971939.38439998,58795934.232999966,65262246.07599996,5769865.484999994,57745032.380014874,4683267.133935915,3345818.5682414933,0.9428245892107145,2929761.3381049875,3.2770056591921173,31631.556776921745,7.863542079692599,32.59219680052095,3.5973446350163316,0.0,0.0,0.0,0.0,0.31150062290079944,267890.7898161184,0.0,3336767.0139344092,412231.6704212828,620238.2306782167,709777.4851274058,663511.9207121345,38681.2038383316,-433049.02375614457,-8441.146523677633,0.0,0.0,0.0,0.0,0.0,-13500.619548788009,0.0,5326216.73488317,5435676.777109063,334188.707890931,696446.3579999994,6466311.842999993
2.0,1,2007,293,49789915.87339998,65262246.07599996,71464040.98390007,4383818.418900117,63877092.740696274,3863396.884681451,3703781.056294989,1.0493048244126921,2890271.4552398236,3.474836933864211,31980.5411952588,7.64741779177047,32.33623989190268,3.951325998529861,0.0,0.0,0.0,0.0,0.3001268176069236,287317.2798374625,0.0,5090296.883963101,-1189640.2500759433,198604.03336251262,534041.8641101819,-304253.1993265528,-104747.0296955525,-194957.3053828724,-48661.36739601496,0.0,0.0,0.0,0.0,0.0,13790.523109947359,0.0,3994474.1526688067,4828303.984522944,-444485.5656228273,1817976.4890000005,6201794.907900117
2.0,1,2008,293,49789915.87339998,71464040.98390007,85122306.73420002,13658265.750299934,77370021.63000749,13492928.889311219,4160242.176551991,1.0593333990274798,2891626.9356864174,3.8672040258057003,31731.4069856872,7.80695981801968,31.855037744535363,3.9188750527494283,0.0,0.0,0.0,0.0,0.3001268176069236,311509.55506309203,0.0,12389233.160512751,-587175.0389650037,61512.23054073815,1045706.38648375,181693.91162232598,64267.087619281825,-185579.8957384913,2964.3836499434105,0.0,0.0,0.0,0.0,0.0,43452.88448910254,0.0,13016075.110214397,12508446.354592357,1149819.3957075782,0.0,13658265.750299934
2.0,1,2009,315,51141002.87339998,85122306.73420002,76318423.59700002,-10154970.137199994,72183255.14492147,-5916383.191052245,4039779.5208572033,1.2803831092441287,2824785.467545576,2.8041621900182827,30579.755649902178,8.070407672723505,31.358960263305878,3.9496369464444028,0.0,0.0,0.0,0.0,0.2921978092019868,191594.09918704155,0.0,441603.012487233,-4412490.200970348,-197553.78254015214,-3561344.881603328,909910.2534419347,167472.085760797,-254501.2662296434,-13375.083107052571,0.0,0.0,0.0,0.0,0.0,-67607.6550302551,0.0,-6987887.517790815,-6744316.339289606,-3410653.7979103867,1351087.0,-8803883.137199994
2.0,1,2010,315,51141002.87339998,76318423.59700002,72283794.89839998,-4034628.698600047,73413693.47891827,1230438.333996798,3877239.660913511,1.2829777249289431,2833160.1823960836,3.2742902943496297,29878.03203908662,8.034376418076278,31.100124842622982,3.9259890825705983,0.0,0.0,0.0,0.0,0.2921978092019868,71028.1402270386,0.0,805115.0376012137,-427061.30212659726,105493.11449360909,1552849.1241088605,559482.6503105351,17686.01507355667,-135787.06891780376,12309.980118888385,0.0,0.0,0.0,0.0,0.0,-194244.67322219914,0.0,2295842.8774400633,2560674.485185376,-6595303.183785422,0.0,-4034628.6986000463
2.0,1,2011,337,51780033.87339998,72283794.89839998,76972755.99359998,4049930.0952000166,85599867.52435762,11143579.31477752,4093330.193116645,1.2370255658285536,2839383.9774093977,3.999940104390076,29350.598302221904,8.52425419913619,30.657686599840652,3.969075558821475,0.0,0.0,0.0,0.0,0.288591719281909,99678.84026963093,0.0,4866434.903668332,3457131.564361579,193004.93021675886,1987052.1681472613,419990.3739785397,207942.32750201726,-200193.64722535643,-14328.794128057785,0.0,0.0,0.0,0.0,0.0,112655.35319383955,0.0,11029689.179714913,11233011.448520178,-7183081.353320162,639030.9999999995,4688961.095200016
2.0,1,2012,359,54073127.77139998,76972755.99359998,85426704.23140004,6160854.339800055,92302712.6773555,3723386.192394475,4332729.113526161,1.2133849446182334,2992531.8530988097,4.012176275684106,28920.40961722739,8.642627131150183,30.407453216478796,4.227537672952731,0.0,0.0,0.0,0.0,0.27678492025231133,116979.09970879887,0.0,5907998.720968849,-2210243.261119855,298294.8412202534,36032.57860230363,313078.0487535217,-4224.856330595589,-38439.10571052322,-45856.49284217824,0.0,0.0,0.0,0.0,53935.79332469091,48612.72946200847,0.0,4359188.996328474,4378115.827522552,1782738.5122775026,2293093.8980000005,8453948.237800054
2.0,1,2013,359,54073127.77139998,85426704.23140004,89532577.02039999,4105872.788999946,99992773.92366342,7690061.246307945,5093480.925777432,1.307377000795345,2995520.031708063,3.861480582147231,29649.63553170742,8.4527083732368,30.64914115265819,4.259967171760962,0.0,0.0,0.0,0.21018612616692986,0.45788256628453133,176657.542015658,0.0,9469897.065904077,-1702566.4995730214,456044.1408364,-449246.473116026,-499897.02261501364,-85390.15858207771,116093.96190969697,-2481.5073815170276,0.0,0.0,0.0,-532575.3904746585,245628.1994259785,16891.769609094772,0.0,7032398.0859429315,6901208.217004015,-2795335.4280040697,0.0,4105872.788999946
2.0,1,2014,406,55267150.45449998,89532577.02039999,89518730.76389997,-1207868.9396000209,100912723.2912232,-681447.294383751,5021191.778663597,1.2909042838908031,3006277.4823498507,3.6525822465844913,29495.46312363057,8.453564362296065,30.311105149002195,4.331559264294183,0.0,0.0,0.0,1.1892765659903541,0.4493481264507265,141766.104744431,0.0,2021712.3633069596,95264.74349533342,379637.78573731956,-669593.5948790351,-55718.332272219006,-1843.7674402579532,-36099.43222757105,-12676.405794181012,0.0,0.0,0.0,-2089325.4753045754,3705.589819839163,26146.195032056505,0.0,-338790.3305263308,-375947.9136924741,-831921.025907547,1194022.6830999993,-13846.256500021671
2.0,1,2015,406,55267150.45449998,89518730.76389997,89090788.18659997,-427942.57729999674,93801557.76380502,-7111165.527418181,5099319.306187607,1.332114839930763,3033871.0136129614,2.6892344314130896,30995.430311256936,8.238800884576808,30.20683294501989,4.469179116580973,0.0,0.0,0.0,2.189276565990354,0.6218489396209078,70974.98552639963,0.0,1864127.4348316619,-1159768.1690133705,429750.84184714046,-3598945.4794279304,-1271243.547229864,-116992.9455702471,-42044.597828861646,-31475.122149958534,0.0,0.0,0.0,-2312372.336123813,126335.17418783109,-151712.47285650493,0.0,-6264341.219333917,-6407686.203556662,5979743.626256666,0.0,-427942.57729999674
2.0,1,2016,430,56666494.45449998,89090788.18659997,88962782.03900002,-1527350.147599943,94369633.86203963,-865071.677423264,5046611.924167339,1.2806845070025015,3056276.2452354734,2.375630162310227,31780.07085488415,7.729202824360571,29.656129579107972,5.105546139298634,0.0,0.0,0.0,3.184602498368757,0.7723180907042075,58708.51809023028,0.0,2434277.3291388997,1142552.6117096543,367075.8180871095,-1318846.9163305769,-491385.6532340082,-163273.6926857753,-44671.59240771762,-123668.18662537572,0.0,0.0,0.0,-2301318.0844744244,95188.61715226507,-106865.9494023003,0.0,-510935.6990722498,-562765.3895404689,-964584.758059474,1399344.0000000005,-128006.14759994252
2.0,1,2017,430,56666494.45449998,88962782.03900002,87159118.0852,-1803663.9538000214,94189756.55421904,-179877.307820583,5041719.754510606,1.309296646737217,3076137.977852217,2.5930103447087087,31600.376715161674,7.593078854083787,29.53583960741292,5.328875879233959,0.0,0.0,0.0,4.184602498368756,0.8103793329402486,54631.61044663394,0.0,1245451.1869257074,-201822.49832708217,388786.04256358714,971335.9056615442,94338.53755756858,-136554.63365309584,-69486.36764834427,-59459.22989674193,0.0,0.0,0.0,-2298011.537654133,127006.15232359369,-1652.878666880732,0.0,59930.67918572289,70420.59737344255,-1874084.5511734635,0.0,-1803663.9538000214
2.0,1,2018,430,56666494.45449998,87159118.0852,85921106.48339999,-1238011.6018000194,94560954.04059601,371197.4863769633,5016670.62569971,1.325251618585205,3096393.358063284,2.884921866980389,31757.71434492829,7.379995364981187,29.42928164695787,5.649718428496795,0.0,0.0,0.0,5.184602498368757,0.8275376111743239,43186.742919052165,0.5133652908838064,3072902.3644238305,490275.743588988,340804.1798010344,1192738.3562364916,-141706.37446608272,-138690.4562399061,-60296.424339679994,-73569.30836461361,0.0,0.0,0.0,-2251420.8119496885,27126.491079989268,-59267.09003413153,-2294769.781750569,104126.88798566075,312584.65330216754,-1550596.2551021867,0.0,-1238011.6018000194
3.0,0,2002,2663,129879897.9921,0.0,129879897.9921,0.0,124088599.69741654,0.0,2183018.1591582266,0.953497064222301,597446.0283043472,1.9303807255507315,33832.810116802175,6.216859955134462,20.464618227369467,3.328133104188242,0.0,0.0,0.0,0.0,0.021832755059389395,150217.4923348671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129879897.9921,129879897.9921
3.0,0,2003,3084,154025884.08850002,129879897.9921,163852066.71699998,9826182.628500009,157487425.3649371,10974039.845570516,2031383.3110188213,0.8988737015648265,583717.1571955696,2.184965793323004,32700.958455976535,6.497697872505181,20.001551250377098,3.2805537664761006,0.0,0.0,0.0,0.0,0.018410126432844908,190573.4053634434,0.0,4697211.511334752,2292707.7657499686,1580799.6218538627,1867702.5845312397,1103543.8028484508,132650.66272490958,-862210.8880486686,0.0,0.0,0.0,0.0,0.0,0.0,43509.2497627175,0.0,10855914.31075723,13031028.964647638,-3204846.336147627,24145986.096399993,33972168.72490001
3.0,0,2004,3478,186677770.51269996,163852066.71699998,191193960.51879993,-5309992.622400019,192504354.52571917,4897489.202123106,2085100.2875291323,0.9642971753790947,603326.6329400402,2.5048275920644865,30715.821310548457,6.765925421693262,19.76813069068902,3.1831601157065132,0.0,0.0,0.0,0.0,0.01519000356717399,163121.24032093526,0.0,-2303071.1485325284,-2209671.829171816,2339743.422941143,2754849.9043716886,1840271.6137392435,82034.32633692832,-1009018.1083412266,0.0,0.0,0.0,0.0,0.0,0.0,-54617.190400046995,0.0,1440520.9909433848,3206372.227822701,-8516364.850222714,32651886.424200002,27341893.80179998
3.0,0,2005,3805,195815563.6139,191193960.51879993,211935973.33800006,11604219.718000017,217858930.60284778,15973305.88521885,2029443.7801505493,0.8733049547245615,615508.3024166683,2.973758949508138,29609.99905355594,6.8519417491834975,18.36522285066633,3.1999370822920676,0.0,0.0,0.0,0.0,0.01448115740989401,221489.09186492447,0.0,5071415.081773689,1861659.6681619678,2895801.5605669506,4250691.100815476,2162861.1986506563,180243.6904892436,-1046350.351472818,0.0,0.0,0.0,0.0,0.0,0.0,22090.756327812214,0.0,15398412.705312973,18286083.21247642,-6681863.494476401,9137793.101199998,20742012.819200005
