,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_BUS_FAC_cumsum,BIKE_SHARE_RAIL_FAC_cumsum,scooter_flag_BUS_FAC_cumsum,scooter_flag_RAIL_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_BUS_FAC_cumsum,UPT_ADJ_BIKE_SHARE_RAIL_FAC_cumsum,UPT_ADJ_scooter_flag_BUS_FAC_cumsum,UPT_ADJ_scooter_flag_RAIL_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
30,1.0,1,2015,160,1017271327.6269996,1298539921.4600008,1302950550.38,4410628.9199992465,1265862310.755786,-44070361.17768225,72071310.51288195,9.059131806888985,9593265.905414753,2.716703369745832,37040.78550001243,10.599464653853882,0.4463524441593682,5.215334022794968,0.0,3.6795803952979225,0.0,0.0,0.9680017422068388,0.0,23608718.06468464,-14864319.689384252,7777986.419860244,-50926215.87168691,-12914567.251758413,-85240.66475523286,416242.94898852776,-439366.2312472812,0.0,-5520414.284718987,0.0,0.0,9421906.7449936,0.0,-43525269.81502406,-44064337.11458361,48474966.03458286,0.0,4410628.9199992465,3.6795803952979225,0.9680017422068388,0.0,-5520414.284718987,9421906.7449936,0.0,104779804.86469258,-26826394.617221642,31124742.26594614,496089.58220520953,-66298264.64083716,-13237752.011341736,-4863884.769280884,-3456607.145958267,0.0,-18590108.534905076,0.0,16715214.333361018,0.0,0.0,40898967.64896621,1198170745.5153074,1329776944.9972217,1271825808.114054,1302454460.7977948,1369248815.0208373,1316188302.391342,1307814435.149281,1306407157.5259583,1302950550.38,1321540658.914905,1302950550.38,1286235336.0466392,1302950550.38,1302950550.38,1262051582.7310338
31,1.0,1,2016,160,1017271327.6269996,1302950550.38,1264766434.854999,-38184115.52500067,1239319035.2395365,-26543275.51624947,72054007.24609345,9.222467745699356,9667404.949346242,2.418228169819062,37782.848638962576,10.537362698709142,0.4476871114280095,5.802177114858496,0.0,4.679580395297922,0.0,0.0,0.9932290662678291,0.0,9929497.783576693,-4001061.4320024317,6008061.092997845,-18930903.927716237,-8656534.527205259,-849971.0456026313,613791.763273737,-5866845.3982224995,0.0,-5539164.9588354835,0.0,0.0,781587.9388529311,0.0,-26511542.71088333,-26671269.779262844,-11512845.745737825,0.0,-38184115.52500067,4.679580395297922,0.9932290662678291,0.0,-5539164.9588354835,781587.9388529311,0.0,114709302.64826928,-30827456.049224075,37132803.358943984,1109881.3454789466,-85229168.5685534,-21894286.538546994,-5713855.814883515,-9323452.544180766,0.0,-24129273.49374056,0.0,17496802.27221395,0.0,0.0,29386121.903228384,1150057132.20673,1295593890.9042232,1227633631.4960551,1263656553.50952,1349995603.4235525,1286660721.393546,1270480290.6698825,1274089887.39918,1264766434.854999,1288895708.3487396,1264766434.854999,1247269632.5827851,1264766434.854999,1264766434.854999,1235380312.9517708
32,1.0,1,2017,160,1017271327.6269996,1264766434.854999,1238946473.182,-25819961.6729992,1278421763.5323806,39102728.29284438,74314250.31800142,8.667570390220794,9764700.91137152,2.631044511535273,38528.169128000576,10.373927382884947,0.44811452159693743,5.966545278804832,0.0,5.679580395297923,0.0,0.0,0.9932290662678291,0.0,21556312.07434684,13088176.51590952,7213140.147434404,13389451.813212162,-7911478.908576162,-1188712.8269161016,213934.7426120969,-1554735.4815036126,0.0,-5376834.842286913,0.0,0.0,0.0,0.0,39429253.23423223,39565864.59984984,-65385826.27284903,0.0,-25819961.6729992,5.679580395297923,0.9932290662678291,0.0,-5376834.842286913,0.0,0.0,136265614.72261614,-17739279.533314556,44345943.50637839,1323816.0880910435,-71839716.75534125,-29805765.447123155,-6902568.641799617,-10878188.025684379,0.0,-29506108.336027473,0.0,17496802.27221395,0.0,0.0,-35999704.36962065,1102680858.4593837,1256685752.7153144,1194600529.6756215,1237622657.0939088,1310786189.9373412,1268752238.629123,1245849041.8237996,1249824661.2076843,1238946473.182,1268452581.5180273,1238946473.182,1221449670.909786,1238946473.182,1238946473.182,1274946177.5516205
33,1.0,1,2018,160,1017271327.6269996,1238946473.182,1225133304.0680006,-13813169.113999818,1236991724.6828465,-41430038.84953456,75283245.51005842,8.23815942516428,9839916.814694237,2.8959165340037747,39374.38395364201,10.238862718894543,0.4487594759232212,6.236532174780463,0.0,6.679580395297923,0.0,0.0,1.0,0.5958786995805928,8469677.219832623,10727361.58578447,5489944.325254625,15540949.660810787,-8795507.160339821,-1074513.5798177044,292812.87798425,-2549846.974980051,0.0,-5267067.8009392265,0.0,0.0,158537.76163789295,-62067345.01792507,-39074997.10269722,-40584377.5151806,26771208.401180796,0.0,-13813169.113999818,6.679580395297923,1.0,0.5958786995805928,-5267067.8009392265,158537.76163789295,-62067345.01792507,144735291.94244877,-7011917.947530085,49835887.83163302,1616628.9660752935,-56298767.09453046,-38601272.60746297,-7977082.221617321,-13428035.00066443,0.0,-34773176.1369667,0.0,17655340.033851843,0.0,-62067345.01792507,-9228495.968439855,1080398012.1255517,1232145222.0155306,1175297416.2363675,1223516675.1019254,1281432071.162531,1263734576.6754634,1233110386.2896178,1238561339.068665,1225133304.0680006,1259906480.2049673,1225133304.0680006,1207477964.0341487,1225133304.0680006,1287200649.0859256,1234361800.0364404
44,2.0,0,2012,1510,826350168.4195004,901436219.9499998,920532215.402,19095995.45199977,905912035.1777604,-2292258.5445764256,10986504.567881577,4.741062248331576,2556725.56830672,4.017342232100456,28748.851071172987,8.089095187694934,0.2554308858375616,4.183263224073272,0.0,0.0,0.08855764113894396,0.0,0.0,0.0,-9258502.623007413,-2240506.7424199227,4867943.612535935,530164.8765161221,3438765.3208584925,229894.04232019,-357308.9386818449,-129306.80576744178,0.0,0.0,303938.2647276245,0.0,0.0,0.0,-2614918.9929182585,-2493100.4177126833,21589095.86971246,0.0,19095995.45199977,0.0,0.08855764113894396,0.0,0.0,303938.2647276245,0.0,-9258502.623007413,-2240506.7424199227,4867943.612535935,-357308.9386818449,530164.8765161221,3438765.3208584925,229894.04232019,-129306.80576744178,0.0,0.0,303938.2647276245,0.0,0.0,0.0,21589095.86971246,929790718.0250074,922772722.1444199,915664271.789464,920889524.3406818,920002050.5254838,917093450.0811415,920302321.3596798,920661522.2077674,920532215.402,920532215.402,920228277.1372724,920532215.402,920532215.402,920532215.402,898943119.5322875
45,2.0,0,2013,1510,826350168.4195004,920532215.402,906815649.357,-13716566.044999722,905620727.3468037,-291307.83095673943,11005845.21511244,4.879127931681995,2595168.0649829656,3.8583332191087387,28947.990893758935,8.007571766624835,0.2536329638001653,4.269853188657604,0.0,0.0,0.15141999772241746,0.0,0.0,0.0,4185875.9408635804,-4756635.190660867,8484552.55389502,-5092023.275654157,-1564281.2177595776,-920105.2154282185,-673062.6796088788,-412288.57998961204,0.0,0.0,457791.2053932285,0.0,0.0,0.0,-290176.4589494766,-236777.365102832,-13479788.679896886,0.0,-13716566.044999722,0.0,0.15141999772241746,0.0,0.0,457791.2053932285,0.0,-5072626.682143833,-6997141.93308079,13352496.166430956,-1030371.6182907238,-4561858.399138034,1874484.103098915,-690211.1731080285,-541595.3857570539,0.0,0.0,761729.470120853,0.0,0.0,0.0,8109307.189815575,911888276.0391438,913812791.2900808,893463153.190569,907846020.9752908,911377507.7561381,904941165.2539011,907505860.530108,907357244.7427571,906815649.357,906815649.357,906053919.8868791,906815649.357,906815649.357,906815649.357,898706342.1671845
46,2.0,0,2014,1510,826350168.4195004,906815649.357,904816190.382,-1999458.974999762,906671050.5972304,1050323.2504267148,11181161.380209306,4.895891259606596,2631504.510617294,3.6397589692691468,29040.011990740368,7.968283059600785,0.25266063362452096,4.3463589253211135,0.1660925238600838,0.0,0.2085828259340288,0.0,0.0,0.0,9536741.90369409,-1143338.123746779,6183963.253811592,-7128019.224743314,-1059752.2409453676,12393.882560649512,-302644.4102778317,-602991.12437878,-3259932.7642072337,0.0,383549.59620920435,0.0,0.0,0.0,2619970.7479762333,2638848.4521181583,-4638307.427117921,0.0,-1999458.974999762,0.1660925238600838,0.2085828259340288,0.0,-3259932.7642072337,383549.59620920435,0.0,4464115.221550257,-8140480.056827568,19536459.420242548,-1333016.0285685556,-11689877.623881347,814731.8621535474,-677817.290547379,-1144586.5101358339,-3259932.7642072337,0.0,1145279.0663300573,0.0,0.0,0.0,3470999.762697654,900352075.1604497,912956670.4388275,885279730.9617574,906149206.4105685,916506068.0058813,904001458.5198464,905494007.6725473,905960776.8921359,908076123.1462072,904816190.382,903670911.3156699,904816190.382,904816190.382,904816190.382,901345190.6193023
47,2.0,0,2015,1510,826350168.4195004,904816190.382,881763265.638,-23052924.74400017,859863974.4651358,-46807076.13209453,11545244.3819885,4.964549673073937,2668436.106039436,2.6701063996235144,30221.699465259007,7.780039304090655,0.25196507172989835,4.5635847798893705,0.9576209841670632,0.0,0.4399779969711692,0.0,0.0,0.0,16182295.504124224,-3312122.5412338288,6109733.518827934,-35972054.11279918,-11834328.442672744,-1277088.134138382,-264271.39295521943,-1171429.639119777,-16451209.515471267,0.0,1454632.4735043962,0.0,0.0,0.0,-46535842.28193387,-46593024.37237163,23540099.628371425,0.0,-23052924.74400017,0.9576209841670632,0.4399779969711692,0.0,-16451209.515471267,1454632.4735043962,0.0,20646410.72567448,-11452602.598061398,25646192.93907048,-1597287.421523775,-47661931.73668053,-11019596.580519198,-1954905.4246857609,-2316016.149255611,-19711142.2796785,0.0,2599911.5398344537,0.0,0.0,0.0,27011099.391069077,861116854.9123255,893215868.2360615,856117072.6989295,883360553.0595238,929425197.3746805,892782862.2185192,883718171.0626857,884079281.7872556,901474407.9176785,881763265.638,879163354.0981655,881763265.638,881763265.638,881763265.638,854752166.246931
48,2.0,0,2016,1510,826350168.4195004,881763265.638,841567595.5139999,-40195670.12400012,837937627.4161401,-21926347.04899562,12005500.453789087,5.1353953031775,2703673.0971132405,2.3673687180302907,31029.79969530661,7.632333283422412,0.25107455757345576,5.1037073600648135,1.8869614885870267,0.0,0.5845892809605683,0.0,0.0,0.0,17950818.892425075,-3499415.210639277,5742960.7000518385,-12969658.434283895,-7651410.73295202,-952336.1733130376,-296329.8571939156,-3483580.632962192,-18374881.269439,0.0,998309.8160862406,0.0,0.0,0.0,-22535522.90222018,-22593177.97822944,-17602492.145770676,0.0,-40195670.12400012,1.8869614885870267,0.5845892809605683,0.0,-18374881.269439,998309.8160862406,0.0,38597229.618099555,-14952017.808700675,31389153.639122322,-1893617.2787176906,-60631590.17096443,-18671007.313471217,-2907241.5979987984,-5799596.7822178025,-38086023.549117506,0.0,3598221.3559206943,0.0,0.0,0.0,9408607.2452984,802970365.8959004,856519613.3227006,810178441.8748776,843461212.7927176,902199185.6849644,860238602.8274711,844474837.1119988,847367192.2962178,879653619.0631175,841567595.5139999,837969374.1580793,841567595.5139999,841567595.5139999,841567595.5139999,832158988.2687016
49,2.0,0,2017,1510,826350168.4195004,841567595.5139999,810138006.535,-31429588.97900005,839816632.2616009,1879004.845460645,12206253.536135916,5.0725868137731975,2742536.8679570258,2.580024619456446,31150.807218062037,7.3585911033014915,0.2497540416913541,5.293173857251594,2.8229095551660732,0.0,0.7244007970772431,0.0,0.0,0.0,6492189.406766392,2830897.6863801973,5816545.021469537,8924262.835743347,-1509954.157922335,-1645697.613261383,-403871.2174183218,-1365088.980626219,-17653051.23825843,0.0,737065.763173633,0.0,0.0,0.0,2223297.5060464176,1821416.830137549,-33251005.809137605,0.0,-31429588.97900005,2.8229095551660732,0.7244007970772431,0.0,-17653051.23825843,737065.763173633,0.0,45089419.02486595,-12121120.122320477,37205698.660591856,-2297488.4961360125,-51707327.33522108,-20180961.47139355,-4552939.211260181,-7164685.762844021,-55739074.787375934,0.0,4335287.119094327,0.0,0.0,0.0,-23842398.563839205,765048587.510134,822259126.6573205,772932307.8744081,812435495.031136,861845333.870221,830318968.0063936,814690945.7462602,817302692.2978439,865877081.3223759,810138006.535,805802719.4159056,810138006.535,810138006.535,810138006.535,833980405.0988392
50,2.0,0,2018,1510,826350168.4195004,810138006.535,791862410.9180001,-18275595.616999805,835870078.9875801,-3946553.274020949,12552238.5158721,5.083054562408012,2777082.236491273,2.8565781383874715,31541.15798308268,7.120908271156965,0.248589866080876,5.57030437518554,3.8127867218689016,0.0,0.8222241187673806,0.4374892035763139,0.0,0.0,9032704.011875903,3382688.532686637,5104859.955104376,10418135.001624018,-3580397.136646331,-1382252.0196127165,-350729.0201877216,-1780400.4158668506,-18154466.171658456,0.0,701503.4784129254,-7446818.325080994,0.0,0.0,-4055172.109349208,-4419505.975949775,-13856089.641050028,0.0,-18275595.616999805,3.8127867218689016,0.8222241187673806,0.4374892035763139,-18154466.171658456,701503.4784129254,-7446818.325080994,54122123.03674185,-8738431.589633841,42310558.61569623,-2648217.516323734,-41289192.333597064,-23761358.608039882,-5935191.230872897,-8945086.178710872,-73893540.95903438,0.0,5036790.597507252,0.0,-7446818.325080994,0.0,-37698488.20488923,737740287.8812582,800600842.5076339,749551852.3023039,794510628.4343238,833151603.2515972,815623769.52604,797797602.148873,800807497.0967109,865755951.8770344,791862410.9180001,786825620.3204929,791862410.9180001,799309229.2430811,791862410.9180001,829560899.1228893
61,2.0,1,2012,313,56857015.70839998,76879438.59859999,83351590.23140004,4820841.632800052,86522526.69311276,4980171.017403353,4145044.244586202,6.101854289251211,2889262.527231585,4.013623039713898,29020.36371562348,8.410031769751114,0.2823623314513697,4.399859433429974,0.0,0.0,0.0,0.0,0.3417331590642988,0.0,3894598.15368852,289011.639011529,372040.2047015729,35942.90776284052,357671.2941155299,9183.851690266369,-25515.337292215503,-179572.80586751198,0.0,0.0,0.0,0.0,79100.63980648332,0.0,4832460.547617015,4801119.47710334,19722.155696712107,1651310.0000000002,6472151.632800053,0.0,0.3417331590642988,0.0,0.0,79100.63980648332,0.0,3894598.15368852,289011.639011529,372040.2047015729,-25515.337292215503,35942.90776284052,357671.2941155299,9183.851690266369,-179572.80586751198,0.0,0.0,0.0,79100.63980648332,0.0,0.0,19722.155696712107,79456992.07771152,83062578.59238851,82979550.02669847,83377105.56869225,83315647.3236372,82993918.93728451,83342406.37970978,83531163.03726755,83351590.23140004,83351590.23140004,83351590.23140004,83272489.59159356,83351590.23140004,83351590.23140004,83331868.07570334
62,2.0,1,2013,313,56857015.70839998,83351590.23140004,87337629.02039999,3986038.7889999463,91959295.897772,5436769.204659244,4871149.559588475,6.51222856554581,2933233.4222642174,3.864445023226978,29658.62818225671,8.255992230559258,0.28409709132692723,4.366784266922385,0.0,0.0,0.0,0.0,0.5151927933789247,0.0,6605034.029148808,-1228620.779219079,566525.8068196295,-436982.7146629353,-595706.4922475555,-96463.04056919664,73678.93858432728,-9422.284225035935,0.0,0.0,0.0,0.0,360231.0549535376,0.0,5238274.5185825,5133406.932561636,-1147368.1435616906,0.0,3986038.7889999463,0.0,0.5151927933789247,0.0,0.0,360231.0549535376,0.0,10499632.182837328,-939609.14020755,938566.0115212024,48163.60129211177,-401039.8069000948,-238035.1981320256,-87279.18887893028,-188995.0900925479,0.0,0.0,0.0,439331.69476002094,0.0,0.0,-1127645.9878649784,76837996.83756267,88277238.16060753,86399063.00887878,87289465.41910787,87738668.82730009,87575664.21853201,87424908.20927891,87526624.11049254,87337629.02039999,87337629.02039999,87337629.02039999,86898297.32563996,87337629.02039999,87337629.02039999,88465275.00826496
63,2.0,1,2014,337,57473426.70839998,87337629.02039999,86656810.08079997,-1297229.9396000218,93740605.87669487,958930.2002891006,4864320.0168178165,6.426228758927616,2965688.623230465,3.655197709330808,29597.053017730435,8.231113328586419,0.28149426398974,4.426067256329107,0.0,0.2419434335027682,0.0,0.0,0.5176703469753537,0.0,1481471.1489198897,27695.824455906517,462008.71848691104,-650705.909765006,-85073.01287053233,-8068.609486945153,-24112.558587340158,-41984.22097940463,0.0,-86268.80852930831,0.0,0.0,5434.5084690816275,0.0,1080397.0801132522,1059768.6614779616,-2356998.601077983,616410.9999999998,-680818.9396000219,0.2419434335027682,0.5176703469753537,0.0,-86268.80852930831,5434.5084690816275,0.0,11981103.331757218,-911913.3157516435,1400574.7300081134,24051.042704771615,-1051745.7166651008,-323108.21100255795,-95347.79836587542,-230979.31107195254,0.0,-86268.80852930831,0.0,444766.20322910254,0.0,0.0,-3484644.588942962,74675706.74904275,87568723.39655161,85256235.35079186,86632759.03809519,87708555.79746507,86979918.29180253,86752157.87916584,86887789.39187191,86656810.08079997,86743078.88932927,86656810.08079997,86212043.87757087,86656810.08079997,86656810.08079997,90141454.66974293
64,2.0,1,2015,360,58456481.86259998,86656810.08079997,86880456.18659997,-759409.0483999964,89696915.5130118,-4936041.744620753,4859025.311027037,6.639904079133651,2971306.9879519166,2.691196936346553,31054.88679085305,7.994985056566437,0.28028187465223137,4.562542757873,0.0,1.229334992990352,0.0,0.0,0.6489413822433677,0.0,896072.3048779743,-696944.5838288427,521496.5030399308,-3473738.588334605,-1529446.716035149,-147769.39070343616,-27142.320395455507,-122918.14674575694,0.0,-336703.21090375393,0.0,0.0,165806.9754588758,0.0,-4751287.1735702185,-4727952.709737772,3968543.661337776,983055.1542,223646.10580000372,1.229334992990352,0.6489413822433677,0.0,-336703.21090375393,165806.9754588758,0.0,12877175.636635192,-1608857.8995804861,1922071.2330480441,-3091.2776906838917,-4525484.304999705,-1852554.927037707,-243117.1890693116,-353897.4578177095,0.0,-422972.01943306223,0.0,610573.1786879783,0.0,0.0,483899.07239481434,74003280.54996479,88489314.08618045,84958384.95355192,86883547.46429065,91405940.49159968,88733011.11363767,87123573.37566929,87234353.64441767,86880456.18659997,87303428.20603304,86880456.18659997,86269883.007912,86880456.18659997,86880456.18659997,86396557.11420515
65,2.0,1,2016,406,59638628.86259998,86880456.18659997,86699955.03900002,-1362648.147599942,90927747.23433018,159389.58360424376,4853562.962352583,6.437959295676459,2971242.8465583962,2.381027235620504,31751.43202206429,7.499684116395912,0.27872970947397485,5.2404432144380255,0.0,2.2247891528339125,0.0,0.0,0.7565748676910965,0.0,1766045.384711166,917408.5428115664,439025.16065045225,-1288455.4402209555,-568857.4500757342,-193460.1741343852,-26968.47900644218,-443152.7587280249,0.0,-369350.3014186556,0.0,0.0,139600.81153736712,0.0,371835.2961263536,355551.9795524116,-1718200.1271523538,1182146.9999999993,-180501.14759994298,2.2247891528339125,0.7565748676910965,0.0,-369350.3014186556,139600.81153736712,0.0,14643221.021346357,-691449.3567689197,2361096.3936984963,-30059.75669712607,-5813939.745220661,-2421412.377113441,-436577.3632036968,-797050.2165457343,0.0,-792322.3208517178,0.0,750173.9902253454,0.0,0.0,-1234301.0547575394,72056734.01765366,87391404.39576894,84338858.64530152,86730014.79569715,92513894.78422068,89121367.41611347,87136532.40220371,87497005.25554575,86699955.03900002,87492277.35985173,86699955.03900002,85949781.04877467,86699955.03900002,86699955.03900002,87934256.09375755
66,2.0,1,2017,406,59638628.86259998,86699955.03900002,84712149.0852,-1987805.9538000238,92292303.10114443,1364555.866814263,4847605.773898863,6.584835758311376,2994977.9483049926,2.5965103344497726,31539.996488937246,7.391475211025305,0.2776267089988027,5.461092435891075,0.0,3.224789152833913,0.0,0.0,0.7979123647163848,0.0,766743.9696919369,-103388.5728884804,464918.321194207,946545.890736558,112301.25391610568,-158523.6569890751,-44356.76346368259,-214228.91027243863,0.0,-368582.9464092704,0.0,0.0,164391.71869746427,0.0,1565820.304213325,1609444.596540848,-3597250.550340872,0.0,-1987805.9538000238,3.224789152833913,0.7979123647163848,0.0,-368582.9464092704,164391.71869746427,0.0,15409964.991038293,-794837.9296574001,2826014.714892703,-74416.52016080866,-4867393.854484104,-2309111.1231973353,-595101.0201927719,-1011279.126818173,0.0,-1160905.2672609882,0.0,914565.7089228097,0.0,0.0,-4831551.605098411,69302184.0941617,85506987.0148574,81886134.3703073,84786565.6053608,89579542.9396841,87021260.20839733,85307250.10539277,85723428.21201818,84712149.0852,85873054.35246098,84712149.0852,83797583.3762772,84712149.0852,84712149.0852,89543700.69029841
67,2.0,1,2018,406,59638628.86259998,84712149.0852,83454995.48339999,-1257153.6018000196,91832569.45832014,-459733.6428242992,4893426.303745866,6.41922057138463,3019381.740722425,2.88217492945639,31680.000806446213,7.19716632186955,0.2766402727779817,5.795155041661411,0.0,4.224789152833913,0.0,0.0,0.8311890935119483,0.5294250043665992,2203392.2827402405,535076.5262004443,406020.6491033403,1161871.1139895038,-165373.84487799552,-162088.7416470182,-38552.29277258447,-266680.2307489212,0.0,-360132.2917922993,0.0,0.0,39782.90978710306,-3997871.873129528,-644555.7931477146,-643924.5154946265,-613229.0863053933,0.0,-1257153.6018000196,4.224789152833913,0.8311890935119483,0.5294250043665992,-360132.2917922993,39782.90978710306,-3997871.873129528,17613357.27377853,-259761.4034569558,3232035.3639960433,-112968.81293339314,-3705522.7404945996,-2474484.968075331,-757189.7618397902,-1277959.3575670943,0.0,-1521037.5590532876,0.0,954348.6187099128,0.0,-3997871.873129528,-5444780.691403804,65841638.20962146,83714756.88685694,80222960.11940394,83567964.29633339,87160518.22389458,85929480.45147532,84212185.24523978,84732954.84096709,83454995.48339999,84976033.04245327,83454995.48339999,82500646.86469008,83454995.48339999,87452867.35652952,88899776.1748038
78,3.0,0,2012,4781,229393201.0067,297115860.6866,301331489.6386998,1138128.422099899,291240675.376011,-3939489.690052926,1997687.0077601292,2.969871172392158,625843.2221668515,4.0021724044301035,26303.150895463856,7.33573766979568,0.15165440053123494,3.868363181939828,0.0,0.0,0.041593268419151314,0.0,0.0,0.0,-2561981.3082648525,-4003921.508770971,1174200.93164225,102396.1790465108,1394735.617128008,-268797.904275408,-86511.8656760139,-12980.37533362959,0.0,0.0,20747.92383167397,0.0,0.0,0.0,-4242112.310672436,-3923888.788970801,5062017.211070697,3077500.529999998,4215628.952099898,0.0,0.041593268419151314,0.0,0.0,20747.92383167397,0.0,-2561981.3082648525,-4003921.508770971,1174200.93164225,-86511.8656760139,102396.1790465108,1394735.617128008,-268797.904275408,-12980.37533362959,0.0,0.0,20747.92383167397,0.0,0.0,0.0,5062017.211070697,303893470.9469647,305335411.1474708,300157288.7070576,301418001.5043758,301229093.4596533,299936754.0215718,301600287.54297525,301344470.01403344,301331489.6386998,301331489.6386998,301310741.7148681,301331489.6386998,301331489.6386998,301331489.6386998,296269472.4276291
79,3.0,0,2013,4815,230432530.7607,301331489.6386998,298829110.74150014,-2512436.6511999005,287845845.43566287,-3461599.236581373,1986334.846301869,3.1568052341334303,634205.4106547682,3.8366762208166687,26293.650744534112,7.440025889286326,0.14984545192741872,3.805028902569549,0.0,0.0,0.04140566851174489,0.0,0.0,0.0,51147.908304093515,-4340845.086039666,1973943.9776130703,-1595811.8161645504,-27395.359903926645,305179.26570901193,-116386.8478718744,222794.0128517155,0.0,0.0,0.0,0.0,0.0,0.0,-3527373.945502125,-3510920.010479011,998483.3592791108,1039329.7539999995,-1473106.8971999022,0.0,0.04140566851174489,0.0,0.0,0.0,0.0,-2510833.399960759,-8344766.594810637,3148144.90925532,-202898.7135478883,-1493415.6371180397,1367340.2572240813,36381.36143360392,209813.63751808592,0.0,0.0,20747.92383167397,0.0,0.0,0.0,6060500.570349808,301339944.1414609,307173877.3363108,295680965.8322448,299032009.455048,300322526.3786182,297461770.48427606,298792729.3800665,298619297.10398203,298829110.74150014,298829110.74150014,298808362.81766844,298829110.74150014,298829110.74150014,298829110.74150014,292768610.1711503
80,3.0,0,2014,4815,230432530.7607,298829110.74150014,299270807.5706,-600513.1709000614,291251545.54964316,2359496.233787616,2024379.458244341,3.0803408440136577,640113.0315581536,3.636891465395877,26729.83478925936,7.391840360522268,0.1491276255988727,3.8752692552572463,0.0,0.0,0.06408724902794251,0.0,0.0,0.0,4780441.152399536,390482.09592061077,1305107.8696902192,-2331950.192149492,-1391015.1106726578,-177989.2396778561,-98457.31211919153,-213682.7714322982,0.0,0.0,47895.31227827479,0.0,0.0,0.0,2310831.8042371483,2504172.511357299,-3104685.682257361,0.0,-600513.1709000614,0.0,0.06408724902794251,0.0,0.0,47895.31227827479,0.0,2269607.752438777,-7954284.498890026,4453252.778945539,-301356.02566707984,-3825365.8292675316,-23674.853448576527,-141607.87824425218,-3869.133914212289,0.0,0.0,68643.23610994876,0.0,0.0,0.0,2955814.888092447,297001199.8181612,307225092.06949,294817554.7916544,299572163.59626704,303096173.39986753,299294482.42404854,299412415.44884425,299274676.7045142,299270807.5706,299270807.5706,299202164.33449,299270807.5706,299270807.5706,299270807.5706,296314992.6825075
