,CLUSTER_APTA4,RAIL_FLAG,Year,CLUSTER_APTA,UPT_ADJ_first_year,UPT_ADJ_base,UPT_ADJ,UPT_ADJ_diff,fitted_exp,fitted_exp_diff,VRM_ADJ,FARE_per_UPT_2018,POP_EMP,GAS_PRICE_2018,TOTAL_MED_INC_INDIV_2018,PCT_HH_NO_VEH,TSD_POP_PCT,JTW_HOME_PCT,YEARS_SINCE_TNC_BUS,YEARS_SINCE_TNC_RAIL,BIKE_SHARE_BUS,scooter_flag_BUS,BIKE_SHARE_RAIL,scooter_flag_RAIL,VRM_ADJ_log_FAC,FARE_per_UPT_2018_log_FAC,POP_EMP_log_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,TSD_POP_PCT_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_FAC,YEARS_SINCE_TNC_RAIL_FAC,BIKE_SHARE_BUS_FAC,scooter_flag_BUS_FAC,BIKE_SHARE_RAIL_FAC,scooter_flag_RAIL_FAC,FAC_Sum,Known_FAC,Unknown_FAC,New_Reporter_FAC,Total_Change,YEARS_SINCE_TNC,BIKE_SHARE,scooter_flag,YEARS_SINCE_TNC_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_2018_log_FAC_cumsum,POP_EMP_log_FAC_cumsum,TSD_POP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,YEARS_SINCE_TNC_BUS_FAC_cumsum,YEARS_SINCE_TNC_RAIL_FAC_cumsum,BIKE_SHARE_BUS_FAC_cumsum,BIKE_SHARE_RAIL_FAC_cumsum,scooter_flag_BUS_FAC_cumsum,scooter_flag_RAIL_FAC_cumsum,Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_2018_log_FAC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_BUS_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_RAIL_FAC_cumsum,UPT_ADJ_BIKE_SHARE_BUS_FAC_cumsum,UPT_ADJ_BIKE_SHARE_RAIL_FAC_cumsum,UPT_ADJ_scooter_flag_BUS_FAC_cumsum,UPT_ADJ_scooter_flag_RAIL_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum
10,1.0,0,2012,190,2013178760.8600004,2050937950.3099985,2080704081.96,29766131.65000101,2122608247.7854605,-30212255.997564614,48770632.93288171,6.404065700399019,7906486.563130583,4.089934197561287,34148.65795838907,10.268109797144005,0.4097813912103087,4.9636689481937735,0.6268656962488993,0.0,0.2504889763065945,0.0,0.0,0.0,-23121490.386011634,-1442659.5319323353,14197496.41564748,2213301.574201163,3675085.042545388,-1508434.453780495,-240026.36828631608,-1662348.4769540387,-21775657.29720567,0.0,509061.5023864768,0.0,0.0,0.0,-29155671.97938998,-29049494.184281547,58815625.83428256,0.0,29766131.65000101,0.6268656962488993,0.2504889763065945,0.0,-21775657.29720567,509061.5023864768,0.0,-9135788.082202762,-41024458.39466581,146205529.4277055,-81208610.89116272,190609342.89085737,139729891.24764675,978844.4411988561,-16596970.254685828,-27999765.15436081,0.0,3968059.5484117926,0.0,0.0,0.0,-247070055.3482676,2089839870.0422027,2121728540.3546658,1934498552.5322945,2161912692.851163,1890094739.0691426,1940974190.7123532,2079725237.5188012,2097301052.214686,2108703847.1143608,2080704081.96,2076736022.4115882,2080704081.96,2080704081.96,2080704081.96,2327774137.3082676
11,1.0,0,2013,190,2013178760.8600004,2080704081.96,2076740891.85,-3963190.109999605,2080298559.4033442,-42309688.38211636,49477217.46629152,6.562821333721859,7994607.988092657,3.924332568037197,34441.356718014045,10.001071462458789,0.4095146788107845,4.966618862811622,1.3869600907756523,0.0,0.2504889763065945,0.0,0.0,0.0,17167578.039281912,-12917033.470695555,12926611.012920862,-11748056.313513534,-6011923.5394515125,-3826664.540517256,-205050.17156781763,-38600.84167963796,-36528513.18667322,0.0,0.0,0.0,0.0,0.0,-41181653.01189575,-41044233.62282217,37081043.51282256,0.0,-3963190.109999605,1.3869600907756523,0.2504889763065945,0.0,-36528513.18667322,0.0,0.0,8031789.95707915,-53941491.86536136,159132140.44062635,-81413661.06273054,178861286.57734382,133717967.70819524,-2847820.0993184,-16635571.096365467,-64528278.341034025,0.0,3968059.5484117926,0.0,0.0,0.0,-209989011.83544505,2068709101.8929207,2130682383.7153614,1917608751.4093735,2158154552.91273,1897879605.272656,1943022924.1418047,2079588711.9493184,2093376462.9463654,2141269170.1910338,2076740891.85,2072772832.301588,2076740891.85,2076740891.85,2076740891.85,2286729903.685445
12,1.0,0,2014,190,2013178760.8600004,2076740891.85,2061718570.8300004,-15022321.019999355,2039956654.924128,-40341904.47921668,49458518.13962729,6.472115311344462,8103771.535130708,3.7153922734186255,34750.031401472195,9.974253178182217,0.4095124630578335,5.161546133659321,2.2228729629942694,0.0,0.5796847464412305,0.0,0.0,0.0,2658494.9740097844,1645210.2075310228,15105519.790802728,-15527899.018010367,-6199944.614448913,-679116.5421881857,130381.3916247742,-3267274.5514174295,-39832022.95595837,0.0,5522742.030089963,0.0,0.0,0.0,-40443909.28796501,-40563439.79775638,25541118.77775702,0.0,-15022321.019999355,2.2228729629942694,0.5796847464412305,0.0,-39832022.95595837,5522742.030089963,0.0,10690284.931088934,-52296281.65783034,174237660.23142907,-81283279.67110576,163333387.55933344,127518023.09374632,-3526936.6415065858,-19902845.647782896,-104360301.29699239,0.0,9490801.578501755,0.0,0.0,0.0,-184447893.05768803,2051028285.8989115,2114014852.4878306,1887480910.5985713,2143001850.5011063,1898385183.270667,1934200547.736254,2065245507.471507,2081621416.4777832,2166078872.1269927,2061718570.8300004,2052227769.2514987,2061718570.8300004,2061718570.8300004,2061718570.8300004,2246166463.8876886
13,1.0,0,2015,190,2013178760.8600004,2061718570.8300004,2028750453.35,-32968117.48000024,1926062483.4703066,-113894171.45382148,50242962.92594618,6.5602909180003,8199520.41514397,2.7715750600816995,35912.660472175936,9.890442096469322,0.4098311864841794,5.261411174574574,3.2228729629942694,0.0,0.9028514691181956,0.0,0.0,0.0,22644519.12350583,-6560344.004337828,13617792.282451045,-79149036.54188938,-22615419.256672624,-1130588.0470211164,289244.5524482689,-1516904.7764818303,-46789066.08949782,0.0,4737491.893974423,0.0,0.0,0.0,-116472310.86352104,-115439315.17759688,82471197.69759661,0.0,-32968117.48000024,3.2228729629942694,0.9028514691181956,0.0,-46789066.08949782,4737491.893974423,0.0,33334804.054594763,-58856625.66216817,187855452.5138801,-80994035.11865748,84184351.01744406,104902603.8370737,-4657524.688527702,-21419750.424264725,-151149367.38649023,0.0,14228293.472476179,0.0,0.0,0.0,-101976695.36009142,1995415649.2954051,2087607079.0121682,1840895000.83612,2109744488.4686575,1944566102.3325558,1923847849.512926,2033407978.0385275,2050170203.7742646,2179899820.7364902,2028750453.35,2014522159.8775237,2028750453.35,2028750453.35,2028750453.35,2130727148.7100914
14,1.0,0,2016,190,2013178760.8600004,2028750453.35,1944704725.5400004,-84045727.81000009,1850888575.321097,-75173908.14920941,50984288.70073396,6.674526193983216,8274566.404891103,2.454205872634988,36720.05021490125,9.766253508320453,0.4108293499260672,5.774906414689464,4.222872962994269,0.0,0.9784155423528124,0.0,0.0,0.0,15653935.59016822,-7657987.674634133,10843782.653179737,-30280335.32793242,-14919682.980994904,-1803340.6093524168,684450.8151551246,-8043724.043372536,-46040880.83791082,0.0,1129580.830868932,0.0,0.0,0.0,-80434201.5848252,-79703199.16806327,-4342528.6419368265,0.0,-84045727.81000009,4.222872962994269,0.9784155423528124,0.0,-46040880.83791082,1129580.830868932,0.0,48988739.644762985,-66514613.336802304,198699235.16705984,-80309584.30350237,53904015.68951164,89982920.85607879,-6460865.297880119,-29463474.467637263,-197190248.22440106,0.0,15357874.30334511,0.0,0.0,0.0,-106319224.00202824,1895715985.8952374,2011219338.8768027,1746005490.3729405,2025014309.8435028,1890800709.850489,1854721804.6839216,1951165590.8378806,1974168200.0076377,2141894973.7644014,1944704725.5400004,1929346851.2366552,1944704725.5400004,1944704725.5400004,1944704725.5400004,2051023949.5420287
15,1.0,0,2017,190,2013178760.8600004,1944704725.5400004,1875434228.55,-69270496.99000001,1851578498.465364,689923.1442676187,51597740.10636012,6.5084536789818825,8368256.508188258,2.6737152943151687,37322.80902562757,9.61135448688572,0.4111968764068905,5.9328863299043135,5.222872962994269,0.0,0.9784155423528124,0.0,0.0,0.0,13700270.796587285,13112793.16775528,12354176.447745567,20895784.854489494,-11323784.9167169,-2272946.157597817,248944.97498578316,-2460580.3571935715,-44133529.77230978,0.0,0.0,0.0,0.0,0.0,121129.03774534025,-498721.1747966767,-68771775.81520334,0.0,-69270496.99000001,5.222872962994269,0.9784155423528124,0.0,-44133529.77230978,0.0,0.0,62689010.44135027,-53401820.16904703,211053411.6148054,-80060639.32851659,74799800.54400113,78659135.93936189,-8733811.455477936,-31924054.824830834,-241323777.99671084,0.0,15357874.30334511,0.0,0.0,0.0,-175090999.8172316,1812745218.1086497,1928836048.719047,1664380816.9351945,1955494867.8785164,1800634428.0059988,1796775092.6106381,1884168040.005478,1907358283.3748307,2116758006.5467107,1875434228.55,1860076354.2466547,1875434228.55,1875434228.55,1875434228.55,2050525228.3672316
16,1.0,0,2018,190,2013178760.8600004,1875434228.55,1832287979.4399989,-43146249.11000061,1816093385.1304004,-35485113.33496378,51844708.9789075,6.3609887290633615,8450026.555313362,2.960367169473158,38078.52588135349,9.469671158887486,0.4117154655138881,6.179745076344172,6.222872962994269,0.0,1.0,0.6681905491022347,0.0,0.0,8791623.35288625,10921198.677393852,10257400.50070101,24405406.768796746,-13080750.710790228,-2013390.96674384,333806.84886383486,-3639601.591520105,-42561490.839560255,0.0,218652.70411101653,-29317543.73178588,0.0,0.0,-35684688.98764759,-36367211.415195465,-6779037.694805145,0.0,-43146249.11000061,6.222872962994269,1.0,0.6681905491022347,-42561490.839560255,218652.70411101653,-29317543.73178588,71480633.79423651,-42480621.491653174,221310812.1155064,-79726832.47965275,99205207.31279787,65578385.22857165,-10747202.422221776,-35563656.41635094,-283885268.8362711,0.0,15576527.007456128,0.0,-29317543.73178588,0.0,-181870037.51203674,1760807345.6457624,1874768600.931652,1610977167.3244925,1912014811.9196515,1733082772.127201,1766709594.2114272,1843035181.8622205,1867851635.8563497,2116173248.27627,1832287979.4399989,1816711452.4325428,1832287979.4399989,1861605523.1717846,1832287979.4399989,2014158016.9520357
17,1.0,1,2002,140,1217256111.0269995,0.0,1217256111.0269995,0.0,1121700071.154212,0.0,51709194.24248835,8.245308533153285,7883600.67785414,1.9476440272464843,44227.1729743358,11.201513906046785,0.4630056339666462,3.8907260148106575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217256111.0269995,1217256111.0269995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995,1217256111.0269995
18,1.0,1,2003,140,1217256111.0269995,1217256111.0269995,1210060392.486,-7195718.540999226,1199376292.3198712,77676221.165659,55598614.74030145,8.175849748222955,8024107.433827748,2.2185508441321966,43194.72716824962,11.119747420435216,0.4464950743163016,3.8907260148106575,0.0,0.0,0.0,0.0,0.0,0.0,48498314.36154454,3970333.2150106737,11447146.316691952,18591511.491119955,10133490.121615157,-727422.2726912479,-7271044.508581065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84642328.72470996,85928990.69574906,-93124709.2367483,0.0,-7195718.540999226,0.0,0.0,0.0,0.0,0.0,0.0,48498314.36154454,3970333.2150106737,11447146.316691952,-7271044.508581065,18591511.491119955,10133490.121615157,-727422.2726912479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93124709.2367483,1161562078.1244555,1206090059.2709894,1198613246.1693082,1217331436.9945812,1191468880.9948802,1199926902.364385,1210787814.7586913,1210060392.486,1210060392.486,1210060392.486,1210060392.486,1210060392.486,1210060392.486,1210060392.486,1303185101.7227483
19,1.0,1,2004,160,1227890805.0269995,1210060392.486,1282836170.9450006,62141084.45900029,1244841004.8681946,33034716.365223,55327215.28645244,7.827627909542238,8185864.939654863,2.5417662904281766,41753.520379371585,11.00470105773031,0.4302129558479468,3.885256783444272,0.0,0.0,0.0,0.0,0.0,0.0,-5734385.922709603,5598238.214839533,13709604.85016699,20391227.554143094,13789156.234124335,-724644.8247838273,-6945210.5752998525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40083985.53048067,40742299.6847816,21398784.774218693,10634694.000000007,72775778.45900029,0.0,0.0,0.0,0.0,0.0,0.0,42763928.438834935,9568571.429850206,25156751.16685894,-14216255.083880916,38982739.04526305,23922646.35573949,-1452067.0974750752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71725924.4625296,1240072242.5061657,1273267599.5151505,1257679419.7781417,1297052426.0288815,1243853431.8997376,1258913524.589261,1284288238.0424757,1282836170.9450006,1282836170.9450006,1282836170.9450006,1282836170.9450006,1282836170.9450006,1282836170.9450006,1282836170.9450006,1354562095.4075303
