,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Unknown_FAC,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,YEARS_SINCE_TNC,POP_EMP_log_FAC_cumsum,TSD_POP_EMP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,YEARS_SINCE_TNC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_EMP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_cumsum
2672,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2002,0,10,69.12731099999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996,69.12731099999996
2673,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2003,0,10,69.17645600000002,-28282.050944973456,0.0,521069.1012450525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002,69.17645600000002
2674,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2004,0,10,71.12415900000012,422817.442275804,0.0,654316.7525278992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012,71.12415900000012
2675,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2005,0,10,69.28452199999988,-888565.6978167632,0.0,-389314.4665680364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988,69.28452199999988
2676,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2006,0,10,68.24729699999997,-732603.4867123081,0.0,-1076348.2121897456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997,68.24729699999997
2677,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2007,0,10,68.18033000000007,-212974.21241839067,0.0,-1164068.2047065522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007,68.18033000000007
2678,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2008,0,10,73.265409,1035274.3567623952,0.0,632357.200288348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.265409,73.265409,73.265409,73.265409,73.265409,73.265409,73.265409,73.265409,73.265409,73.265409,73.265409,73.265409
2679,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2009,0,10,68.95278399999994,-873135.3440842654,0.0,-3638424.712428237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994,68.95278399999994
2680,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2010,0,10,65.2720240000001,-3027856.707122608,0.0,-948637.3766134374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001,65.2720240000001
2681,"Portland-Vancouver-Hillsboro, OR-WA Metro Area-Bus",2011,0,10,65.3435780000001,-1149141.5816771628,0.0,663861.5773335595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001,65.3435780000001
