,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,VRM_ADJ_BUS_log_FAC,VRM_ADJ_RAIL_log_FAC,FARE_per_UPT_cleaned_2018_BUS_log_FAC,FARE_per_UPT_cleaned_2018_RAIL_log_FAC,POP_EMP_log_FAC,TSD_POP_EMP_PCT_FAC,GAS_PRICE_2018_log_FAC,TOTAL_MED_INC_INDIV_2018_log_FAC,PCT_HH_NO_VEH_FAC,JTW_HOME_PCT_FAC,YEARS_SINCE_TNC_BUS_HINY_FAC,YEARS_SINCE_TNC_BUS_MIDLOW_FAC,YEARS_SINCE_TNC_RAIL_HINY_FAC,YEARS_SINCE_TNC_RAIL_MID_FAC,BIKE_SHARE_FAC,scooter_flag_FAC,Unknown_FAC,VRM_ADJ_log_FAC,FARE_per_UPT_cleaned_2018_log_FAC,YEARS_SINCE_TNC,POP_EMP_log_FAC_cumsum,TSD_POP_EMP_PCT_FAC_cumsum,GAS_PRICE_2018_log_FAC_cumsum,TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,PCT_HH_NO_VEH_FAC_cumsum,JTW_HOME_PCT_FAC_cumsum,BIKE_SHARE_FAC_cumsum,scooter_flag_FAC_cumsum,Unknown_FAC_cumsum,VRM_ADJ_log_FAC_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,YEARS_SINCE_TNC_cumsum,UPT_ADJ_POP_EMP_log_FAC_cumsum,UPT_ADJ_TSD_POP_EMP_PCT_FAC_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_TOTAL_MED_INC_INDIV_2018_log_FAC_cumsum,UPT_ADJ_PCT_HH_NO_VEH_FAC_cumsum,UPT_ADJ_JTW_HOME_PCT_FAC_cumsum,UPT_ADJ_BIKE_SHARE_FAC_cumsum,UPT_ADJ_scooter_flag_FAC_cumsum,UPT_ADJ_Unknown_FAC_cumsum,UPT_ADJ_VRM_ADJ_log_FAC_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_YEARS_SINCE_TNC_cumsum
3102,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2002,1,10,157.21232199999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977,157.21232199999977
3103,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2003,1,10,158.74103000000017,0.0,4756497.07228073,0.0,1848498.4172267225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017,158.74103000000017
3104,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2004,1,10,160.88356100000007,0.0,-698006.7092498256,0.0,-3612117.990091266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007,160.88356100000007
3105,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2005,1,10,163.0723599999999,0.0,-40823.29944012493,0.0,-906321.5312806343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999,163.0723599999999
3106,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2006,1,10,167.02356000000003,0.0,4577119.625794137,0.0,-2125306.057435503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003,167.02356000000003
3107,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2007,1,10,173.00915700000007,0.0,2595581.1789837503,0.0,-1195671.9783455057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007,173.00915700000007
3108,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2008,1,10,183.85698399999984,0.0,6392535.329771589,0.0,-12652.292559182704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984,183.85698399999984
3109,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2009,1,10,182.90757099999973,0.0,-6066598.31050967,0.0,-1911594.9679879483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973,182.90757099999973
3110,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2010,1,10,175.08463799999979,0.0,-3741761.900155237,0.0,-3652434.041870448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979,175.08463799999979
3111,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2011,1,10,185.12852999999976,0.0,1486491.6472161897,0.0,1778688.8776848072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381772.63766150206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976,185.12852999999976
3112,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2012,1,10,195.6060089999999,0.0,1795056.3167465313,0.0,76014.18424159699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403673.377698028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999,195.6060089999999
3113,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2013,1,10,198.85833100000016,0.0,557196.3995234375,0.0,-3590019.6445729285,716385.0716016528,25661.04080240927,-1134461.862946696,-20384.497028874222,-203582.431823221,299438.8250482624,0.0,0.0,426519.555635541,0.0,0.0,0.0,6192802.380546151,557196.3995234375,-3590019.6445729285,426519.555635541,0.7163850716016528,0.025661040802409267,-1.134461862946696,-0.020384497028874224,-0.203582431823221,0.2994388250482624,0.0,0.0,6.1928023805461505,0.5571963995234375,-3.5900196445729287,0.426519555635541,198.1419459283985,198.83266995919774,199.99279286294686,198.87871549702905,199.06191343182337,198.5588921749519,198.85833100000016,198.85833100000016,192.66552861945402,198.30113460047673,202.44835064457308,198.43181144436463
3114,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2014,1,10,219.1724429999999,0.0,3375167.2736597355,0.0,4531778.446609898,888567.6415296446,480.10708415985727,-1150783.2122045986,-205447.19495432652,155367.02867149064,-455754.136007754,0.0,0.0,433611.2546140924,0.0,0.0,0.0,12684057.411516372,3375167.2736597355,4531778.446609898,433611.2546140924,1.6049527131312973,0.026141147886569124,-2.2852450751512943,-0.22583169198320074,-0.04821540315173037,-0.15631531095949158,0.0,0.0,18.876859792062522,3.932363673183173,0.941758802036969,0.8601308102496333,217.5674902868686,219.14630185211334,221.4576880751512,219.3982746919831,219.22065840315165,219.3287583109594,219.1724429999999,219.1724429999999,200.29558320793737,215.24007932681673,218.23068419796294,218.31231218975026
3115,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2015,1,10,217.87463599999984,0.0,4706329.08998923,0.0,-6509408.788505257,887702.0017479552,-61612.642478318514,-4907625.057939794,-946906.0501429348,-131630.82952428877,167693.31833515922,0.0,0.0,477906.2436467172,0.0,-2362858.678203592,0.0,7425771.386504272,4706329.08998923,-6509408.788505257,477906.2436467172,2.4926547148792526,-0.03547149459174939,-7.1928701330910885,-1.1727377421261356,-0.17984623267601912,0.011378007375667628,-2.362858678203592,0.0,26.30263117856679,8.638692763172402,-5.567649986468288,1.3380370538963506,215.3819812851206,217.91010749459159,225.06750613309092,219.04737374212598,218.05448223267587,217.86325799262417,220.23749467820343,217.87463599999984,191.57200482143304,209.23594323682744,223.44228598646814,216.53659894610348
3116,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2016,1,10,217.49859499999997,0.0,8203339.715546845,0.0,-2154644.527666683,528642.8321490664,69123.63086644272,-3331924.7784603043,-728621.1588443402,-34901.39102488095,-997529.0308634844,0.0,0.0,475076.3711506186,0.0,0.0,0.0,-2220554.439573315,8203339.715546845,-2154644.527666683,475076.3711506186,3.0212975470283188,0.03365213627469333,-10.524794911551394,-1.9013589009704757,-0.2147476237009001,-0.9861510234878168,-2.362858678203592,0.0,24.08207673899348,16.84203247871925,-7.722294514134972,1.8131134250469692,214.47729745297164,217.46494286372527,228.02338991155136,219.39995390097044,217.71334262370087,218.4847460234878,219.86145367820356,217.49859499999997,193.4165182610065,200.6565625212807,225.22088951413494,215.685481574953
3117,"San Francisco-Oakland-Fremont, CA Metro Area-Rail",2017,1,10,211.5546470000003,0.0,7906853.482967569,0.0,432241.79557309626,625874.4990472402,-119151.35526582476,1820831.603072315,42224.60154366496,-121919.6193889726,-166285.3946431981,0.0,0.0,474256.4124947436,0.0,0.0,0.0,-16958828.47189495,7906853.482967569,432241.79557309626,474256.4124947436,3.6471720460755592,-0.08549921899113143,-8.703963308479079,-1.8591342994268107,-0.3366672430898727,-1.1524364181310147,-2.362858678203592,0.0,7.1232482670985275,24.74888596168682,-7.290052718561875,2.287369837541713,207.90747495392475,211.64014621899142,220.25861030847938,213.41378129942711,211.89131424309016,212.7070834181313,213.9175056782039,211.5546470000003,204.43139873290178,186.80576103831348,218.84469971856217,209.26727716245858
