,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,Service,Land_Use,FARE_per_UPT_cleaned_2018_log_FAC,Income_and_Household_Characteristics,GAS_PRICE_2018_log_FAC,New_Competing_Modes,Service_cumsum,Land_Use_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,Income_and_Household_Characteristics_cumsum,GAS_PRICE_2018_log_FAC_cumsum,New_Competing_Modes_cumsum,UPT_ADJ_Service_cumsum,UPT_ADJ_Land_Use_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_Income_and_Household_Characteristics_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_New_Competing_Modes_cumsum
1800,"Lafayette, LA Metro Area-Bus",2007,0,34,1.2191520000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2191520000000002,1.2191520000000002,1.2191520000000002,1.2191520000000002,1.2191520000000002,1.2191520000000002
1801,"Lafayette, LA Metro Area-Bus",2008,0,34,1.2994789999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2994789999999998,1.2994789999999998,1.2994789999999998,1.2994789999999998,1.2994789999999998,1.2994789999999998
1802,"Lafayette, LA Metro Area-Bus",2009,0,34,1.1759319999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1759319999999995,1.1759319999999995,1.1759319999999995,1.1759319999999995,1.1759319999999995,1.1759319999999995
1803,"Lafayette, LA Metro Area-Bus",2010,0,34,1.1465190000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1465190000000005,1.1465190000000005,1.1465190000000005,1.1465190000000005,1.1465190000000005,1.1465190000000005
1804,"Lafayette, LA Metro Area-Bus",2011,0,34,1.1915180000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1915180000000007,1.1915180000000007,1.1915180000000007,1.1915180000000007,1.1915180000000007,1.1915180000000007
1805,"Lafayette, LA Metro Area-Bus",2012,0,34,1.1708180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1708180000000001,1.1708180000000001,1.1708180000000001,1.1708180000000001,1.1708180000000001,1.1708180000000001
1806,"Lafayette, LA Metro Area-Bus",2013,0,34,1.1577279999999999,2436.073548857325,105934.88873379571,-2571.400231907846,386.8485549043676,-5833.1771265323005,0.0,0.002436073548857325,0.10593488873379571,-0.002571400231907846,0.0003868485549043676,-0.0058331771265323,0.0,1.1552919264511425,1.0517931112662042,1.1602994002319078,1.1573411514450955,1.1635611771265322,1.1577279999999999
1807,"Lafayette, LA Metro Area-Bus",2014,0,34,1.0570690000000005,-6842.913608036688,3999.6882674756857,-713.687877978741,-2138.32162658573,-8273.065637160333,0.0,-0.004406840059179363,0.1099345770012714,-0.0032850881098865866,-0.0017514730716813624,-0.014106242763692633,0.0,1.06147584005918,0.9471344229987291,1.060354088109887,1.058820473071682,1.0711752427636931,1.0570690000000005
1808,"Lafayette, LA Metro Area-Bus",2015,0,34,1.1643879999999993,-2349.665294894945,587.2582995754942,45334.54441586096,5032.504590288595,-39438.8398464866,0.0,-0.006756505354074308,0.1105218353008469,0.04204945630597438,0.0032810315186072325,-0.053545082610179234,0.0,1.1711445053540737,1.0538661646991525,1.122338543694025,1.1611069684813922,1.2179330826101786,1.1643879999999993
1809,"Lafayette, LA Metro Area-Bus",2016,0,34,1.2641560000000003,-37220.31862108329,-2454.017543908657,19091.612223169508,-8382.19854464271,-12920.874255876912,-51284.963450958996,-0.0439768239751576,0.10806781775693824,0.06114106852914389,-0.005101167026035477,-0.06646595686605615,-0.051284963450958995,1.308132823975158,1.156088182243062,1.2030149314708565,1.2692571670260357,1.3306219568660564,1.3154409634509592
1810,"Lafayette, LA Metro Area-Bus",2017,0,34,1.2390419999999995,37581.32142086745,-29.814452333997217,-9969.418247114636,-5504.965201368794,12063.562972379295,-42050.56324415144,-0.006395502554290149,0.10803800330460424,0.05117165028202925,-0.01060613222740427,-0.054402393893676855,-0.09333552669511043,1.2454375025542896,1.1310039966953953,1.1878703497179703,1.2496481322274038,1.2934443938936764,1.33237752669511
1811,"Lafayette, LA Metro Area-Bus",2018,0,34,1.203000999999999,48910.73108565423,303.0080147572,-4402.872184588573,-6629.714707261077,12064.87562371923,-41215.17754387896,0.04251522853136408,0.10834101131936144,0.04676877809744068,-0.017235846934665348,-0.04233751826995762,-0.13455070423898938,1.160485771468635,1.0946599886806376,1.1562322219025585,1.2202368469346645,1.2453385182699568,1.3375517042389884
