,ID,Year,Mode,CLUSTER_APTA,UPT_ADJ,Service,Land_Use,FARE_per_UPT_cleaned_2018_log_FAC,Income_and_Household_Characteristics,GAS_PRICE_2018_log_FAC,New_Competing_Modes,Service_cumsum,Land_Use_cumsum,FARE_per_UPT_cleaned_2018_log_FAC_cumsum,Income_and_Household_Characteristics_cumsum,GAS_PRICE_2018_log_FAC_cumsum,New_Competing_Modes_cumsum,UPT_ADJ_Service_cumsum,UPT_ADJ_Land_Use_cumsum,UPT_ADJ_FARE_per_UPT_cleaned_2018_log_FAC_cumsum,UPT_ADJ_Income_and_Household_Characteristics_cumsum,UPT_ADJ_GAS_PRICE_2018_log_FAC_cumsum,UPT_ADJ_New_Competing_Modes_cumsum
2706,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2002,0,22,14.503893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.503893,14.503893,14.503893,14.503893,14.503893,14.503893
2707,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2003,0,22,18.70484400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.70484400000001,18.70484400000001,18.70484400000001,18.70484400000001,18.70484400000001,18.70484400000001
2708,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2004,0,22,20.003112999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.003112999999995,20.003112999999995,20.003112999999995,20.003112999999995,20.003112999999995,20.003112999999995
2709,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2005,0,22,21.693092999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.693092999999976,21.693092999999976,21.693092999999976,21.693092999999976,21.693092999999976,21.693092999999976
2710,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2006,0,22,24.03086200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03086200000004,24.03086200000004,24.03086200000004,24.03086200000004,24.03086200000004,24.03086200000004
2711,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2007,0,22,24.27057700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.27057700000003,24.27057700000003,24.27057700000003,24.27057700000003,24.27057700000003,24.27057700000003
2712,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2008,0,22,22.36899700000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36899700000004,22.36899700000004,22.36899700000004,22.36899700000004,22.36899700000004,22.36899700000004
2713,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2009,0,22,18.972938000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.972938000000024,18.972938000000024,18.972938000000024,18.972938000000024,18.972938000000024,18.972938000000024
2714,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2010,0,22,19.529249999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.529249999999966,19.529249999999966,19.529249999999966,19.529249999999966,19.529249999999966,19.529249999999966
2715,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2011,0,22,20.373884000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.373884000000004,20.373884000000004,20.373884000000004,20.373884000000004,20.373884000000004,20.373884000000004
2716,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2012,0,22,21.659938999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.659938999999977,21.659938999999977,21.659938999999977,21.659938999999977,21.659938999999977,21.659938999999977
2717,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2013,0,22,22.179666000000037,-14033.915970383148,17789.56378010278,132567.15516819173,-11906.32648314344,-89383.12444738616,0.0,-0.014033915970383148,0.017789563780102782,0.13256715516819173,-0.01190632648314344,-0.08938312444738616,0.0,22.19369991597042,22.161876436219934,22.047098844831844,22.19157232648318,22.269049124447424,22.179666000000037
2718,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2014,0,22,22.043774000000017,296275.0214127768,38212.01281605209,10616.51621569148,-42954.82733326801,-144498.56686812083,0.0,0.2822411054423936,0.05600157659615487,0.14318367138388322,-0.054861153816411455,-0.23388169131550698,0.0,21.76153289455762,21.98777242340386,21.900590328616133,22.098635153816428,22.277655691315523,22.043774000000017
2719,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2015,0,22,20.665250999999962,-90689.72970336446,31296.27954145419,384287.7985230868,-96177.24491323675,-825195.9095730932,0.0,0.19155137573902917,0.08729785613760907,0.52747146990697,-0.15103839872964822,-1.0590776008886,0.0,20.473699624260934,20.577953143862352,20.137779530092992,20.816289398729612,21.724328600888562,20.665250999999962
2720,"Providence-New Bedford-Fall River, RI-MA Metro Area-Bus",2016,0,22,19.887884000000007,92050.67965504403,16982.58101716767,41223.76695478996,-119600.6277238729,-232488.18962956127,0.0,0.2836020553940732,0.10428043715477674,0.56869523686176,-0.2706390264535211,-1.2915657905181614,0.0,19.604281944605933,19.78360356284523,19.319188763138246,20.158523026453526,21.17944979051817,19.887884000000007
